mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	73	33b	218	98	1.0	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
34	34	74	34b	219	99	2.0	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
34	34	74	34b	221	101	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	75	35b	222	102	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
35	35	75	35b	223	103	0.75	1/4	1/4	3/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
35	35	75	35b	895/4	415/4	0.25	7/16	7/16	3/4	4	1		ii64	f	i		ii64	ii		64					m	1	1	3, 2, -1		2	3
35	35	75	35b	224	104	0.75	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
35	35	75	35b	899/4	419/4	0.25	11/16	11/16	3/4	4	1		V[V7	f	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	76	36b	225	105	2.0	0	0	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
36	36	76	36b	227	107	0.75	1/2	1/2	3/4	4	1		V43]	f	i	V	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
36	36	76	36b	911/4	431/4	0.25	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
37	37	77	37b	228	108	0.75	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
37	37	77	37b	915/4	435/4	2.25	3/16	3/16	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
38	38	78	38b	231	111	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
38	38	78	38b	927/4	447/4	4.25	3/16	3/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
39	39	79	39b	236	116	1.0	1/2	1/2	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
40	40	80	40b	237	117	1.0	0	0	3/4	4	1	1	i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
40	40	80	40b	238	118	2.0	1/4	1/4	3/4	4	1	1	viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
41	41	81	41a	240	120	1.0	0	0	3/4	4	1	1	i\\	f	i		i	i						\\	m	1	1	0, -3, 1		0	0
41	41	81	41a	241	121	11.0	1/4	1/4	3/4	4	1	1	bII.I	f	bII		I	I							M	1	0	0, 4, 1		0	0
45	45	85	45a	252	132	3.0	0	0	3/4	4	1		IV	f	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
46	46	86	46a	255	135	3.0	0	0	3/4	4	1		viio/ii	f	bII		viio/ii	vii	o			ii			o	1	0	0, -3, -6		0	0
47	47	87	47a	258	138	3.0	0	0	3/4	4	1		ii6	f	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
48	48	88	48a	261	141	3.0	0	0	3/4	4	1		V(64)	f	bII		V(64)	V			64				M	1	0	1, 0, 4		1	1
49	49	89	49a	264	144	3.0	0	0	3/4	4	1		V7	f	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	50	90	50a	267	147	2.0	0	0	3/4	4	1		I\\	f	bII		I	I						\\	M	1	0	0, 4, 1		0	0
50	50	90	50a	269	149	1.0	1/2	1/2	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
51	51	91	51a	270	150	1.0	0	0	3/4	4	1		I6	f	bII		I6	I		6					M	1	0	4, 1, 0		0	4
51	51	91	51a	271	151	2.0	1/4	1/4	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
52	52	92	52a	273	153	2.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
52	52	92	52a	275	155	1.0	1/2	1/2	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
53	53	93	53a	276	156	1.0	0	0	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
53	53	93	53a	277	157	5.0	1/4	1/4	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
55	55	95	55a	282	162	6.0	0	0	3/4	4	1		I64	f	bII		I64	I		64					M	1	0	1, 0, 4		0	1
57	57	97	57a	288	168	3.0	0	0	3/4	4	1		IV6	f	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
58	58	98	58a	291	171	3.0	0	0	3/4	4	1		#viio65/ii	f	bII		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
59	59	99	59a	294	174	3.0	0	0	3/4	4	1		ii6	f	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
60	60	100	60a	297	177	3.0	0	0	3/4	4	1		V(64)	f	bII		V(64)	V			64				M	1	0	1, 0, 4		1	1
61	61	101	61a	300	180	3.0	0	0	3/4	4	1		V7	f	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
62	62	102	62a	303	183	2.0	0	0	3/4	4	1		I\\	f	bII		I	I						\\	M	1	0	0, 4, 1		0	0
62	62	102	62a	305	185	1.0	1/2	1/2	3/4	4	1		IV	f	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
63	63	103	63a	306	186	1.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
63	63	103	63a	307	187	2.0	1/4	1/4	3/4	4	1		ii	f	bII		ii	ii							m	1	0	2, -1, 3		2	2
64	64	104	64a	309	189	2.0	0	0	3/4	4	1		I	f	bII		I	I							M	1	0	0, 4, 1		0	0
64	64	104	64a	311	191	2.0	1/2	1/2	3/4	4	1		V43	f	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
65	65	105	65a	313	193	2.0	1/4	1/4	3/4	4	1		#i	f	bII		#i	#i							m	1	0	7, 4, 8		7	7
66	66	106	66a	315	195	6.0	0	0	3/4	4	1		#VI.I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
68	68	108	68a	321	201	3.0	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
69	69	109	69a	324	204	3.0	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
70	70	110	70a	327	207	3.0	0	0	3/4	4	1		#viio65/ii	f	#VI		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
71	71	111	71a	330	210	3.0	0	0	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
72	72	112	72a	333	213	3.0	0	0	3/4	4	1		V(64)	f	#VI		V(64)	V			64				M	1	0	1, 0, 4		1	1
73	73	113	73a	336	216	3.0	0	0	3/4	4	1		V7	f	#VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
74	74	114	74a	339	219	2.0	0	0	3/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
74	74	114	74a	341	221	1.0	1/2	1/2	3/4	4	1		IV	f	#VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
75	75	115	75a	342	222	1.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
75	75	115	75a	343	223	2.0	1/4	1/4	3/4	4	1		ii	f	#VI		ii	ii							m	1	0	2, -1, 3		2	2
76	76	116	76a	345	225	2.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
76	76	116	76a	347	227	2.0	1/2	1/2	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
77	77	117	77a	349	229	1.0	1/4	1/4	3/4	4	1		viio6	f	#VI		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
77	77	117	77a	350	230	10.0	1/2	1/2	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
81	81	121	81a	360	240	3.0	0	0	3/4	4	1		#iv.V43	f	#iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
82	82	122	82a	363	243	3.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
83	83	123	83a	366	246	3.0	0	0	3/4	4	1		V65	f	#iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
84	84	124	84a	369	249	3.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
85	85	125	85a	372	252	6.0	0	0	3/4	4	1		iv6	f	#iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
87	87	127	87a	378	258	3.0	0	0	3/4	4	1		ii%2	f	#iv		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
88	88	128	88a	381	261	3.0	0	0	3/4	4	1		iv6	f	#iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
89	89	129	89a	384	264	3.0	0	0	3/4	4	1		ii%2	f	#iv		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
90	90	130	90a	387	267	3.0	0	0	3/4	4	1		V(64)	f	#iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
91	91	131	91a	390	270	3.0	0	0	3/4	4	1		V	f	#iv		V	V							M	1	1	1, 5, 2		1	1
92	92	132	92a	393	273	3.0	0	0	3/4	4	1		V7(+9)	f	#iv		V7(+9)	V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
93	93	133	93a	396	276	30.0	0	0	3/4	4	1		i	f	#iv		i	i							m	1	1	0, -3, 1		0	0
103	103	143	103a	426	306	4.0	0	0	3/4	4	1		v.#viio7	f	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
104	104	144	104a	430	310	1.0	1/4	1/4	3/4	4	1		iv64	f	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
104	104	144	104a	431	311	4.0	1/2	1/2	3/4	4	1		#viio65	f	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	106	146	106a	435	315	1.0	0	0	3/4	4	1		#viio65	f	v		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	106	146	106a	436	316	1.0	1/4	1/4	3/4	4	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
106	106	146	106a	437	317	4.0	1/2	1/2	3/4	4	1		#viio2	f	v		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
108	108	148	108a	441	321	1.0	0	0	3/4	4	1		V65(9)	f	v		V65(9)	V		65	9				Mm7	1	1	5, 2, -1, 1	-4	1	5
108	108	148	108a	442	322	2.0	1/4	1/4	3/4	4	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
109	109	149	109a	444	324	1.0	0	0	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
109	109	149	109a	445	325	1.5	1/4	1/4	3/4	4	1		i(9)	f	v		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
109	109	149	109a	893/2	653/2	0.5	5/8	5/8	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
110	110	150	110a	447	327	0.5	0	0	3/4	4	1		iv(4)	f	v		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
110	110	150	110a	895/2	655/2	0.5	1/8	1/8	3/4	4	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
110	110	150	110a	448	328	0.5	1/4	1/4	3/4	4	1		iv(9)	f	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
110	110	150	110a	897/2	657/2	0.5	3/8	3/8	3/4	4	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
110	110	150	110a	449	329	0.5	1/2	1/2	3/4	4	1		V(6)	f	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
110	110	150	110a	899/2	659/2	0.5	5/8	5/8	3/4	4	1		V7	f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	111	151	111a	450	330	3.0	0	0	3/4	4	1		i.V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
112	112	152	112a	453	333	1.0	0	0	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
112	112	152	112a	454	334	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
112	112	152	112a	455	335	1.0	1/2	1/2	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
113	113	153	113a	456	336	1.0	0	0	3/4	4	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
113	113	153	113a	457	337	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
113	113	153	113a	458	338	1.0	1/2	1/2	3/4	4	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
114	114	154	114a	459	339	1.0	0	0	3/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
114	114	154	114a	460	340	1.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
114	114	154	114a	461	341	1.0	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
115	115	155	115a	462	342	1.0	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
115	115	155	115a	463	343	1.0	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
115	115	155	115a	464	344	1.0	1/2	1/2	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
116	116	156	116a	465	345	1.0	0	0	3/4	4	1		V6(9)	f	i		V6(9)	V		6	9				M	1	1	5, 2, 1	-4	1	5
116	116	156	116a	466	346	2.0	1/4	1/4	3/4	4	1		V65	f	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
117	117	157	117a	468	348	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
117	117	157	117a	469	349	1.5	1/4	1/4	3/4	4	1		i(9)	f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
117	117	157	117a	941/2	701/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
118	118	158	118a	471	351	2.5	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
118	118	158	118a	947/2	707/2	0.5	5/8	5/8	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
119	119	159	119a	474	354	0.75	0	0	3/4	4	1		VI(2)	f	i		VI(2)	VI			2				M	1	1	-2, 0, -3		-4	-2
119	119	159	119a	1899/4	1419/4	0.25	3/16	3/16	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
119	119	159	119a	475	355	0.75	1/4	1/4	3/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
119	119	159	119a	1903/4	1423/4	0.25	7/16	7/16	3/4	4	1		V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
119	119	159	119a	476	356	0.75	1/2	1/2	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
119	119	159	119a	1907/4	1427/4	0.25	11/16	11/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
120	120	160	120a	477	357	1.0	0	0	3/4	4	1		i[i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
120	120	160	120a	478	358	1.5	1/4	1/4	3/4	4	1		i64(4)	f	i	i	i64(4)	i		64	4				m	1	1	1, 0, -1		0	1
120	120	160	120a	959/2	719/2	0.5	5/8	5/8	3/4	4	1		i64	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
121	121	161	121a	480	360	1.0	0	0	3/4	4	1		#vi%2	f	i	i	#vi%2	#vi	%	2					%7	1	1	1, 3, 0, -3		3	1
121	121	161	121a	481	361	1.5	1/4	1/4	3/4	4	1		V7	f	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
121	121	161	121a	965/2	725/2	0.5	5/8	5/8	3/4	4	1		i64]	f	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
122	122	162	122a	483	363	1.0	0	0	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
122	122	162	122a	484	364	0.75	1/4	1/4	3/4	4	1		i6(#72)	f	i		i6(#72)	i		6	#72				m	1	1	-3, 1, 2, 5		0	-3
122	122	162	122a	1939/4	1459/4	0.75	7/16	7/16	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
122	122	162	122a	971/2	731/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
123	123	163	123a	487	367	0.75	1/4	1/4	3/4	4	1		i(94)	f	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
123	123	163	123a	1951/4	1471/4	0.75	7/16	7/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
123	123	163	123a	977/2	737/2	1.5	5/8	5/8	3/4	4	1		#viio7	f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
124	124	164	124a	490	370	1.0	1/4	1/4	3/4	4	1		i(#72)	f	i		i(#72)	i			#72				m	1	1	2, -3, 1	5	0	2
124	124	164	124a	491	371	0.5	1/2	1/2	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
124	124	164	124a	983/2	743/2	1.5	5/8	5/8	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
125	125	165	125a	493	373	1.5	1/4	1/4	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
125	125	165	125a	989/2	749/2	0.5	5/8	5/8	3/4	4	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
126	126	166	126a	495	375	1.0	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
126	126	166	126a	496	376	0.75	1/4	1/4	3/4	4	1		iio(97)	f	i		iio(97)	ii	o		97				o	1	1	2, -1, -4	-3, 0	2	2
126	126	166	126a	1987/4	1507/4	0.75	7/16	7/16	3/4	4	1		iio	f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
126	126	166	126a	995/2	755/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
127	127	167	127a	498	378	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
127	127	167	127a	1995/4	1515/4	0.25	3/16	3/16	3/4	4	1		#vi%43	f	i		#vi%43	#vi	%	43					%7	1	1	-3, 1, 3, 0		3	-3
127	127	167	127a	499	379	0.75	1/4	1/4	3/4	4	1		V43(#9)	f	i		V43(#9)	V		43	#9				Mm7	1	1	2, -1, 1, 5	3	1	2
127	127	167	127a	1999/4	1519/4	0.75	7/16	7/16	3/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
127	127	167	127a	1001/2	761/2	0.5	5/8	5/8	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
128	128	168	128a	501	381	3.0	0	0	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
129	129	169	129a	504	384	3.0	0	0	3/4	4	1		bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
130	130	170	130a	507	387	0.75	0	0	3/4	4	1		#viio	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
130	130	170	130a	2031/4	1551/4	0.25	3/16	3/16	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
130	130	170	130a	508	388	1.75	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
130	130	170	130a	2039/4	1559/4	2.0	11/16	11/16	3/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
131	131	171	131a	2047/4	1567/4	2.25	7/16	7/16	3/4	4	1		V[V	f	i	V	V	V							M	1	1	1, 5, 2		1	1
132	132	172	132a	514	394	1.5	1/4	1/4	3/4	4	1		#viio6	f	i	V	#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
132	132	172	132a	1031/2	791/2	1.5	5/8	5/8	3/4	4	1		i	f	i	V	i	i							m	1	1	0, -3, 1		0	0
133	133	173	133a	517	397	1.5	1/4	1/4	3/4	4	1		#viio64	f	i	V	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
133	133	173	133a	1037/2	797/2	0.5	5/8	5/8	3/4	4	1		i6]	f	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
134	134	174	134a	519	399	3.0	0	0	3/4	4	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
135	135	175	135a	522	402	1.0	0	0	3/4	4	1		#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
135	135	175	135a	523	403	2.0	1/4	1/4	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
136	136	176	136a	525	405	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
136	136	176	136a	526	406	1.0	1/4	1/4	3/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
136	136	176	136a	527	407	3.0	1/2	1/2	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
137	137	177	137a	530	410	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	138	178	138a	531	411	1.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
138	138	178	138a	532	412	1.0	1/4	1/4	3/4	4	1		VI(2)	f	i		VI(2)	VI			2				M	1	1	-2, 0, -3		-4	-2
138	138	178	138a	533	413	1.0	1/2	1/2	3/4	4	1		VI7	f	i		VI7	VI		7					Mm7	1	1	-4, 0, -3, -6		-4	-4
139	139	179	139a	534	414	2.0	0	0	3/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
139	139	179	139a	536	416	1.0	1/2	1/2	3/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	140	180	140a	537	417	3.0	0	0	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
141	141	181	141a	540	420	0.75	0	0	3/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
141	141	181	141a	2163/4	1683/4	6.25	3/16	3/16	3/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
143	143	183	143a	547	427	2.0	1/4	1/4	3/4	4	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
144	144	184	144a	549	429	3.0	0	0	3/4	4	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
145	145	185	145a	552	432	3.0	0	0	3/4	4	1		#viio43/iv	f	i		#viio43/iv	#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
146	146	186	146a	555	435	6.0	0	0	3/4	4	1		#VI.I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
148	148	188	148a	561	441	3.0	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
149	149	189	149a	564	444	3.0	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
150	150	190	150a	567	447	3.0	0	0	3/4	4	1		#viio65/ii	f	#VI		#viio65/ii	#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
151	151	191	151a	570	450	3.0	0	0	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
152	152	192	152a	573	453	3.0	0	0	3/4	4	1		V(64)	f	#VI		V(64)	V			64				M	1	0	1, 0, 4		1	1
153	153	193	153a	576	456	3.0	0	0	3/4	4	1		V7	f	#VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
154	154	194	154a	579	459	2.0	0	0	3/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
154	154	194	154a	581	461	1.0	1/2	1/2	3/4	4	1		IV	f	#VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
155	155	195	155a	582	462	1.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
155	155	195	155a	583	463	2.0	1/4	1/4	3/4	4	1		ii	f	#VI		ii	ii							m	1	0	2, -1, 3		2	2
156	156	196	156a	585	465	2.0	0	0	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
156	156	196	156a	587	467	2.0	1/2	1/2	3/4	4	1		ii6	f	#VI		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
157	157	197	157a	589	469	1.0	1/4	1/4	3/4	4	1		viio6	f	#VI		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
157	157	197	157a	590	470	7.0	1/2	1/2	3/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
160	160	200	160a	597	477	3.0	0	0	3/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
161	161	201	161a	600	480	3.0	0	0	3/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
162	162	202	162a	603	483	3.0	0	0	3/4	4	1		viio65/IV	f	#VI		viio65/IV	vii	o	65		IV			o7	1	0	1, -2, -5, 4		4	1
163	163	203	163a	606	486	3.0	0	0	3/4	4	1		v.#viio43	f	v		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
164	164	204	164a	609	489	3.0	0	0	3/4	4	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
165	165	205	165a	612	492	5.0	0	0	3/4	4	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
166	166	206	166a	617	497	2.0	1/2	1/2	3/4	4	1		iio	f	v		iio	ii	o						o	1	1	2, -1, -4		2	2
167	167	207	167a	619	499	2.0	1/4	1/4	3/4	4	1		V/IV	f	v		V/IV	V				IV			M	1	1	0, 4, 1		0	0
168	168	208	168a	621	501	9.0	0	0	3/4	4	1		V2/IV	f	v		V2/IV	V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
171	171	211	171a	630	510	3.0	0	0	3/4	4	1		IV6	f	v		IV6	IV		6					M	1	1	3, 0, -1		-1	3
172	172	212	172a	633	513	3.0	0	0	3/4	4	1		#viio65/ii	f	v		#viio65/ii	#vii	o	65		ii			o7	1	1	4, 1, -2, 7		7	4
173	173	213	173a	636	516	3.0	0	0	3/4	4	1		ii6	f	v		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
174	174	214	174a	639	519	3.0	0	0	3/4	4	1		V(64)	f	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
175	175	215	175a	642	522	3.0	0	0	3/4	4	1		V7	f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
