mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
49	49	131	49b	391/2	145/2	0.5	1/8	1/8	3/8	4	1	viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
49	49	131	49b	196	73	0.5	1/4	1/4	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
50	50	132	50b	393/2	147/2	0.5	0	0	3/8	4	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	50	132	50b	197	74	1.0	1/8	1/8	3/8	4	1	V\\	C	V		V	V						\\	M	0	0	1, 5, 2		1	1
51	51	133	51b	198	75	1.5	0	0	3/8	4	1	@none	C	V		@none	@none							m	0	0				
52	52	134	52b	399/2	153/2	1.5	0	0	3/8	4	1	VI	C	V		VI	VI							M	0	0	3, 7, 4		3	3
53	53	135	53b	201	78	1.5	0	0	3/8	4	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
54	54	136	54b	405/2	159/2	1.0	0	0	3/8	4	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
54	54	136	54b	407/2	161/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	137	55b	204	81	1.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
56	56	138	56b	411/2	165/2	1.5	0	0	3/8	4	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
57	57	139	57b	207	84	0.25	0	0	3/8	4	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	139	57b	829/4	337/4	0.25	1/16	1/16	3/8	4	1	#viio6/ii	C	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
57	57	139	57b	415/2	169/2	0.25	1/8	1/8	3/8	4	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
57	57	139	57b	831/4	339/4	0.5	3/16	3/16	3/8	4	1	vi6	C	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
57	57	139	57b	833/4	341/4	0.25	5/16	5/16	3/8	4	1	viio6/V	C	V		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
58	58	140	58b	417/2	171/2	0.5	0	0	3/8	4	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
58	58	140	58b	209	86	1.0	1/8	1/8	3/8	4	1	vi7	C	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
59	59	141	59b	210	87	0.5	0	0	3/8	4	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
59	59	141	59b	421/2	175/2	1.0	1/8	1/8	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
60	60	142	60b	423/2	177/2	0.375	0	0	3/8	4	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
60	60	142	60b	1695/8	711/8	0.125	3/32	3/32	3/8	4	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
60	60	142	60b	212	89	0.5	1/8	1/8	3/8	4	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
60	60	142	60b	425/2	179/2	0.5	1/4	1/4	3/8	4	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
61	61	143	61b	213	90	1.5	0	0	3/8	4	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	144	62b	429/2	183/2	1.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
63	63	145	63b	216	93	0.75	0	0	3/8	4	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
63	63	145	63b	867/4	375/4	0.75	3/16	3/16	3/8	4	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
64	64	146	64b	435/2	189/2	0.5	0	0	3/8	4	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	64	146	64b	218	95	1.0	1/8	1/8	3/8	4	1	V2/IV	C	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
65	65	147	65b	219	96	0.5	0	0	3/8	4	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
65	65	147	65b	439/2	193/2	1.0	1/8	1/8	3/8	4	1	V+65/IV	C	V		V+65/IV	V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4
66	66	148	66b	441/2	195/2	0.375	0	0	3/8	4	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	148	66b	1767/8	783/8	0.125	3/32	3/32	3/8	4	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
66	66	148	66b	221	98	0.5	1/8	1/8	3/8	4	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	148	66b	443/2	197/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	149	67b	222	99	1.5	0	0	3/8	4	1	I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
68	68	150	68b	447/2	201/2	1.5	0	0	3/8	4	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
69	69	151	69b	225	102	1.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
70	70	152	70b	453/2	207/2	1.0	0	0	3/8	4	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
70	70	152	70b	455/2	209/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	153	71b	228	105	1.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
72	72	154	72b	459/2	213/2	1.5	0	0	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	155	73b	231	108	1.5	0	0	3/8	4	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	156	74b	465/2	219/2	1.5	0	0	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	157	75b	234	111	1.5	0	0	3/8	4	1	I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
76	76	158	76b	471/2	225/2	1.5	0	0	3/8	4	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
77	77	159	77b	237	114	1.0	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
77	77	159	77b	238	115	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	160	78b	477/2	231/2	1.0	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
78	78	160	78b	479/2	233/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	161	79b	240	117	0.5	0	0	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
79	79	161	79b	481/2	235/2	0.5	1/8	1/8	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	161	79b	241	118	0.5	1/4	1/4	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
80	80	162	80b	483/2	237/2	0.5	0	0	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	162	80b	242	119	0.5	1/8	1/8	3/8	4	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
80	80	162	80b	485/2	239/2	0.5	1/4	1/4	3/8	4	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	163	81b	243	120	4.5	0	0	3/8	4	1	I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
84	84	166	84a	495/2	249/2	1.5	0	0	3/8	4	1	bIII.vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
85	85	167	85a	249	126	1.5	0	0	3/8	4	1	IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	86	168	86a	501/2	255/2	1.25	0	0	3/8	4	1	ii	C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
86	86	168	86a	1007/4	515/4	0.25	5/16	5/16	3/8	4	1	vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
87	87	169	87a	252	129	1.25	0	0	3/8	4	1	V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
87	87	169	87a	1013/4	521/4	0.25	5/16	5/16	3/8	4	1	vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
88	88	170	88a	507/2	261/2	1.25	0	0	3/8	4	1	V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
88	88	170	88a	1019/4	527/4	0.25	5/16	5/16	3/8	4	1	vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
89	89	171	89a	255	132	3.0	0	0	3/8	4	1	V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
91	91	173	91a	258	135	1.25	0	0	3/8	4	1	V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
91	91	173	91a	1037/4	545/4	0.25	5/16	5/16	3/8	4	1	viio7/V	C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
92	92	174	92a	519/2	273/2	1.25	0	0	3/8	4	1	V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
92	92	174	92a	1043/4	551/4	0.25	5/16	5/16	3/8	4	1	viio7/V	C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
93	93	175	93a	261	138	3.0	0	0	3/8	4	1	V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
95	95	177	95a	264	141	1.5	0	0	3/8	4	1	I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
96	96	178	96a	531/2	285/2	1.5	0	0	3/8	4	1	V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	179	97a	267	144	1.5	0	0	3/8	4	1	I6	C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
98	98	180	98a	537/2	291/2	1.5	0	0	3/8	4	1	V/vi	C	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
99	99	181	99a	270	147	1.5	0	0	3/8	4	1	vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
100	100	182	100a	543/2	297/2	1.5	0	0	3/8	4	1	V43/vi	C	bIII		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
101	101	183	101a	273	150	1.5	0	0	3/8	4	1	vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
102	102	184	102a	549/2	303/2	1.5	0	0	3/8	4	1	V2/IV	C	bIII		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
103	103	185	103a	276	153	1.5	0	0	3/8	4	1	IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
104	104	186	104a	555/2	309/2	1.5	0	0	3/8	4	1	I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
105	105	187	105a	279	156	1.5	0	0	3/8	4	1	IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	188	106a	561/2	315/2	1.5	0	0	3/8	4	1	I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
107	107	189	107a	282	159	1.5	0	0	3/8	4	1	bvii.viio7/V	C	bvii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
108	108	190	108a	567/2	321/2	1.5	0	0	3/8	4	1	i64	C	bvii		i64	i		64					m	0	1	1, 0, -3		0	1
109	109	191	109a	285	162	1.5	0	0	3/8	4	1	VI	C	bvii		VI	VI							M	0	1	-4, 0, -3		-4	-4
110	110	192	110a	573/2	327/2	3.0	0	0	3/8	4	1	viio65/V	C	bvii		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
112	112	194	112a	579/2	333/2	4.5	0	0	3/8	4	1	vi.#viio7/iv	C	vi		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
115	115	197	115a	294	171	1.5	0	0	3/8	4	1	iv(94)	C	vi		iv(94)	iv			94				m	0	1	-1, -2, 0	1	-1	-1
116	116	198	116a	591/2	345/2	1.5	0	0	3/8	4	1	iv	C	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
117	117	199	117a	297	174	1.5	0	0	3/8	4	1	V65(2)	C	vi		V65(2)	V		65	2				Mm7	0	1	5, 2, -1, -4		1	5
118	118	200	118a	597/2	351/2	1.5	0	0	3/8	4	1	V65	C	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
119	119	201	119a	300	177	1.5	0	0	3/8	4	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
120	120	202	120a	603/2	357/2	1.5	0	0	3/8	4	1	iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
121	121	203	121a	303	180	1.5	0	0	3/8	4	1	V\\	C	vi		V	V						\\	M	0	1	1, 5, 2		1	1
122	122	204	122a	609/2	363/2	0.5	0	0	3/8	4	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
122	122	204	122a	305	182	1.0	1/8	1/8	3/8	4	1	viio65/V	C	vi		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
123	123	205	123a	306	183	1.5	0	0	3/8	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
124	124	206	124a	615/2	369/2	0.5	0	0	3/8	4	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
124	124	206	124a	308	185	1.0	1/8	1/8	3/8	4	1	viio43/V	C	vi		viio43/V	vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
125	125	207	125a	309	186	1.5	0	0	3/8	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
126	126	208	126a	621/2	375/2	0.5	0	0	3/8	4	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
126	126	208	126a	311	188	1.0	1/8	1/8	3/8	4	1	viio2/V	C	vi		viio2/V	vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
127	127	209	127a	312	189	1.5	0	0	3/8	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
128	128	210	128a	627/2	381/2	0.5	0	0	3/8	4	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
128	128	210	128a	314	191	1.0	1/8	1/8	3/8	4	1	i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
129	129	211	129a	315	192	0.5	0	0	3/8	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
129	129	211	129a	631/2	385/2	1.0	1/8	1/8	3/8	4	1	i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
130	130	212	130a	633/2	387/2	0.5	0	0	3/8	4	1	VI	C	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
130	130	212	130a	317	194	1.0	1/8	1/8	3/8	4	1	i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
131	131	213	131a	318	195	6.5	0	0	3/8	4	1	V	C	vi		V	V							M	0	1	1, 5, 2		1	1
135	135	217	135a	649/2	403/2	4.5	1/8	1/8	3/8	4	1	V2	C	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
138	138	220	138a	329	206	3.0	1/8	1/8	3/8	4	1	#viio43	C	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
140	140	222	140a	332	209	8.5	1/8	1/8	3/8	4	1	I.V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
146	146	228	146a	681/2	435/2	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	147	229	147a	342	219	1.5	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
148	148	230	148a	687/2	441/2	1.0	0	0	3/8	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	148	230	148a	689/2	443/2	0.5	1/4	1/4	3/8	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
149	149	231	149a	345	222	1.5	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
150	150	232	150a	693/2	447/2	1.0	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
150	150	232	150a	695/2	449/2	0.5	1/4	1/4	3/8	4	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
151	151	233	151a	348	225	1.25	0	0	3/8	4	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
151	151	233	151a	1397/4	905/4	0.25	5/16	5/16	3/8	4	1	V64/V	C	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
152	152	234	152a	699/2	453/2	1.5	0	0	3/8	4	1	V[V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
153	153	235	153a	351	228	1.5	0	0	3/8	4	1	I64	C	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
154	154	236	154a	705/2	459/2	0.5	0	0	3/8	4	1	V6(2)/V	C	I	V	V6(2)/V	V		6	2	V			M	0	0	6, 3, 4		2	6
154	154	236	154a	353	230	0.5	1/8	1/8	3/8	4	1	V6/V	C	I	V	V6/V	V		6		V			M	0	0	6, 3, 2		2	6
154	154	236	154a	707/2	461/2	0.25	1/4	1/4	3/8	4	1	V(6)/V	C	I	V	V(6)/V	V			6	V			M	0	0	2, 6, 5		2	2
154	154	236	154a	1415/4	923/4	0.25	5/16	5/16	3/8	4	1	V/V	C	I	V	V/V	V				V			M	0	0	2, 6, 3		2	2
155	155	237	155a	354	231	1.5	0	0	3/8	4	1	V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
156	156	238	156a	711/2	465/2	1.5	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
157	157	239	157a	357	234	1.5	0	0	3/8	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
158	158	240	158a	717/2	471/2	1.0	0	0	3/8	4	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
158	158	240	158a	719/2	473/2	0.5	1/4	1/4	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
159	159	241	159a	360	237	0.5	0	0	3/8	4	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
159	159	241	159a	721/2	475/2	1.0	1/8	1/8	3/8	4	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
160	160	242	160a	723/2	477/2	0.5	0	0	3/8	4	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
160	160	242	160a	362	239	1.0	1/8	1/8	3/8	4	1	V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
161	161	243	161a	363	240	0.5	0	0	3/8	4	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
161	161	243	161a	727/2	481/2	1.0	1/8	1/8	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
162	162	244	162a	729/2	483/2	0.5	0	0	3/8	4	1	V2/V	C	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
162	162	244	162a	365	242	1.0	1/8	1/8	3/8	4	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
163	163	245	163a	366	243	1.5	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
164	164	246	164a	735/2	489/2	1.0	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
164	164	246	164a	737/2	491/2	0.5	1/4	1/4	3/8	4	1	V2/IV	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
165	165	247	165a	369	246	1.5	0	0	3/8	4	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
166	166	248	166a	741/2	495/2	1.25	0	0	3/8	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
166	166	248	166a	1487/4	995/4	0.25	5/16	5/16	3/8	4	1	V64/ii	C	I		V64/ii	V		64		ii			M	0	0	4, 3, 7		3	4
167	167	249	167a	372	249	1.25	0	0	3/8	4	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
167	167	249	167a	1493/4	1001/4	0.25	5/16	5/16	3/8	4	1	viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
168	168	250	168a	747/2	501/2	1.5	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
169	169	251	169a	375	252	1.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
170	170	252	170a	753/2	507/2	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
171	171	253	171a	378	255	1.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
172	172	254	172a	759/2	513/2	1.25	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
172	172	254	172a	1523/4	1031/4	0.25	5/16	5/16	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
173	173	255	173a	381	258	1.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
174	174	256	174a	765/2	519/2	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	175	257	175a	384	261	1.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
176	176	258	176a	771/2	525/2	1.0	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
176	176	258	176a	773/2	527/2	0.5	1/4	1/4	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
177	177	259	177a	387	264	1.0	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
177	177	259	177a	388	265	0.5	1/4	1/4	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
178	178	260	178a	777/2	531/2	0.5	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
178	178	260	178a	389	266	0.25	1/8	1/8	3/8	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
178	178	260	178a	1557/4	1065/4	0.25	3/16	3/16	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
178	178	260	178a	779/2	533/2	0.5	1/4	1/4	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
179	179	261	179a	390	267	0.5	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
179	179	261	179a	781/2	535/2	0.5	1/8	1/8	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
179	179	261	179a	391	268	0.5	1/4	1/4	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
180	180	262	180a	783/2	537/2	1.5	0	0	3/8	4	1	V\\	C	I		V	V						\\	M	0	0	1, 5, 2		1	1
181	181	263	181a	393	270	1.5	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
182	182	264	182a	789/2	543/2	1.5	0	0	3/8	4	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
183	183	265	183a	396	273	1.5	0	0	3/8	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
184	184	266	184a	795/2	549/2	0.5	0	0	3/8	4	1	viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
184	184	266	184a	398	275	1.0	1/8	1/8	3/8	4	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
185	185	267	185a	399	276	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	186	268	186a	801/2	555/2	0.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
186	186	268	186a	401	278	0.5	1/8	1/8	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	186	268	186a	803/2	557/2	0.5	1/4	1/4	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
187	187	269	187a	402	279	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	270	188a	807/2	561/2	0.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
188	188	270	188a	404	281	0.5	1/8	1/8	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	270	188a	809/2	563/2	0.5	1/4	1/4	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
189	189	271	189a	405	282	1.5	0	0	3/8	4	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	190	272	190a	813/2	567/2	1.5	0	0	3/8	4	1	V7\\	C	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
191	191	273	191a	408	285	1.5	0	0	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
192	192	274	192a	819/2	573/2	1.5	0	0	3/8	4	1	VI	C	I		VI	VI							M	0	0	3, 7, 4		3	3
193	193	275	193a	411	288	1.5	0	0	3/8	4	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
194	194	276	194a	825/2	579/2	1.0	0	0	3/8	4	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
194	194	276	194a	827/2	581/2	0.5	1/4	1/4	3/8	4	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
195	195	277	195a	414	291	1.5	0	0	3/8	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	196	278	196a	831/2	585/2	0.5	0	0	3/8	4	1	IV(4)	C	I		IV(4)	IV			4				M	0	0	-1, 5, 0		-1	-1
196	196	278	196a	416	293	0.5	1/8	1/8	3/8	4	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
196	196	278	196a	833/2	587/2	0.5	1/4	1/4	3/8	4	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
197	197	279	197a	417	294	1.0	0	0	3/8	4	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
197	197	279	197a	418	295	0.5	1/4	1/4	3/8	4	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
198	198	280	198a	837/2	591/2	0.5	0	0	3/8	4	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
198	198	280	198a	419	296	1.0	1/8	1/8	3/8	4	1	V\\	C	I		V	V						\\	M	0	0	1, 5, 2		1	1
199	199	281	199a	420	297	1.5	0	0	3/8	4	1	V/VI	C	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
200	200	282	200a	843/2	597/2	1.5	0	0	3/8	4	1	VI	C	I		VI	VI							M	0	0	3, 7, 4		3	3
201	201	283	201a	423	300	1.5	0	0	3/8	4	1	V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
