mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
119	118	119	118a	395/2	395/2	0.5	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
119	118	119	118a	198	198	0.5	1/8	1/8	3/8	4	1	V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
119	118	119	118a	397/2	397/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	119	120	119a	199	199	1.0	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
120	119	120	119a	200	200	0.5	1/4	1/4	3/8	4	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
121	120	121	120a	401/2	401/2	0.5	0	0	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
121	120	121	120a	201	201	0.5	1/8	1/8	3/8	4	1	#viio6/vi		Bb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
121	120	121	120a	403/2	403/2	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
122	121	122	121a	202	202	0.5	0	0	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
122	121	122	121a	405/2	405/2	0.5	1/8	1/8	3/8	4	1	V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
122	121	122	121a	203	203	0.5	1/4	1/4	3/8	4	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
123	122	123	122a	407/2	407/2	0.5	0	0	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
123	122	123	122a	204	204	0.5	1/8	1/8	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
123	122	123	122a	409/2	409/2	0.5	1/4	1/4	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
124	123	124	123a	205	205	1.5	0	0	3/8	4	1	V\\		Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
125	124	125	124a	413/2	413/2	0.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
125	124	125	124a	207	207	1.0	1/8	1/8	3/8	4	1	I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
126	125	126	125a	208	208	0.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
126	125	126	125a	417/2	417/2	1.0	1/8	1/8	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
127	126	127	126a	419/2	419/2	0.5	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
127	126	127	126a	210	210	0.5	1/8	1/8	3/8	4	1	V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
127	126	127	126a	421/2	421/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	127	128	127a	211	211	1.0	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
128	127	128	127a	212	212	0.5	1/4	1/4	3/8	4	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
129	128	129	128a	425/2	425/2	0.5	0	0	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
129	128	129	128a	213	213	0.5	1/8	1/8	3/8	4	1	vii%7		Bb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
129	128	129	128a	427/2	427/2	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
130	129	130	129a	214	214	0.5	0	0	3/8	4	1	ii(94)		Bb	I		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
130	129	130	129a	429/2	429/2	0.5	1/8	1/8	3/8	4	1	#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
130	129	130	129a	215	215	0.5	1/4	1/4	3/8	4	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
131	130	131	130a	431/2	431/2	0.5	0	0	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
131	130	131	130a	216	216	0.5	1/8	1/8	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
131	130	131	130a	433/2	433/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	131	132	131a	217	217	1.0	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
132	131	132	131a	218	218	2.0	1/4	1/4	3/8	4	1	v.i		Bb	v		i		i							m	0	1	0, -3, 1		0	0
134	133	134	133a	220	220	0.5	0	0	3/8	4	1	V6(4)		Bb	v		V6(4)		V		6	4				M	0	1	0, 2, 1		1	0
134	133	134	133a	441/2	441/2	1.0	1/8	1/8	3/8	4	1	V6		Bb	v		V6		V		6					M	0	1	5, 2, 1		1	5
135	134	135	134a	443/2	443/2	0.5	0	0	3/8	4	1	V		Bb	v		V		V							M	0	1	1, 5, 2		1	1
135	134	135	134a	222	222	0.5	1/8	1/8	3/8	4	1	V6		Bb	v		V6		V		6					M	0	1	5, 2, 1		1	5
135	134	135	134a	445/2	445/2	0.5	1/4	1/4	3/8	4	1	V		Bb	v		V		V							M	0	1	1, 5, 2		1	1
136	135	136	135a	223	223	0.5	0	0	3/8	4	1	I(4)		Bb	v		I(4)		I			4				M	0	1	0, -1, 1		0	0
136	135	136	135a	447/2	447/2	1.5	1/8	1/8	3/8	4	1	I		Bb	v		I		I							M	0	1	0, 4, 1		0	0
137	136	137	136a	225	225	0.5	1/8	1/8	3/8	4	1	i		Bb	v		i		i							m	0	1	0, -3, 1		0	0
137	136	137	136a	451/2	451/2	0.5	1/4	1/4	3/8	4	1	i6		Bb	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
138	137	138	137a	226	226	0.5	0	0	3/8	4	1	IV(4)		Bb	v		IV(4)		IV			4				M	0	1	-1, -2, 0		-1	-1
138	137	138	137a	453/2	453/2	1.0	1/8	1/8	3/8	4	1	IV		Bb	v		IV		IV							M	0	1	-1, 3, 0		-1	-1
139	138	139	138a	455/2	455/2	0.5	0	0	3/8	4	1	IV.V		Bb	IV		V		V							M	0	0	1, 5, 2		1	1
139	138	139	138a	228	228	0.5	1/8	1/8	3/8	4	1	V6		Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
139	138	139	138a	457/2	457/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	139	140	139a	229	229	1.0	0	0	3/8	4	1	I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
140	139	140	139a	230	230	0.5	1/4	1/4	3/8	4	1	V65		Bb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
141	140	141	140a	461/2	461/2	1.0	0	0	3/8	4	1	I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
141	140	141	140a	463/2	463/2	0.5	1/4	1/4	3/8	4	1	V65		Bb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
142	141	142	141a	232	232	2.5	0	0	3/8	4	1	I\\		Bb	IV		I		I						\\	M	0	0	0, 4, 1		0	0
143	142	143	142a	469/2	469/2	0.5	1/4	1/4	3/8	4	1	V65		Bb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
144	143	144	143a	235	235	1.0	0	0	3/8	4	1	I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
144	143	144	143a	236	236	0.5	1/4	1/4	3/8	4	1	V7		Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
145	144	145	144a	473/2	473/2	1.0	0	0	3/8	4	1	I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
145	144	145	144a	475/2	475/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
146	145	146	145a	238	238	1.0	0	0	3/8	4	1	I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
146	145	146	145a	239	239	0.5	1/4	1/4	3/8	4	1	V7/vi		Bb	IV		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
147	146	147	146a	479/2	479/2	1.5	0	0	3/8	4	1	vi		Bb	IV		vi		vi							m	0	0	3, 0, 4		3	3
148	147	148	147a	241	241	1.5	0	0	3/8	4	1	I.V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
149	148	149	148a	485/2	485/2	1.5	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
150	149	150	149a	244	244	1.5	0	0	3/8	4	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
151	150	151	150a	491/2	491/2	1.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
152	151	152	151a	247	247	1.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
153	152	153	152a	497/2	497/2	1.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
154	153	154	153a	250	250	1.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
155	154	155	154a	503/2	503/2	1.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
156	155	156	155a	253	253	1.0	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
156	155	156	155a	254	254	0.5	1/4	1/4	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
157	156	157	156a	509/2	509/2	1.0	0	0	3/8	4	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
157	156	157	156a	511/2	511/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
158	157	158	157a	256	256	1.5	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
159	158	159	158a	515/2	515/2	1.0	0	0	3/8	4	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
159	158	159	158a	517/2	517/2	0.5	1/4	1/4	3/8	4	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
160	159	160	159a	259	259	1.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
161	160	161	160a	521/2	521/2	1.0	0	0	3/8	4	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	160	161	160a	523/2	523/2	0.5	1/4	1/4	3/8	4	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
162	161	162	161a	262	262	1.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
163	162	163	162a	527/2	527/2	1.0	0	0	3/8	4	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
163	162	163	162a	529/2	529/2	0.5	1/4	1/4	3/8	4	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
164	163	164	163a	265	265	1.5	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
165	164	165	164a	533/2	533/2	1.0	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
165	164	165	164a	535/2	535/2	0.5	1/4	1/4	3/8	4	1	V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
166	165	166	165a	268	268	1.5	0	0	3/8	4	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
167	166	167	166a	539/2	539/2	1.5	0	0	3/8	4	1	iv6		Bb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
168	167	168	167a	271	271	1.5	0	0	3/8	4	1	V(b64)		Bb	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
169	168	169	168a	545/2	545/2	1.0	0	0	3/8	4	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
169	168	169	168a	547/2	547/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
170	169	170	169a	274	274	1.5	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
171	170	171	170a	551/2	551/2	1.0	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
171	170	171	170a	553/2	553/2	0.5	1/4	1/4	3/8	4	1	V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
172	171	172	171a	277	277	1.5	0	0	3/8	4	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
173	172	173	172a	557/2	557/2	1.5	0	0	3/8	4	1	V2/bIII		Bb	I		V2/bIII		V		2		bIII			Mm7	0	0	-4, -2, 2, -1		-2	-4
174	173	174	173a	280	280	1.5	0	0	3/8	4	1	bIII6		Bb	I		bIII6		bIII		6					M	0	0	1, -2, -3		-3	1
175	174	175	174a	563/2	563/2	1.5	0	0	3/8	4	1	bVI2		Bb	I		bVI2		bVI		2					Mm7	0	0	-6, -4, 0, -3		-4	-6
176	175	176	175a	283	283	1.5	0	0	3/8	4	1	bII6		Bb	I		bII6		bII		6					M	0	0	-1, -4, -5		-5	-1
177	176	177	176a	569/2	569/2	1.5	0	0	3/8	4	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
178	177	178	177a	286	286	1.0	0	0	3/8	4	1	i6		Bb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
178	177	178	177a	287	287	0.5	1/4	1/4	3/8	4	1	i		Bb	I		i		i							m	0	0	0, -3, 1		0	0
179	178	179	178a	575/2	575/2	0.5	0	0	3/8	4	1	V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
179	178	179	178a	288	288	0.5	1/8	1/8	3/8	4	1	vio		Bb	I		vio		vi	o						o	0	0	3, 0, -3		3	3
179	178	179	178a	577/2	577/2	0.25	1/4	1/4	3/8	4	1	iv6		Bb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
179	178	179	178a	1155/4	1155/4	0.25	5/16	5/16	3/8	4	1	It6		Bb	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
180	179	180	179a	289	289	1.5	0	0	3/8	4	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
181	180	181	180a	581/2	581/2	1.5	0	0	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
182	181	182	181a	292	292	2.0	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
183	182	183	182a	294	294	1.5	1/8	1/8	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
184	183	184	183a	591/2	591/2	2.5	1/8	1/8	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
186	185	186	185a	298	298	3.0	0	0	3/8	4	1	V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
188	187	188	187a	301	301	3.0	0	0	3/8	4	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
190	189	190	189a	304	304	3.0	0	0	3/8	4	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
192	191	192	191a	307	307	1.5	0	0	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
193	192	193	192a	617/2	617/2	1.5	0	0	3/8	4	1	#viio2/vi		Bb	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
194	193	194	193a	310	310	3.0	0	0	3/8	4	1	viio7/V		Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
196	195	196	195a	313	313	2.0	0	0	2/4	4	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
197	196	197	196a	315	315	1.0	0	0	2/4	4	1	I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
197	196	197	196a	316	316	0.875	1/4	1/4	2/4	4	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
197	196	197	196a	2535/8	2535/8	0.125	15/32	15/32	2/4	4	1	V64		Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
198	197	198	197a	317	317	4.0	0	0	2/4	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
200	199	200	199a	321	321	2.0	0	0	2/4	4	1	V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
201	200	201	200a	323	323	2.0	0	0	2/4	4	1	V7/ii		Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
202	201	202	201a	325	325	1.0	0	0	2/4	4	1	V/ii		Bb	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
202	201	202	201a	326	326	1.0	1/4	1/4	2/4	4	1	V7/ii		Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
203	202	203	202a	327	327	2.0	0	0	2/4	4	1	#i64		Bb	I		#i64		#i		64					m	0	0	8, 7, 4		7	8
204	203	204	203a	329	329	2.0	0	0	2/4	4	1	vii.#viio2		Bb	vii		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
205	204	205	204a	331	331	2.0	0	0	2/4	4	1	V7		Bb	vii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
206	205	206	205a	333	333	0.5	0	0	3/8	4	1	i		Bb	vii		i		i							m	0	1	0, -3, 1		0	0
206	205	206	205a	667/2	667/2	1.0	1/8	1/8	3/8	4	1	i64		Bb	vii		i64		i		64					m	0	1	1, 0, -3		0	1
207	206	207	206a	669/2	669/2	0.5	0	0	3/8	4	1	V65		Bb	vii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
207	206	207	206a	335	335	1.0	1/8	1/8	3/8	4	1	V7		Bb	vii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
208	207	208	207a	336	336	0.5	0	0	3/8	4	1	V6		Bb	vii		V6		V		6					M	0	1	5, 2, 1		1	5
208	207	208	207a	673/2	673/2	0.5	1/8	1/8	3/8	4	1	ii43(4)		Bb	vii		ii43(4)		ii		43	4				mm7	0	1	3, 0, 2, 1		2	3
208	207	208	207a	337	337	0.5	1/4	1/4	3/8	4	1	V7		Bb	vii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
209	208	209	208a	675/2	675/2	3.0	0	0	3/8	4	1	i		Bb	vii		i		i							m	0	1	0, -3, 1		0	0
211	210	211	210a	681/2	681/2	2.0	0	0	2/4	4	1	i		Bb	vii		i		i							m	0	1	0, -3, 1		0	0
212	211	212	211a	685/2	685/2	1.25	0	0	2/4	4	1	VI.V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
212	211	212	211a	1375/4	1375/4	1.25	5/16	5/16	2/4	4	1	I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
213	212	213	212a	345	345	1.0	1/8	1/8	3/8	4	1	I64		Bb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
214	213	214	213a	346	346	0.5	0	0	3/8	4	1	V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
214	213	214	213a	693/2	693/2	1.0	1/8	1/8	3/8	4	1	V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
215	214	215	214a	695/2	695/2	1.0	0	0	3/8	4	1	V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
215	214	215	214a	697/2	697/2	0.5	1/4	1/4	3/8	4	1	V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	215	216	215a	349	349	1.5	0	0	3/8	4	1	I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
217	216	217	216a	701/2	701/2	1.5	0	0	3/8	4	1	V7/IV		Bb	VI		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
218	217	218	217a	352	352	0.5	0	0	3/8	4	1	IV		Bb	VI		IV		IV							M	0	0	-1, 3, 0		-1	-1
218	217	218	217a	705/2	705/2	1.0	1/8	1/8	3/8	4	1	I.ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
219	218	219	218a	707/2	707/2	1.5	0	0	3/8	4	1	ii2		Bb	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
220	219	220	219a	355	355	3.0	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
222	221	222	221a	358	358	0.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
222	221	222	221a	717/2	717/2	1.0	1/8	1/8	3/8	4	1	I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
223	222	223	222a	719/2	719/2	0.5	0	0	3/8	4	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
223	222	223	222a	360	360	1.0	1/8	1/8	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
224	223	224	223a	361	361	0.5	0	0	3/8	4	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
224	223	224	223a	723/2	723/2	0.5	1/8	1/8	3/8	4	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
224	223	224	223a	362	362	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	224	225	224a	725/2	725/2	1.0	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
225	224	225	224a	727/2	727/2	0.5	1/4	1/4	3/8	4	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
226	225	226	225a	364	364	0.5	0	0	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
226	225	226	225a	729/2	729/2	0.5	1/8	1/8	3/8	4	1	#viio6/vi		Bb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
226	225	226	225a	365	365	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
227	226	227	226a	731/2	731/2	0.5	0	0	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
227	226	227	226a	366	366	0.5	1/8	1/8	3/8	4	1	V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
227	226	227	226a	733/2	733/2	0.5	1/4	1/4	3/8	4	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
228	227	228	227a	367	367	0.5	0	0	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
228	227	228	227a	735/2	735/2	0.5	1/8	1/8	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
228	227	228	227a	368	368	0.5	1/4	1/4	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
229	228	229	228a	737/2	737/2	4.0	0	0	3/8	4	1	V\\		Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
231	230	231	230a	745/2	745/2	2.0	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
233	232	233	232a	749/2	749/2	0.5	0	0	3/8	4	1	V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
233	232	233	232a	375	375	0.5	1/8	1/8	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
233	232	233	232a	751/2	751/2	0.5	1/4	1/4	3/8	4	1	V7/IV		Bb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
234	233	234	233a	376	376	0.5	0	0	3/8	4	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
234	233	234	233a	753/2	753/2	0.5	1/8	1/8	3/8	4	1	#viio6/vi		Bb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
234	233	234	233a	377	377	0.5	1/4	1/4	3/8	4	1	#viio/ii		Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
235	234	235	234a	755/2	755/2	0.5	0	0	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
235	234	235	234a	378	378	0.5	1/8	1/8	3/8	4	1	V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
235	234	235	234a	757/2	757/2	0.5	1/4	1/4	3/8	4	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
236	235	236	235a	379	379	0.5	0	0	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
236	235	236	235a	759/2	759/2	0.5	1/8	1/8	3/8	4	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
236	235	236	235a	380	380	0.5	1/4	1/4	3/8	4	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	236	237	236a	761/2	761/2	1.5	0	0	3/8	4	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
238	237	238	237a	382	382	1.5	0	0	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
239	238	239	238a	767/2	767/2	3.0	0	0	3/8	4	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
241	240	241	240a	773/2	773/2	1.0	0	0	3/8	4	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
241	240	241	240a	775/2	775/2	0.5	1/4	1/4	3/8	4	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
242	241	242	241a	388	388	1.5	0	0	3/8	4	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
243	242	243	242a	779/2	779/2	1.0	0	0	3/8	4	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
243	242	243	242a	781/2	781/2	0.5	1/4	1/4	3/8	4	1	V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
244	243	244	243a	391	391	1.0	0	0	3/8	4	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
244	243	244	243a	392	392	0.5	1/4	1/4	3/8	4	1	#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
