mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	28	135	28b	536	108	4.0	0	0	2/2	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
29	29	136	29b	540	112	4.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	30	137	30b	544	116	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	138	31b	548	120	1.0	0	0	2/2	4	1		I(#2)	D	I		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
31	31	138	31b	549	121	3.0	1/4	1/4	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
32	32	139	32b	552	124	4.0	0	0	2/2	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
33	33	140	33b	556	128	4.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	34	141	34b	560	132	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	35	142	35b	564	136	1.0	0	0	2/2	4	1		I(#2)	D	I		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
35	35	142	35b	565	137	3.0	1/4	1/4	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
36	36	143	36b	568	140	2.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	143	36b	570	142	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
37	37	144	37b	572	144	2.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	37	144	37b	574	146	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
38	38	145	38b	576	148	2.0	0	0	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
38	38	145	38b	578	150	2.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
39	39	146	39b	580	152	1.0	0	0	2/2	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
39	39	146	39b	581	153	2.0	1/4	1/4	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
39	39	146	39b	583	155	1.0	3/4	3/4	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
40	40	147	40b	584	156	2.0	0	0	2/2	4	1		V65/vi	D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
40	40	147	40b	586	158	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
41	41	148	41b	588	160	2.0	0	0	2/2	4	1		V65/vi	D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
41	41	148	41b	590	162	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
42	42	149	42b	592	164	1.0	0	0	2/2	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
42	42	149	42b	593	165	1.0	1/4	1/4	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
42	42	149	42b	594	166	2.0	1/2	1/2	2/2	4	1		V/vi	D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
43	43	150	43b	596	168	1.0	0	0	2/2	4	1		vi(4)	D	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
43	43	150	43b	597	169	2.0	1/4	1/4	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
43	43	150	43b	599	171	1.0	3/4	3/4	2/2	4	1		v.i6	D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
44	44	151	44b	600	172	1.0	0	0	2/2	4	1		iv	D	v		iv		iv							m	0	1	-1, -4, 0		-1	-1
44	44	151	44b	601	173	1.0	1/4	1/4	2/2	4	1		ii65	D	v		ii65		ii		65					mm7	0	1	-1, 3, 0, 2		2	-1
44	44	151	44b	602	174	2.0	1/2	1/2	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
45	45	152	45b	604	176	1.0	0	0	2/2	4	1		i(4)	D	v		i(4)		i			4				m	0	1	0, -1, 1		0	0
45	45	152	45b	605	177	1.0	1/4	1/4	2/2	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
45	45	152	45b	606	178	6.0	1/2	1/2	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
47	47	154	47b	612	184	2.0	0	0	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
47	47	154	47b	614	186	1.0	1/2	1/2	2/2	4	1		VI	D	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
47	47	154	47b	615	187	5.0	3/4	3/4	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
49	49	156	49b	620	192	2.0	0	0	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
49	49	156	49b	622	194	6.0	1/2	1/2	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
51	51	158	51b	628	200	2.0	0	0	2/2	4	1		V\\	D	v		V		V						\\	M	0	1	1, 5, 2		1	1
51	51	158	51b	630	202	10.0	1/2	1/2	2/2	4	1		V.V	D	V		V		V							M	0	0	1, 5, 2		1	1
54	54	161	54b	640	212	6.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	162	55b	646	218	2.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
56	56	163	56b	648	220	2.0	0	0	2/2	4	1		ii65	D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
56	56	163	56b	650	222	2.0	1/2	1/2	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	164	57b	652	224	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
58	58	165	58b	656	228	12.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	168	61b	668	240	4.0	0	0	2/2	4	1		V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	169	62b	672	244	8.0	0	0	2/2	4	1		#viio2/vi	D	V		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
64	64	171	64b	680	252	12.0	0	0	2/2	4	1		bVII.viio	D	bVII		viio		vii	o						o	0	0	5, 2, -1		5	5
67	67	174	67b	692	264	4.0	0	0	2/2	4	1		V7	D	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	175	68b	696	268	4.0	0	0	2/2	4	1		I	D	bVII		I		I							M	0	0	0, 4, 1		0	0
69	69	176	69b	700	272	4.0	0	0	2/2	4	1		V2	D	bVII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	177	70b	704	276	2.0	0	0	2/2	4	1		I6	D	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	177	70b	706	278	2.0	1/2	1/2	2/2	4	1		V6	D	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
71	71	178	71b	708	280	2.0	0	0	2/2	4	1		I	D	bVII		I		I							M	0	0	0, 4, 1		0	0
71	71	178	71b	710	282	2.0	1/2	1/2	2/2	4	1		V	D	bVII		V		V							M	0	0	1, 5, 2		1	1
72	72	179	72b	712	284	4.0	0	0	2/2	4	1		vi	D	bVII		vi		vi							m	0	0	3, 0, 4		3	3
73	73	180	73b	716	288	4.0	0	0	2/2	4	1		v.V2	D	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
74	74	181	74b	720	292	2.0	0	0	2/2	4	1		i6	D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
74	74	181	74b	722	294	2.0	1/2	1/2	2/2	4	1		ii%43	D	v		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
75	75	182	75b	724	296	2.0	0	0	2/2	4	1		V(64)	D	v		V(64)		V			64				M	0	1	1, 0, -3		1	1
75	75	182	75b	726	298	2.0	1/2	1/2	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
76	76	183	76b	728	300	6.0	0	0	2/2	4	1		V.I	D	V		I		I							M	0	0	0, 4, 1		0	0
77	77	184	77b	734	306	2.0	1/2	1/2	2/2	4	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
78	78	185	78b	736	308	4.0	0	0	2/2	4	1		#viio6/ii	D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
79	79	186	79b	740	312	4.0	0	0	2/2	4	1		viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
80	80	187	80b	744	316	2.0	0	0	2/2	4	1		V(4+2)	D	V		V(4+2)		V			4+2				M	0	0	1, 0, 2	3	1	1
80	80	187	80b	746	318	2.0	1/2	1/2	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
81	81	188	81b	748	320	1.0	0	0	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
81	81	188	81b	749	321	1.0	1/4	1/4	2/2	4	1		V7(+2)	D	V		V7(+2)		V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
81	81	188	81b	750	322	1.0	1/2	1/2	2/2	4	1		V(+6)	D	V		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
81	81	188	81b	751	323	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	189	82b	752	324	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
83	83	190	83b	756	328	2.0	0	0	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
83	83	190	83b	758	330	2.0	1/2	1/2	2/2	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	84	191	84b	760	332	4.0	0	0	2/2	4	1		#viio43/ii	D	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
85	85	192	85b	764	336	4.0	0	0	2/2	4	1		#viio65/ii	D	V		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
86	86	193	86b	768	340	4.0	0	0	2/2	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
87	87	194	87b	772	344	4.0	0	0	2/2	4	1		viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
88	88	195	88b	776	348	4.0	0	0	2/2	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
89	89	196	89b	780	352	4.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90	197	90b	784	356	2.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
90	90	197	90b	786	358	2.0	1/2	1/2	2/2	4	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
91	91	198	91b	788	360	1.0	0	0	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	198	91b	789	361	1.0	1/4	1/4	2/2	4	1		V64	D	V		V64		V		64					M	0	0	2, 1, 5		1	2
91	91	198	91b	790	362	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
91	91	198	91b	791	363	1.0	3/4	3/4	2/2	4	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
92	92	199	92b	792	364	2.0	0	0	2/2	4	1		viio6(7)/V	D	V		viio6(7)/V		vii	o	6	7	V			o	0	0	3, 0, 4		6	3
92	92	199	92b	794	366	2.0	1/2	1/2	2/2	4	1		viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
93	93	200	93b	796	368	2.0	0	0	2/2	4	1		V(4)	D	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
93	93	200	93b	798	370	2.0	1/2	1/2	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	94	201	94b	800	372	3.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
94	94	201	94b	803	375	1.0	3/4	3/4	2/2	4	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
95	95	202	95b	804	376	1.0	0	0	2/2	4	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
95	95	202	95b	805	377	1.0	1/4	1/4	2/2	4	1		I64	D	V		I64		I		64					M	0	0	1, 0, 4		0	1
95	95	202	95b	806	378	1.0	1/2	1/2	2/2	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
95	95	202	95b	807	379	1.0	3/4	3/4	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
96	96	203	96b	808	380	1.0	0	0	2/2	4	1		viio6(7)/V	D	V		viio6(7)/V		vii	o	6	7	V			o	0	0	3, 0, 4		6	3
96	96	203	96b	809	381	3.0	1/4	1/4	2/2	4	1		viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	97	204	97b	812	384	1.0	0	0	2/2	4	1		V7(4)	D	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
97	97	204	97b	813	385	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	205	98b	816	388	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
98	98	205	98b	817	389	1.0	1/4	1/4	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
98	98	205	98b	818	390	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
98	98	205	98b	819	391	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	206	99b	820	392	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
99	99	206	99b	821	393	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	100	207	100b	824	396	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	100	207	100b	825	397	1.0	1/4	1/4	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
100	100	207	100b	826	398	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
100	100	207	100b	827	399	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	208	101b	828	400	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
101	101	208	101b	829	401	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	209	102b	832	404	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
102	102	209	102b	833	405	1.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	209	102b	834	406	1.0	1/2	1/2	2/2	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	102	209	102b	835	407	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	210	103b	836	408	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
103	103	210	103b	837	409	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	104	211	104b	840	412	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	105	212	105b	844	416	4.0	0	0	2/2	4	1		IV.i6	D	IV		i6		i		6					m	0	0	-3, 1, 0		0	-3
106	106	213	106b	848	420	4.0	0	0	2/2	4	1		V/IV	D	IV		V/IV		V				IV			M	0	0	0, 4, 1		0	0
107	107	214	107b	852	424	4.0	0	0	2/2	4	1		IV	D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
110	108	215	108b	856	436	8.0	0	0	2/2	4	1	2	i.V7	D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
112	110	217	110a	864	444	4.0	0	0	2/2	4	1		i	D	i		i		i							m	0	1	0, -3, 1		0	0
113	111	218	111a	868	448	4.0	0	0	2/2	4	1		V43	D	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
114	112	219	112a	872	452	4.0	0	0	2/2	4	1		i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
115	113	220	113a	876	456	4.0	0	0	2/2	4	1		ii%65	D	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
116	114	221	114a	880	460	4.0	0	0	2/2	4	1		V(64)	D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
117	115	222	115a	884	464	4.0	0	0	2/2	4	1		V	D	i		V		V							M	0	1	1, 5, 2		1	1
118	116	223	116a	888	468	2.0	0	0	2/2	4	1		bVI.I(4)	D	bVI		I(4)		I			4				M	0	0	0, -1, 1		0	0
118	116	223	116a	890	470	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
119	117	224	117a	892	472	4.0	0	0	2/2	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	118	225	118a	896	476	4.0	0	0	2/2	4	1		V65/vi	D	bVI		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
121	119	226	119a	900	480	4.0	0	0	2/2	4	1		vi	D	bVI		vi		vi							m	0	0	3, 0, 4		3	3
122	120	227	120a	904	484	2.0	0	0	2/2	4	1		ii65	D	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
122	120	227	120a	906	486	2.0	1/2	1/2	2/2	4	1		V65/V	D	bVI		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
123	121	228	121a	908	488	1.0	0	0	2/2	4	1		V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
123	121	228	121a	909	489	1.0	1/4	1/4	2/2	4	1		V(+7+2)	D	bVI		V(+7+2)		V			+7+2				M	0	0	1, 5, 2	-1, 3	1	1
123	121	228	121a	910	490	1.0	1/2	1/2	2/2	4	1		V(64)	D	bVI		V(64)		V			64				M	0	0	1, 0, 4		1	1
123	121	228	121a	911	491	1.0	3/4	3/4	2/2	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	122	229	122a	912	492	4.0	0	0	2/2	4	1		I\\	D	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
125	123	230	123a	916	496	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
125	123	230	123a	918	498	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
126	124	231	124a	920	500	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
126	124	231	124a	922	502	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
127	125	232	125a	924	504	1.0	0	0	2/2	4	1		IV	D	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
127	125	232	125a	925	505	1.0	1/4	1/4	2/2	4	1		ii65	D	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
127	125	232	125a	926	506	2.0	1/2	1/2	2/2	4	1		V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
128	126	233	126a	928	508	1.0	0	0	2/2	4	1		I(4)	D	bVI		I(4)		I			4				M	0	0	0, -1, 1		0	0
128	126	233	126a	929	509	3.0	1/4	1/4	2/2	4	1		I\\	D	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
129	127	234	127a	932	512	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
129	127	234	127a	934	514	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
130	128	235	128a	936	516	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
130	128	235	128a	938	518	1.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
130	128	235	128a	939	519	1.0	3/4	3/4	2/2	4	1		iv.i	D	iv		i		i							m	0	1	0, -3, 1		0	0
131	129	236	129a	940	520	2.0	0	0	2/2	4	1		V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
131	129	236	129a	942	522	2.0	1/2	1/2	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
132	130	237	130a	944	524	2.0	0	0	2/2	4	1		V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
132	130	237	130a	946	526	2.0	1/2	1/2	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
133	131	238	131a	948	528	1.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
133	131	238	131a	949	529	1.0	1/4	1/4	2/2	4	1		ii%65	D	iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
133	131	238	131a	950	530	2.0	1/2	1/2	2/2	4	1		V	D	iv		V		V							M	0	1	1, 5, 2		1	1
134	132	239	132a	952	532	1.0	0	0	2/2	4	1		i(4)	D	iv		i(4)		i			4				m	0	1	0, -1, 1		0	0
134	132	239	132a	953	533	1.0	1/4	1/4	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
134	132	239	132a	954	534	2.0	1/2	1/2	2/2	4	1		III	D	iv		III		III							M	0	1	-3, 1, -2		-3	-3
135	133	240	133a	956	536	1.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
135	133	240	133a	957	537	1.0	1/4	1/4	2/2	4	1		ii%65	D	iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
135	133	240	133a	958	538	2.0	1/2	1/2	2/2	4	1		V	D	iv		V		V							M	0	1	1, 5, 2		1	1
136	134	241	134a	960	540	1.0	0	0	2/2	4	1		i\\	D	iv		i		i						\\	m	0	1	0, -3, 1		0	0
136	134	241	134a	961	541	3.0	1/4	1/4	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
137	135	242	135a	964	544	4.0	0	0	2/2	4	1		v.iv6	D	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
138	136	243	136a	968	548	7.0	0	0	2/2	4	1		V7(9)	D	v		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
139	137	244	137a	975	555	1.0	3/4	3/4	2/2	4	1		V7	D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
140	138	245	138a	976	556	4.0	0	0	2/2	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
141	139	246	139a	980	560	4.0	0	0	2/2	4	1		vi.iv6	D	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
142	140	247	140a	984	564	7.0	0	0	2/2	4	1		V7(9)	D	vi		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
143	141	248	141a	991	571	1.0	3/4	3/4	2/2	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
144	142	249	142a	992	572	4.0	0	0	2/2	4	1		i\\	D	vi		i		i						\\	m	0	1	0, -3, 1		0	0
145	143	250	143a	996	576	4.0	0	0	2/2	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
146	144	251	144a	1000	580	4.0	0	0	2/2	4	1		VI64	D	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
147	145	252	145a	1004	584	4.0	0	0	2/2	4	1		VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
148	146	253	146a	1008	588	2.0	0	0	2/2	4	1		iii.#viio65	D	iii		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
148	146	253	146a	1010	590	2.0	1/2	1/2	2/2	4	1		V43	D	iii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
149	147	254	147a	1012	592	4.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
150	148	255	148a	1016	596	4.0	0	0	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
151	149	256	149a	1020	600	4.0	0	0	2/2	4	1		Ger6	D	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
152	150	257	150a	1024	604	2.0	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
152	150	257	150a	1026	606	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
153	151	258	151a	1028	608	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
153	151	258	151a	1029	609	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
153	151	258	151a	1030	610	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
153	151	258	151a	1031	611	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
154	152	259	152a	1032	612	2.0	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
154	152	259	152a	1034	614	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
155	153	260	153a	1036	616	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
155	153	260	153a	1037	617	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
155	153	260	153a	1038	618	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
155	153	260	153a	1039	619	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
156	154	261	154a	1040	620	0.33333333333325754	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
156	154	261	154a	3121/3	1861/3	15.666666666666742	1/12	1/12	2/2	4	1		V	D	iii		V		V							M	0	1	1, 5, 2		1	1
160	158	265	158a	1056	636	8.0	0	0	2/2	4	1		I.V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
