mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
53	53	53	53a	835/8	835/8	0.125	3/32	3/32	2/4	4	1	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
53	53	53	53a	209/2	209/2	0.25	1/8	1/8	2/4	4	1	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
53	53	53	53a	419/4	419/4	0.25	3/16	3/16	2/4	4	1	vi64	Eb	I	V	vi64	vi		64					m	0	0	4, 3, 0		3	4
53	53	53	53a	105	105	0.75	1/4	1/4	2/4	4	1	V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	53	53a	423/4	423/4	0.25	7/16	7/16	2/4	4	1	#io6	Eb	I	V	#io6	#i	o	6					o	0	0	4, 1, 7		7	4
54	54	54	54a	106	106	0.5	0	0	2/4	4	1	V2	Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
54	54	54	54a	213/2	213/2	0.25	1/8	1/8	2/4	4	1	I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
54	54	54	54a	427/4	427/4	0.25	3/16	3/16	2/4	4	1	viio/V	Eb	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
54	54	54	54a	107	107	1.0	1/4	1/4	2/4	4	1	V]	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
55	55	55	55a	108	108	0.5	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	55	55a	217/2	217/2	0.25	1/8	1/8	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	55	55a	435/4	435/4	0.25	3/16	3/16	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
55	55	55	55a	109	109	1.0	1/4	1/4	2/4	4	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	56	56	56a	110	110	0.5	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
56	56	56	56a	221/2	221/2	0.5	1/8	1/8	2/4	4	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	56	56a	111	111	0.375	1/4	1/4	2/4	4	1	V(9)	Eb	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
56	56	56	56a	891/8	891/8	0.625	11/32	11/32	2/4	4	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
57	57	57	57a	112	112	2.0	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
58	58	58	58a	114	114	1.0	0	0	2/4	4	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
58	58	58	58a	115	115	1.0	1/4	1/4	2/4	4	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	59	59a	116	116	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
59	59	59	59a	117	117	1.0	1/4	1/4	2/4	4	1	ii65	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
60	60	60	60a	118	118	0.5	0	0	2/4	4	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
60	60	60	60a	237/2	237/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	60	60a	119	119	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
61	61	61	61a	120	120	2.0	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	62	62a	122	122	0.5	0	0	2/4	4	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
62	62	62	62a	245/2	245/2	0.5	1/8	1/8	2/4	4	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	62	62	62a	123	123	1.0	1/4	1/4	2/4	4	1	V\\	Eb	I		V	V						\\	M	0	0	1, 5, 2		1	1
63	63	63	63a	124	124	0.375	0	0	2/4	4	1	V[IV6	Eb	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
63	63	63	63a	995/8	995/8	0.125	3/32	3/32	2/4	4	1	iii6	Eb	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
63	63	63	63a	249/2	249/2	0.25	1/8	1/8	2/4	4	1	ii6	Eb	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	63	63	63a	499/4	499/4	0.25	3/16	3/16	2/4	4	1	I6	Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
63	63	63	63a	125	125	0.75	1/4	1/4	2/4	4	1	viio6]	Eb	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
63	63	63	63a	503/4	503/4	0.25	7/16	7/16	2/4	4	1	ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	64	64a	126	126	0.25	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	64	64a	505/4	505/4	0.25	1/16	1/16	2/4	4	1	ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	64	64a	253/2	253/2	0.25	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	64	64a	507/4	507/4	0.25	3/16	3/16	2/4	4	1	ii%43	Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
64	64	64	64a	127	127	1.0	1/4	1/4	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	65	65a	128	128	1.0	0	0	2/4	4	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
65	65	65	65a	129	129	1.0	1/4	1/4	2/4	4	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	66	66a	130	130	0.5	0	0	2/4	4	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	66	66a	261/2	261/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	66	66a	131	131	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
67	67	67	67a	132	132	1.0	0	0	2/4	4	1	vi.V	Eb	vi		V	V							M	0	1	1, 5, 2		1	1
67	67	67	67a	133	133	2.0	1/4	1/4	2/4	4	1	i	Eb	vi		i	i							m	0	1	0, -3, 1		0	0
68	68	68	68a	135	135	1.0	1/4	1/4	2/4	4	1	V\\	Eb	vi		V	V						\\	M	0	1	1, 5, 2		1	1
69	69	69	69a	136	136	4.0	0	0	2/4	4	1	I.V/ii	Eb	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
71	71	71	71a	140	140	0.25	0	0	2/4	4	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
71	71	71	71a	561/4	561/4	0.25	1/16	1/16	2/4	4	1	V43/ii	Eb	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
71	71	71	71a	281/2	281/2	0.25	1/8	1/8	2/4	4	1	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
71	71	71	71a	563/4	563/4	0.25	3/16	3/16	2/4	4	1	V2/V	Eb	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
71	71	71	71a	141	141	0.25	1/4	1/4	2/4	4	1	V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
71	71	71	71a	565/4	565/4	0.25	5/16	5/16	2/4	4	1	V43/V	Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
71	71	71	71a	283/2	283/2	0.25	3/8	3/8	2/4	4	1	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
71	71	71	71a	567/4	567/4	0.25	7/16	7/16	2/4	4	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	72	72a	142	142	1.0	0	0	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
72	72	72	72a	143	143	1.0	1/4	1/4	2/4	4	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	73	73	73a	144	144	0.5	0	0	2/4	4	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
73	73	73	73a	289/2	289/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	73	73a	145	145	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
74	74	74	74a	146	146	1.0	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	74	74a	147	147	1.0	1/4	1/4	2/4	4	1	I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
75	75	75	75a	148	148	1.0	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	75	75a	149	149	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
76	76	76	76a	150	150	1.0	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	76	76a	151	151	1.0	1/4	1/4	2/4	4	1	I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
77	77	77	77a	152	152	1.0	0	0	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	77	77a	153	153	1.0	1/4	1/4	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
78	78	78	78a	154	154	1.0	0	0	2/4	4	1	I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
78	78	78	78a	155	155	1.0	1/4	1/4	2/4	4	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
79	79	79	79a	156	156	0.5	0	0	2/4	4	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
79	79	79	79a	313/2	313/2	0.5	1/8	1/8	2/4	4	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	79	79a	157	157	1.0	1/4	1/4	2/4	4	1	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
