mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
94	94	94	94a	186	186	0.5	0	0	2/4	4	1	I(4)		D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
94	94	94	94a	373/2	373/2	0.5	1/8	1/8	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
94	94	94	94a	187	187	0.5	1/4	1/4	2/4	4	1	I(b9)		D	I		I(b9)		I			b9				M	0	0	0, 4, 1	-5	0	0
94	94	94	94a	375/2	375/2	0.5	3/8	3/8	2/4	4	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
95	95	95	95a	188	188	1.0	0	0	2/4	4	1	bIII64		D	I		bIII64		bIII		64					M	0	0	-2, -3, 1		-3	-2
95	95	95	95a	189	189	1.0	1/4	1/4	2/4	4	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
96	96	96	96a	190	190	3.5	0	0	2/4	4	1	V65/bVII		D	I		V65/bVII		V		65		bVII			Mm7	0	0	3, 0, -3, -1		-1	3
97	97	97	97a	387/2	387/2	4.0	3/8	3/8	2/4	4	1	bVII7		D	I		bVII7		bVII		7					Mm7	0	0	-2, 2, -1, -4		-2	-2
99	99	99	99a	395/2	395/2	4.0	3/8	3/8	2/4	4	1	iiio7		D	I		iiio7		iii	o	7					o7	0	0	4, 1, -2, -5		4	4
101	101	101	101a	403/2	403/2	0.5	3/8	3/8	2/4	4	1	vio65		D	I		vio65		vi	o	65					o7	0	0	0, -3, -6, 3		3	0
102	102	102	102a	202	202	3.5	0	0	2/4	4	1	viio7/V		D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
103	103	103	103a	411/2	411/2	1.5	3/8	3/8	2/4	4	1	V[i6		D	I	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
104	104	104	104a	207	207	1.0	1/4	1/4	2/4	4	1	#ivo2		D	I	V	#ivo2		#iv	o	2					o7	0	0	-3, 6, 3, 0		6	-3
105	105	105	105a	208	208	1.0	0	0	2/4	4	1	ii64		D	I	V	ii64		ii		64					m	0	0	3, 2, -1		2	3
105	105	105	105a	209	209	0.5	1/4	1/4	2/4	4	1	ivo2		D	I	V	ivo2		iv	o	2					o7	0	0	-10, -1, -4, -7		-1	-10
105	105	105	105a	419/2	419/2	0.5	3/8	3/8	2/4	4	1	ivo65		D	I	V	ivo65		iv	o	65					o7	0	0	-4, -7, -10, -1		-1	-4
106	106	106	106a	210	210	1.0	0	0	2/4	4	1	v%7(b2)		D	I	V	v%7(b2)		v	%	7	b2				%7	0	0	-4, -2, -5, -1		1	-4
106	106	106	106a	211	211	0.5	1/4	1/4	2/4	4	1	v7]		D	I	V	v7		v		7					mm7	0	0	1, -2, 2, -1		1	1
106	106	106	106a	423/2	423/2	0.5	3/8	3/8	2/4	4	1	I[V7/V		D	I	I	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
107	107	107	107a	212	212	0.5	0	0	2/4	4	1	IV43		D	I	I	IV43		IV		43					Mm7	0	0	0, -3, -1, 3		-1	0
107	107	107	107a	425/2	425/2	0.5	1/8	1/8	2/4	4	1	#ivo		D	I	I	#ivo		#iv	o						o	0	0	6, 3, 0		6	6
107	107	107	107a	213	213	5.0	1/4	1/4	2/4	4	1	viio43		D	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
110	110	110	110a	218	218	1.5	0	0	2/4	4	1	viio6		D	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
110	110	110	110a	439/2	439/2	0.5	3/8	3/8	2/4	4	1	viio43		D	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
111	111	111	111a	220	220	1.5	0	0	2/4	4	1	viio6		D	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
111	111	111	111a	443/2	443/2	0.5	3/8	3/8	2/4	4	1	viio43		D	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
112	112	112	112a	222	222	0.5	0	0	2/4	4	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
112	112	112	112a	445/2	445/2	5.5	1/8	1/8	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
115	115	115	115a	228	228	2.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	116	116	116a	230	230	2.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
117	117	117	117a	232	232	2.0	0	0	2/4	4	1	V7/iv		D	I		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
118	118	118	118a	234	234	1.5	0	0	2/4	4	1	iv		D	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
118	118	118	118a	471/2	471/2	0.5	3/8	3/8	2/4	4	1	ii/iv		D	I		ii/iv		ii				iv			m	0	0	1, -2, 2		1	1
119	119	119	119a	236	236	1.0	0	0	2/4	4	1	iv		D	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
119	119	119	119a	237	237	2.0	1/4	1/4	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
120	120	120	120a	239	239	0.5	1/4	1/4	2/4	4	1	vii6		D	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
120	120	120	120a	479/2	479/2	0.5	3/8	3/8	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
121	121	121	121a	240	240	1.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	121	121	121a	241	241	0.5	1/4	1/4	2/4	4	1	#io		D	I		#io		#i	o						o	0	0	7, 4, 1		7	7
121	121	121	121a	483/2	483/2	0.5	3/8	3/8	2/4	4	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	122	122	122a	242	242	1.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
122	122	122	122a	243	243	1.0	1/4	1/4	2/4	4	1	viio43/V		D	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
123	123	123	123a	244	244	1.0	0	0	2/4	4	1	V(964)		D	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
123	123	123	123a	245	245	1.0	1/4	1/4	2/4	4	1	V\\		D	I		V		V						\\	M	0	0	1, 5, 2		1	1
124	124	124	124a	246	246	1.0	0	0	2/4	4	1	V7(b2)		D	I		V7(b2)		V		7	b2				Mm7	0	0	-4, 5, 2, -1		1	-4
124	124	124	124a	247	247	1.0	1/4	1/4	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	125	125	125a	248	248	1.0	0	0	2/4	4	1	I64(b2)		D	I		I64(b2)		I		64	b2				M	0	0	1, -5, 4		0	1
125	125	125	125a	249	249	1.0	1/4	1/4	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
126	126	126	126a	250	250	1.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	126	126a	251	251	1.0	1/4	1/4	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
127	127	127	127a	252	252	2.0	0	0	2/4	4	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
128	128	128	128a	254	254	2.0	0	0	2/4	4	1	V43(b9)		D	I		V43(b9)		V		43	b9				Mm7	0	0	2, -1, 1, 5	-4	1	2
129	129	129	129a	256	256	1.0	0	0	2/4	4	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
129	129	129	129a	257	257	1.0	1/4	1/4	2/4	4	1	#viio65/ii		D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
130	130	130	130a	258	258	1.5	0	0	2/4	4	1	V65/ii		D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
130	130	130	130a	519/2	519/2	0.5	3/8	3/8	2/4	4	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
131	131	131	131a	260	260	1.0	0	0	2/4	4	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
131	131	131	131a	261	261	0.5	1/4	1/4	2/4	4	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
131	131	131	131a	523/2	523/2	1.5	3/8	3/8	2/4	4	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
132	132	132	132a	263	263	1.0	1/4	1/4	2/4	4	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
133	133	133	133a	264	264	1.0	0	0	2/4	4	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	133	133	133a	265	265	1.0	1/4	1/4	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	134	134	134a	266	266	2.0	0	0	2/4	4	1	I[iiio43		D	I	I	iiio43		iii	o	43					o7	0	0	-2, -5, 4, 1		4	-2
135	135	135	135a	268	268	2.0	0	0	2/4	4	1	viio7		D	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
136	136	136	136a	270	270	1.0	0	0	2/4	4	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
136	136	136	136a	271	271	0.5	1/4	1/4	2/4	4	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
136	136	136	136a	543/2	543/2	0.5	3/8	3/8	2/4	4	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
137	137	137	137a	272	272	1.0	0	0	2/4	4	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
137	137	137	137a	273	273	1.0	1/4	1/4	2/4	4	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
138	138	138	138a	274	274	2.0	0	0	2/4	4	1	I[iiio43		D	I	I	iiio43		iii	o	43					o7	0	0	-2, -5, 4, 1		4	-2
139	139	139	139a	276	276	2.0	0	0	2/4	4	1	viio7		D	I	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
140	140	140	140a	278	278	1.0	0	0	2/4	4	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
140	140	140	140a	279	279	0.5	1/4	1/4	2/4	4	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
140	140	140	140a	559/2	559/2	0.5	3/8	3/8	2/4	4	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
141	141	141	141a	280	280	1.0	0	0	2/4	4	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
141	141	141	141a	281	281	1.0	1/4	1/4	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	142	142	142a	282	282	1.5	0	0	2/4	4	1	I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
142	142	142	142a	567/2	567/2	0.5	3/8	3/8	2/4	4	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
143	143	143	143a	284	284	1.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
143	143	143	143a	285	285	0.5	1/4	1/4	2/4	4	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
143	143	143	143a	571/2	571/2	0.5	3/8	3/8	2/4	4	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
144	144	144	144a	286	286	1.5	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
144	144	144	144a	575/2	575/2	0.5	3/8	3/8	2/4	4	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
145	145	145	145a	288	288	1.0	0	0	2/4	4	1	V7/iv		D	I		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
145	145	145	145a	289	289	0.5	1/4	1/4	2/4	4	1	V7(+9)/iv		D	I		V7(+9)/iv		V		7	+9	iv			Mm7	0	0	0, 4, 1, -2	-5	0	0
145	145	145	145a	579/2	579/2	0.5	3/8	3/8	2/4	4	1	V7/iv		D	I		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
146	146	146	146a	290	290	1.5	0	0	2/4	4	1	iv64		D	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
146	146	146	146a	583/2	583/2	0.5	3/8	3/8	2/4	4	1	II65/iv		D	I		II65/iv		II		65		iv			Mm7	0	0	5, 2, -1, 1		1	5
147	147	147	147a	292	292	1.0	0	0	2/4	4	1	ii%65/iv		D	I		ii%65/iv		ii	%	65		iv			%7	0	0	-2, -5, -1, 1		1	-2
147	147	147	147a	293	293	0.5	1/4	1/4	2/4	4	1	#viio43/iv		D	I		#viio43/iv		#vii	o	43		iv			o7	0	0	-2, -5, 4, 1		4	-2
147	147	147	147a	587/2	587/2	0.5	3/8	3/8	2/4	4	1	iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
148	148	148	148a	294	294	0.5	0	0	2/4	4	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
148	148	148	148a	589/2	589/2	0.5	1/8	1/8	2/4	4	1	iiio7		D	I		iiio7		iii	o	7					o7	0	0	4, 1, -2, -5		4	4
148	148	148	148a	295	295	0.5	1/4	1/4	2/4	4	1	iiio6		D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
148	148	148	148a	591/2	591/2	0.5	3/8	3/8	2/4	4	1	iv	ii/.bIII	D	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
149	149	149	149a	296	296	1.5	0	0	2/4	4	1	V7/bIII		D	I		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
149	149	149	149a	595/2	595/2	0.5	3/8	3/8	2/4	4	1	bIII64		D	I		bIII64		bIII		64					M	0	0	-2, -3, 1		-3	-2
150	150	150	150a	298	298	1.5	0	0	2/4	4	1	V7/bIII		D	I		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
150	150	150	150a	599/2	599/2	0.5	3/8	3/8	2/4	4	1	bIII64		D	I		bIII64		bIII		64					M	0	0	-2, -3, 1		-3	-2
151	151	151	151a	300	300	1.5	0	0	2/4	4	1	viio7		D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
151	151	151	151a	603/2	603/2	0.5	3/8	3/8	2/4	4	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
152	152	152	152a	302	302	0.5	0	0	2/4	4	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
152	152	152	152a	605/2	605/2	0.5	1/8	1/8	2/4	4	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
152	152	152	152a	303	303	0.5	1/4	1/4	2/4	4	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
152	152	152	152a	607/2	607/2	0.5	3/8	3/8	2/4	4	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
153	153	153	153a	304	304	0.5	0	0	2/4	4	1	V[V7(b9)		D	I	V	V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
153	153	153	153a	609/2	609/2	1.5	1/8	1/8	2/4	4	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
154	154	154	154a	306	306	0.5	0	0	2/4	4	1	I(b6)		D	I	V	I(b6)		I			b6				M	0	0	0, 4, -4		0	0
154	154	154	154a	613/2	613/2	1.5	1/8	1/8	2/4	4	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
155	155	155	155a	308	308	1.0	0	0	2/4	4	1	V43		D	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
155	155	155	155a	309	309	1.0	1/4	1/4	2/4	4	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
156	156	156	156a	310	310	0.5	0	0	2/4	4	1	V(6)		D	I	V	V(6)		V			6				M	0	0	1, 5, 4		1	1
156	156	156	156a	621/2	621/2	1.5	1/8	1/8	2/4	4	1	V]		D	I	V	V		V							M	0	0	1, 5, 2		1	1
157	157	157	157a	312	312	2.0	0	0	2/4	4	1	V7(b9)		D	I		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
158	158	158	158a	314	314	2.0	0	0	2/4	4	1	I64(b6)		D	I		I64(b6)		I		64	b6				M	0	0	-4, 0, 4		0	-4
159	159	159	159a	316	316	1.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	159	159	159a	317	317	1.0	1/4	1/4	2/4	4	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
160	160	160	160a	318	318	0.5	0	0	2/4	4	1	V(6)		D	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
160	160	160	160a	637/2	637/2	1.5	1/8	1/8	2/4	4	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
161	161	161	161a	320	320	3.0	0	0	2/4	4	1	V7(b9)		D	I		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
162	162	162	162a	323	323	1.0	1/4	1/4	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
163	163	163	163a	324	324	2.0	0	0	2/4	4	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
164	164	164	164a	326	326	1.0	0	0	2/4	4	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
164	164	164	164a	327	327	1.0	1/4	1/4	2/4	4	1	iio		D	I		iio		ii	o						o	0	0	2, -1, -4		2	2
165	165	165	165a	328	328	2.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
166	166	166	166a	330	330	2.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
167	167	167	167a	332	332	0.5	0	0	2/4	4	1	V[V/V		D	I	V	V/V		V				V			M	0	0	2, 6, 3		2	2
167	167	167	167a	665/2	665/2	1.0	1/8	1/8	2/4	4	1	vii7/V		D	I	V	vii7/V		vii		7		V			mm7	0	0	6, 3, 7, 4		6	6
167	167	167	167a	667/2	667/2	2.5	3/8	3/8	2/4	4	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
169	169	169	169a	336	336	2.0	0	0	2/4	4	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
170	170	170	170a	338	338	0.5	0	0	2/4	4	1	I(9)		D	I	V	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
170	170	170	170a	677/2	677/2	0.5	1/8	1/8	2/4	4	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
170	170	170	170a	339	339	1.0	1/4	1/4	2/4	4	1	viio/V		D	I	V	viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
171	171	171	171a	340	340	1.0	0	0	2/4	4	1	V7(9)		D	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
171	171	171	171a	341	341	1.0	1/4	1/4	2/4	4	1	V7]		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
172	172	172	172a	342	342	1.0	0	0	2/4	4	1	V2(4)/IV		D	I		V2(4)/IV		V		2	4	IV			Mm7	0	0	-2, 0, -1, 1		0	-2
172	172	172	172a	343	343	1.0	1/4	1/4	2/4	4	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
173	173	173	173a	344	344	0.5	0	0	2/4	4	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
173	173	173	173a	689/2	689/2	1.0	1/8	1/8	2/4	4	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
173	173	173	173a	691/2	691/2	0.5	3/8	3/8	2/4	4	1	Ger6		D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
174	174	174	174a	346	346	0.5	0	0	2/4	4	1	v(64)		D	I		v(64)		v			64				m	0	0	1, 0, 4		1	1
174	174	174	174a	693/2	693/2	1.5	1/8	1/8	2/4	4	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
175	175	175	175a	348	348	2.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
176	176	176	176a	350	350	0.5	0	0	2/4	4	1	vii2(4)/iii		D	I		vii2(4)/iii		vii		2	4	iii			mm7	0	0	0, 2, 1, 3		2	0
176	176	176	176a	701/2	701/2	0.5	1/8	1/8	2/4	4	1	vii2/iii		D	I		vii2/iii		vii		2		iii			mm7	0	0	0, 2, -1, 3		2	0
176	176	176	176a	351	351	1.0	1/4	1/4	2/4	4	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
177	177	177	177a	352	352	1.5	0	0	2/4	4	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
177	177	177	177a	707/2	707/2	0.5	3/8	3/8	2/4	4	1	Ger6		D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
178	178	178	178a	354	354	0.5	0	0	2/4	4	1	v(64)		D	I		v(64)		v			64				m	0	0	1, 0, 4		1	1
178	178	178	178a	709/2	709/2	7.5	1/8	1/8	2/4	4	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
182	182	182	182a	362	362	4.0	0	0	2/4	4	1	V7(b9)		D	I		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
184	184	184	184a	366	366	1.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
184	184	184	184a	367	367	1.0	1/4	1/4	2/4	4	1	viio2/V		D	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
185	185	185	185a	368	368	2.0	0	0	2/4	4	1	viio2		D	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
186	186	186	186a	370	370	1.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
186	186	186	186a	371	371	1.0	1/4	1/4	2/4	4	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
187	187	187	187a	372	372	2.0	0	0	2/4	4	1	V7(2)		D	I		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
188	188	188	188a	374	374	2.0	0	0	2/4	4	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	189	189	189a	376	376	4.0	0	0	2/4	4	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
191	191	191	191a	380	380	2.0	0	0	2/4	4	1	I\\		D	I		I		I						\\	M	0	0	0, 4, 1		0	0
192	192	192	192a	382	382	2.0	0	0	2/4	4	1	viio65/V		D	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
