mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
158	157	158	157a	630	630	1.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
158	157	158	157a	631	631	1.0	3/4	3/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
159	158	159	158a	632	632	1.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
159	158	159	158a	633	633	1.0	1/4	1/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
159	158	159	158a	634	634	1.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
159	158	159	158a	635	635	1.0	3/4	3/4	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
160	159	160	159a	636	636	8.0	0	0	2/2	4	1	i\\	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
162	161	162	161a	644	644	8.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
164	163	164	163a	652	652	8.0	0	0	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
166	165	166	165a	660	660	8.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
168	167	168	167a	668	668	2.0	0	0	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
168	167	168	167a	670	670	2.0	1/2	1/2	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
169	168	169	168a	672	672	2.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
169	168	169	168a	674	674	1.5	1/2	1/2	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
169	168	169	168a	1351/2	1351/2	0.5	7/8	7/8	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
170	169	170	169a	676	676	4.0	0	0	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
171	170	171	170a	680	680	4.0	0	0	2/2	4	1	VI	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
172	171	172	171a	684	684	2.0	0	0	2/2	4	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
172	171	172	171a	686	686	2.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
173	172	173	172a	688	688	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
173	172	173	172a	690	690	2.0	1/2	1/2	2/2	4	1	V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
174	173	174	173a	692	692	4.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
175	174	175	174a	696	696	4.0	0	0	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
176	175	176	175a	700	700	2.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
176	175	176	175a	702	702	2.0	1/2	1/2	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
177	176	177	176a	704	704	2.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
177	176	177	176a	706	706	6.0	1/2	1/2	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
179	178	179	178a	712	712	2.0	0	0	2/2	4	1	VI64	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
179	178	179	178a	714	714	2.0	1/2	1/2	2/2	4	1	VI64	c#	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
180	179	180	179a	716	716	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
180	179	180	179a	718	718	2.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
181	180	181	180a	720	720	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
181	180	181	180a	722	722	2.0	1/2	1/2	2/2	4	1	V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
182	181	182	181a	724	724	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
182	181	182	181a	726	726	2.0	1/2	1/2	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
183	182	183	182a	728	728	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
183	182	183	182a	730	730	2.0	1/2	1/2	2/2	4	1	V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
184	183	184	183a	732	732	4.0	0	0	2/2	4	1	iv.V(2)	c#	iv		V(2)	V			2				M	1	1	-4, 5, 2		1	-4
185	184	185	184a	736	736	2.0	0	0	2/2	4	1	V2	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
185	184	185	184a	738	738	2.0	1/2	1/2	2/2	4	1	V2(+9)	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
186	185	186	185a	740	740	2.0	0	0	2/2	4	1	i6(#5)	c#	iv		i6(#5)	i		6	#5				m	1	1	-3, 8, 0		0	-3
186	185	186	185a	742	742	2.0	1/2	1/2	2/2	4	1	i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
187	186	187	186a	744	744	1.0	0	0	2/2	4	1	V43	c#	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
187	186	187	186a	745	745	1.0	1/4	1/4	2/2	4	1	i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
187	186	187	186a	746	746	1.0	1/2	1/2	2/2	4	1	V65	c#	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
187	186	187	186a	747	747	1.0	3/4	3/4	2/2	4	1	i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
188	187	188	187a	748	748	4.0	0	0	2/2	4	1	V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
189	188	189	188a	752	752	2.0	0	0	2/2	4	1	#viio43	c#	iv		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
189	188	189	188a	754	754	2.0	1/2	1/2	2/2	4	1	V2(+9)	c#	iv		V2(+9)	V		2	+9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
190	189	190	189a	756	756	2.0	0	0	2/2	4	1	i(#7)	c#	iv		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
190	189	190	189a	758	758	2.0	1/2	1/2	2/2	4	1	i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
191	190	191	190a	760	760	1.0	0	0	2/2	4	1	V(64)	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
191	190	191	190a	761	761	1.0	1/4	1/4	2/2	4	1	V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
191	190	191	190a	762	762	1.0	1/2	1/2	2/2	4	1	V(64)	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
191	190	191	190a	763	763	1.0	3/4	3/4	2/2	4	1	V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
192	191	192	191a	764	764	4.0	0	0	2/2	4	1	i\\	c#	iv		i	i						\\	m	1	1	0, -3, 1		0	0
193	192	193	192a	768	768	2.0	0	0	2/2	4	1	#viio7	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
193	192	193	192a	770	770	2.0	1/2	1/2	2/2	4	1	#viio2	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
194	193	194	193a	772	772	2.0	0	0	2/2	4	1	V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
194	193	194	193a	774	774	2.0	1/2	1/2	2/2	4	1	i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
195	194	195	194a	776	776	8.0	0	0	2/2	4	1	V6	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
197	196	197	196a	784	784	2.0	0	0	2/2	4	1	#viio7	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
197	196	197	196a	786	786	2.0	1/2	1/2	2/2	4	1	#viio2	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
198	197	198	197a	788	788	2.0	0	0	2/2	4	1	V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
198	197	198	197a	790	790	2.0	1/2	1/2	2/2	4	1	i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
199	198	199	198a	792	792	2.0	0	0	2/2	4	1	i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
199	198	199	198a	794	794	2.0	1/2	1/2	2/2	4	1	V6	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
200	199	200	199a	796	796	2.0	0	0	2/2	4	1	V2	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
200	199	200	199a	798	798	2.0	1/2	1/2	2/2	4	1	V64	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
201	200	201	200a	800	800	2.0	0	0	2/2	4	1	i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
201	200	201	200a	802	802	2.0	1/2	1/2	2/2	4	1	V64	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
202	201	202	201a	804	804	2.0	0	0	2/2	4	1	i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
202	201	202	201a	806	806	2.0	1/2	1/2	2/2	4	1	i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
203	202	203	202a	808	808	4.0	0	0	2/2	4	1	V[V7	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
204	203	204	203a	812	812	2.0	0	0	2/2	4	1	i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
204	203	204	203a	814	814	1.5	1/2	1/2	2/2	4	1	i64(7)	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
204	203	204	203a	1631/2	1631/2	0.5	7/8	7/8	2/2	4	1	i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
205	204	205	204a	816	816	4.0	0	0	2/2	4	1	V7	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
206	205	206	205a	820	820	2.0	0	0	2/2	4	1	i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
206	205	206	205a	822	822	1.5	1/2	1/2	2/2	4	1	i64(7)]	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
206	205	206	205a	1647/2	1647/2	0.5	7/8	7/8	2/2	4	1	bII.I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
207	206	207	206a	824	824	4.0	0	0	2/2	4	1	V7	c#	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
208	207	208	207a	828	828	2.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
208	207	208	207a	830	830	1.5	1/2	1/2	2/2	4	1	IV6	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
208	207	208	207a	1663/2	1663/2	0.5	7/8	7/8	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
209	208	209	208a	832	832	1.5	0	0	2/2	4	1	ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
209	208	209	208a	1667/2	1667/2	0.5	3/8	3/8	2/2	4	1	V43/ii	c#	bII		V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
209	208	209	208a	834	834	1.5	1/2	1/2	2/2	4	1	ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
209	208	209	208a	1671/2	1671/2	0.5	7/8	7/8	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
210	209	210	209a	836	836	2.0	0	0	2/2	4	1	I6	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
210	209	210	209a	838	838	2.0	1/2	1/2	2/2	4	1	IV	c#	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
211	210	211	210a	840	840	2.0	0	0	2/2	4	1	ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
211	210	211	210a	842	842	1.5	1/2	1/2	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
211	210	211	210a	1687/2	1687/2	0.5	7/8	7/8	2/2	4	1	V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
212	211	212	211a	844	844	2.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
212	211	212	211a	846	846	2.0	1/2	1/2	2/2	4	1	IV6	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
213	212	213	212a	848	848	1.5	0	0	2/2	4	1	ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
213	212	213	212a	1699/2	1699/2	0.5	3/8	3/8	2/2	4	1	V7/ii	c#	bII		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
213	212	213	212a	850	850	1.5	1/2	1/2	2/2	4	1	ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
213	212	213	212a	1703/2	1703/2	0.5	7/8	7/8	2/2	4	1	V65/V	c#	bII		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
214	213	214	213a	852	852	2.0	0	0	2/2	4	1	V	c#	bII		V	V							M	1	0	1, 5, 2		1	1
214	213	214	213a	854	854	1.5	1/2	1/2	2/2	4	1	V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
214	213	214	213a	1711/2	1711/2	0.5	7/8	7/8	2/2	4	1	#ivo43	c#	bII		#ivo43	#iv	o	43					o7	1	0	0, -3, 6, 3		6	0
215	214	215	214a	856	856	2.0	0	0	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
215	214	215	214a	858	858	2.0	1/2	1/2	2/2	4	1	I6	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
216	215	216	215a	860	860	8.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
218	217	218	217a	868	868	1.5	0	0	2/2	4	1	V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
218	217	218	217a	1739/2	1739/2	6.5	3/8	3/8	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
220	219	220	219a	876	876	8.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
222	221	222	221a	884	884	1.5	0	0	2/2	4	1	V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
222	221	222	221a	1771/2	1771/2	6.5	3/8	3/8	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
224	223	224	223a	892	892	8.0	0	0	2/2	4	1	I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
226	225	226	225a	900	900	1.5	0	0	2/2	4	1	V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
226	225	226	225a	1803/2	1803/2	6.5	3/8	3/8	2/2	4	1	V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
228	227	228	227a	908	908	8.0	0	0	2/2	4	1	#vii65/ii	c#	bII		#vii65/ii	#vii		65		ii			mm7	1	0	4, 8, 5, 7		7	4
230	229	230	229a	916	916	4.0	0	0	2/2	4	1	viio65/V	c#	bII		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
231	230	231	230a	920	920	4.0	0	0	2/2	4	1	viio43/V	c#	bII		viio43/V	vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
232	231	232	231a	924	924	2.0	0	0	2/2	4	1	V[iio6	c#	bII	V	iio6	ii	o	6					o	1	0	-1, -4, 2		2	-1
232	231	232	231a	926	926	1.0	1/2	1/2	2/2	4	1	I64	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
232	231	232	231a	927	927	1.0	3/4	3/4	2/2	4	1	V43	c#	bII	V	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
233	232	233	232a	928	928	2.0	0	0	2/2	4	1	I64	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
233	232	233	232a	930	930	2.0	1/2	1/2	2/2	4	1	V7]	c#	bII	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
234	233	234	233a	932	932	2.0	0	0	2/2	4	1	I[V7/IV	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
234	233	234	233a	934	934	2.0	1/2	1/2	2/2	4	1	IV64	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
235	234	235	234a	936	936	2.0	0	0	2/2	4	1	V43	c#	bII	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
235	234	235	234a	938	938	2.0	1/2	1/2	2/2	4	1	I	c#	bII	I	I	I							M	1	0	0, 4, 1		0	0
236	235	236	235a	940	940	2.0	0	0	2/2	4	1	V7/IV	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
236	235	236	235a	942	942	1.0	1/2	1/2	2/2	4	1	IV64]	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
236	235	236	235a	943	943	5.0	3/4	3/4	2/2	4	1	V65/ii	c#	bII		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
238	237	238	237a	948	948	2.0	0	0	2/2	4	1	ii[ii	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
238	237	238	237a	950	950	2.0	1/2	1/2	2/2	4	1	ii	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
239	238	239	238a	952	952	2.0	0	0	2/2	4	1	V43/ii	c#	bII	ii	V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
239	238	239	238a	954	954	2.0	1/2	1/2	2/2	4	1	ii]	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
240	239	240	239a	956	956	2.0	0	0	2/2	4	1	I.I6(b2)	c#	I		I6(b2)	I		6	b2				M	1	0	4, 1, -5		0	4
240	239	240	239a	958	958	2.0	1/2	1/2	2/2	4	1	I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
241	240	241	240a	960	960	12.0	0	0	2/2	4	1	I	c#	I		I	I							M	1	0	0, 4, 1		0	0
244	243	244	243a	972	972	2.0	0	0	2/2	4	1	V43(4)	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
244	243	244	243a	974	974	6.0	1/2	1/2	2/2	4	1	V43	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
246	245	246	245a	980	980	8.0	0	0	2/2	4	1	I	c#	I		I	I							M	1	0	0, 4, 1		0	0
248	247	248	247a	988	988	1.5	0	0	2/2	4	1	V43(4)	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
248	247	248	247a	1979/2	1979/2	6.5	3/8	3/8	2/2	4	1	V43	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
250	249	250	249a	996	996	8.0	0	0	2/2	4	1	#viio7/iv	c#	I		#viio7/iv	#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
252	251	252	251a	1004	1004	4.0	0	0	2/2	4	1	viio65/V	c#	I		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
253	252	253	252a	1008	1008	4.0	0	0	2/2	4	1	viio2/V	c#	I		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
254	253	254	253a	1012	1012	2.0	0	0	2/2	4	1	viio2	c#	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
254	253	254	253a	1014	1014	2.0	1/2	1/2	2/2	4	1	I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
255	254	255	254a	1016	1016	2.0	0	0	2/2	4	1	I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
255	254	255	254a	1018	1018	2.0	1/2	1/2	2/2	4	1	V7	c#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
256	255	256	255a	1020	1020	2.0	0	0	2/2	4	1	I[V7/IV	c#	I	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
256	255	256	255a	1022	1022	2.0	1/2	1/2	2/2	4	1	IV64	c#	I	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
257	256	257	256a	1024	1024	2.0	0	0	2/2	4	1	V43	c#	I	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
257	256	257	256a	1026	1026	2.0	1/2	1/2	2/2	4	1	I	c#	I	I	I	I							M	1	0	0, 4, 1		0	0
258	257	258	257a	1028	1028	2.0	0	0	2/2	4	1	V7/iv	c#	I	I	V7/iv	V		7		iv			Mm7	1	0	0, 4, 1, -2		0	0
258	257	258	257a	1030	1030	2.0	1/2	1/2	2/2	4	1	iv64]	c#	I	I	iv64	iv		64					m	1	0	0, -1, -4		-1	0
259	258	259	258a	1032	1032	2.0	0	0	2/2	4	1	i.V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
259	258	259	258a	1034	1034	2.0	1/2	1/2	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
260	259	260	259a	1036	1036	2.0	0	0	2/2	4	1	#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
260	259	260	259a	1038	1038	2.0	1/2	1/2	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
261	260	261	260a	1040	1040	2.0	0	0	2/2	4	1	viio7/V	c#	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
261	260	261	260a	1042	1042	6.0	1/2	1/2	2/2	4	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
263	262	263	262a	1048	1048	2.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
263	262	263	262a	1050	1050	1.5	1/2	1/2	2/2	4	1	ii%2	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
263	262	263	262a	2103/2	2103/2	0.5	7/8	7/8	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
264	263	264	263a	1052	1052	2.0	0	0	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
264	263	264	263a	1054	1054	6.0	1/2	1/2	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
266	265	266	265a	1060	1060	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
266	265	266	265a	1062	1062	6.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
268	267	268	267a	1068	1068	4.0	0	0	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
269	268	269	268a	1072	1072	4.0	0	0	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
270	269	270	269a	1076	1076	2.0	0	0	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
270	269	270	269a	1078	1078	2.0	1/2	1/2	2/2	4	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
271	270	271	270a	1080	1080	2.0	0	0	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
271	270	271	270a	1082	1082	2.0	1/2	1/2	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
272	271	272	271a	1084	1084	4.0	0	0	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
273	272	273	272a	1088	1088	4.0	0	0	2/2	4	1	#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
274	273	274	273a	1092	1092	2.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
274	273	274	273a	1094	1094	3.0	1/2	1/2	2/2	4	1	iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
275	274	275	274a	1097	1097	2.0	1/4	1/4	2/2	4	1	i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
275	274	275	274a	1099	1099	1.0	3/4	3/4	2/2	4	1	iv64	c#	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
276	275	276	275a	1100	1100	2.0	0	0	2/2	4	1	V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
276	275	276	275a	1102	1102	2.0	1/2	1/2	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
277	276	277	276a	1104	1104	2.0	0	0	2/2	4	1	V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
277	276	277	276a	1106	1106	2.0	1/2	1/2	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
278	277	278	277a	1108	1108	4.0	0	0	2/2	4	1	#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
279	278	279	278a	1112	1112	4.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
280	279	280	279a	1116	1116	2.0	0	0	2/2	4	1	V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
280	279	280	279a	1118	1118	2.0	1/2	1/2	2/2	4	1	V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
281	280	281	280a	1120	1120	4.0	0	0	2/2	4	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
282	281	282	281a	1124	1124	4.0	0	0	2/2	4	1	#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
283	282	283	282a	1128	1128	3.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
283	282	283	282a	1131	1131	1.0	3/4	3/4	2/2	4	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
284	283	284	283a	1132	1132	1.0	0	0	2/2	4	1	V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
284	283	284	283a	1133	1133	1.0	1/4	1/4	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
284	283	284	283a	1134	1134	1.0	1/2	1/2	2/2	4	1	V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
284	283	284	283a	1135	1135	1.0	3/4	3/4	2/2	4	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
285	284	285	284a	1136	1136	1.0	0	0	2/2	4	1	i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
