mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
53	50	104	50b	298	150	3.0	0	0	3/4	4	1	2	i	c	i		i		i							m	1	1	0, -3, 1		0	0
54	51	105	51a	301	153	7.0	0	0	3/4	4	1		VI.I	c	VI		I		I							M	1	0	0, 4, 1		0	0
56	53	107	53a	308	160	4.0	1/4	1/4	3/4	4	1		I64	c	VI		I64		I		64					M	1	0	1, 0, 4		0	1
57	54	108	54a	312	164	1.0	1/2	1/2	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
58	55	109	55a	313	165	7.0	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	57	111	57a	320	172	4.0	1/4	1/4	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	58	112	58a	324	176	1.0	1/2	1/2	3/4	4	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
62	59	113	59a	325	177	6.0	0	0	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
64	61	115	61a	331	183	3.0	0	0	3/4	4	1		III.viio6	c	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
65	62	116	62a	334	186	3.0	0	0	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	63	117	63a	337	189	6.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	65	119	65a	343	195	5.0	0	0	3/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
69	66	120	66a	348	200	1.0	1/2	1/2	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
70	67	121	67a	349	201	3.0	0	0	3/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
71	68	122	68a	352	204	2.0	0	0	3/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
71	68	122	68a	354	206	1.0	1/2	1/2	3/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
72	69	123	69a	355	207	2.0	0	0	3/4	4	1		V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
72	69	123	69a	357	209	0.5	1/2	1/2	3/4	4	1		V7(6)	c	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
72	69	123	69a	715/2	419/2	0.5	5/8	5/8	3/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	70	124	70a	358	210	3.0	0	0	3/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
54	51	125	51b	361	153	7.0	0	0	3/4	4	1		VI.I	c	VI		I		I							M	1	0	0, 4, 1		0	0
56	53	127	53b	368	160	4.0	1/4	1/4	3/4	4	1		I64	c	VI		I64		I		64					M	1	0	1, 0, 4		0	1
57	54	128	54b	372	164	1.0	1/2	1/2	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
58	55	129	55b	373	165	7.0	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	57	131	57b	380	172	4.0	1/4	1/4	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	58	132	58b	384	176	1.0	1/2	1/2	3/4	4	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
62	59	133	59b	385	177	6.0	0	0	3/4	4	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
64	61	135	61b	391	183	3.0	0	0	3/4	4	1		III.viio6	c	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
65	62	136	62b	394	186	3.0	0	0	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	63	137	63b	397	189	6.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	65	139	65b	403	195	5.0	0	0	3/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
69	66	140	66b	408	200	1.0	1/2	1/2	3/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
70	67	141	67b	409	201	3.0	0	0	3/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
71	68	142	68b	412	204	2.0	0	0	3/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
71	68	142	68b	414	206	1.0	1/2	1/2	3/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
72	69	143	69b	415	207	2.0	0	0	3/4	4	1		V(64)	c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
72	69	143	69b	417	209	0.5	1/2	1/2	3/4	4	1		V7(6)	c	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
72	69	143	69b	835/2	419/2	0.5	5/8	5/8	3/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	70	144	70b	418	210	3.0	0	0	3/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
74	71	145	71a	421	213	7.0	0	0	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
76	73	147	73a	428	220	4.0	1/4	1/4	3/4	4	1		I64	c	III		I64		I		64					M	1	0	1, 0, 4		0	1
77	74	148	74a	432	224	1.0	1/2	1/2	3/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
78	75	149	75a	433	225	6.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	151	77a	439	231	1.0	0	0	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	77	151	77a	440	232	4.0	1/4	1/4	3/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	78	152	78a	444	236	1.0	1/2	1/2	3/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
82	79	153	79a	445	237	6.0	0	0	3/4	4	1		VI.V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
84	81	155	81a	451	243	6.0	0	0	3/4	4	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
86	83	157	83a	457	249	17.0	0	0	3/4	4	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
91	88	162	88a	474	266	0.5	1/2	1/2	3/4	4	1		V2(4)	c	VI		V2(4)		V		2	4				Mm7	1	0	-1, 1, 0, 2		1	-1
91	88	162	88a	949/2	533/2	0.5	5/8	5/8	3/4	4	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
92	89	163	89a	475	267	3.0	0	0	3/4	4	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
93	90	164	90a	478	270	2.0	0	0	3/4	4	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
93	90	164	90a	480	272	1.0	1/2	1/2	3/4	4	1		ii6	c	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
94	91	165	91a	481	273	2.0	0	0	3/4	4	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
94	91	165	91a	483	275	0.5	1/2	1/2	3/4	4	1		V7(6)	c	VI		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
94	91	165	91a	967/2	551/2	0.5	5/8	5/8	3/4	4	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	92	166	92a	484	276	3.0	0	0	3/4	4	1		I\\	c	VI		I		I						\\	M	1	0	0, 4, 1		0	0
96	93	167	93a	487	279	2.0	0	0	3/4	4	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
96	93	167	93a	489	281	0.5	1/2	1/2	3/4	4	1		#viio7(6)/vi	c	VI		#viio7(6)/vi		#vii	o	7	6	vi			o7	1	0	8, 5, 4, -1		8	8
96	93	167	93a	979/2	563/2	0.5	5/8	5/8	3/4	4	1		#viio7/vi	c	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
97	94	168	94a	490	282	3.0	0	0	3/4	4	1		vi	c	VI		vi		vi							m	1	0	3, 0, 4		3	3
98	95	169	95a	493	285	3.0	0	0	3/4	4	1		i.iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
99	96	170	96a	496	288	3.0	0	0	3/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
100	97	171	97a	499	291	5.0	0	0	3/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
