mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
80	80	80	80a	711/2	711/2	1.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
80	80	80	80a	357	357	1.5	3/8	3/8	9/8	4	1	vi	IV	d	I		vi		vi							m	1	0	3, 0, 4		3	3
80	80	80	80a	717/2	717/2	1.5	3/4	3/4	9/8	4	1	ii		d	I		ii		ii							m	1	0	2, -1, 3		2	2
81	81	81	81a	360	360	1.5	0	0	9/8	4	1	V/vi		d	I		V/vi		V				vi			M	1	0	4, 8, 5		4	4
81	81	81	81a	723/2	723/2	1.5	3/8	3/8	9/8	4	1	vi		d	I		vi		vi							m	1	0	3, 0, 4		3	3
81	81	81	81a	363	363	1.5	3/4	3/4	9/8	4	1	ii		d	I		ii		ii							m	1	0	2, -1, 3		2	2
82	82	82	82a	729/2	729/2	3.0	0	0	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
82	82	82	82a	735/2	735/2	1.5	3/4	3/4	9/8	4	1	VI		d	I		VI		VI							M	1	0	3, 7, 4		3	3
83	83	83	83a	369	369	1.5	0	0	9/8	4	1	bII6		d	I		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
83	83	83	83a	741/2	741/2	1.5	3/8	3/8	9/8	4	1	Ger6		d	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
83	83	83	83a	372	372	0.5	3/4	3/4	9/8	4	1	V7(4)		d	I		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
83	83	83	83a	745/2	745/2	1.0	7/8	7/8	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	84	84	84a	747/2	747/2	3.0	0	0	9/8	4	1	I\\		d	I		I		I						\\	M	1	0	0, 4, 1		0	0
84	84	84	84a	753/2	753/2	1.5	3/4	3/4	9/8	4	1	IV		d	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
85	85	85	85a	378	378	1.5	0	0	9/8	4	1	VII		d	I		VII		VII							M	1	0	5, 9, 6		5	5
85	85	85	85a	759/2	759/2	3.0	3/8	3/8	9/8	4	1	#viio7/iv		d	I		#viio7/iv		#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
86	86	86	86a	765/2	765/2	1.5	0	0	9/8	4	1	iv		d	I		iv		iv							m	1	0	-1, -4, 0		-1	-1
86	86	86	86a	384	384	1.5	3/8	3/8	9/8	4	1	V65		d	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
86	86	86	86a	771/2	771/2	1.5	3/4	3/4	9/8	4	1	i		d	I		i		i							m	1	0	0, -3, 1		0	0
87	87	87	87a	387	387	1.5	0	0	9/8	4	1	bII6		d	I		bII6		bII		6					M	1	0	-1, -4, -5		-5	-1
87	87	87	87a	777/2	777/2	2.0	3/8	3/8	9/8	4	1	Ger6		d	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
87	87	87	87a	781/2	781/2	1.0	7/8	7/8	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
88	88	88	88a	783/2	783/2	0.5	0	0	9/8	4	1	I\\		d	I		I		I						\\	M	1	0	0, 4, 1		0	0
88	88	88	88a	392	392	4.0	1/8	1/8	9/8	4	1	I[I64		d	I	I	I64		I		64					M	1	0	1, 0, 4		0	1
89	89	89	89a	396	396	4.5	0	0	9/8	4	1	V7]		d	I	I	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
90	90	90	90a	801/2	801/2	4.5	0	0	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
91	91	91	91a	405	405	4.5	0	0	9/8	4	1	@none		d	I		@none		@none							m	1	0				
92	92	92	92a	819/2	819/2	1.0	0	0	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
92	92	92	92a	821/2	821/2	0.5	1/4	1/4	9/8	4	1	V(64)		d	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
92	92	92	92a	411	411	2.6666666666666856	3/8	3/8	9/8	4	1	V		d	I		V		V							M	1	0	1, 5, 2		1	1
92	92	92	92a	1241/3	1241/3	0.3333333333333144	25/24	25/24	9/8	4	1	V2		d	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
93	93	93	93a	414	414	1.25	0	0	9/8	4	1	I6		d	I		I6		I		6					M	1	0	4, 1, 0		0	4
93	93	93	93a	1661/4	1661/4	0.25	5/16	5/16	9/8	4	1	viio6		d	I		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
93	93	93	93a	831/2	831/2	1.5	3/8	3/8	9/8	4	1	I		d	I		I		I							M	1	0	0, 4, 1		0	0
93	93	93	93a	417	417	1.0	3/4	3/4	9/8	4	1	vi		d	I		vi		vi							m	1	0	3, 0, 4		3	3
93	93	93	93a	418	418	0.5	1	1	9/8	4	1	V65/vi		d	I		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
94	94	94	94a	837/2	837/2	1.0	0	0	9/8	4	1	vi		d	I		vi		vi							m	1	0	3, 0, 4		3	3
94	94	94	94a	839/2	839/2	0.5	1/4	1/4	9/8	4	1	ii6		d	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
94	94	94	94a	420	420	1.5	3/8	3/8	9/8	4	1	V(64)		d	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
94	94	94	94a	843/2	843/2	0.75	3/4	3/4	9/8	4	1	V7(6)		d	I		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
94	94	94	94a	1689/4	1689/4	0.75	15/16	15/16	9/8	4	1	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	95	95	95a	423	423	1.0	0	0	9/8	4	1	i.i\\		d	i		i		i						\\	m	1	1	0, -3, 1		0	0
95	95	95	95a	424	424	2.0	1/4	1/4	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
95	95	95	95a	426	426	1.5	3/4	3/4	9/8	4	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
96	96	96	96a	855/2	855/2	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
96	96	96	96a	429	429	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
96	96	96	96a	861/2	861/2	1.5	3/4	3/4	9/8	4	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
97	97	97	97a	432	432	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
97	97	97	97a	867/2	867/2	1.5	3/8	3/8	9/8	4	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
97	97	97	97a	435	435	6.0	3/4	3/4	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
99	99	99	99a	441	441	1.5	0	0	9/8	4	1	ii%7		d	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
99	99	99	99a	885/2	885/2	3.0	3/8	3/8	9/8	4	1	#viio65		d	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
100	100	100	100a	891/2	891/2	4.5	0	0	9/8	4	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
101	101	101	101a	450	450	4.5	0	0	9/8	4	1	i6(2)		d	i		i6(2)		i		6	2				m	1	1	-3, 1, 2		0	-3
102	102	102	102a	909/2	909/2	4.5	0	0	9/8	4	1	bII6		d	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
103	103	103	103a	459	459	4.5	0	0	9/8	4	1	#viio65/iv		d	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
104	104	104	104a	927/2	927/2	4.5	0	0	9/8	4	1	iv6		d	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
105	105	105	105a	468	468	3.0	0	0	9/8	4	1	viio7/V		d	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
105	105	105	105a	471	471	1.5	3/4	3/4	9/8	4	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
106	106	106	106a	945/2	945/2	4.5	0	0	9/8	4	1	i\\		d	i		i		i						\\	m	1	1	0, -3, 1		0	0
107	107	107	107a	477	477	1.0	0	0	9/8	4	1	V7(6)		d	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
107	107	107	107a	478	478	0.5	1/4	1/4	9/8	4	1	V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
107	107	107	107a	957/2	957/2	3.0	3/8	3/8	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
108	108	108	108a	963/2	963/2	1.0	0	0	9/8	4	1	V7(6)		d	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
108	108	108	108a	965/2	965/2	0.5	1/4	1/4	9/8	4	1	V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
108	108	108	108a	483	483	3.0	3/8	3/8	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
109	109	109	109a	486	486	4.5	0	0	9/8	4	1	V7(+9)		d	i		V7(+9)		V		7	+9				Mm7	1	1	1, 5, 2, -1	-4	1	1
110	110	110	110a	981/2	981/2	1.5	0	0	9/8	4	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
110	110	110	110a	492	492	3.0	3/8	3/8	9/8	4	1	i\\		d	i		i		i						\\	m	1	1	0, -3, 1		0	0
