mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
60	59	137	59b	543	235	1.0	1/2	1/2	4/4	4	1		viio7/V	c	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
60	59	137	59b	544	236	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
61	60	138	60b	545	237	3.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
61	60	138	60b	548	240	0.5	3/4	3/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
61	60	138	60b	1097/2	481/2	0.5	7/8	7/8	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
62	61	139	61b	549	241	0.5	0	0	4/4	4	1		ii65	c	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
62	61	139	61b	1099/2	483/2	2.5	1/8	1/8	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
62	61	139	61b	552	244	0.5	3/4	3/4	4/4	4	1		V43/ii	c	III		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
62	61	139	61b	1105/2	489/2	0.5	7/8	7/8	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
63	62	140	62b	553	245	3.0	0	0	4/4	4	1		#viio43/ii	c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
63	62	140	62b	556	248	0.5	3/4	3/4	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
63	62	140	62b	1113/2	497/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
64	63	141	63b	557	249	1.5	0	0	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
64	63	141	63b	1117/2	501/2	0.5	3/8	3/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
64	63	141	63b	559	251	1.5	1/2	1/2	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
64	63	141	63b	1121/2	505/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
65	64	142	64b	561	253	1.0	0	0	4/4	4	1		ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
65	64	142	64b	562	254	2.0	1/4	1/4	4/4	4	1		IV	c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
65	64	142	64b	564	256	1.0	3/4	3/4	4/4	4	1		i6	c	III		i6		i		6					m	1	0	-3, 1, 0		0	-3
66	65	143	65b	565	257	1.0	0	0	4/4	4	1		V7/V	c	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
66	65	143	65b	566	258	1.0	1/4	1/4	4/4	4	1		V7(+b9)/V	c	III		V7(+b9)/V		V		7	+b9	V			Mm7	1	0	2, 6, 3, 0	-3	2	2
66	65	143	65b	567	259	2.0	1/2	1/2	4/4	4	1		viio43/V	c	III		viio43/V		vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
67	66	144	66b	569	261	4.0	0	0	4/4	4	1		V6	c	III		V6		V		6					M	1	0	5, 2, 1		1	5
68	67	145	67b	573	265	1.0	0	0	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
68	67	145	67b	574	266	1.0	1/4	1/4	4/4	4	1		V43	c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
68	67	145	67b	575	267	1.0	1/2	1/2	4/4	4	1		V65	c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	67	145	67b	576	268	1.0	3/4	3/4	4/4	4	1		V2	c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
69	68	146	68b	577	269	4.0	0	0	4/4	4	1		I6	c	III		I6		I		6					M	1	0	4, 1, 0		0	4
70	69	147	69b	581	273	4.0	0	0	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	70	148	70b	585	277	2.0	0	0	4/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
71	70	148	70b	587	279	4.0	1/2	1/2	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
72	71	149	71b	591	283	4.0	1/2	1/2	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
73	72	150	72b	595	287	2.0	1/2	1/2	4/4	4	1		@none	c	III		@none		@none							m	1	0				
74	73	151	73b	597	289	2.0	0	0	4/4	4	1		V	c	III		V		V							M	1	0	1, 5, 2		1	1
74	73	151	73b	599	291	2.0	1/2	1/2	4/4	4	1		V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
75	74	152	74b	601	293	2.0	0	0	4/4	4	1		I\\	c	III		I		I						\\	M	1	0	0, 4, 1		0	0
75	74	152	74b	603	295	4.0	1/2	1/2	4/4	4	1		I	c	III		I		I							M	1	0	0, 4, 1		0	0
76	75	153	75b	607	299	4.0	1/2	1/2	4/4	4	1		ii	c	III		ii		ii							m	1	0	2, -1, 3		2	2
77	76	154	76b	611	303	2.0	1/2	1/2	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
79	77	155	77b	613	309	2.0	0	0	4/4	4	1	2	v.V6/V	c	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
79	77	155	77b	615	311	2.0	1/2	1/2	4/4	4	1	2	V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	78	156	78a	617	313	3.0	0	0	4/4	4	1		i[i	c	v	i	i		i							m	1	1	0, -3, 1		0	0
80	78	156	78a	620	316	3.0	3/4	3/4	4/4	4	1		#viio2	c	v	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
81	79	157	79a	623	319	1.0	1/2	1/2	4/4	4	1		i64]	c	v	i	i64		i		64					m	1	1	1, 0, -3		0	1
81	79	157	79a	624	320	1.0	3/4	3/4	4/4	4	1		i.V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
82	80	158	80a	625	321	1.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
82	80	158	80a	626	322	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
82	80	158	80a	627	323	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
82	80	158	80a	628	324	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	81	159	81a	629	325	2.0	0	0	4/4	4	1		VI(64#2)	c	i		VI(64#2)		VI			64#2				M	1	1	-4, 5, 2, -1		-4	-4
83	81	159	81a	631	327	1.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
83	81	159	81a	632	328	1.0	3/4	3/4	4/4	4	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
84	82	160	82a	633	329	3.0	0	0	4/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
84	82	160	82a	636	332	1.0	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
85	83	161	83a	637	333	3.0	0	0	4/4	4	1		v.V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
85	83	161	83a	640	336	1.0	3/4	3/4	4/4	4	1		VI	c	v		VI		VI							M	1	1	-4, 0, -3		-4	-4
86	84	162	84a	641	337	0.5	0	0	4/4	4	1		V65(2)/V	c	v		V65(2)/V		V		65	2	V			Mm7	1	1	6, 3, 0, 4		2	6
86	84	162	84a	1283/2	675/2	0.5	1/8	1/8	4/4	4	1		V65/V	c	v		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
86	84	162	84a	642	338	1.0	1/4	1/4	4/4	4	1		Ger6	c	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
86	84	162	84a	643	339	1.0	1/2	1/2	4/4	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
86	84	162	84a	644	340	1.0	3/4	3/4	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
87	85	163	85a	645	341	0.5	0	0	4/4	4	1		i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
87	85	163	85a	1291/2	683/2	1.0	1/8	1/8	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
87	85	163	85a	1293/2	685/2	0.5	3/8	3/8	4/4	4	1		V65	c	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
87	85	163	85a	647	343	2.0	1/2	1/2	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
88	86	164	86a	649	345	0.5	0	0	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	86	164	86a	1299/2	691/2	2.5	1/8	1/8	4/4	4	1		#viio43	c	v		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
88	86	164	86a	652	348	1.0	3/4	3/4	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
89	87	165	87a	653	349	3.0	0	0	4/4	4	1		#viio6	c	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
89	87	165	87a	656	352	1.0	3/4	3/4	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
90	88	166	88a	657	353	2.0	0	0	4/4	4	1		ii%65	c	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
90	88	166	88a	659	355	1.0	1/2	1/2	4/4	4	1		ii%43	c	v		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
90	88	166	88a	660	356	1.0	3/4	3/4	4/4	4	1		ii%65	c	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
91	89	167	89a	661	357	1.0	0	0	4/4	4	1		V(964)	c	v		V(964)		V			964				M	1	1	1, 0, -3	-4	1	1
91	89	167	89a	662	358	1.0	1/4	1/4	4/4	4	1		V(64)	c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
91	89	167	89a	663	359	2.0	1/2	1/2	4/4	4	1		V7	c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	90	168	90a	665	361	1.0	0	0	4/4	4	1		i\\	c	v		i		i						\\	m	1	1	0, -3, 1		0	0
92	90	168	90a	666	362	3.0	1/4	1/4	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
93	91	169	91a	669	365	2.0	0	0	4/4	4	1		i(2)	c	v		i(2)		i			2				m	1	1	2, -3, 1		0	2
93	91	169	91a	671	367	2.0	1/2	1/2	4/4	4	1		i	c	v		i		i							m	1	1	0, -3, 1		0	0
94	92	170	92a	673	369	4.0	0	0	4/4	4	1		V64	c	v		V64		V		64					M	1	1	2, 1, 5		1	2
95	93	171	93a	677	373	2.0	0	0	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
95	93	171	93a	679	375	2.0	1/2	1/2	4/4	4	1		V64	c	v		V64		V		64					M	1	1	2, 1, 5		1	2
96	94	172	94a	681	377	4.0	0	0	4/4	4	1		i6	c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
97	95	173	95a	685	381	1.0	0	0	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	95	173	95a	686	382	1.0	1/4	1/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
97	95	173	95a	687	383	1.0	1/2	1/2	4/4	4	1		V6(6)	c	i		V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
97	95	173	95a	688	384	1.0	3/4	3/4	4/4	4	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
98	96	174	96a	689	385	1.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
98	96	174	96a	690	386	3.0	1/4	1/4	4/4	4	1		#viio64	c	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
99	97	175	97a	693	389	4.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	98	176	98a	697	393	4.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
101	99	177	99a	701	397	4.0	0	0	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
102	100	178	100a	705	401	4.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
103	101	179	101a	709	405	2.0	0	0	4/4	4	1		V7(6)	c	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
103	101	179	101a	711	407	2.0	1/2	1/2	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
104	102	180	102a	713	409	8.0	0	0	4/4	4	1		iv.#viio65	c	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
106	104	182	104a	721	417	2.5	0	0	4/4	4	1		#viio	c	iv		#viio		#vii	o						o	1	1	5, 2, -1		5	5
106	104	182	104a	1447/2	839/2	4.0	5/8	5/8	4/4	4	1		#viio7	c	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
107	105	183	105a	1455/2	847/2	1.5	5/8	5/8	4/4	4	1		V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
108	106	184	106a	729	425	7.5	0	0	4/4	4	1		bVI	c	iv		bVI		bVI							M	1	1	-11, -7, -10		-11	-11
109	107	185	107a	1473/2	865/2	0.5	7/8	7/8	4/4	4	1		Ger6	c	iv		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
110	108	186	108a	737	433	1.0	0	0	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
110	108	186	108a	738	434	1.0	1/4	1/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
110	108	186	108a	739	435	2.0	1/2	1/2	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
111	109	187	109a	741	437	1.0	0	0	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
111	109	187	109a	742	438	1.0	1/4	1/4	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
111	109	187	109a	743	439	2.0	1/2	1/2	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
112	110	188	110a	745	441	2.0	0	0	4/4	4	1		V	c	iv		V		V							M	1	1	1, 5, 2		1	1
112	110	188	110a	747	443	2.0	1/2	1/2	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
113	111	189	111a	749	445	4.0	0	0	4/4	4	1		V\\	c	iv		V		V						\\	M	1	1	1, 5, 2		1	1
114	112	190	112a	753	449	2.0	0	0	4/4	4	1		IV.I	c	IV		I		I							M	1	0	0, 4, 1		0	0
114	112	190	112a	755	451	2.0	1/2	1/2	4/4	4	1		V7	c	IV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
115	113	191	113a	757	453	2.0	0	0	4/4	4	1		I[V2	c	IV	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
115	113	191	113a	759	455	1.0	1/2	1/2	4/4	4	1		I6]	c	IV	I	I6		I		6					M	1	0	4, 1, 0		0	4
115	113	191	113a	760	456	1.0	3/4	3/4	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
116	114	192	114a	761	457	2.0	0	0	4/4	4	1		V65	c	IV		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
116	114	192	114a	763	459	2.0	1/2	1/2	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
117	115	193	115a	765	461	2.0	0	0	4/4	4	1		V(64)	c	IV		V(64)		V			64				M	1	0	1, 0, 4		1	1
117	115	193	115a	767	463	1.0	1/2	1/2	4/4	4	1		V	c	IV		V		V							M	1	0	1, 5, 2		1	1
117	115	193	115a	768	464	1.0	3/4	3/4	4/4	4	1		V2	c	IV		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
118	116	194	116a	769	465	2.0	0	0	4/4	4	1		I6	c	IV		I6		I		6					M	1	0	4, 1, 0		0	4
118	116	194	116a	771	467	2.0	1/2	1/2	4/4	4	1		viio6	c	IV		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
119	117	195	117a	773	469	1.0	0	0	4/4	4	1		I(4)	c	IV		I(4)		I			4				M	1	0	0, -1, 1		0	0
119	117	195	117a	774	470	1.0	1/4	1/4	4/4	4	1		I	c	IV		I		I							M	1	0	0, 4, 1		0	0
119	117	195	117a	775	471	2.0	1/2	1/2	4/4	4	1		V43/vi	c	IV		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
120	118	196	118a	777	473	2.0	0	0	4/4	4	1		vi	c	IV		vi		vi							m	1	0	3, 0, 4		3	3
120	118	196	118a	779	475	2.0	1/2	1/2	4/4	4	1		V7/V	c	IV		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
121	119	197	119a	781	477	1.0	0	0	4/4	4	1		V	c	IV		V		V							M	1	0	1, 5, 2		1	1
121	119	197	119a	782	478	1.0	1/4	1/4	4/4	4	1		V2	c	IV		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
121	119	197	119a	783	479	1.0	1/2	1/2	4/4	4	1		V64	c	IV		V64		V		64					M	1	0	2, 1, 5		1	2
121	119	197	119a	784	480	1.0	3/4	3/4	4/4	4	1		V65	c	IV		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
122	120	198	120a	785	481	2.0	0	0	4/4	4	1		i\\	c	IV		i		i						\\	m	1	0	0, -3, 1		0	0
122	120	198	120a	787	483	2.0	1/2	1/2	4/4	4	1		iv.V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
123	121	199	121a	789	485	4.0	0	0	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
124	122	200	122a	793	489	2.0	0	0	4/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
124	122	200	122a	795	491	1.0	1/2	1/2	4/4	4	1		i(4)	c	iv		i(4)		i			4				m	1	1	0, -1, 1		0	0
124	122	200	122a	796	492	1.0	3/4	3/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
125	123	201	123a	797	493	4.0	0	0	4/4	4	1		V\\	c	iv		V		V						\\	M	1	1	1, 5, 2		1	1
126	124	202	124a	801	497	1.0	0	0	4/4	4	1		III	c	iv		III		III							M	1	1	-3, 1, -2		-3	-3
126	124	202	124a	802	498	1.0	1/4	1/4	4/4	4	1		i6	c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
126	124	202	124a	803	499	2.0	1/2	1/2	4/4	4	1		V65	c	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
127	125	203	125a	805	501	1.0	0	0	4/4	4	1		i(94)	c	iv		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
127	125	203	125a	806	502	1.0	1/4	1/4	4/4	4	1		i	c	iv		i		i							m	1	1	0, -3, 1		0	0
127	125	203	125a	807	503	1.0	1/2	1/2	4/4	4	1		III6	c	iv		III6		III		6					M	1	1	1, -2, -3		-3	1
127	125	203	125a	808	504	1.0	3/4	3/4	4/4	4	1		V65/VI	c	iv		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
128	126	204	126a	809	505	1.0	0	0	4/4	4	1		VI(94)	c	iv		VI(94)		VI			94				M	1	1	-4, 2, -3	-2	-4	-4
128	126	204	126a	810	506	1.0	1/4	1/4	4/4	4	1		VI	c	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
128	126	204	126a	811	507	1.0	1/2	1/2	4/4	4	1		V6/iv	c	iv		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
128	126	204	126a	812	508	1.0	3/4	3/4	4/4	4	1		V65/iv	c	iv		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
129	127	205	127a	813	509	1.0	0	0	4/4	4	1		iv(94)	c	iv		iv(94)		iv			94				m	1	1	-1, -2, 0	1	-1	-1
129	127	205	127a	814	510	1.0	1/4	1/4	4/4	4	1		iv	c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
129	127	205	127a	815	511	1.0	1/2	1/2	4/4	4	1		bVI64	c	iv		bVI64		bVI		64					M	1	1	-10, -11, -7		-11	-10
129	127	205	127a	816	512	1.0	3/4	3/4	4/4	4	1		i.It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
130	128	206	128a	817	513	8.0	0	0	4/4	4	1		V\\	c	i		V		V						\\	M	1	1	1, 5, 2		1	1
132	130	208	130a	825	521	8.0	0	0	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
134	132	210	132a	833	529	16.0	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	136	214	136a	849	545	3.5	0	0	4/4	4	1		i[i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
138	136	214	136a	1705/2	1097/2	2.5	7/8	7/8	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
139	137	215	137a	855	551	2.0	1/2	1/2	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
140	138	216	138a	857	553	3.5	0	0	4/4	4	1		iv6	c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
140	138	216	138a	1721/2	1113/2	0.5	7/8	7/8	4/4	4	1		#iiio64	c	i	i	#iiio64		#iii	o	64					o	1	1	-2, 4, 1		4	-2
141	139	217	139a	861	557	2.0	0	0	4/4	4	1		#iiio2	c	i	i	#iiio2		#iii	o	2					o7	1	1	-5, 4, 1, -2		4	-5
141	139	217	139a	863	559	3.0	1/2	1/2	4/4	4	1		iv6	c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
142	140	218	140a	866	562	2.0	1/4	1/4	4/4	4	1		iio6	c	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
142	140	218	140a	868	564	1.0	3/4	3/4	4/4	4	1		i64	c	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
143	141	219	141a	869	565	0.5	0	0	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
143	141	219	141a	1739/2	1131/2	2.5	1/8	1/8	4/4	4	1		#viio7	c	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
143	141	219	141a	872	568	1.0	3/4	3/4	4/4	4	1		i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
144	142	220	142a	873	569	0.5	0	0	4/4	4	1		ii6(2)	c	i		ii6(2)		ii		6	2				m	1	1	-1, 3, -3		2	-1
144	142	220	142a	1747/2	1139/2	0.5	1/8	1/8	4/4	4	1		ii6	c	i		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
144	142	220	142a	874	570	1.0	1/4	1/4	4/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
144	142	220	142a	875	571	1.0	1/2	1/2	4/4	4	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
144	142	220	142a	876	572	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
145	143	221	143a	877	573	1.5	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
145	143	221	143a	1757/2	1149/2	0.5	3/8	3/8	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
145	143	221	143a	879	575	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
146	144	222	144a	881	577	0.5	0	0	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
146	144	222	144a	1763/2	1155/2	2.5	1/8	1/8	4/4	4	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
146	144	222	144a	884	580	1.5	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
147	145	223	145a	1771/2	1163/2	2.5	1/8	1/8	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
147	145	223	145a	888	584	1.0	3/4	3/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
148	146	224	146a	889	585	1.0	0	0	4/4	4	1		ii%65(2)	c	i		ii%65(2)		ii	%	65	2				%7	1	1	-1, -4, 0, -3		2	-1
148	146	224	146a	890	586	1.0	1/4	1/4	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
148	146	224	146a	891	587	1.0	1/2	1/2	4/4	4	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
148	146	224	146a	892	588	1.0	3/4	3/4	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
149	147	225	147a	893	589	1.0	0	0	4/4	4	1		V65/V	c	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
149	147	225	147a	894	590	1.0	1/4	1/4	4/4	4	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
149	147	225	147a	895	591	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
149	147	225	147a	896	592	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
150	148	226	148a	897	593	2.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
150	148	226	148a	899	595	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
151	149	227	149a	901	597	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
151	149	227	149a	902	598	1.0	1/4	1/4	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
151	149	227	149a	903	599	2.0	1/2	1/2	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
152	150	228	150a	905	601	1.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
152	150	228	150a	906	602	1.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
152	150	228	150a	907	603	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
153	151	229	151a	909	605	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
