mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
90	90	90	90a	359	359	1.0	3/4	3/4	4/4	4	1	vi(4)	E	I		vi(4)	vi			4				m	0	0	3, 2, 4		3	3
91	91	91	91a	360	360	1.0	0	0	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
91	91	91	91a	361	361	1.0	1/4	1/4	4/4	4	1	viio/V	E	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
91	91	91	91a	362	362	2.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	92	92a	364	364	2.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
92	92	92	92a	366	366	2.0	1/2	1/2	4/4	4	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
93	93	93	93a	368	368	4.0	0	0	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	94	94	94a	372	372	4.0	0	0	4/4	4	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
95	95	95	95a	376	376	4.0	0	0	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	96	96a	380	380	3.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
96	96	96	96a	383	383	5.0	3/4	3/4	4/4	4	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
98	98	98	98a	388	388	2.0	0	0	4/4	4	1	V65/ii	E	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
98	98	98	98a	390	390	2.0	1/2	1/2	4/4	4	1	V7/ii	E	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
99	99	99	99a	392	392	2.0	0	0	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
99	99	99	99a	394	394	2.0	1/2	1/2	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
100	100	100	100a	396	396	1.0	0	0	4/4	4	1	V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
100	100	100	100a	397	397	1.0	1/4	1/4	4/4	4	1	V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
100	100	100	100a	398	398	0.75	1/2	1/2	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
100	100	100	100a	1595/4	1595/4	0.25	11/16	11/16	4/4	4	1	VII	E	I		VII	VII							M	0	0	5, 9, 6		5	5
100	100	100	100a	399	399	0.75	3/4	3/4	4/4	4	1	VII7	E	I		VII7	VII		7					Mm7	0	0	5, 9, 6, 3		5	5
100	100	100	100a	1599/4	1599/4	0.25	15/16	15/16	4/4	4	1	VII	E	I		VII	VII							M	0	0	5, 9, 6		5	5
101	101	101	101a	400	400	1.0	0	0	4/4	4	1	V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
101	101	101	101a	401	401	1.0	1/4	1/4	4/4	4	1	V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
101	101	101	101a	402	402	0.75	1/2	1/2	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
101	101	101	101a	1611/4	1611/4	0.25	11/16	11/16	4/4	4	1	ii(6)	E	I		ii(6)	ii			6				m	0	0	2, -1, 5		2	2
101	101	101	101a	403	403	0.75	3/4	3/4	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
101	101	101	101a	1615/4	1615/4	0.25	15/16	15/16	4/4	4	1	viio65	E	I		viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
102	102	102	102a	404	404	1.0	0	0	4/4	4	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	102	102	102a	405	405	1.0	1/4	1/4	4/4	4	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	102	102	102a	406	406	0.75	1/2	1/2	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
102	102	102	102a	1627/4	1627/4	0.25	11/16	11/16	4/4	4	1	V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
102	102	102	102a	407	407	0.75	3/4	3/4	4/4	4	1	V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
102	102	102	102a	1631/4	1631/4	0.25	15/16	15/16	4/4	4	1	V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
103	103	103	103a	408	408	2.0	0	0	4/4	4	1	i.V	E	i		V	V							M	0	1	1, 5, 2		1	1
103	103	103	103a	410	410	2.0	1/2	1/2	4/4	4	1	V(64)	E	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
104	104	104	104a	412	412	2.0	0	0	4/4	4	1	V	E	i		V	V							M	0	1	1, 5, 2		1	1
104	104	104	104a	414	414	1.0	1/2	1/2	4/4	4	1	V(64)	E	i		V(64)	V			64				M	0	1	1, 0, -3		1	1
104	104	104	104a	415	415	1.0	3/4	3/4	4/4	4	1	viio65/V	E	i		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
105	105	105	105a	416	416	4.0	0	0	4/4	4	1	I.V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	106	106	106a	420	420	6.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
107	107	107	107a	426	426	2.0	1/2	1/2	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
108	108	108	108a	428	428	2.0	0	0	4/4	4	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	108	108	108a	430	430	1.0	1/2	1/2	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
108	108	108	108a	431	431	1.0	3/4	3/4	4/4	4	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
109	109	109	109a	432	432	1.75	0	0	4/4	4	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
109	109	109	109a	1735/4	1735/4	0.25	7/16	7/16	4/4	4	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
109	109	109	109a	434	434	0.875	1/2	1/2	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
109	109	109	109a	3479/8	3479/8	0.125	23/32	23/32	4/4	4	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
109	109	109	109a	435	435	0.875	3/4	3/4	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
109	109	109	109a	3487/8	3487/8	0.125	31/32	31/32	4/4	4	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
110	110	110	110a	436	436	1.75	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
110	110	110	110a	1751/4	1751/4	0.25	7/16	7/16	4/4	4	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	110	110	110a	438	438	2.0	1/2	1/2	4/4	4	1	V7/ii	E	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
111	111	111	111a	440	440	1.5	0	0	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
111	111	111	111a	883/2	883/2	0.5	3/8	3/8	4/4	4	1	viio7/V	E	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
111	111	111	111a	442	442	1.0	1/2	1/2	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
111	111	111	111a	443	443	3.0	3/4	3/4	4/4	4	1	#viio2/ii	E	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
112	112	112	112a	446	446	2.0	1/2	1/2	4/4	4	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
113	113	113	113a	448	448	2.0	0	0	4/4	4	1	V7(+b9)	E	I		V7(+b9)	V		7	+b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
113	113	113	113a	450	450	2.0	1/2	1/2	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
114	114	114	114a	452	452	2.0	0	0	4/4	4	1	#viio43/ii	E	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
114	114	114	114a	454	454	2.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	115	115	115a	456	456	1.0	0	0	4/4	4	1	V7(+9)	E	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
115	115	115	115a	457	457	1.0	1/4	1/4	4/4	4	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
115	115	115	115a	458	458	1.0	1/2	1/2	4/4	4	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
115	115	115	115a	459	459	1.0	3/4	3/4	4/4	4	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
116	116	116	116a	460	460	2.0	0	0	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
116	116	116	116a	462	462	2.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	117	117	117a	464	464	2.0	0	0	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
117	117	117	117a	466	466	2.0	1/2	1/2	4/4	4	1	iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
118	118	118	118a	468	468	2.0	0	0	4/4	4	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
118	118	118	118a	470	470	2.0	1/2	1/2	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
119	119	119	119a	472	472	4.0	0	0	4/4	4	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
120	120	120	120a	476	476	5.0	0	0	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	121	121	121a	481	481	1.0	1/4	1/4	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
121	121	121	121a	482	482	1.0	1/2	1/2	4/4	4	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
121	121	121	121a	483	483	1.0	3/4	3/4	4/4	4	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
122	122	122	122a	484	484	1.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
122	122	122	122a	485	485	1.0	1/4	1/4	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
122	122	122	122a	486	486	12.0	1/2	1/2	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
125	125	125	125a	498	498	14.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	129	129	129a	512	512	4.0	0	0	4/4	4	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
130	130	130	130a	516	516	2.0	0	0	4/4	4	1	i[iv64	E	I	i	iv64	iv		64					m	0	0	0, -1, -4		-1	0
130	130	130	130a	518	518	2.0	1/2	1/2	4/4	4	1	viio	E	I	i	viio	vii	o						o	0	0	5, 2, -1		5	5
131	131	131	131a	520	520	4.0	0	0	4/4	4	1	V2/iv	E	I	i	V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
132	132	132	132a	524	524	2.0	0	0	4/4	4	1	iv6	E	I	i	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
132	132	132	132a	526	526	2.0	1/2	1/2	4/4	4	1	V6	E	I	i	V6	V		6					M	0	0	5, 2, 1		1	5
133	133	133	133a	528	528	2.0	0	0	4/4	4	1	I	E	I	i	I	I							M	0	0	0, 4, 1		0	0
133	133	133	133a	530	530	2.0	1/2	1/2	4/4	4	1	V65	E	I	i	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
134	134	134	134a	532	532	2.0	0	0	4/4	4	1	I	E	I	i	I	I							M	0	0	0, 4, 1		0	0
134	134	134	134a	534	534	1.0	1/2	1/2	4/4	4	1	viio(4)	E	I	i	viio(4)	vii	o		4				o	0	0	5, 4, -1		5	5
134	134	134	134a	535	535	1.0	3/4	3/4	4/4	4	1	viio	E	I	i	viio	vii	o						o	0	0	5, 2, -1		5	5
135	135	135	135a	536	536	2.0	0	0	4/4	4	1	I]	E	I	i	I	I							M	0	0	0, 4, 1		0	0
135	135	135	135a	538	538	2.0	1/2	1/2	4/4	4	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
136	136	136	136a	540	540	2.0	0	0	4/4	4	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
136	136	136	136a	542	542	1.0	1/2	1/2	4/4	4	1	viio7	E	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
136	136	136	136a	543	543	1.0	3/4	3/4	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
137	137	137	137a	544	544	1.0	0	0	4/4	4	1	viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
137	137	137	137a	545	545	1.0	1/4	1/4	4/4	4	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
137	137	137	137a	546	546	1.0	1/2	1/2	4/4	4	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
137	137	137	137a	547	547	1.0	3/4	3/4	4/4	4	1	viio7/V	E	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
138	138	138	138a	548	548	2.0	0	0	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
138	138	138	138a	550	550	4.0	1/2	1/2	4/4	4	1	viio2	E	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
139	139	139	139a	554	554	2.0	1/2	1/2	4/4	4	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
140	140	140	140a	556	556	2.0	0	0	4/4	4	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
140	140	140	140a	558	558	4.0	1/2	1/2	4/4	4	1	#viio7/ii	E	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
141	141	141	141a	562	562	2.0	1/2	1/2	4/4	4	1	viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
142	142	142	142a	564	564	2.0	0	0	4/4	4	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
142	142	142	142a	566	566	4.0	1/2	1/2	4/4	4	1	#viio7/vi	E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
143	143	143	143a	570	570	4.0	1/2	1/2	4/4	4	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
144	144	144	144a	574	574	2.0	1/2	1/2	4/4	4	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
145	145	145	145a	576	576	2.0	0	0	4/4	4	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
145	145	145	145a	578	578	2.0	1/2	1/2	4/4	4	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
146	146	146	146a	580	580	1.0	0	0	4/4	4	1	I[iv	E	I	I	iv	iv							m	0	0	-1, -4, 0		-1	-1
146	146	146	146a	581	581	1.0	1/4	1/4	4/4	4	1	IV	E	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
146	146	146	146a	582	582	2.0	1/2	1/2	4/4	4	1	V2	E	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
147	147	147	147a	584	584	2.0	0	0	4/4	4	1	I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
147	147	147	147a	586	586	2.0	1/2	1/2	4/4	4	1	V2/IV	E	I	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
148	148	148	148a	588	588	2.0	0	0	4/4	4	1	iv6	E	I	I	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
148	148	148	148a	590	590	2.0	1/2	1/2	4/4	4	1	V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
149	149	149	149a	592	592	2.0	0	0	4/4	4	1	I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
149	149	149	149a	594	594	2.0	1/2	1/2	4/4	4	1	V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
150	150	150	150a	596	596	2.0	0	0	4/4	4	1	I	E	I	I	I	I							M	0	0	0, 4, 1		0	0
150	150	150	150a	598	598	2.0	1/2	1/2	4/4	4	1	V65	E	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
151	151	151	151a	600	600	4.0	0	0	4/4	4	1	I]	E	I	I	I	I							M	0	0	0, 4, 1		0	0
152	152	152	152a	604	604	8.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
154	154	154	154a	612	612	4.0	0	0	4/4	4	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
155	155	155	155a	616	616	8.0	0	0	4/4	4	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
157	157	157	157a	624	624	4.0	0	0	4/4	4	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
