mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
80	74	106	74a	236	188	1.0	0	0	3/4	4	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
80	74	106	74a	237	189	2.0	1/4	1/4	3/4	4	1	V\\		C	I		V		V						\\	M	0	0	1, 5, 2		1	1
81	75	107	75a	239	191	1.5	0	0	3/4	4	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
81	75	107	75a	481/2	385/2	0.5	3/8	3/8	3/4	4	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	75	107	75a	241	193	0.5	1/2	1/2	3/4	4	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
81	75	107	75a	483/2	387/2	0.5	5/8	5/8	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
82	76	108	76a	242	194	3.0	0	0	3/4	4	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	77	109	77a	245	197	3.0	0	0	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
84	78	110	78a	248	200	3.0	0	0	3/4	4	1	V2/IV		C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
85	79	111	79a	251	203	1.0	0	0	3/4	4	1	IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
85	79	111	79a	252	204	1.0	1/4	1/4	3/4	4	1	ii43		C	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
85	79	111	79a	253	205	1.0	1/2	1/2	3/4	4	1	Ger6		C	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
86	80	112	80a	254	206	2.0	0	0	3/4	4	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
86	80	112	80a	256	208	1.0	1/2	1/2	3/4	4	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	81	113	81a	257	209	2.0	0	0	3/4	4	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
87	81	113	81a	259	211	1.0	1/2	1/2	3/4	4	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	82	114	82a	260	212	2.0	0	0	3/4	4	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	82	114	82a	262	214	1.0	1/2	1/2	3/4	4	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
89	83	115	83a	263	215	2.0	0	0	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
89	83	115	83a	265	217	1.0	1/2	1/2	3/4	4	1	iv		C	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
90	84	116	84a	266	218	2.0	0	0	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
90	84	116	84a	268	220	1.0	1/2	1/2	3/4	4	1	iv6		C	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
91	85	117	85a	269	221	3.0	0	0	3/4	4	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
92	86	118	86a	272	224	2.0	0	0	3/4	4	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
