mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
106	105	106	105a	389	389	1.5	1/2	1/2	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	106	105a	781/2	781/2	0.5	7/8	7/8	4/4	4	1		IV6]	C	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	106	107	106a	391	391	1.0	0	0	4/4	4	1	1	I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	107	106a	392	392	11.0	1/4	1/4	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
110	109	110	109a	403	403	3.0	0	0	4/4	4	1	1	viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
110	109	110	109a	406	406	1.0	3/4	3/4	4/4	4	1	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
31	30	111	30b	407	87	10.0	0	0	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	113	32b	417	97	7.0	1/2	1/2	4/4	4	1		V7(+9)	C	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
35	34	115	34b	424	104	1.0	1/4	1/4	4/4	4	1		viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
35	34	115	34b	425	105	1.0	1/2	1/2	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
35	34	115	34b	426	106	1.0	3/4	3/4	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
36	35	116	35b	427	107	21.0	0	0	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
41	40	121	40b	448	128	1.0	1/4	1/4	4/4	4	1		#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
41	40	121	40b	449	129	2.0	1/2	1/2	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
42	41	122	41b	451	131	4.0	0	0	4/4	4	1		V7/IV	C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
43	42	123	42b	455	135	4.0	0	0	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	124	43b	459	139	4.0	0	0	4/4	4	1		I[I6	C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
45	44	125	44b	463	143	2.0	0	0	4/4	4	1		IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
45	44	125	44b	465	145	2.0	1/2	1/2	4/4	4	1		viio6	C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
46	45	126	45b	467	147	1.0	0	0	4/4	4	1		I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
46	45	126	45b	468	148	3.0	1/4	1/4	4/4	4	1		I6	C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
47	46	127	46b	471	151	2.0	0	0	4/4	4	1		IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
47	46	127	46b	473	153	2.0	1/2	1/2	4/4	4	1		viio6	C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
48	47	128	47b	475	155	2.0	0	0	4/4	4	1		I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
48	47	128	47b	477	157	2.0	1/2	1/2	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
49	48	129	48b	479	159	2.0	0	0	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
49	48	129	48b	481	161	2.0	1/2	1/2	4/4	4	1		V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
50	49	130	49b	483	163	1.0	0	0	4/4	4	1		ii64	C	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
50	49	130	49b	484	164	1.0	1/4	1/4	4/4	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
50	49	130	49b	485	165	1.0	1/2	1/2	4/4	4	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
50	49	130	49b	486	166	1.0	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	131	50b	487	167	1.0	0	0	4/4	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
51	50	131	50b	488	168	1.0	1/4	1/4	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
51	50	131	50b	489	169	2.0	1/2	1/2	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	132	51b	491	171	2.0	0	0	4/4	4	1		V[I64	C	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
52	51	132	51b	493	173	2.0	1/2	1/2	4/4	4	1		V7	C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	133	52b	495	175	3.0	0	0	4/4	4	1		I64	C	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
53	52	133	52b	498	178	1.0	3/4	3/4	4/4	4	1		V7]	C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	134	53b	499	179	1.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
54	53	134	53b	500	180	1.0	1/4	1/4	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	53	134	53b	501	181	1.0	1/2	1/2	4/4	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
54	53	134	53b	502	182	1.0	3/4	3/4	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
55	54	135	54b	503	183	1.0	0	0	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	54	135	54b	504	184	2.0	1/4	1/4	4/4	4	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
55	54	135	54b	506	186	1.0	3/4	3/4	4/4	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	136	55b	507	187	2.0	0	0	4/4	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	55	136	55b	509	189	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	137	56b	511	191	5.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
58	57	138	57b	516	196	1.0	1/4	1/4	4/4	4	1		V7(6#4)	C	I		V7(6#4)		V		7	6#4				Mm7	0	0	1, 5, 7, 4, -1		1	1
58	57	138	57b	517	197	6.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	59	140	59b	523	203	2.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
60	59	140	59b	525	205	2.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
61	60	141	60b	527	207	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	141	60b	529	209	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	61	142	61b	531	211	2.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
62	61	142	61b	533	213	2.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	143	62b	535	215	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	143	62b	537	217	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	144	63b	539	219	10.0	0	0	4/4	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
66	65	146	65b	549	229	1.0	1/2	1/2	4/4	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	65	146	65b	550	230	1.0	3/4	3/4	4/4	4	1		viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
67	66	147	66b	551	231	2.0	0	0	4/4	4	1		ii(+2)	C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2	2
67	66	147	66b	553	233	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	67	148	67b	555	235	2.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
68	67	148	67b	557	237	2.0	1/2	1/2	4/4	4	1		viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
69	68	149	68b	559	239	2.0	0	0	4/4	4	1		ii(+2)	C	I		ii(+2)		ii			+2				m	0	0	2, -1, 3	4	2	2
69	68	149	68b	561	241	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	69	150	69b	563	243	3.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
70	69	150	69b	566	246	1.0	3/4	3/4	4/4	4	1		V.ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
71	70	151	70b	567	247	1.0	0	0	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
71	70	151	70b	568	248	1.0	1/4	1/4	4/4	4	1		#viio/ii	C	V		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
71	70	151	70b	569	249	2.0	1/2	1/2	4/4	4	1		V7/ii	C	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
72	71	152	71b	571	251	1.0	0	0	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
72	71	152	71b	572	252	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
72	71	152	71b	573	253	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	71	152	71b	574	254	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
73	72	153	72b	575	255	3.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	153	72b	578	258	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	154	73b	579	259	1.5	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	154	73b	1161/2	521/2	0.5	3/8	3/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
74	73	154	73b	581	261	1.5	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	154	73b	1165/2	525/2	0.5	7/8	7/8	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	155	74b	583	263	1.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	155	74b	584	264	1.0	1/4	1/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
75	74	155	74b	585	265	1.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	155	74b	586	266	1.0	3/4	3/4	4/4	4	1		ii%43	C	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
76	75	156	75b	587	267	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	156	75b	589	269	1.0	1/2	1/2	4/4	4	1		V7(+9)	C	V		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	75	156	75b	590	270	5.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	158	77b	595	275	1.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
78	77	158	77b	596	276	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
78	77	158	77b	597	277	2.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
79	78	159	78b	599	279	1.0	0	0	4/4	4	1		IV(9)	C	V		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
79	78	159	78b	600	280	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
79	78	159	78b	601	281	2.0	1/2	1/2	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
80	79	160	79b	603	283	1.0	0	0	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
80	79	160	79b	604	284	3.0	1/4	1/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	161	80b	607	287	1.0	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	161	80b	608	288	1.0	1/4	1/4	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	161	80b	609	289	1.0	1/2	1/2	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	80	161	80b	610	290	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	162	81b	611	291	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
82	81	162	81b	612	292	1.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
82	81	162	81b	613	293	3.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
83	82	163	82b	616	296	1.0	1/4	1/4	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
83	82	163	82b	617	297	2.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	164	83b	619	299	1.0	0	0	4/4	4	1		V2(9)	C	V		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
84	83	164	83b	620	300	1.0	1/4	1/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	83	164	83b	621	301	2.0	1/2	1/2	4/4	4	1		V43/ii	C	V		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
85	84	165	84b	623	303	1.0	0	0	4/4	4	1		ii(4)	C	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	84	165	84b	624	304	1.0	1/4	1/4	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
85	84	165	84b	625	305	1.0	1/2	1/2	4/4	4	1		V(6)/ii	C	V		V(6)/ii		V			6	ii			M	0	0	3, 7, -1		3	3
85	84	165	84b	626	306	1.0	3/4	3/4	4/4	4	1		ii64	C	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
86	85	166	85b	627	307	2.0	0	0	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
86	85	166	85b	629	309	1.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
86	85	166	85b	630	310	1.0	3/4	3/4	4/4	4	1		vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
87	86	167	86b	631	311	1.0	0	0	4/4	4	1		V43/vi	C	V		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
87	86	167	86b	632	312	1.0	1/4	1/4	4/4	4	1		V7/vi	C	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
87	86	167	86b	633	313	2.0	1/2	1/2	4/4	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	87	168	87b	635	315	3.0	0	0	4/4	4	1		I.V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	87	168	87b	638	318	1.0	3/4	3/4	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	169	88b	639	319	2.0	0	0	4/4	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	88	169	88b	641	321	2.0	1/2	1/2	4/4	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	170	89b	643	323	2.0	0	0	4/4	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
90	89	170	89b	645	325	2.0	1/2	1/2	4/4	4	1		V.ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
91	90	171	90b	647	327	2.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	90	171	90b	649	329	2.0	1/2	1/2	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	172	91b	651	331	2.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
92	91	172	91b	653	333	1.0	1/2	1/2	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
92	91	172	91b	654	334	1.0	3/4	3/4	4/4	4	1		V65/vi	C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
93	92	173	92b	655	335	1.0	0	0	4/4	4	1		vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
93	92	173	92b	656	336	1.0	1/4	1/4	4/4	4	1		#viio43/ii	C	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
93	92	173	92b	657	337	1.0	1/2	1/2	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	92	173	92b	658	338	0.5	3/4	3/4	4/4	4	1		viio6/ii	C	V		viio6/ii		vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
93	92	173	92b	1317/2	677/2	0.5	7/8	7/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
94	93	174	93b	659	339	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	94	175	94b	663	343	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	176	95b	667	347	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	96	177	96b	671	351	4.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	178	97b	675	355	4.0	0	0	4/4	4	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
99	98	179	98b	679	359	2.0	0	0	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	179	98b	681	361	2.0	1/2	1/2	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
100	99	180	99b	683	363	1.0	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	99	180	99b	684	364	3.0	1/4	1/4	4/4	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
101	100	181	100b	687	367	2.0	0	0	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
101	100	181	100b	689	369	1.0	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	100	181	100b	690	370	1.0	3/4	3/4	4/4	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
102	101	182	101b	691	371	0.5	0	0	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	182	101b	1383/2	743/2	0.5	1/8	1/8	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
102	101	182	101b	692	372	0.5	1/4	1/4	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
102	101	182	101b	1385/2	745/2	0.5	3/8	3/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	101	182	101b	693	373	0.5	1/2	1/2	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	182	101b	1387/2	747/2	0.5	5/8	5/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
102	101	182	101b	694	374	0.5	3/4	3/4	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	182	101b	1389/2	749/2	0.5	7/8	7/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
103	102	183	102b	695	375	0.5	0	0	4/4	4	1		V2/ii	C	V		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
103	102	183	102b	1391/2	751/2	0.5	1/8	1/8	4/4	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	183	102b	696	376	0.5	1/4	1/4	4/4	4	1		V65/ii	C	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
103	102	183	102b	1393/2	753/2	0.5	3/8	3/8	4/4	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
103	102	183	102b	697	377	0.5	1/2	1/2	4/4	4	1		V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
103	102	183	102b	1395/2	755/2	0.5	5/8	5/8	4/4	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
103	102	183	102b	698	378	0.5	3/4	3/4	4/4	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	183	102b	1397/2	757/2	0.5	7/8	7/8	4/4	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	184	103b	699	379	0.5	0	0	4/4	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
104	103	184	103b	1399/2	759/2	0.5	1/8	1/8	4/4	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
104	103	184	103b	700	380	0.5	1/4	1/4	4/4	4	1		IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	103	184	103b	1401/2	761/2	0.5	3/8	3/8	4/4	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
104	103	184	103b	701	381	1.0	1/2	1/2	4/4	4	1		ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
104	103	184	103b	702	382	1.0	3/4	3/4	4/4	4	1		V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	104	185	104b	703	383	0.5	0	0	4/4	4	1		I\\	C	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	104	185	104b	1407/2	767/2	1.0	1/8	1/8	4/4	4	1		I[I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
105	104	185	104b	1409/2	769/2	0.5	3/8	3/8	4/4	4	1		V2	C	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	185	104b	705	385	1.5	1/2	1/2	4/4	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
105	104	185	104b	1413/2	773/2	0.5	7/8	7/8	4/4	4	1		IV	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
106	105	186	105b	707	387	1.5	0	0	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	186	105b	1417/2	777/2	0.5	3/8	3/8	4/4	4	1		V7	C	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	105	186	105b	709	389	1.5	1/2	1/2	4/4	4	1		I	C	V	I	I		I							M	0	0	0, 4, 1		0	0
106	105	186	105b	1421/2	781/2	0.5	7/8	7/8	4/4	4	1		IV6]	C	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	106	187	106b	711	391	1.0	0	0	4/4	4	1	1	I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	187	106b	712	392	11.0	1/4	1/4	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
110	109	190	109b	723	403	3.0	0	0	4/4	4	1	1	viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
110	109	190	109b	726	406	1.0	3/4	3/4	4/4	4	1	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
111	110	191	110a	727	407	0.5	0	0	4/4	4	1	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	110	191	110a	1455/2	815/2	9.5	1/8	1/8	4/4	4	1	1	@none	C	I		@none		@none							m	0	0				
113	112	193	112a	737	417	2.0	1/2	1/2	4/4	4	1		ii6(#7)	C	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
114	113	194	113a	739	419	2.0	0	0	4/4	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	194	113a	741	421	1.0	1/2	1/2	4/4	4	1		bIII.V64	C	bIII		V64		V		64					M	0	0	2, 1, 5		1	2
114	113	194	113a	742	422	1.0	3/4	3/4	4/4	4	1		I64(7#2)	C	bIII		I64(7#2)		I		64	7#2				M	0	0	1, 5, 9		0	1
115	114	195	114a	743	423	1.0	0	0	4/4	4	1		I64	C	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
115	114	195	114a	744	424	1.0	1/4	1/4	4/4	4	1		#vio43	C	bIII		#vio43		#vi	o	43					o7	0	0	4, 1, 10, 7		10	4
115	114	195	114a	745	425	1.0	1/2	1/2	4/4	4	1		iiio64	C	bIII		iiio64		iii	o	64					o	0	0	-2, 4, 1		4	-2
115	114	195	114a	746	426	1.0	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
116	115	196	115a	747	427	24.0	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	202	121a	771	451	2.0	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
122	121	202	121a	773	453	2.0	1/2	1/2	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
123	122	203	122a	775	455	2.0	0	0	4/4	4	1		viio	C	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
123	122	203	122a	777	457	1.0	1/2	1/2	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
123	122	203	122a	778	458	1.0	3/4	3/4	4/4	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
124	123	204	123a	779	459	4.0	0	0	4/4	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
