mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	103	200	103a	1573/2	417	1.0	1/4	1/4	2/2	4	1		I64	A	IV		I64	I		64					M	0	0	1, 0, 4		0	1
107	103	200	103a	1575/2	418	1.0	1/2	1/2	2/2	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
107	103	200	103a	1577/2	419	1.0	3/4	3/4	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
108	104	201	104a	1579/2	420	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	201	104a	1583/2	422	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
109	105	202	105a	1587/2	424	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	202	105a	1591/2	426	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
110	106	203	106a	1595/2	428	2.0	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	106	203	106a	1599/2	430	2.0	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
111	107	204	107a	1603/2	432	2.0	0	0	2/2	4	1		viio6	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
111	107	204	107a	1607/2	434	2.0	1/2	1/2	2/2	4	1		vi6	A	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	108	205	108a	1611/2	436	2.0	0	0	2/2	4	1		V[V6	A	IV	V	V6	V		6					M	0	0	5, 2, 1		1	5
112	108	205	108a	1615/2	438	2.0	1/2	1/2	2/2	4	1		IV6	A	IV	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
113	109	206	109a	1619/2	440	2.0	0	0	2/2	4	1		I64	A	IV	V	I64	I		64					M	0	0	1, 0, 4		0	1
113	109	206	109a	1623/2	442	2.0	1/2	1/2	2/2	4	1		viio64]	A	IV	V	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
114	110	207	110a	1627/2	444	2.0	0	0	2/2	4	1		i\\	A	IV		i	i						\\	m	0	0	0, -3, 1		0	0
114	110	207	110a	1631/2	446	2.0	1/2	1/2	2/2	4	1		iv.i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
115	111	208	111a	1635/2	448	2.0	0	0	2/2	4	1		VII6	A	iv		VII6	VII		6					M	0	1	2, -1, -2		-2	2
115	111	208	111a	1639/2	450	2.0	1/2	1/2	2/2	4	1		VI6	A	iv		VI6	VI		6					M	0	1	0, -3, -4		-4	0
116	112	209	112a	1643/2	452	2.0	0	0	2/2	4	1		v6	A	iv		v6	v		6					m	0	1	-2, 2, 1		1	-2
116	112	209	112a	1647/2	454	2.0	1/2	1/2	2/2	4	1		iv6(+2)	A	iv		iv6(+2)	iv		6	+2				m	0	1	-4, 0, -1	1	-1	-4
117	113	210	113a	1651/2	456	2.0	0	0	2/2	4	1		i64	A	iv		i64	i		64					m	0	1	1, 0, -3		0	1
117	113	210	113a	1655/2	458	2.0	1/2	1/2	2/2	4	1		V2	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
118	114	211	114a	1659/2	460	4.5	0	0	2/2	4	1		i6\\	A	iv		i6	i		6				\\	m	0	1	-3, 1, 0		0	-3
119	115	212	115a	834	929/2	3.5	1/8	1/8	2/2	4	1		biii.V7/V	A	biii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
120	116	213	116a	1675/2	468	2.0	0	0	2/2	4	1		V\\	A	biii		V	V						\\	M	0	1	1, 5, 2		1	1
120	116	213	116a	1679/2	470	4.0	1/2	1/2	2/2	4	1		V2	A	biii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
121	117	214	117a	1687/2	474	2.0	1/2	1/2	2/2	4	1		bIII.I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
122	118	215	118a	1691/2	476	2.0	0	0	2/2	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
122	118	215	118a	1695/2	478	4.5	1/2	1/2	2/2	4	1		V7/IV	A	bIII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
123	119	216	119a	852	965/2	1.5	5/8	5/8	2/2	4	1		V43/IV	A	bIII		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
124	120	217	120a	1707/2	484	4.0	0	0	2/2	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
125	121	218	121a	1715/2	488	2.0	0	0	2/2	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
125	121	218	121a	1719/2	490	2.0	1/2	1/2	2/2	4	1		V65/V	A	bIII		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
126	122	219	122a	1723/2	492	2.0	0	0	2/2	4	1		V\\	A	bIII		V	V						\\	M	0	0	1, 5, 2		1	1
126	122	219	122a	1727/2	494	4.0	1/2	1/2	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
127	123	220	123a	1735/2	498	2.5	1/2	1/2	2/2	4	1		V(6)	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
128	124	221	124a	870	1001/2	1.5	1/8	1/8	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	124	221	124a	1743/2	502	1.0	1/2	1/2	2/2	4	1		V7(9)	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
128	124	221	124a	1745/2	503	2.0	3/4	3/4	2/2	4	1		V(6)	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
129	125	222	125a	1749/2	505	1.0	1/4	1/4	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	125	222	125a	1751/2	506	1.0	1/2	1/2	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
129	125	222	125a	1753/2	507	1.0	3/4	3/4	2/2	4	1		V(b64)	A	bIII		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
130	126	223	126a	1755/2	508	2.0	0	0	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
130	126	223	126a	1759/2	510	2.0	1/2	1/2	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	127	224	127a	1763/2	512	2.0	0	0	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
131	127	224	127a	1767/2	514	2.5	1/2	1/2	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
132	128	225	128a	886	1033/2	1.5	1/8	1/8	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	128	225	128a	1775/2	518	1.0	1/2	1/2	2/2	4	1		V7(9)	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
132	128	225	128a	1777/2	519	2.0	3/4	3/4	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
133	129	226	129a	1781/2	521	1.0	1/4	1/4	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
133	129	226	129a	1783/2	522	1.0	1/2	1/2	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
133	129	226	129a	1785/2	523	1.0	3/4	3/4	2/2	4	1		V(b64)	A	bIII		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
134	130	227	130a	1787/2	524	1.0	0	0	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
134	130	227	130a	1789/2	525	1.0	1/4	1/4	2/2	4	1		V7/V	A	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
134	130	227	130a	1791/2	526	1.0	1/2	1/2	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
134	130	227	130a	1793/2	527	1.0	3/4	3/4	2/2	4	1		V7/V	A	bIII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
135	131	228	131a	1795/2	528	4.0	0	0	2/2	4	1		V\\	A	bIII		V	V						\\	M	0	0	1, 5, 2		1	1
136	132	229	132a	1803/2	532	4.0	0	0	2/2	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
137	133	230	133a	1811/2	536	4.0	0	0	2/2	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
138	134	231	134a	1819/2	540	4.0	0	0	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
139	135	232	135a	1827/2	544	4.0	0	0	2/2	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
140	136	233	136a	1835/2	548	2.0	0	0	2/2	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
140	136	233	136a	1839/2	550	1.0	1/2	1/2	2/2	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
140	136	233	136a	1841/2	551	1.0	3/4	3/4	2/2	4	1		I64	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
141	137	234	137a	1843/2	552	2.0	0	0	2/2	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
141	137	234	137a	1847/2	554	1.0	1/2	1/2	2/2	4	1		ii	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
141	137	234	137a	1849/2	555	1.0	3/4	3/4	2/2	4	1		ii2	A	bIII		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
142	138	235	138a	1851/2	556	2.0	0	0	2/2	4	1		V65	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
142	138	235	138a	1855/2	558	1.0	1/2	1/2	2/2	4	1		vi7	A	bIII		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
142	138	235	138a	1857/2	559	1.0	3/4	3/4	2/2	4	1		V65	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
143	139	236	139a	1859/2	560	1.0	0	0	2/2	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
143	139	236	139a	1861/2	561	1.0	1/4	1/4	2/2	4	1		V/vi	A	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
143	139	236	139a	1863/2	562	1.0	1/2	1/2	2/2	4	1		V6/V	A	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
143	139	236	139a	1865/2	563	1.0	3/4	3/4	2/2	4	1		V6/vi	A	bIII		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
144	140	237	140a	1867/2	564	1.0	0	0	2/2	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
144	140	237	140a	1869/2	565	1.0	1/4	1/4	2/2	4	1		vi2	A	bIII		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
144	140	237	140a	1871/2	566	2.0	1/2	1/2	2/2	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
145	141	238	141a	1875/2	568	1.0	0	0	2/2	4	1		ii	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
145	141	238	141a	1877/2	569	1.0	1/4	1/4	2/2	4	1		ii2	A	bIII		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
145	141	238	141a	1879/2	570	2.0	1/2	1/2	2/2	4	1		viio	A	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5
146	142	239	142a	1883/2	572	1.0	0	0	2/2	4	1		V65/vi	A	bIII		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
146	142	239	142a	1885/2	573	1.0	1/4	1/4	2/2	4	1		V/vi	A	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
146	142	239	142a	1887/2	574	1.0	1/2	1/2	2/2	4	1		V6/V	A	bIII		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
146	142	239	142a	1889/2	575	1.0	3/4	3/4	2/2	4	1		V6/vi	A	bIII		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
147	143	240	143a	1891/2	576	1.0	0	0	2/2	4	1		i.i	A	i		i	i							m	0	1	0, -3, 1		0	0
147	143	240	143a	1893/2	577	1.0	1/4	1/4	2/2	4	1		II7	A	i		II7	II		7					Mm7	0	1	2, 6, 3, 0		2	2
147	143	240	143a	1895/2	578	1.0	1/2	1/2	2/2	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
147	143	240	143a	1897/2	579	1.0	3/4	3/4	2/2	4	1		V65/v	A	i		V65/v	V		65		v			Mm7	0	1	6, 3, 0, 2		2	6
148	144	241	144a	1899/2	580	2.0	0	0	2/2	4	1		v	A	i		v	v							m	0	1	1, -2, 2		1	1
148	144	241	144a	1903/2	582	2.0	1/2	1/2	2/2	4	1		III	A	i		III	III							M	0	1	-3, 1, -2		-3	-3
149	145	242	145a	1907/2	584	4.0	0	0	2/2	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
150	146	243	146a	1915/2	588	4.0	0	0	2/2	4	1		V7/V	A	i		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
151	147	244	147a	1923/2	592	4.0	0	0	2/2	4	1		I.V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
152	148	245	148a	1931/2	596	1.0	0	0	2/2	4	1		V7(+2)/IV	A	I		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
152	148	245	148a	1933/2	597	1.0	1/4	1/4	2/2	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
152	148	245	148a	1935/2	598	2.0	1/2	1/2	2/2	4	1		V65/bVII	A	I		V65/bVII	V		65		bVII			Mm7	0	0	3, 0, -3, -1		-1	3
153	149	246	149a	1939/2	600	1.0	0	0	2/2	4	1		bVII7(+2)	A	I		bVII7(+2)	bVII		7	+2				Mm7	0	0	-2, 2, -1, -4	0	-2	-2
153	149	246	149a	1941/2	601	1.0	1/4	1/4	2/2	4	1		bVII2	A	I		bVII2	bVII		2					Mm7	0	0	-4, -2, 2, -1		-2	-4
153	149	246	149a	1943/2	602	2.0	1/2	1/2	2/2	4	1		bIII65	A	I		bIII65	bIII		65					Mm7	0	0	1, -2, -5, -3		-3	1
154	150	247	150a	1947/2	604	1.0	0	0	2/2	4	1		bVI(+2)	A	I		bVI(+2)	bVI			+2				M	0	0	-4, 0, -3	5	-4	-4
154	150	247	150a	1949/2	605	1.0	1/4	1/4	2/2	4	1		bVI	A	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
154	150	247	150a	1951/2	606	1.0	1/2	1/2	2/2	4	1		V(94)	A	I		V(94)	V			94				M	0	0	1, 0, 2	3	1	1
154	150	247	150a	1953/2	607	1.0	3/4	3/4	2/2	4	1		V(9)	A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
155	151	248	151a	1955/2	608	2.0	0	0	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
155	151	248	151a	1959/2	610	1.0	1/2	1/2	2/2	4	1		iio6	A	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
155	151	248	151a	1961/2	611	1.0	3/4	3/4	2/2	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
156	152	249	152a	1963/2	612	2.0	0	0	2/2	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
156	152	249	152a	1967/2	614	2.0	1/2	1/2	2/2	4	1		V[V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
157	153	250	153a	1971/2	616	4.0	0	0	2/2	4	1		viio43	A	I	V	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
158	154	251	154a	1979/2	620	4.0	0	0	2/2	4	1		i6	A	I	V	i6	i		6					m	0	0	-3, 1, 0		0	-3
159	155	252	155a	1987/2	624	4.0	0	0	2/2	4	1		viio43/V	A	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
160	156	253	156a	1995/2	628	4.0	0	0	2/2	4	1		V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
161	157	254	157a	2003/2	632	4.0	0	0	2/2	4	1		viio2	A	I	V	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
162	158	255	158a	2011/2	636	4.0	0	0	2/2	4	1		I64	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
163	159	256	159a	2019/2	640	4.0	0	0	2/2	4	1		viio7/V	A	I	V	viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
164	160	257	160a	2027/2	644	4.0	0	0	2/2	4	1		V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
165	161	258	161a	2035/2	648	4.0	0	0	2/2	4	1		viio2/V	A	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
166	162	259	162a	2043/2	652	4.0	0	0	2/2	4	1		V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
167	163	260	163a	2051/2	656	4.0	0	0	2/2	4	1		viio43/V	A	I	V	viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
168	164	261	164a	2059/2	660	4.0	0	0	2/2	4	1		V]	A	I	V	V	V							M	0	0	1, 5, 2		1	1
169	165	262	165a	2067/2	664	12.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
172	168	265	168a	2091/2	676	2.0	0	0	2/2	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
172	168	265	168a	2095/2	678	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
173	169	266	169a	2099/2	680	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
173	169	266	169a	2103/2	682	1.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
173	169	266	169a	2105/2	683	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
174	170	267	170a	2107/2	684	2.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
174	170	267	170a	2111/2	686	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
175	171	268	171a	2115/2	688	2.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	171	268	171a	2119/2	690	2.0	1/2	1/2	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
176	172	269	172a	2123/2	692	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
176	172	269	172a	2127/2	694	2.0	1/2	1/2	2/2	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
177	173	270	173a	2131/2	696	4.0	0	0	2/2	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
178	174	271	174a	2139/2	700	4.0	0	0	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
179	175	272	175a	2147/2	704	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
180	176	273	176a	2155/2	708	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
180	176	273	176a	2159/2	710	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
181	177	274	177a	2163/2	712	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
181	177	274	177a	2167/2	714	2.0	1/2	1/2	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
182	178	275	178a	2171/2	716	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
182	178	275	178a	2175/2	718	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
183	179	276	179a	2179/2	720	2.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
183	179	276	179a	2183/2	722	1.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
183	179	276	179a	2185/2	723	1.0	3/4	3/4	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
184	180	277	180a	2187/2	724	1.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
184	180	277	180a	2189/2	725	1.0	1/4	1/4	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
184	180	277	180a	2191/2	726	1.0	1/2	1/2	2/2	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
184	180	277	180a	2193/2	727	1.0	3/4	3/4	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
185	181	278	181a	2195/2	728	4.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
186	182	279	182a	2203/2	732	4.0	0	0	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
187	183	280	183a	2211/2	736	4.0	0	0	2/2	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
188	184	281	184a	2219/2	740	1.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
188	184	281	184a	2221/2	741	1.0	1/4	1/4	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
188	184	281	184a	2223/2	742	1.0	1/2	1/2	2/2	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
188	184	281	184a	2225/2	743	1.0	3/4	3/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
189	185	282	185a	2227/2	744	2.0	0	0	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
189	185	282	185a	2231/2	746	2.0	1/2	1/2	2/2	4	1		viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
190	186	283	186a	2235/2	748	1.0	0	0	2/2	4	1		v6(+4)	A	I		v6(+4)	v		6	+4				m	0	0	-2, 2, 1	0	1	-2
190	186	283	186a	2237/2	749	2.0	1/4	1/4	2/2	4	1		viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
190	186	283	186a	2241/2	751	1.0	3/4	3/4	2/2	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
191	187	284	187a	2243/2	752	3.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
191	187	284	187a	2249/2	755	1.0	3/4	3/4	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
192	188	285	188a	2251/2	756	1.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
192	188	285	188a	2253/2	757	2.0	1/4	1/4	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
192	188	285	188a	2257/2	759	1.0	3/4	3/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
193	189	286	189a	2259/2	760	3.0	0	0	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
193	189	286	189a	2265/2	763	1.0	3/4	3/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
194	190	287	190a	2267/2	764	1.0	0	0	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
194	190	287	190a	2269/2	765	1.0	1/4	1/4	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
194	190	287	190a	2271/2	766	1.0	1/2	1/2	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	190	287	190a	2273/2	767	1.0	3/4	3/4	2/2	4	1		viio/IV	A	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
195	191	288	191a	2275/2	768	2.0	0	0	2/2	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
195	191	288	191a	2279/2	770	2.0	1/2	1/2	2/2	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
196	192	289	192a	2283/2	772	2.0	0	0	2/2	4	1		I6(2)	A	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
196	192	289	192a	2287/2	774	2.0	1/2	1/2	2/2	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
197	193	290	193a	2291/2	776	2.0	0	0	2/2	4	1		viio6(2)	A	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
197	193	290	193a	2295/2	778	2.0	1/2	1/2	2/2	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
198	194	291	194a	2299/2	780	2.0	0	0	2/2	4	1		I(7)	A	I		I(7)	I			7				M	0	0	0, 4, 1	5	0	0
198	194	291	194a	2303/2	782	2.0	1/2	1/2	2/2	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
199	195	292	195a	2307/2	784	2.0	0	0	2/2	4	1		viio7(4)	A	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
199	195	292	195a	2311/2	786	2.0	1/2	1/2	2/2	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
200	196	293	196a	2315/2	788	2.0	0	0	2/2	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
200	196	293	196a	2319/2	790	2.0	1/2	1/2	2/2	4	1		viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
201	197	294	197a	2323/2	792	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
201	197	294	197a	2327/2	794	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	198	295	198a	2331/2	796	2.0	0	0	2/2	4	1		I(+2)	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
202	198	295	198a	2335/2	798	2.0	1/2	1/2	2/2	4	1		i6	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
203	199	296	199a	2339/2	800	2.0	0	0	2/2	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
203	199	296	199a	2343/2	802	2.0	1/2	1/2	2/2	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
204	200	297	200a	2347/2	804	2.0	0	0	2/2	4	1		I(+2)	A	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
204	200	297	200a	2351/2	806	1.0	1/2	1/2	2/2	4	1		i6	A	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
204	200	297	200a	2353/2	807	1.0	3/4	3/4	2/2	4	1		i	A	I		i	i							m	0	0	0, -3, 1		0	0
