mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	27	106	27b	316	79	0.5	1/4	1/4	6/8	4	1		#viio6	A	v		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
27	27	106	27b	633/2	159/2	1.0	3/8	3/8	6/8	4	1		i	A	v		i	i							m	0	1	0, -3, 1		0	0
27	27	106	27b	635/2	161/2	0.5	5/8	5/8	6/8	4	1		#viio	A	v		#viio	#vii	o						o	0	1	5, 2, -1		5	5
28	28	107	28b	318	81	1.0	0	0	6/8	4	1		i(94)	A	v		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
28	28	107	28b	319	82	0.5	1/4	1/4	6/8	4	1		viio7/V	A	v		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
28	28	107	28b	639/2	165/2	1.5	3/8	3/8	6/8	4	1		V\\	A	v		V	V						\\	M	0	1	1, 5, 2		1	1
29	29	108	29b	321	84	1.0	0	0	6/8	4	1		i	A	v		i	i							m	0	1	0, -3, 1		0	0
29	29	108	29b	322	85	0.5	1/4	1/4	6/8	4	1		V43	A	v		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
29	29	108	29b	645/2	171/2	1.0	3/8	3/8	6/8	4	1		i6	A	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
29	29	108	29b	647/2	173/2	0.5	5/8	5/8	6/8	4	1		V6/iv	A	v		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4
30	30	109	30b	324	87	1.0	0	0	6/8	4	1		iv	A	v		iv	iv							m	0	1	-1, -4, 0		-1	-1
30	30	109	30b	325	88	0.5	1/4	1/4	6/8	4	1		V43/iv	A	v		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
30	30	109	30b	651/2	177/2	1.0	3/8	3/8	6/8	4	1		iv6	A	v		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
30	30	109	30b	653/2	179/2	0.5	5/8	5/8	6/8	4	1		ii%7	A	v		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
31	31	110	31b	327	90	0.5	0	0	6/8	4	1		bVII.I(64)	A	bVII		I(64)	I			64				M	0	0	0, -1, 3		0	0
31	31	110	31b	655/2	181/2	0.5	1/8	1/8	6/8	4	1		I	A	bVII		I	I							M	0	0	0, 4, 1		0	0
31	31	110	31b	328	91	0.5	1/4	1/4	6/8	4	1		ii6	A	bVII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	31	110	31b	657/2	183/2	0.5	3/8	3/8	6/8	4	1		V7	A	bVII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	110	31b	329	92	0.5	1/2	1/2	6/8	4	1		V(64)	A	bVII		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	31	110	31b	659/2	185/2	0.5	5/8	5/8	6/8	4	1		V7	A	bVII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	111	32b	330	93	1.5	0	0	6/8	4	1		I(974)	A	bVII		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
32	32	111	32b	663/2	189/2	1.0	3/8	3/8	6/8	4	1		I\\	A	bVII		I	I						\\	M	0	0	0, 4, 1		0	0
32	32	111	32b	665/2	191/2	0.5	5/8	5/8	6/8	4	1		v.V	A	v		V	V							M	0	1	1, 5, 2		1	1
33	33	112	33b	333	96	1.5	0	0	6/8	4	1		i6	A	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
33	33	112	33b	669/2	195/2	1.5	3/8	3/8	6/8	4	1		i	A	v		i	i							m	0	1	0, -3, 1		0	0
34	34	113	34b	336	99	1.5	0	0	6/8	4	1		VI	A	v		VI	VI							M	0	1	-4, 0, -3		-4	-4
34	34	113	34b	675/2	201/2	1.5	3/8	3/8	6/8	4	1		V	A	v		V	V							M	0	1	1, 5, 2		1	1
35	35	114	35b	339	102	1.0	0	0	6/8	4	1		i6	A	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
35	35	114	35b	340	103	0.5	1/4	1/4	6/8	4	1		#viio6	A	v		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
35	35	114	35b	681/2	207/2	1.0	3/8	3/8	6/8	4	1		i	A	v		i	i							m	0	1	0, -3, 1		0	0
35	35	114	35b	683/2	209/2	0.5	5/8	5/8	6/8	4	1		#viio	A	v		#viio	#vii	o						o	0	1	5, 2, -1		5	5
36	36	115	36b	342	105	1.0	0	0	6/8	4	1		i(94)	A	v		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
36	36	115	36b	343	106	0.5	1/4	1/4	6/8	4	1		viio7/V	A	v		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
36	36	115	36b	687/2	213/2	1.5	3/8	3/8	6/8	4	1		V\\	A	v		V	V						\\	M	0	1	1, 5, 2		1	1
37	37	116	37b	345	108	1.0	0	0	6/8	4	1		V.I	A	V		I	I							M	0	0	0, 4, 1		0	0
37	37	116	37b	346	109	0.5	1/4	1/4	6/8	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	116	37b	693/2	219/2	1.5	3/8	3/8	6/8	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
38	38	117	38b	348	111	1.0	0	0	6/8	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	38	117	38b	349	112	0.5	1/4	1/4	6/8	4	1		V43/IV	A	V		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
38	38	117	38b	699/2	225/2	4.5	3/8	3/8	6/8	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
40	40	119	40b	354	117	3.0	0	0	6/8	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	120	41b	357	120	1.0	0	0	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	41	120	41b	358	121	0.5	1/4	1/4	6/8	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
41	41	120	41b	717/2	243/2	1.0	3/8	3/8	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
41	41	120	41b	719/2	245/2	0.5	5/8	5/8	6/8	4	1		ii%2	A	V		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
42	42	121	42b	360	123	1.5	0	0	6/8	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	42	121	42b	723/2	249/2	0.5	3/8	3/8	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
42	42	121	42b	362	125	0.5	1/2	1/2	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	121	42b	725/2	251/2	0.5	5/8	5/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	122	43b	363	126	3.0	0	0	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
44	44	123	44b	366	129	1.5	0	0	6/8	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
44	44	123	44b	735/2	261/2	1.5	3/8	3/8	6/8	4	1		V2/ii	A	V		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
45	45	124	45b	369	132	1.5	0	0	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
45	45	124	45b	741/2	267/2	1.5	3/8	3/8	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
46	46	125	46b	372	135	1.5	0	0	6/8	4	1		V/iii	A	V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
46	46	125	46b	747/2	273/2	1.5	3/8	3/8	6/8	4	1		#viio6/iii	A	V		#viio6/iii	#vii	o	6		iii			o	0	0	6, 3, 9		9	6
47	47	126	47b	375	138	1.5	0	0	6/8	4	1		iii6	A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
47	47	126	47b	753/2	279/2	1.5	3/8	3/8	6/8	4	1		iii	A	V		iii	iii							m	0	0	4, 1, 5		4	4
48	48	127	48b	378	141	3.0	0	0	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	128	49b	381	144	0.5	0	0	6/8	4	1		I6(7)	A	V		I6(7)	I		6	7				M	0	0	4, 1, 5		0	4
49	49	128	49b	763/2	289/2	1.0	1/8	1/8	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
49	49	128	49b	765/2	291/2	0.5	3/8	3/8	6/8	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	128	49b	383	146	1.0	1/2	1/2	6/8	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
50	50	129	50b	384	147	2.0	0	0	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	50	129	50b	386	149	1.0	1/2	1/2	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	130	51b	387	150	3.0	0	0	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
52	52	131	52b	390	153	1.5	0	0	6/8	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
52	52	131	52b	783/2	309/2	1.5	3/8	3/8	6/8	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
53	53	132	53b	393	156	1.5	0	0	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	53	132	53b	789/2	315/2	1.5	3/8	3/8	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
54	54	133	54b	396	159	1.5	0	0	6/8	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
54	54	133	54b	795/2	321/2	1.5	3/8	3/8	6/8	4	1		vi6	A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
55	55	134	55b	399	162	1.5	0	0	6/8	4	1		iii6	A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
55	55	134	55b	801/2	327/2	1.5	3/8	3/8	6/8	4	1		iii	A	V		iii	iii							m	0	0	4, 1, 5		4	4
56	56	135	56b	402	165	1.5	0	0	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	135	56b	807/2	333/2	1.5	3/8	3/8	6/8	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	57	136	57b	405	168	1.5	0	0	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	136	57b	813/2	339/2	1.5	3/8	3/8	6/8	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
58	58	137	58b	408	171	1.5	0	0	6/8	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	58	137	58b	819/2	345/2	1.0	3/8	3/8	6/8	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
58	58	137	58b	821/2	347/2	0.5	5/8	5/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	138	59b	411	174	1.5	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
59	59	138	59b	825/2	351/2	1.5	3/8	3/8	6/8	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
60	60	139	60b	414	177	1.5	0	0	6/8	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	139	60b	831/2	357/2	1.5	3/8	3/8	6/8	4	1		viio/V	A	V		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
61	61	140	61b	417	180	1.5	0	0	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
61	61	140	61b	837/2	363/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	141	62b	420	183	3.0	0	0	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
63	63	142	63b	423	186	1.5	0	0	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	63	142	63b	849/2	375/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	143	64b	426	189	3.0	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
65	65	144	65b	429	192	1.5	0	0	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
65	65	144	65b	861/2	387/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	145	66b	432	195	3.0	0	0	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
67	67	146	67b	435	198	3.0	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
68	68	147	68b	438	201	2.0	0	0	6/8	4	1		V2/IV	A	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
68	68	147	68b	440	203	0.5	1/2	1/2	6/8	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
68	68	147	68b	881/2	407/2	0.5	5/8	5/8	6/8	4	1		V65/IV	A	V		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
69	69	148	69b	441	204	0.5	0	0	6/8	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
69	69	148	69b	883/2	409/2	0.5	1/8	1/8	6/8	4	1		V43/ii	A	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
69	69	148	69b	442	205	0.5	1/4	1/4	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
69	69	148	69b	885/2	411/2	0.5	3/8	3/8	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
69	69	148	69b	443	206	1.0	1/2	1/2	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	149	70b	444	207	0.5	0	0	6/8	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
70	70	149	70b	889/2	415/2	2.5	1/8	1/8	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
71	71	150	71b	447	210	3.0	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
72	72	151	72b	450	213	2.0	0	0	6/8	4	1		V65(2)/ii	A	V		V65(2)/ii	V		65	2	ii			Mm7	0	0	7, 4, 1, -2		3	7
72	72	151	72b	452	215	1.0	1/2	1/2	6/8	4	1		V65/ii	A	V		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
73	73	152	73b	453	216	1.0	0	0	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
73	73	152	73b	454	217	0.5	1/4	1/4	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
73	73	152	73b	909/2	435/2	0.5	3/8	3/8	6/8	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
73	73	152	73b	455	218	1.0	1/2	1/2	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	153	74b	456	219	1.5	0	0	6/8	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
74	74	153	74b	915/2	441/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	154	75b	459	222	1.5	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
75	75	154	75b	921/2	447/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	155	76b	462	225	1.5	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
76	76	155	76b	927/2	453/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	156	77b	465	228	1.5	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
77	77	156	77b	933/2	459/2	1.5	3/8	3/8	6/8	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	157	78b	468	231	3.0	0	0	6/8	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
80	79	158	79b	471	237	3.0	0	0	6/8	4	1	2	I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
81	80	159	80a	474	240	6.0	0	0	6/8	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
83	82	161	82a	480	246	2.0	0	0	6/8	4	1		#viio7/ii	A	V		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
83	82	161	82a	482	248	0.5	1/2	1/2	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
83	82	161	82a	965/2	497/2	0.5	5/8	5/8	6/8	4	1		#viio6/ii	A	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
84	83	162	83a	483	249	3.0	0	0	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	84	163	84a	486	252	2.0	0	0	6/8	4	1		#viio43/ii	A	V		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
85	84	163	84a	488	254	0.5	1/2	1/2	6/8	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	84	163	84a	977/2	509/2	0.5	5/8	5/8	6/8	4	1		#viio6/ii	A	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
86	85	164	85a	489	255	3.0	0	0	6/8	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
87	86	165	86a	492	258	2.0	0	0	6/8	4	1		IV.viio43	A	IV		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
87	86	165	86a	494	260	0.5	1/2	1/2	6/8	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
87	86	165	86a	989/2	521/2	0.5	5/8	5/8	6/8	4	1		viio6	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
88	87	166	87a	495	261	3.0	0	0	6/8	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
89	88	167	88a	498	264	2.0	0	0	6/8	4	1		V2	A	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
89	88	167	88a	500	266	0.5	1/2	1/2	6/8	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
89	88	167	88a	1001/2	533/2	0.5	5/8	5/8	6/8	4	1		V43	A	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	89	168	89a	501	267	0.5	0	0	6/8	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
90	89	168	89a	1003/2	535/2	1.0	1/8	1/8	6/8	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
90	89	168	89a	1005/2	537/2	0.5	3/8	3/8	6/8	4	1		IV	A	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	89	168	89a	503	269	1.0	1/2	1/2	6/8	4	1		IV6	A	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
91	90	169	90a	504	270	1.5	0	0	6/8	4	1		V(64)	A	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
91	90	169	90a	1011/2	543/2	1.5	3/8	3/8	6/8	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	170	91a	507	273	1.0	0	0	6/8	4	1		I\\	A	IV		I	I						\\	M	0	0	0, 4, 1		0	0
92	91	170	91a	508	274	2.0	1/4	1/4	6/8	4	1		I[I	A	IV	I	I	I							M	0	0	0, 4, 1		0	0
93	92	171	92a	510	276	3.0	0	0	6/8	4	1		V7/IV	A	IV	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
94	93	172	93a	513	279	3.0	0	0	6/8	4	1		IV64	A	IV	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
95	94	173	94a	516	282	4.5	0	0	6/8	4	1		V7	A	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	174	95a	1041/2	573/2	1.5	3/8	3/8	6/8	4	1		I	A	IV	I	I	I							M	0	0	0, 4, 1		0	0
97	96	175	96a	522	288	3.0	0	0	6/8	4	1		V7/IV	A	IV	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
98	97	176	97a	525	291	3.0	0	0	6/8	4	1		IV64	A	IV	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
99	98	177	98a	528	294	2.5	0	0	6/8	4	1		V7	A	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	177	98a	1061/2	593/2	0.5	5/8	5/8	6/8	4	1		V2	A	IV	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
100	99	178	99a	531	297	3.0	0	0	6/8	4	1		I6]	A	IV	I	I6	I		6					M	0	0	4, 1, 0		0	4
101	100	179	100a	534	300	1.5	0	0	6/8	4	1		V2	A	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
101	100	179	100a	1071/2	603/2	1.5	3/8	3/8	6/8	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	101	180	101a	537	303	3.0	0	0	6/8	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
103	102	181	102a	540	306	1.5	0	0	6/8	4	1		IV	A	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
103	102	181	102a	1083/2	615/2	1.5	3/8	3/8	6/8	4	1		V	A	IV		V	V							M	0	0	1, 5, 2		1	1
104	103	182	103a	543	309	3.0	0	0	6/8	4	1		I\\	A	IV		I	I						\\	M	0	0	0, 4, 1		0	0
105	104	183	104a	546	312	1.5	0	0	6/8	4	1		V2	A	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	183	104a	1095/2	627/2	1.5	3/8	3/8	6/8	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	105	184	105a	549	315	3.0	0	0	6/8	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
107	106	185	106a	552	318	1.5	0	0	6/8	4	1		V2	A	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
107	106	185	106a	1107/2	639/2	1.5	3/8	3/8	6/8	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	107	186	107a	555	321	3.0	0	0	6/8	4	1		i\\	A	IV		i	i						\\	m	0	0	0, -3, 1		0	0
109	108	187	108a	558	324	1.5	0	0	6/8	4	1		iv.iv	A	iv		iv	iv							m	0	1	-1, -4, 0		-1	-1
109	108	187	108a	1119/2	651/2	0.5	3/8	3/8	6/8	4	1		V	A	iv		V	V							M	0	1	1, 5, 2		1	1
109	108	187	108a	560	326	1.0	1/2	1/2	6/8	4	1		V6	A	iv		V6	V		6					M	0	1	5, 2, 1		1	5
110	109	188	109a	561	327	1.5	0	0	6/8	4	1		vi	A	iv		vi	vi							m	0	1	-4, -7, -3		-4	-4
110	109	188	109a	1125/2	657/2	0.5	3/8	3/8	6/8	4	1		V6	A	iv		V6	V		6					M	0	1	5, 2, 1		1	5
110	109	188	109a	563	329	1.0	1/2	1/2	6/8	4	1		V64	A	iv		V64	V		64					M	0	1	2, 1, 5		1	2
111	110	189	110a	564	330	0.5	0	0	6/8	4	1		i	A	iv		i	i							m	0	1	0, -3, 1		0	0
111	110	189	110a	1129/2	661/2	1.0	1/8	1/8	6/8	4	1		i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
111	110	189	110a	1131/2	663/2	0.5	3/8	3/8	6/8	4	1		V43	A	iv		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
111	110	189	110a	566	332	1.0	1/2	1/2	6/8	4	1		V2	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
112	111	190	111a	567	333	1.5	0	0	6/8	4	1		i	A	iv		i	i							m	0	1	0, -3, 1		0	0
112	111	190	111a	1137/2	669/2	1.5	3/8	3/8	6/8	4	1		i2	A	iv		i2	i		2					mm7	0	1	-2, 0, -3, 1		0	-2
113	112	191	112a	570	336	1.5	0	0	6/8	4	1		VI	A	iv		VI	VI							M	0	1	-4, 0, -3		-4	-4
113	112	191	112a	1143/2	675/2	1.5	3/8	3/8	6/8	4	1		i64	A	iv		i64	i		64					m	0	1	1, 0, -3		0	1
114	113	192	113a	573	339	6.0	0	0	6/8	4	1		viio7/V	A	iv		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
116	115	194	115a	579	345	1.5	0	0	6/8	4	1		i.i	A	i		i	i							m	0	1	0, -3, 1		0	0
116	115	194	115a	1161/2	693/2	1.5	3/8	3/8	6/8	4	1		i2	A	i		i2	i		2					mm7	0	1	-2, 0, -3, 1		0	-2
117	116	195	116a	582	348	1.5	0	0	6/8	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
117	116	195	116a	1167/2	699/2	1.5	3/8	3/8	6/8	4	1		i64	A	i		i64	i		64					m	0	1	1, 0, -3		0	1
118	117	196	117a	585	351	6.0	0	0	6/8	4	1		viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
120	119	198	119a	591	357	1.5	0	0	6/8	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
120	119	198	119a	1185/2	717/2	1.5	3/8	3/8	6/8	4	1		V2	A	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
121	120	199	120a	594	360	1.5	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
121	120	199	120a	1191/2	723/2	1.5	3/8	3/8	6/8	4	1		V64	A	i		V64	V		64					M	0	1	2, 1, 5		1	2
122	121	200	121a	597	363	3.0	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
123	122	201	122a	600	366	1.5	0	0	6/8	4	1		V43	A	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
123	122	201	122a	1203/2	735/2	1.5	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
124	123	202	123a	603	369	1.5	0	0	6/8	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
124	123	202	123a	1209/2	741/2	1.5	3/8	3/8	6/8	4	1		V2	A	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
125	124	203	124a	606	372	1.5	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
125	124	203	124a	1215/2	747/2	1.5	3/8	3/8	6/8	4	1		V64	A	i		V64	V		64					M	0	1	2, 1, 5		1	2
126	125	204	125a	609	375	3.0	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
127	126	205	126a	612	378	1.5	0	0	6/8	4	1		V43	A	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
