mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
69	62	131	62a	469/2	245/2	2.0	0	0	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
70	63	132	63a	473/2	249/2	2.0	0	0	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	64	133	64a	477/2	253/2	1.0	0	0	2/4	4	1	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	64	133	64a	479/2	255/2	1.0	1/4	1/4	2/4	4	1	1	I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
64	57	134	57b	481/2	225/2	1.5	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
64	57	134	57b	242	114	0.5	3/8	3/8	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
65	58	135	58b	485/2	229/2	0.5	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
65	58	135	58b	243	115	0.5	1/8	1/8	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
65	58	135	58b	487/2	231/2	2.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
66	59	136	59b	246	118	0.5	3/8	3/8	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
67	60	137	60b	493/2	237/2	0.5	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
67	60	137	60b	247	119	0.5	1/8	1/8	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
67	60	137	60b	495/2	239/2	3.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
69	62	139	62b	501/2	245/2	2.0	0	0	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
70	63	140	63b	505/2	249/2	2.0	0	0	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	64	141	64b	509/2	257/2	1.0	0	0	2/4	4	1	2	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	64	141	64b	511/2	259/2	1.0	1/4	1/4	2/4	4	1	2	I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
74	65	143	65a	513/2	261/2	1.0	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
74	65	143	65a	515/2	263/2	0.5	1/4	1/4	2/4	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	65	143	65a	258	132	0.5	3/8	3/8	2/4	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
75	66	144	66a	517/2	265/2	0.5	0	0	2/4	4	1		V[V	D	I	V	V		V							M	0	0	1, 5, 2		1	1
75	66	144	66a	259	133	0.5	1/8	1/8	2/4	4	1		viio43/V	D	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
75	66	144	66a	519/2	267/2	1.0	1/4	1/4	2/4	4	1		V6]	D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
76	67	145	67a	521/2	269/2	1.5	0	0	2/4	4	1		V/vi	D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
76	67	145	67a	262	136	0.5	3/8	3/8	2/4	4	1		V7/vi	D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
77	68	146	68a	525/2	273/2	1.0	0	0	2/4	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
77	68	146	68a	527/2	275/2	2.0	1/4	1/4	2/4	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
78	69	147	69a	531/2	279/2	0.5	1/4	1/4	2/4	4	1		V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
78	69	147	69a	266	140	0.5	3/8	3/8	2/4	4	1		iii.#viio7	D	iii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
79	70	148	70a	533/2	281/2	0.5	0	0	2/4	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
79	70	148	70a	267	141	0.5	1/8	1/8	2/4	4	1		V7	D	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
79	70	148	70a	535/2	283/2	1.0	1/4	1/4	2/4	4	1		VI	D	iii		VI		VI							M	0	1	-4, 0, -3		-4	-4
80	71	149	71a	537/2	285/2	0.5	0	0	2/4	4	1		V(64)	D	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
80	71	149	71a	269	143	1.0	1/8	1/8	2/4	4	1		V	D	iii		V		V							M	0	1	1, 5, 2		1	1
80	71	149	71a	270	144	0.5	3/8	3/8	2/4	4	1		V7	D	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
81	72	150	72a	541/2	289/2	1.0	0	0	2/4	4	1		i(42)	D	iii		i(42)		i			42				m	0	1	2, -1, 1		0	2
81	72	150	72a	543/2	291/2	1.0	1/4	1/4	2/4	4	1		i\\	D	iii		i		i						\\	m	0	1	0, -3, 1		0	0
74	65	152	65b	545/2	261/2	1.0	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
74	65	152	65b	547/2	263/2	0.5	1/4	1/4	2/4	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	65	152	65b	274	132	0.5	3/8	3/8	2/4	4	1		viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
75	66	153	66b	549/2	265/2	0.5	0	0	2/4	4	1		V[V	D	I	V	V		V							M	0	0	1, 5, 2		1	1
75	66	153	66b	275	133	0.5	1/8	1/8	2/4	4	1		viio43/V	D	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
75	66	153	66b	551/2	267/2	1.0	1/4	1/4	2/4	4	1		V6]	D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
76	67	154	67b	553/2	269/2	1.5	0	0	2/4	4	1		V/vi	D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
76	67	154	67b	278	136	0.5	3/8	3/8	2/4	4	1		V7/vi	D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
77	68	155	68b	557/2	273/2	1.0	0	0	2/4	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
77	68	155	68b	559/2	275/2	2.0	1/4	1/4	2/4	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
78	69	156	69b	563/2	279/2	0.5	1/4	1/4	2/4	4	1		V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
78	69	156	69b	282	140	0.5	3/8	3/8	2/4	4	1		iii.#viio7	D	iii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
79	70	157	70b	565/2	281/2	0.5	0	0	2/4	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
79	70	157	70b	283	141	0.5	1/8	1/8	2/4	4	1		V7	D	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
79	70	157	70b	567/2	283/2	1.0	1/4	1/4	2/4	4	1		VI	D	iii		VI		VI							M	0	1	-4, 0, -3		-4	-4
80	71	158	71b	569/2	285/2	0.5	0	0	2/4	4	1		V(64)	D	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
80	71	158	71b	285	143	1.0	1/8	1/8	2/4	4	1		V	D	iii		V		V							M	0	1	1, 5, 2		1	1
80	71	158	71b	286	144	0.5	3/8	3/8	2/4	4	1		V7	D	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
81	72	159	72b	573/2	289/2	1.0	0	0	2/4	4	1		i(42)	D	iii		i(42)		i			42				m	0	1	2, -1, 1		0	2
81	72	159	72b	575/2	291/2	1.0	1/4	1/4	2/4	4	1		i\\	D	iii		i		i						\\	m	0	1	0, -3, 1		0	0
83	73	161	73a	577/2	293/2	1.0	0	0	2/4	4	1		I.V65/IV	D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
83	73	161	73a	579/2	295/2	0.5	1/4	1/4	2/4	4	1		ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
83	73	161	73a	290	148	0.5	3/8	3/8	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
84	74	162	74a	581/2	297/2	1.0	0	0	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
84	74	162	74a	583/2	299/2	1.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
85	75	163	75a	585/2	301/2	2.0	0	0	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
86	76	164	76a	589/2	305/2	1.0	0	0	2/4	4	1		IV64	D	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
86	76	164	76a	591/2	307/2	0.5	1/4	1/4	2/4	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
86	76	164	76a	296	154	0.5	3/8	3/8	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
87	77	165	77a	593/2	309/2	1.5	0	0	2/4	4	1		#viio2/vi	D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
87	77	165	77a	298	156	0.5	3/8	3/8	2/4	4	1		vi64	D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	78	166	78a	597/2	313/2	0.5	0	0	2/4	4	1		V65/iii	D	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
88	78	166	78a	299	157	0.5	1/8	1/8	2/4	4	1		V7/iii	D	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
88	78	166	78a	599/2	315/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
88	78	166	78a	300	158	0.5	3/8	3/8	2/4	4	1		#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
89	79	167	79a	601/2	317/2	1.0	0	0	2/4	4	1		ii(74)	D	I		ii(74)		ii			74				m	0	0	2, 1, 3	0	2	2
89	79	167	79a	603/2	319/2	0.5	1/4	1/4	2/4	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
89	79	167	79a	302	160	1.5	3/8	3/8	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	80	168	80a	607/2	323/2	1.0	1/4	1/4	2/4	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
83	73	170	73b	609/2	293/2	1.0	0	0	2/4	4	1		I.V65/IV	D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
83	73	170	73b	611/2	295/2	0.5	1/4	1/4	2/4	4	1		ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
83	73	170	73b	306	148	0.5	3/8	3/8	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
84	74	171	74b	613/2	297/2	1.0	0	0	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
84	74	171	74b	615/2	299/2	1.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
85	75	172	75b	617/2	301/2	2.0	0	0	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
86	76	173	76b	621/2	305/2	1.0	0	0	2/4	4	1		IV64	D	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
86	76	173	76b	623/2	307/2	0.5	1/4	1/4	2/4	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
86	76	173	76b	312	154	0.5	3/8	3/8	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
87	77	174	77b	625/2	309/2	1.5	0	0	2/4	4	1		#viio2/vi	D	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
87	77	174	77b	314	156	0.5	3/8	3/8	2/4	4	1		vi64	D	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
88	78	175	78b	629/2	313/2	0.5	0	0	2/4	4	1		V65/iii	D	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
88	78	175	78b	315	157	0.5	1/8	1/8	2/4	4	1		V7/iii	D	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
88	78	175	78b	631/2	315/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
88	78	175	78b	316	158	0.5	3/8	3/8	2/4	4	1		#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
89	79	176	79b	633/2	317/2	1.0	0	0	2/4	4	1		ii(74)	D	I		ii(74)		ii			74				m	0	0	2, 1, 3	0	2	2
89	79	176	79b	635/2	319/2	0.5	1/4	1/4	2/4	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
89	79	176	79b	318	160	1.5	3/8	3/8	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	80	177	80b	639/2	323/2	1.0	1/4	1/4	2/4	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
92	81	179	81a	641/2	325/2	2.0	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
93	82	180	82a	645/2	329/2	1.0	0	0	2/4	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
93	82	180	82a	647/2	331/2	2.0	1/4	1/4	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
94	83	181	83a	651/2	335/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
94	83	181	83a	326	168	0.5	3/8	3/8	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	84	182	84a	653/2	337/2	0.375	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	84	182	84a	2615/8	1351/8	0.625	3/32	3/32	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
95	84	182	84a	655/2	339/2	3.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
97	86	184	86a	661/2	345/2	2.0	0	0	2/4	4	1		V.viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
98	87	185	87a	665/2	349/2	2.0	0	0	2/4	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	88	186	88a	669/2	353/2	1.0	0	0	2/4	4	1	1	I(742)	D	V		I(742)		I			742				M	0	0	2, -1, 1	5	0	2
99	88	186	88a	671/2	355/2	1.0	1/4	1/4	2/4	4	1	1	I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
92	81	187	81b	673/2	325/2	2.0	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
93	82	188	82b	677/2	329/2	1.0	0	0	2/4	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
93	82	188	82b	679/2	331/2	2.0	1/4	1/4	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
94	83	189	83b	683/2	335/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
94	83	189	83b	342	168	0.5	3/8	3/8	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	84	190	84b	685/2	337/2	0.375	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	84	190	84b	2743/8	1351/8	0.625	3/32	3/32	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
95	84	190	84b	687/2	339/2	3.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
97	86	192	86b	693/2	345/2	2.0	0	0	2/4	4	1		V.viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
98	87	193	87b	697/2	349/2	2.0	0	0	2/4	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	88	194	88b	701/2	357/2	1.0	0	0	2/4	4	1	2	I(742)	D	V		I(742)		I			742				M	0	0	2, -1, 1	5	0	2
100	88	194	88b	703/2	359/2	1.0	1/4	1/4	2/4	4	1	2	I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
101	89	195	89a	705/2	361/2	1.0	0	0	2/4	4	1		I.I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	89	195	89a	707/2	363/2	1.0	1/4	1/4	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
102	90	196	90a	709/2	365/2	1.0	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
102	90	196	90a	711/2	367/2	2.5	1/4	1/4	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
103	91	197	91a	358	186	0.5	3/8	3/8	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
104	92	198	92a	717/2	373/2	1.0	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	92	198	92a	719/2	375/2	3.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
106	94	200	94a	725/2	381/2	1.0	0	0	2/4	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	94	200	94a	727/2	383/2	1.875	1/4	1/4	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	95	201	95a	2923/8	1547/8	1.125	7/32	7/32	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	96	202	96a	733/2	389/2	1.0	0	0	2/4	4	1	1	I(42)	D	I		I(42)		I			42				M	0	0	2, -1, 1		0	2
108	96	202	96a	735/2	391/2	1.0	1/4	1/4	2/4	4	1	1	I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
101	89	203	89b	737/2	361/2	1.0	0	0	2/4	4	1		I.I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	89	203	89b	739/2	363/2	1.0	1/4	1/4	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
102	90	204	90b	741/2	365/2	1.0	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
102	90	204	90b	743/2	367/2	2.5	1/4	1/4	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
103	91	205	91b	374	186	0.5	3/8	3/8	2/4	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
104	92	206	92b	749/2	373/2	1.0	0	0	2/4	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	92	206	92b	751/2	375/2	3.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
106	94	208	94b	757/2	381/2	1.0	0	0	2/4	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	94	208	94b	759/2	383/2	1.875	1/4	1/4	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	95	209	95b	3051/8	1547/8	1.125	7/32	7/32	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	96	210	96b	765/2	393/2	4.25	0	0	2/4	4	1	2	bVI.I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
111	98	212	98a	1547/4	803/4	1.5	1/16	1/16	2/4	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
111	98	212	98a	1553/4	809/4	0.25	7/16	7/16	2/4	4	1		I6	D	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
112	99	213	99a	777/2	405/2	2.0	0	0	2/4	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	100	214	100a	781/2	409/2	1.5	0	0	2/4	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
113	100	214	100a	392	206	0.5	3/8	3/8	2/4	4	1		I6	D	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
114	101	215	101a	785/2	413/2	1.0	0	0	2/4	4	1		V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
114	101	215	101a	787/2	415/2	1.0	1/4	1/4	2/4	4	1		v	D	bVI		v		v							m	0	0	1, -2, 2		1	1
115	102	216	102a	789/2	417/2	1.0	0	0	2/4	4	1		V7/ii	D	bVI		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
115	102	216	102a	791/2	419/2	1.0	1/4	1/4	2/4	4	1		ii	D	bVI		ii		ii							m	0	0	2, -1, 3		2	2
116	103	217	103a	793/2	421/2	1.0	0	0	2/4	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	103	217	103a	795/2	423/2	1.0	1/4	1/4	2/4	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
117	104	218	104a	797/2	425/2	1.0	0	0	2/4	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
117	104	218	104a	799/2	427/2	1.0	1/4	1/4	2/4	4	1		I.Ger6	D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
118	105	219	105a	801/2	429/2	2.0	0	0	2/4	4	1		V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
119	106	220	106a	805/2	433/2	1.5	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
119	106	220	106a	404	218	0.5	3/8	3/8	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
120	107	221	107a	809/2	437/2	1.0	0	0	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
120	107	221	107a	811/2	439/2	1.0	1/4	1/4	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	108	222	108a	813/2	441/2	1.5	0	0	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	108	222	108a	408	222	0.5	3/8	3/8	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
122	109	223	109a	817/2	445/2	1.0	0	0	2/4	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
122	109	223	109a	819/2	447/2	1.0	1/4	1/4	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
123	110	224	110a	821/2	449/2	1.0	0	0	2/4	4	1		I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
123	110	224	110a	823/2	451/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
123	110	224	110a	412	226	0.5	3/8	3/8	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
124	111	225	111a	825/2	453/2	2.0	0	0	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	112	226	112a	829/2	457/2	1.0	0	0	2/4	4	1		I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
125	112	226	112a	831/2	459/2	0.5	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
125	112	226	112a	416	230	0.5	3/8	3/8	2/4	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	113	227	113a	833/2	461/2	1.0	0	0	2/4	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
126	113	227	113a	835/2	463/2	1.0	1/4	1/4	2/4	4	1		v	D	I		v		v							m	0	0	1, -2, 2		1	1
127	114	228	114a	837/2	465/2	1.0	0	0	2/4	4	1		V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
127	114	228	114a	839/2	467/2	1.0	1/4	1/4	2/4	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
128	115	229	115a	841/2	469/2	1.0	0	0	2/4	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
128	115	229	115a	843/2	471/2	1.0	1/4	1/4	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
129	116	230	116a	845/2	473/2	2.0	0	0	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
130	117	231	117a	849/2	477/2	2.0	0	0	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
131	118	232	118a	853/2	481/2	2.0	0	0	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
132	119	233	119a	857/2	485/2	1.0	0	0	2/4	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
132	119	233	119a	859/2	487/2	1.0	1/4	1/4	2/4	4	1		i6	D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
133	120	234	120a	861/2	489/2	1.0	0	0	2/4	4	1		V7/V	D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
133	120	234	120a	863/2	491/2	1.0	1/4	1/4	2/4	4	1		v	D	I		v		v							m	0	0	1, -2, 2		1	1
134	121	235	121a	865/2	493/2	1.0	0	0	2/4	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
134	121	235	121a	867/2	495/2	1.0	1/4	1/4	2/4	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
135	122	236	122a	869/2	497/2	1.0	0	0	2/4	4	1		V7/ii	D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
135	122	236	122a	871/2	499/2	1.0	1/4	1/4	2/4	4	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
136	123	237	123a	873/2	501/2	1.0	0	0	2/4	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
136	123	237	123a	875/2	503/2	1.0	1/4	1/4	2/4	4	1		I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
137	124	238	124a	877/2	505/2	1.0	0	0	2/4	4	1		V[V7/ii	D	I	V	V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
137	124	238	124a	879/2	507/2	1.0	1/4	1/4	2/4	4	1		ii	D	I	V	ii		ii							m	0	0	2, -1, 3		2	2
138	125	239	125a	881/2	509/2	1.0	0	0	2/4	4	1		V7	D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
