quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
687/4	0.25	43	43	15/16	15/16	4/4	3	1	1/16		1/16	1		-1	53	870
687/4	0.25	43	43	15/16	15/16	4/4	2	1	1/16		1/16	1		-5	61	854
172	0.25	44	44	0	0	4/4	4	1	1/16		1/16	1		-5	37	883
172	3.0	44	44	0	0	4/4	3	1	3/4		1/2	3/2		-3	51	880
172	3.0	44	44	0	0	4/4	2	1	3/4		1/2	3/2		0	60	877
172	1.0	44	44	0	0	4/4	1	1	1/4		1/4	1		-4	80	872
689/4	0.25	44	44	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	39	884
345/2	0.25	44	44	1/8	1/8	4/4	4	1	1/16		1/16	1		-5	37	885
691/4	0.25	44	44	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	39	886
173	0.25	44	44	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	37	887
173	1.0	44	44	1/4	1/4	4/4	1	1	1/4		1/4	1		-6	78	873
693/4	0.25	44	44	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	39	888
347/2	0.25	44	44	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	37	889
695/4	0.25	44	44	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	39	890
174	0.25	44	44	1/2	1/2	4/4	4	1	1/16		1/16	1		-5	37	891
174	1.0	44	44	1/2	1/2	4/4	1	1	1/4		1/4	1		-3	75	874
697/4	0.25	44	44	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	39	892
349/2	0.25	44	44	5/8	5/8	4/4	4	1	1/16		1/16	1		-5	37	893
699/4	0.25	44	44	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	39	894
175	0.25	44	44	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	37	895
175	0.5	44	44	3/4	3/4	4/4	3	1	1/8		1/8	1		-6	54	881
175	0.5	44	44	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	878
175	0.5	44	44	3/4	3/4	4/4	1	1	1/8		1/8	1		0	72	875
701/4	0.25	44	44	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	39	896
351/2	0.25	44	44	7/8	7/8	4/4	4	1	1/16		1/16	1		-5	37	897
351/2	0.5	44	44	7/8	7/8	4/4	3	1	1/8		1/8	1		-3	51	882
351/2	0.5	44	44	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	879
351/2	0.5	44	44	7/8	7/8	4/4	1	1	1/8		1/8	1		-4	80	876
703/4	0.25	44	44	15/16	15/16	4/4	4	1	1/16		1/16	1		-3	39	898
176	4.0	45	45	0	0	4/4	4	1	1		1	1		-5	37	936
176	0.25	45	45	0	0	4/4	3	1	1/16		1/16	1		-1	53	920
176	0.25	45	45	0	0	4/4	2	1	1/16		1/16	1		-5	61	904
176	2.0	45	45	0	0	4/4	1	1	1/2		1/2	1	1	-4	80	899
705/4	0.25	45	45	1/16	1/16	4/4	3	1	1/16		1/16	1		-6	54	921
705/4	0.25	45	45	1/16	1/16	4/4	2	1	1/16		1/16	1		-3	63	905
353/2	0.25	45	45	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	922
353/2	0.25	45	45	1/8	1/8	4/4	2	1	1/16		1/16	1		-1	65	906
707/4	0.25	45	45	3/16	3/16	4/4	3	1	1/16		1/16	1		-6	54	923
707/4	0.25	45	45	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	907
177	0.25	45	45	1/4	1/4	4/4	3	1	1/16		1/16	1		-1	53	924
177	0.25	45	45	1/4	1/4	4/4	2	1	1/16		1/16	1		-5	61	908
709/4	0.25	45	45	5/16	5/16	4/4	3	1	1/16		1/16	1		-6	54	925
709/4	0.25	45	45	5/16	5/16	4/4	2	1	1/16		1/16	1		-3	63	909
355/2	0.25	45	45	3/8	3/8	4/4	3	1	1/16		1/16	1		-4	56	926
355/2	0.25	45	45	3/8	3/8	4/4	2	1	1/16		1/16	1		-1	65	910
711/4	0.25	45	45	7/16	7/16	4/4	3	1	1/16		1/16	1		-6	54	927
711/4	0.25	45	45	7/16	7/16	4/4	2	1	1/16		1/16	1		-3	63	911
178	0.25	45	45	1/2	1/2	4/4	3	1	1/16		1/16	1		-1	53	928
178	0.25	45	45	1/2	1/2	4/4	2	1	1/16		1/16	1		-5	61	912
178	0.5	45	45	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-4	80	900
713/4	0.25	45	45	9/16	9/16	4/4	3	1	1/16		1/16	1		-6	54	929
713/4	0.25	45	45	9/16	9/16	4/4	2	1	1/16		1/16	1		-3	63	913
357/2	0.25	45	45	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	56	930
357/2	0.25	45	45	5/8	5/8	4/4	2	1	1/16		1/16	1		-1	65	914
357/2	0.5	45	45	5/8	5/8	4/4	1	1	1/8		1/8	1		-4	80	901
715/4	0.25	45	45	11/16	11/16	4/4	3	1	1/16		1/16	1		-6	54	931
715/4	0.25	45	45	11/16	11/16	4/4	2	1	1/16		1/16	1		-3	63	915
179	0.25	45	45	3/4	3/4	4/4	3	1	1/16		1/16	1		-1	53	932
179	0.25	45	45	3/4	3/4	4/4	2	1	1/16		1/16	1		-5	61	916
179	0.5	45	45	3/4	3/4	4/4	1	1	1/8		1/8	1		-2	82	902
717/4	0.25	45	45	13/16	13/16	4/4	3	1	1/16		1/16	1		-6	54	933
717/4	0.25	45	45	13/16	13/16	4/4	2	1	1/16		1/16	1		-3	63	917
359/2	0.25	45	45	7/8	7/8	4/4	3	1	1/16		1/16	1		-4	56	934
359/2	0.25	45	45	7/8	7/8	4/4	2	1	1/16		1/16	1		-1	65	918
359/2	0.5	45	45	7/8	7/8	4/4	1	1	1/8		1/8	1		-4	80	903
719/4	0.25	45	45	15/16	15/16	4/4	3	1	1/16		1/16	1		-1	53	935
719/4	0.25	45	45	15/16	15/16	4/4	2	1	1/16		1/16	1		-5	61	919
180	0.25	46	46	0	0	4/4	4	1	1/16		1/16	1		-5	37	948
180	3.0	46	46	0	0	4/4	3	1	3/4		1/2	3/2		-3	51	945
180	3.0	46	46	0	0	4/4	2	1	3/4		1/2	3/2		0	60	942
180	1.0	46	46	0	0	4/4	1	1	1/4		1/4	1		-4	80	937
721/4	0.25	46	46	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	39	949
361/2	0.25	46	46	1/8	1/8	4/4	4	1	1/16		1/16	1		-5	37	950
723/4	0.25	46	46	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	39	951
181	0.25	46	46	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	37	952
181	1.0	46	46	1/4	1/4	4/4	1	1	1/4		1/4	1		-6	78	938
725/4	0.25	46	46	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	39	953
363/2	0.25	46	46	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	37	954
727/4	0.25	46	46	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	39	955
182	0.25	46	46	1/2	1/2	4/4	4	1	1/16		1/16	1		-5	37	956
182	1.0	46	46	1/2	1/2	4/4	1	1	1/4		1/4	1		-3	75	939
729/4	0.25	46	46	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	39	957
365/2	0.25	46	46	5/8	5/8	4/4	4	1	1/16		1/16	1		-5	37	958
731/4	0.25	46	46	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	39	959
183	0.25	46	46	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	37	960
183	0.5	46	46	3/4	3/4	4/4	3	1	1/8		1/8	1		-6	54	946
183	0.5	46	46	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	943
183	0.5	46	46	3/4	3/4	4/4	1	1	1/8		1/8	1		0	72	940
733/4	0.25	46	46	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	39	961
367/2	0.25	46	46	7/8	7/8	4/4	4	1	1/16		1/16	1		-5	37	962
367/2	0.5	46	46	7/8	7/8	4/4	3	1	1/8		1/8	1		-3	51	947
367/2	0.5	46	46	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	944
367/2	0.5	46	46	7/8	7/8	4/4	1	1	1/8		1/8	1		-4	80	941
735/4	0.25	46	46	15/16	15/16	4/4	4	1	1/16		1/16	1		-3	39	963
184	0.25	47	47	0	0	4/4	4	1	1/16		1/16	1		-5	37	970
184	2.0	47	47	0	0	4/4	3	1	1/2		1/2	1		-1	53	968
184	2.0	47	47	0	0	4/4	2	1	1/2		1/2	1		-5	61	966
184	2.0	47	47	0	0	4/4	1	1	1/2		1/2	1		-4	80	964
737/4	0.25	47	47	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	39	971
369/2	0.25	47	47	1/8	1/8	4/4	4	1	1/16		1/16	1		-5	37	972
739/4	0.25	47	47	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	39	973
185	0.25	47	47	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	37	974
741/4	0.25	47	47	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	39	975
371/2	0.25	47	47	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	37	976
743/4	0.25	47	47	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	39	977
186	0.25	47	47	1/2	1/2	4/4	4	1	1/16		1/16	1		-5	37	978
186	2.0	47	47	1/2	1/2	4/4	3	1	1/2		1/2	1		-1	53	969
186	2.0	47	47	1/2	1/2	4/4	2	1	1/2		1/2	1		-4	56	967
186	2.0	47	47	1/2	1/2	4/4	1	1	1/2		1/2	1		-4	68	965
745/4	0.25	47	47	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	39	979
373/2	0.25	47	47	5/8	5/8	4/4	4	1	1/16		1/16	1		-5	37	980
747/4	0.25	47	47	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	39	981
187	0.25	47	47	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	37	982
749/4	0.25	47	47	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	39	983
375/2	0.25	47	47	7/8	7/8	4/4	4	1	1/16		1/16	1		-5	37	984
751/4	0.25	47	47	15/16	15/16	4/4	4	1	1/16		1/16	1		-3	39	985
188	0.25	48	48	0	0	4/4	4	1	1/16		1/16	1		-5	37	1007
188	2.0	48	48	0	0	4/4	3	1	1/2		1/2	1		-1	53	1000
188	2.0	48	48	0	0	4/4	2	1	1/2		1/2	1		-5	61	993
188	2.0	48	48	0	0	4/4	1	1	1/2		1/2	1		-4	68	986
753/4	0.25	48	48	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	39	1008
377/2	0.25	48	48	1/8	1/8	4/4	4	1	1/16		1/16	1		-5	37	1009
755/4	0.25	48	48	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	39	1010
189	0.25	48	48	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	37	1011
757/4	0.25	48	48	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	39	1012
379/2	0.25	48	48	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	37	1013
759/4	0.25	48	48	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	39	1014
190	0.333	48	48	1/2	1/2	4/4	4	1	1/12		1/8	2/3		-5	37	1015
190	0.333	48	48	1/2	1/2	4/4	3	1	1/12		1/8	2/3		-5	49	1001
190	0.333	48	48	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-5	61	994
190	0.333	48	48	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-5	73	987
571/3	0.333	48	48	7/12	7/12	4/4	4	1	1/12		1/8	2/3		-5	37	1016
571/3	0.333	48	48	7/12	7/12	4/4	3	1	1/12		1/8	2/3		-5	49	1002
571/3	0.333	48	48	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-5	61	995
571/3	0.333	48	48	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-5	73	988
572/3	0.333	48	48	2/3	2/3	4/4	4	1	1/12		1/8	2/3		-5	37	1017
572/3	0.333	48	48	2/3	2/3	4/4	3	1	1/12		1/8	2/3		-5	49	1003
572/3	0.333	48	48	2/3	2/3	4/4	2	1	1/12		1/8	2/3		-5	61	996
572/3	0.333	48	48	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-5	73	989
191	0.333	48	48	3/4	3/4	4/4	4	1	1/12		1/8	2/3		-5	37	1018
191	0.333	48	48	3/4	3/4	4/4	3	1	1/12		1/8	2/3		-5	49	1004
191	0.333	48	48	3/4	3/4	4/4	2	1	1/12		1/8	2/3		-5	61	997
191	0.333	48	48	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-5	73	990
574/3	0.333	48	48	5/6	5/6	4/4	4	1	1/12		1/8	2/3		-5	37	1019
574/3	0.333	48	48	5/6	5/6	4/4	3	1	1/12		1/8	2/3		-5	49	1005
574/3	0.333	48	48	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-5	61	998
574/3	0.333	48	48	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-5	73	991
575/3	0.333	48	48	11/12	11/12	4/4	4	1	1/12		1/8	2/3		-5	37	1020
575/3	0.333	48	48	11/12	11/12	4/4	3	1	1/12		1/8	2/3		-5	49	1006
575/3	0.333	48	48	11/12	11/12	4/4	2	1	1/12		1/8	2/3		-5	61	999
575/3	0.333	48	48	11/12	11/12	4/4	1	1	1/12		1/8	2/3		-5	73	992
192	2.0	49	49	0	0	4/4	4	1	1/2		1/2	1	1	2	38	1045
192	2.0	49	49	0	0	4/4	3	1	1/2		1/2	1	1	2	50	1037
192	2.0	49	49	0	0	4/4	2	1	1/2		1/2	1	1	2	62	1029
192	2.0	49	49	0	0	4/4	1	1	1/2		1/2	1	1	2	74	1021
194	0.5	49	49	1/2	1/2	4/4	4	1	1/8		1/8	1	-1	2	38	1046
194	0.5	49	49	1/2	1/2	4/4	3	1	1/8		1/8	1	-1	2	50	1038
194	0.5	49	49	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	2	62	1030
194	0.5	49	49	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	2	74	1022
389/2	0.25	49	49	5/8	5/8	4/4	4	1	1/16		1/16	1		4	40	1047
389/2	0.25	49	49	5/8	5/8	4/4	3	1	1/16		1/16	1		4	52	1039
389/2	0.25	49	49	5/8	5/8	4/4	2	1	1/16		1/16	1		4	64	1031
389/2	0.25	49	49	5/8	5/8	4/4	1	1	1/16		1/16	1		4	76	1023
779/4	0.25	49	49	11/16	11/16	4/4	4	1	1/16		1/16	1		6	42	1048
779/4	0.25	49	49	11/16	11/16	4/4	3	1	1/16		1/16	1		6	54	1040
779/4	0.25	49	49	11/16	11/16	4/4	2	1	1/16		1/16	1		6	66	1032
779/4	0.25	49	49	11/16	11/16	4/4	1	1	1/16		1/16	1		6	78	1024
195	0.25	49	49	3/4	3/4	4/4	4	1	1/16		1/16	1		1	43	1049
195	0.25	49	49	3/4	3/4	4/4	3	1	1/16		1/16	1		1	55	1041
195	0.25	49	49	3/4	3/4	4/4	2	1	1/16		1/16	1		1	67	1033
195	0.25	49	49	3/4	3/4	4/4	1	1	1/16		1/16	1		1	79	1025
781/4	0.25	49	49	13/16	13/16	4/4	4	1	1/16		1/16	1		3	45	1050
781/4	0.25	49	49	13/16	13/16	4/4	3	1	1/16		1/16	1		3	57	1042
781/4	0.25	49	49	13/16	13/16	4/4	2	1	1/16		1/16	1		3	69	1034
781/4	0.25	49	49	13/16	13/16	4/4	1	1	1/16		1/16	1		3	81	1026
391/2	0.25	49	49	7/8	7/8	4/4	4	1	1/16		1/16	1		5	47	1051
391/2	0.25	49	49	7/8	7/8	4/4	3	1	1/16		1/16	1		5	59	1043
391/2	0.25	49	49	7/8	7/8	4/4	2	1	1/16		1/16	1		5	71	1035
391/2	0.25	49	49	7/8	7/8	4/4	1	1	1/16		1/16	1		5	83	1027
783/4	0.25	49	49	15/16	15/16	4/4	4	1	1/16		1/16	1		7	49	1052
783/4	0.25	49	49	15/16	15/16	4/4	3	1	1/16		1/16	1		7	61	1044
783/4	0.25	49	49	15/16	15/16	4/4	2	1	1/16		1/16	1		7	73	1036
783/4	0.25	49	49	15/16	15/16	4/4	1	1	1/16		1/16	1		7	85	1028
196	1.0	50	50	0	0	4/4	4	1	1/4		1/4	1		2	50	1056
196	1.0	50	50	0	0	4/4	3	1	1/4		1/4	1		2	62	1055
196	1.0	50	50	0	0	4/4	2	1	1/4		1/4	1		2	74	1054
196	1.0	50	50	0	0	4/4	1	1	1/4		1/4	1		2	86	1053
200	1.0	51	51	0	0	4/4	2	1	1/4		1/4	1		2	74	1060
200	1.0	51	51	0	0	4/4	1	1	1/4		1/4	1		2	86	1057
201	3.0	51	51	1/4	1/4	4/4	4	1	3/4		1/2	3/2		-6	54	1065
201	2.0	51	51	1/4	1/4	4/4	3	1	1/2		1/2	1		-2	58	1063
201	2.0	51	51	1/4	1/4	4/4	2	1	1/2		1/2	1		-3	75	1061
201	2.0	51	51	1/4	1/4	4/4	1	1	1/2		1/2	1		-3	87	1058
203	1.0	51	51	3/4	3/4	4/4	3	1	1/4		1/4	1		-6	66	1064
203	1.0	51	51	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	70	1062
203	1.0	51	51	3/4	3/4	4/4	1	1	1/4		1/4	1		-2	82	1059
204	1.0	52	52	0	0	4/4	2	1	1/4		1/4	1		-2	70	1069
204	1.0	52	52	0	0	4/4	1	1	1/4		1/4	1		-2	82	1066
205	2.0	52	52	1/4	1/4	4/4	2	1	1/2		1/2	1		3	69	1070
205	2.0	52	52	1/4	1/4	4/4	1	1	1/2		1/2	1		3	81	1067
206	1.0	52	52	1/2	1/2	4/4	3	1	1/4		1/4	1		-4	56	1072
206	1.0	52	52	1/2	1/2	4/4	4	1	1/4		1/4	1		-5	61	1074
206	1.0	52	52	1/2	1/2	4/4	3	1	1/4		1/4	1		-1	65	1072
207	1.0	52	52	3/4	3/4	4/4	3	1	1/4		1/4	1		-4	56	1073
207	1.0	52	52	3/4	3/4	4/4	4	1	1/4		1/4	1		-3	63	1075
207	1.0	52	52	3/4	3/4	4/4	3	1	1/4		1/4	1		-6	66	1073
207	1.0	52	52	3/4	3/4	4/4	2	1	1/4		1/4	1		-4	68	1071
207	1.0	52	52	3/4	3/4	4/4	1	1	1/4		1/4	1		-4	80	1068
208	1.0	53	53	0	0	4/4	2	1	1/4		1/4	1		-2	70	1079
208	1.0	53	53	0	0	4/4	1	1	1/4		1/4	1		-2	82	1076
209	2.0	53	53	1/4	1/4	4/4	2	1	1/2		1/2	1		3	69	1080
209	2.0	53	53	1/4	1/4	4/4	1	1	1/2		1/2	1		3	81	1077
210	1.0	53	53	1/2	1/2	4/4	3	1	1/4		1/4	1		-4	56	1083
210	1.0	53	53	1/2	1/2	4/4	4	1	1/4		1/4	1		-5	61	1086
210	1.0	53	53	1/2	1/2	4/4	3	1	1/4		1/4	1		-1	65	1083
211	0.5	53	53	3/4	3/4	4/4	3	1	1/8		1/8	1		-4	56	1084
211	0.5	53	53	3/4	3/4	4/4	4	1	1/8		1/8	1		-3	63	1087
211	0.5	53	53	3/4	3/4	4/4	3	1	1/8		1/8	1		-6	66	1084
211	0.5	53	53	3/4	3/4	4/4	2	1	1/8		1/8	1		-4	68	1081
211	1.0	53	53	3/4	3/4	4/4	1	1	1/4		1/4	1		-4	80	1078
423/2	0.5	53	53	7/8	7/8	4/4	4	1	1/8		1/8	1		-4	44	1088
423/2	0.5	53	53	7/8	7/8	4/4	3	1	1/8		1/8	1		-3	51	1085
423/2	0.5	53	53	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	1082
212	4.0	54	54	0	0	4/4	4	1	1		1	1		-5	37	1122
212	0.25	54	54	0	0	4/4	3	1	1/16		1/16	1		-1	53	1106
212	0.25	54	54	0	0	4/4	2	1	1/16		1/16	1		-5	61	1090
212	4.0	54	54	0	0	4/4	1	1	1		1	1		-4	80	1089
849/4	0.25	54	54	1/16	1/16	4/4	3	1	1/16		1/16	1		-6	54	1107
849/4	0.25	54	54	1/16	1/16	4/4	2	1	1/16		1/16	1		-3	63	1091
425/2	0.25	54	54	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	1108
425/2	0.25	54	54	1/8	1/8	4/4	2	1	1/16		1/16	1		-1	65	1092
851/4	0.25	54	54	3/16	3/16	4/4	3	1	1/16		1/16	1		-6	54	1109
851/4	0.25	54	54	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	1093
213	0.25	54	54	1/4	1/4	4/4	3	1	1/16		1/16	1		-1	53	1110
213	0.25	54	54	1/4	1/4	4/4	2	1	1/16		1/16	1		-5	61	1094
853/4	0.25	54	54	5/16	5/16	4/4	3	1	1/16		1/16	1		-6	54	1111
853/4	0.25	54	54	5/16	5/16	4/4	2	1	1/16		1/16	1		-3	63	1095
427/2	0.25	54	54	3/8	3/8	4/4	3	1	1/16		1/16	1		-4	56	1112
427/2	0.25	54	54	3/8	3/8	4/4	2	1	1/16		1/16	1		-1	65	1096
855/4	0.25	54	54	7/16	7/16	4/4	3	1	1/16		1/16	1		-6	54	1113
855/4	0.25	54	54	7/16	7/16	4/4	2	1	1/16		1/16	1		-3	63	1097
214	0.25	54	54	1/2	1/2	4/4	3	1	1/16		1/16	1		-1	53	1114
214	0.25	54	54	1/2	1/2	4/4	2	1	1/16		1/16	1		-5	61	1098
857/4	0.25	54	54	9/16	9/16	4/4	3	1	1/16		1/16	1		-6	54	1115
857/4	0.25	54	54	9/16	9/16	4/4	2	1	1/16		1/16	1		-3	63	1099
429/2	0.25	54	54	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	56	1116
429/2	0.25	54	54	5/8	5/8	4/4	2	1	1/16		1/16	1		-1	65	1100
859/4	0.25	54	54	11/16	11/16	4/4	3	1	1/16		1/16	1		-6	54	1117
859/4	0.25	54	54	11/16	11/16	4/4	2	1	1/16		1/16	1		-3	63	1101
215	0.25	54	54	3/4	3/4	4/4	3	1	1/16		1/16	1		-1	53	1118
215	0.25	54	54	3/4	3/4	4/4	2	1	1/16		1/16	1		-5	61	1102
861/4	0.25	54	54	13/16	13/16	4/4	3	1	1/16		1/16	1		-6	54	1119
861/4	0.25	54	54	13/16	13/16	4/4	2	1	1/16		1/16	1		-3	63	1103
431/2	0.25	54	54	7/8	7/8	4/4	3	1	1/16		1/16	1		-4	56	1120
431/2	0.25	54	54	7/8	7/8	4/4	2	1	1/16		1/16	1		-1	65	1104
863/4	0.25	54	54	15/16	15/16	4/4	3	1	1/16		1/16	1		-1	53	1121
863/4	0.25	54	54	15/16	15/16	4/4	2	1	1/16		1/16	1		-5	61	1105
216	0.25	55	55	0	0	4/4	4	1	1/16		1/16	1		-5	37	1134
216	3.0	55	55	0	0	4/4	3	1	3/4		1/2	3/2		-3	51	1131
216	3.0	55	55	0	0	4/4	2	1	3/4		1/2	3/2		0	60	1128
216	1.0	55	55	0	0	4/4	1	1	1/4		1/4	1		-4	80	1123
865/4	0.25	55	55	1/16	1/16	4/4	4	1	1/16		1/16	1		-3	39	1135
433/2	0.25	55	55	1/8	1/8	4/4	4	1	1/16		1/16	1		-5	37	1136
867/4	0.25	55	55	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	39	1137
217	0.25	55	55	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	37	1138
217	1.0	55	55	1/4	1/4	4/4	1	1	1/4		1/4	1		-6	78	1124
869/4	0.25	55	55	5/16	5/16	4/4	4	1	1/16		1/16	1		-3	39	1139
435/2	0.25	55	55	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	37	1140
871/4	0.25	55	55	7/16	7/16	4/4	4	1	1/16		1/16	1		-3	39	1141
218	0.25	55	55	1/2	1/2	4/4	4	1	1/16		1/16	1		-5	37	1142
218	1.0	55	55	1/2	1/2	4/4	1	1	1/4		1/4	1		-3	75	1125
873/4	0.25	55	55	9/16	9/16	4/4	4	1	1/16		1/16	1		-3	39	1143
437/2	0.25	55	55	5/8	5/8	4/4	4	1	1/16		1/16	1		-5	37	1144
875/4	0.25	55	55	11/16	11/16	4/4	4	1	1/16		1/16	1		-3	39	1145
219	0.25	55	55	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	37	1146
219	0.5	55	55	3/4	3/4	4/4	3	1	1/8		1/8	1		-6	54	1132
219	0.5	55	55	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	1129
219	0.5	55	55	3/4	3/4	4/4	1	1	1/8		1/8	1		0	72	1126
877/4	0.25	55	55	13/16	13/16	4/4	4	1	1/16		1/16	1		-3	39	1147
439/2	0.25	55	55	7/8	7/8	4/4	4	1	1/16		1/16	1		-5	37	1148
439/2	0.5	55	55	7/8	7/8	4/4	3	1	1/8		1/8	1		-3	51	1133
439/2	0.5	55	55	7/8	7/8	4/4	2	1	1/8		1/8	1		0	60	1130
439/2	0.5	55	55	7/8	7/8	4/4	1	1	1/8		1/8	1		-4	80	1127
879/4	0.25	55	55	15/16	15/16	4/4	4	1	1/16		1/16	1		-3	39	1149
220	4.0	56	56	0	0	4/4	4	1	1		1	1		-5	37	1188
220	0.25	56	56	0	0	4/4	3	1	1/16		1/16	1		-1	53	1172
220	0.25	56	56	0	0	4/4	2	1	1/16		1/16	1		-5	61	1156
220	1.5	56	56	0	0	4/4	1	1	3/8		1/4	3/2		-4	80	1150
881/4	0.25	56	56	1/16	1/16	4/4	3	1	1/16		1/16	1		-6	54	1173
881/4	0.25	56	56	1/16	1/16	4/4	2	1	1/16		1/16	1		-3	63	1157
441/2	0.25	56	56	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	1174
441/2	0.25	56	56	1/8	1/8	4/4	2	1	1/16		1/16	1		-1	65	1158
883/4	0.25	56	56	3/16	3/16	4/4	3	1	1/16		1/16	1		-6	54	1175
883/4	0.25	56	56	3/16	3/16	4/4	2	1	1/16		1/16	1		-3	63	1159
221	0.25	56	56	1/4	1/4	4/4	3	1	1/16		1/16	1		-1	53	1176
221	0.25	56	56	1/4	1/4	4/4	2	1	1/16		1/16	1		-5	61	1160
885/4	0.25	56	56	5/16	5/16	4/4	3	1	1/16		1/16	1		-6	54	1177
885/4	0.25	56	56	5/16	5/16	4/4	2	1	1/16		1/16	1		-3	63	1161
443/2	0.25	56	56	3/8	3/8	4/4	3	1	1/16		1/16	1		-4	56	1178
443/2	0.25	56	56	3/8	3/8	4/4	2	1	1/16		1/16	1		-1	65	1162
443/2	0.5	56	56	3/8	3/8	4/4	1	1	1/8		1/8	1	1	-4	68	1151
887/4	0.25	56	56	7/16	7/16	4/4	3	1	1/16		1/16	1		-6	54	1179
887/4	0.25	56	56	7/16	7/16	4/4	2	1	1/16		1/16	1		-3	63	1163
222	0.25	56	56	1/2	1/2	4/4	3	1	1/16		1/16	1		-1	53	1180
222	0.25	56	56	1/2	1/2	4/4	2	1	1/16		1/16	1		-5	61	1164
222	0.5	56	56	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	-4	68	1152
889/4	0.25	56	56	9/16	9/16	4/4	3	1	1/16		1/16	1		-6	54	1181
889/4	0.25	56	56	9/16	9/16	4/4	2	1	1/16		1/16	1		-3	63	1165
445/2	0.25	56	56	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	56	1182
445/2	0.25	56	56	5/8	5/8	4/4	2	1	1/16		1/16	1		-1	65	1166
445/2	0.5	56	56	5/8	5/8	4/4	1	1	1/8		1/8	1		-4	68	1153
891/4	0.25	56	56	11/16	11/16	4/4	3	1	1/16		1/16	1		-6	54	1183
891/4	0.25	56	56	11/16	11/16	4/4	2	1	1/16		1/16	1		-3	63	1167
223	0.25	56	56	3/4	3/4	4/4	3	1	1/16		1/16	1		-1	53	1184
223	0.25	56	56	3/4	3/4	4/4	2	1	1/16		1/16	1		-5	61	1168
