quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
	0.125	55	55	11/16	11/16	3/4	4	1	1/32	1/32	1		3	45	1	970
	0.125	55	55	11/16	11/16	3/4	1	1	1/32	1/32	1		3	57	1	957
	0.125	55	55	11/16	11/16	3/4	3	1	1/32	1/32	1		3	57	1	964
	0.125	55	55	23/32	23/32	3/4	4	1	1/32	1/32	1		-2	46	1	971
	0.125	55	55	23/32	23/32	3/4	1	1	1/32	1/32	1		-2	58	1	958
	0.125	55	55	23/32	23/32	3/4	3	1	1/32	1/32	1		-2	58	1	965
159	1.0	56	56	0	0	3/4	4	1	1/4	1/4	1		3	45		980
159	0.75	56	56	0	0	3/4	1	1	3/16	1/8	3/2		3	57		972
159	1.0	56	56	0	0	3/4	3	1	1/4	1/4	1		3	57		979
159	1.0	56	56	0	0	3/4	2	1	1/4	1/4	1		7	61		978
159	0.75	56	56	0	0	3/4	1	1	3/16	1/8	3/2		4	64		972
159	1.0	56	56	0	0	3/4	2	1	1/4	1/4	1		4	64		978
159	0.75	56	56	0	0	3/4	1	1	3/16	1/8	3/2		3	69		972
639/4	0.25	56	56	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69		973
160	0.5	56	56	1/4	1/4	3/4	1	1	1/8	1/8	1		7	73		974
321/2	0.5	56	56	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		975
161	0.5	56	56	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81		976
323/2	0.5	56	56	5/8	5/8	3/4	1	1	1/8	1/8	1		7	85		977
162	0.5	57	57	0	0	3/4	1	1	1/8	1/8	1		4	88		981
325/2	0.5	57	57	1/8	1/8	3/4	1	1	1/8	1/8	1		7	85		982
163	0.5	57	57	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		983
327/2	0.5	57	57	3/8	3/8	3/4	2	1	1/8	1/8	1		4	64		987
327/2	0.5	57	57	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		984
164	0.5	57	57	1/2	1/2	3/4	2	1	1/8	1/8	1		7	61		988
164	0.5	57	57	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73		985
329/2	0.5	57	57	5/8	5/8	3/4	2	1	1/8	1/8	1		4	64		989
329/2	0.5	57	57	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76		986
165	1.5	58	58	0	0	3/4	2	1	3/8	1/4	3/2		3	57		994
165	1.5	58	58	0	0	3/4	1	1	3/8	1/4	3/2		3	69		990
333/2	0.5	58	58	3/8	3/8	3/4	4	1	1/8	1/8	1		2	38		1001
333/2	0.5	58	58	3/8	3/8	3/4	3	1	1/8	1/8	1		-1	53		998
333/2	0.5	58	58	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57		995
333/2	0.5	58	58	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		991
167	0.5	58	58	1/2	1/2	3/4	4	1	1/8	1/8	1		7	37		1002
167	0.5	58	58	1/2	1/2	3/4	3	1	1/8	1/8	1		4	52		999
167	0.5	58	58	1/2	1/2	3/4	2	1	1/8	1/8	1		3	57		996
167	0.5	58	58	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69		992
335/2	0.5	58	58	5/8	5/8	3/4	4	1	1/8	1/8	1		4	40		1003
335/2	0.5	58	58	5/8	5/8	3/4	3	1	1/8	1/8	1		1	55		1000
335/2	0.5	58	58	5/8	5/8	3/4	2	1	1/8	1/8	1		3	57		997
335/2	0.5	58	58	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69		993
168	1.5	59	59	0	0	3/4	4	1	3/8	1/4	3/2		2	38		1019
168	0.5	59	59	0	0	3/4	3	1	1/8	1/8	1		-1	53		1012
168	1.5	59	59	0	0	3/4	2	1	3/8	1/4	3/2		3	57		1008
168	1.5	59	59	0	0	3/4	1	1	3/8	1/4	3/2		3	69		1004
337/2	0.25	59	59	1/8	1/8	3/4	3	1	1/16	1/16	1		4	52		1013
675/4	0.25	59	59	3/16	3/16	3/4	3	1	1/16	1/16	1		-1	53		1014
169	0.5	59	59	1/4	1/4	3/4	3	1	1/8	1/8	1		2	50		1015
339/2	0.5	59	59	3/8	3/8	3/4	3	1	1/8	1/8	1		2	62		1016
339/2	0.5	59	59	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65		1009
339/2	0.5	59	59	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		1005
170	0.5	59	59	1/2	1/2	3/4	3	1	1/8	1/8	1		2	62		1017
170	0.5	59	59	1/2	1/2	3/4	2	1	1/8	1/8	1		-1	65		1010
170	0.5	59	59	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		1006
341/2	0.5	59	59	5/8	5/8	3/4	3	1	1/8	1/8	1		2	62		1018
341/2	0.5	59	59	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65		1011
341/2	0.5	59	59	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70		1007
171	1.5	60	60	0	0	3/4	3	1	3/8	1/4	3/2		4	64		1031
171	0.5	60	60	0	0	3/4	2	1	1/8	1/8	1		1	67		1024
171	1.5	60	60	0	0	3/4	1	1	3/8	1/4	3/2		-2	70		1020
343/2	0.25	60	60	1/8	1/8	3/4	2	1	1/16	1/16	1		-1	65		1025
687/4	0.25	60	60	3/16	3/16	3/4	2	1	1/16	1/16	1		1	67		1026
172	0.5	60	60	1/4	1/4	3/4	2	1	1/8	1/8	1		4	64		1027
345/2	0.5	60	60	3/8	3/8	3/4	4	1	1/8	1/8	1		4	40		1035
345/2	0.5	60	60	3/8	3/8	3/4	3	1	1/8	1/8	1		1	55		1032
345/2	0.5	60	60	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58		1028
345/2	0.5	60	60	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		1021
173	0.5	60	60	1/2	1/2	3/4	4	1	1/8	1/8	1		2	38		1036
173	0.5	60	60	1/2	1/2	3/4	3	1	1/8	1/8	1		-1	53		1033
173	0.5	60	60	1/2	1/2	3/4	2	1	1/8	1/8	1		-2	58		1029
173	0.5	60	60	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		1022
347/2	0.5	60	60	5/8	5/8	3/4	4	1	1/8	1/8	1		-1	41		1037
347/2	0.5	60	60	5/8	5/8	3/4	3	1	1/8	1/8	1		3	57		1034
347/2	0.5	60	60	5/8	5/8	3/4	2	1	1/8	1/8	1		-2	58		1030
347/2	0.5	60	60	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70		1023
174	1.5	61	61	0	0	3/4	4	1	3/8	1/4	3/2		4	40		1053
174	0.5	61	61	0	0	3/4	3	1	1/8	1/8	1		1	55		1046
174	1.5	61	61	0	0	3/4	2	1	3/8	1/4	3/2		-2	58		1042
174	1.5	61	61	0	0	3/4	1	1	3/8	1/4	3/2		-2	70		1038
349/2	0.25	61	61	1/8	1/8	3/4	3	1	1/16	1/16	1		-1	53		1047
699/4	0.25	61	61	3/16	3/16	3/4	3	1	1/16	1/16	1		1	55		1048
175	0.5	61	61	1/4	1/4	3/4	3	1	1/8	1/8	1		4	52		1049
351/2	0.5	61	61	3/8	3/8	3/4	3	1	1/8	1/8	1		4	64		1050
351/2	0.5	61	61	3/8	3/8	3/4	2	1	1/8	1/8	1		1	67		1043
351/2	0.5	61	61	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		1039
176	0.5	61	61	1/2	1/2	3/4	3	1	1/8	1/8	1		4	64		1051
176	0.5	61	61	1/2	1/2	3/4	2	1	1/8	1/8	1		1	67		1044
176	0.5	61	61	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		1040
353/2	0.5	61	61	5/8	5/8	3/4	3	1	1/8	1/8	1		4	64		1052
353/2	0.5	61	61	5/8	5/8	3/4	2	1	1/8	1/8	1		1	67		1045
353/2	0.5	61	61	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72		1041
177	1.0	62	62	0	0	3/4	3	1	1/4	1/4	1		-1	65		1062
177	0.5	62	62	0	0	3/4	2	1	1/8	1/8	1		3	69		1055
177	1.5	62	62	0	0	3/4	1	1	3/8	1/4	3/2		0	72		1054
355/2	0.25	62	62	1/8	1/8	3/4	2	1	1/16	1/16	1		1	67		1056
711/4	0.25	62	62	3/16	3/16	3/4	2	1	1/16	1/16	1		3	69		1057
178	0.5	62	62	1/4	1/4	3/4	2	1	1/8	1/8	1		-1	65		1058
357/2	0.5	62	62	3/8	3/8	3/4	4	1	1/8	1/8	1		-1	41		1066
357/2	0.5	62	62	3/8	3/8	3/4	3	1	1/8	1/8	1		3	57		1063
357/2	0.5	62	62	3/8	3/8	3/4	2	1	1/8	1/8	1		0	60		1059
179	0.5	62	62	1/2	1/2	3/4	4	1	1/8	1/8	1		4	40		1067
179	0.5	62	62	1/2	1/2	3/4	3	1	1/8	1/8	1		1	55		1064
179	0.5	62	62	1/2	1/2	3/4	2	1	1/8	1/8	1		0	60		1060
359/2	0.5	62	62	5/8	5/8	3/4	4	1	1/8	1/8	1		1	43		1068
359/2	0.5	62	62	5/8	5/8	3/4	3	1	1/8	1/8	1		-2	58		1065
359/2	0.5	62	62	5/8	5/8	3/4	2	1	1/8	1/8	1		0	60		1061
180	1.0	63	63	0	0	3/4	4	1	1/4	1/4	1		-1	41		1083
180	0.5	63	63	0	0	3/4	3	1	1/8	1/8	1		3	57		1076
180	1.5	63	63	0	0	3/4	2	1	3/8	1/4	3/2		0	60		1072
361/2	0.25	63	63	1/8	1/8	3/4	3	1	1/16	1/16	1		1	55		1077
723/4	0.25	63	63	3/16	3/16	3/4	3	1	1/16	1/16	1		3	57		1078
181	0.5	63	63	1/4	1/4	3/4	3	1	1/8	1/8	1		-1	53		1079
363/2	0.5	63	63	3/8	3/8	3/4	3	1	1/8	1/8	1		-1	65		1080
363/2	0.5	63	63	3/8	3/8	3/4	2	1	1/8	1/8	1		3	69		1073
363/2	0.5	63	63	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		1069
182	0.5	63	63	1/2	1/2	3/4	3	1	1/8	1/8	1		4	64		1081
182	0.5	63	63	1/2	1/2	3/4	2	1	1/8	1/8	1		1	67		1074
182	0.5	63	63	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		1070
365/2	0.5	63	63	5/8	5/8	3/4	3	1	1/8	1/8	1		1	67		1082
365/2	0.5	63	63	5/8	5/8	3/4	2	1	1/8	1/8	1		-2	70		1075
365/2	0.5	63	63	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72		1071
183	1.0	64	64	0	0	3/4	3	1	1/4	1/4	1		-1	65		1095
183	0.5	64	64	0	0	3/4	2	1	1/8	1/8	1		3	69		1088
183	1.5	64	64	0	0	3/4	1	1	3/8	1/4	3/2		0	72		1084
367/2	0.25	64	64	1/8	1/8	3/4	2	1	1/16	1/16	1		1	67		1089
735/4	0.25	64	64	3/16	3/16	3/4	2	1	1/16	1/16	1		3	69		1090
184	0.5	64	64	1/4	1/4	3/4	2	1	1/8	1/8	1		-1	65		1091
369/2	0.5	64	64	3/8	3/8	3/4	3	1	1/8	1/8	1		-1	53		1096
369/2	0.5	64	64	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57		1092
369/2	0.5	64	64	3/8	3/8	3/4	1	1	1/8	1/8	1		0	60		1085
185	0.5	64	64	1/2	1/2	3/4	3	1	1/8	1/8	1		4	52		1097
185	0.5	64	64	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55		1093
185	0.5	64	64	1/2	1/2	3/4	1	1	1/8	1/8	1		0	60		1086
371/2	0.5	64	64	5/8	5/8	3/4	4	1	1/8	1/8	1		0	36		1099
371/2	0.5	64	64	5/8	5/8	3/4	3	1	1/8	1/8	1		1	55		1098
371/2	0.5	64	64	5/8	5/8	3/4	2	1	1/8	1/8	1		-2	58		1094
371/2	0.5	64	64	5/8	5/8	3/4	1	1	1/8	1/8	1		4	64		1087
186	1.0	65	65	0	0	3/4	4	1	1/4	1/4	1		-1	41		1115
186	0.25	65	65	0	0	3/4	3	1	1/16	1/16	1		-1	53		1103
186	1.0	65	65	0	0	3/4	2	1	1/4	1/4	1		3	57		1102
186	1.0	65	65	0	0	3/4	1	1	1/4	1/4	1		-1	65		1100
745/4	0.25	65	65	1/16	1/16	3/4	3	1	1/16	1/16	1		1	55		1104
373/2	0.25	65	65	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1105
747/4	0.25	65	65	3/16	3/16	3/4	3	1	1/16	1/16	1		-2	58		1106
187	0.25	65	65	1/4	1/4	3/4	3	1	1/16	1/16	1		0	60		1107
749/4	0.25	65	65	5/16	5/16	3/4	3	1	1/16	1/16	1		2	62		1108
375/2	0.25	65	65	3/8	3/8	3/4	3	1	1/16	1/16	1		0	60		1109
751/4	0.25	65	65	7/16	7/16	3/4	3	1	1/16	1/16	1		-2	58		1110
188	0.25	65	65	1/2	1/2	3/4	3	1	1/16	1/16	1		3	57		1111
188	1.0	65	65	1/2	1/2	3/4	1	1	1/4	1/4	1	1	3	69		1101
753/4	0.25	65	65	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1112
377/2	0.25	65	65	5/8	5/8	3/4	3	1	1/16	1/16	1		2	62		1113
755/4	0.25	65	65	11/16	11/16	3/4	3	1	1/16	1/16	1		4	64		1114
189	1.0	66	66	0	0	3/4	4	1	1/4	1/4	1		-1	41		1131
189	1.0	66	66	0	0	3/4	2	1	1/4	1/4	1		3	57		1118
189	0.25	66	66	0	0	3/4	3	1	1/16	1/16	1		-1	65		1119
189	1.0	66	66	0	0	3/4	2	1	1/4	1/4	1		-1	65		1118
189	1.0	66	66	0	0	3/4	1	1	1/4	1/4	1	-1	3	69		1116
757/4	0.25	66	66	1/16	1/16	3/4	3	1	1/16	1/16	1		4	64		1120
379/2	0.25	66	66	1/8	1/8	3/4	3	1	1/16	1/16	1		-1	65		1121
759/4	0.25	66	66	3/16	3/16	3/4	3	1	1/16	1/16	1		2	62		1122
190	0.25	66	66	1/4	1/4	3/4	3	1	1/16	1/16	1		0	60		1123
761/4	0.25	66	66	5/16	5/16	3/4	3	1	1/16	1/16	1		4	64		1124
381/2	0.25	66	66	3/8	3/8	3/4	3	1	1/16	1/16	1		-1	65		1125
763/4	0.25	66	66	7/16	7/16	3/4	3	1	1/16	1/16	1		1	67		1126
191	0.25	66	66	1/2	1/2	3/4	3	1	1/16	1/16	1		3	69		1127
191	1.0	66	66	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	72		1117
765/4	0.25	66	66	9/16	9/16	3/4	3	1	1/16	1/16	1		-2	70		1128
383/2	0.25	66	66	5/8	5/8	3/4	3	1	1/16	1/16	1		3	69		1129
767/4	0.25	66	66	11/16	11/16	3/4	3	1	1/16	1/16	1		1	67		1130
192	1.0	67	67	0	0	3/4	4	1	1/4	1/4	1		-1	41		1147
192	1.0	67	67	0	0	3/4	2	1	1/4	1/4	1		3	57		1134
192	0.25	67	67	0	0	3/4	3	1	1/16	1/16	1		-1	65		1135
192	1.0	67	67	0	0	3/4	2	1	1/4	1/4	1		-1	65		1134
192	1.0	67	67	0	0	3/4	1	1	1/4	1/4	1	-1	0	72		1132
769/4	0.25	67	67	1/16	1/16	3/4	3	1	1/16	1/16	1		1	67		1136
385/2	0.25	67	67	1/8	1/8	3/4	3	1	1/16	1/16	1		3	69		1137
771/4	0.25	67	67	3/16	3/16	3/4	3	1	1/16	1/16	1		-2	70		1138
193	0.25	67	67	1/4	1/4	3/4	3	1	1/16	1/16	1		0	72		1139
773/4	0.25	67	67	5/16	5/16	3/4	3	1	1/16	1/16	1		2	74		1140
387/2	0.25	67	67	3/8	3/8	3/4	3	1	1/16	1/16	1		0	72		1141
775/4	0.25	67	67	7/16	7/16	3/4	3	1	1/16	1/16	1		-2	70		1142
194	0.25	67	67	1/2	1/2	3/4	3	1	1/16	1/16	1		3	69		1143
194	1.0	67	67	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-1	77		1133
777/4	0.25	67	67	9/16	9/16	3/4	3	1	1/16	1/16	1		-1	65		1144
389/2	0.25	67	67	5/8	5/8	3/4	3	1	1/16	1/16	1		4	64		1145
779/4	0.25	67	67	11/16	11/16	3/4	3	1	1/16	1/16	1		2	62		1146
195	0.25	68	68	0	0	3/4	3	1	1/16	1/16	1		0	60		1156
195	0.5	68	68	0	0	3/4	1	1	1/8	1/8	1	-1	-1	77		1148
781/4	0.25	68	68	1/16	1/16	3/4	3	1	1/16	1/16	1		-2	58		1157
391/2	0.25	68	68	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1158
391/2	1.0	68	68	1/8	1/8	3/4	1	1	1/4	1/4	1		3	81		1149
783/4	0.25	68	68	3/16	3/16	3/4	3	1	1/16	1/16	1		1	55		1159
196	0.25	68	68	1/4	1/4	3/4	3	1	1/16	1/16	1		-1	53		1160
785/4	0.25	68	68	5/16	5/16	3/4	3	1	1/16	1/16	1		0	60		1161
393/2	0.5	68	68	3/8	3/8	3/4	4	1	1/8	1/8	1		0	48		1168
393/2	0.25	68	68	3/8	3/8	3/4	3	1	1/16	1/16	1		3	57		1162
393/2	0.5	68	68	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65		1153
393/2	0.5	68	68	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		1150
787/4	0.25	68	68	7/16	7/16	3/4	3	1	1/16	1/16	1		-1	53		1163
197	0.5	68	68	1/2	1/2	3/4	4	1	1/8	1/8	1		0	48		1169
197	0.25	68	68	1/2	1/2	3/4	3	1	1/16	1/16	1		1	55		1164
197	0.5	68	68	1/2	1/2	3/4	2	1	1/8	1/8	1		4	64		1154
197	0.5	68	68	1/2	1/2	3/4	1	1	1/8	1/8	1		0	84		1151
789/4	0.25	68	68	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1165
395/2	0.5	68	68	5/8	5/8	3/4	4	1	1/8	1/8	1		0	48		1170
395/2	0.25	68	68	5/8	5/8	3/4	3	1	1/16	1/16	1		-2	58		1166
395/2	0.5	68	68	5/8	5/8	3/4	2	1	1/8	1/8	1		4	64		1155
395/2	0.5	68	68	5/8	5/8	3/4	1	1	1/8	1/8	1		0	84		1152
791/4	0.25	68	68	11/16	11/16	3/4	3	1	1/16	1/16	1		1	55		1167
198	0.25	69	69	0	0	3/4	3	1	1/16	1/16	1		-1	53		1186
198	0.5	69	69	0	0	3/4	4	1	1/8	1/8	1		-1	53		1198
198	0.25	69	69	0	0	3/4	2	1	1/16	1/16	1		-1	65		1174
198	1.0	69	69	0	0	3/4	1	1	1/4	1/4	1		-1	77		1171
793/4	0.25	69	69	1/16	1/16	3/4	3	1	1/16	1/16	1		1	55		1187
793/4	0.25	69	69	1/16	1/16	3/4	2	1	1/16	1/16	1		1	67		1175
397/2	0.5	69	69	1/8	1/8	3/4	4	1	1/8	1/8	1		-1	41		1199
397/2	0.25	69	69	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1188
397/2	0.25	69	69	1/8	1/8	3/4	2	1	1/16	1/16	1		3	69		1176
795/4	0.25	69	69	3/16	3/16	3/4	3	1	1/16	1/16	1		-2	58		1189
795/4	0.25	69	69	3/16	3/16	3/4	2	1	1/16	1/16	1		-2	70		1177
199	0.5	69	69	1/4	1/4	3/4	4	1	1/8	1/8	1		-1	53		1200
199	0.25	69	69	1/4	1/4	3/4	3	1	1/16	1/16	1		0	60		1190
199	0.25	69	69	1/4	1/4	3/4	2	1	1/16	1/16	1		0	72		1178
797/4	0.25	69	69	5/16	5/16	3/4	3	1	1/16	1/16	1		2	62		1191
797/4	0.25	69	69	5/16	5/16	3/4	2	1	1/16	1/16	1		2	74		1179
399/2	0.25	69	69	3/8	3/8	3/4	3	1	1/16	1/16	1		0	60		1192
399/2	0.25	69	69	3/8	3/8	3/4	2	1	1/16	1/16	1		0	72		1180
399/2	0.5	69	69	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	77		1172
799/4	0.25	69	69	7/16	7/16	3/4	3	1	1/16	1/16	1		-2	58		1193
799/4	0.25	69	69	7/16	7/16	3/4	2	1	1/16	1/16	1		-2	70		1181
200	0.25	69	69	1/2	1/2	3/4	3	1	1/16	1/16	1		3	57		1194
200	0.25	69	69	1/2	1/2	3/4	2	1	1/16	1/16	1		3	69		1182
200	1.0	69	69	1/2	1/2	3/4	1	1	1/4	1/4	1	1	3	81		1173
801/4	0.25	69	69	9/16	9/16	3/4	3	1	1/16	1/16	1		0	60		1195
801/4	0.25	69	69	9/16	9/16	3/4	2	1	1/16	1/16	1		0	72		1183
401/2	0.25	69	69	5/8	5/8	3/4	3	1	1/16	1/16	1		2	62		1196
401/2	0.25	69	69	5/8	5/8	3/4	2	1	1/16	1/16	1		2	74		1184
803/4	0.25	69	69	11/16	11/16	3/4	3	1	1/16	1/16	1		4	64		1197
803/4	0.25	69	69	11/16	11/16	3/4	2	1	1/16	1/16	1		4	76		1185
201	0.5	70	70	0	0	3/4	4	1	1/8	1/8	1		-1	53		1228
201	0.25	70	70	0	0	3/4	3	1	1/16	1/16	1		-1	65		1216
201	0.25	70	70	0	0	3/4	2	1	1/16	1/16	1		-1	77		1204
201	1.0	70	70	0	0	3/4	1	1	1/4	1/4	1	-1	3	81		1201
805/4	0.25	70	70	1/16	1/16	3/4	3	1	1/16	1/16	1		4	64		1217
805/4	0.25	70	70	1/16	1/16	3/4	2	1	1/16	1/16	1		4	76		1205
403/2	0.5	70	70	1/8	1/8	3/4	4	1	1/8	1/8	1		-1	41		1229
403/2	0.25	70	70	1/8	1/8	3/4	3	1	1/16	1/16	1		-1	65		1218
403/2	0.25	70	70	1/8	1/8	3/4	2	1	1/16	1/16	1		-1	77		1206
807/4	0.25	70	70	3/16	3/16	3/4	3	1	1/16	1/16	1		2	62		1219
807/4	0.25	70	70	3/16	3/16	3/4	2	1	1/16	1/16	1		2	74		1207
202	0.5	70	70	1/4	1/4	3/4	4	1	1/8	1/8	1		-1	53		1230
202	0.25	70	70	1/4	1/4	3/4	3	1	1/16	1/16	1		0	60		1220
202	0.25	70	70	1/4	1/4	3/4	2	1	1/16	1/16	1		0	72		1208
809/4	0.25	70	70	5/16	5/16	3/4	3	1	1/16	1/16	1		4	64		1221
809/4	0.25	70	70	5/16	5/16	3/4	2	1	1/16	1/16	1		4	76		1209
405/2	0.25	70	70	3/8	3/8	3/4	3	1	1/16	1/16	1		-1	65		1222
405/2	0.25	70	70	3/8	3/8	3/4	2	1	1/16	1/16	1		-1	77		1210
405/2	0.5	70	70	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		1202
811/4	0.25	70	70	7/16	7/16	3/4	3	1	1/16	1/16	1		1	67		1223
811/4	0.25	70	70	7/16	7/16	3/4	2	1	1/16	1/16	1		1	79		1211
203	0.25	70	70	1/2	1/2	3/4	3	1	1/16	1/16	1		3	69		1224
203	0.25	70	70	1/2	1/2	3/4	2	1	1/16	1/16	1		3	81		1212
203	1.0	70	70	1/2	1/2	3/4	1	1	1/4	1/4	1	1	0	84		1203
813/4	0.25	70	70	9/16	9/16	3/4	3	1	1/16	1/16	1		-2	70		1225
813/4	0.25	70	70	9/16	9/16	3/4	2	1	1/16	1/16	1		-2	82		1213
407/2	0.25	70	70	5/8	5/8	3/4	3	1	1/16	1/16	1		3	69		1226
407/2	0.25	70	70	5/8	5/8	3/4	2	1	1/16	1/16	1		3	81		1214
815/4	0.25	70	70	11/16	11/16	3/4	3	1	1/16	1/16	1		1	67		1227
815/4	0.25	70	70	11/16	11/16	3/4	2	1	1/16	1/16	1		1	79		1215
204	0.5	71	71	0	0	3/4	4	1	1/8	1/8	1		-1	53		1258
204	0.25	71	71	0	0	3/4	3	1	1/16	1/16	1		-1	65		1246
204	0.25	71	71	0	0	3/4	2	1	1/16	1/16	1		-1	77		1234
204	1.0	71	71	0	0	3/4	1	1	1/4	1/4	1	-1	0	84		1231
817/4	0.25	71	71	1/16	1/16	3/4	3	1	1/16	1/16	1		1	67		1247
817/4	0.25	71	71	1/16	1/16	3/4	2	1	1/16	1/16	1		1	79		1235
409/2	0.5	71	71	1/8	1/8	3/4	4	1	1/8	1/8	1		-1	41		1259
409/2	0.25	71	71	1/8	1/8	3/4	3	1	1/16	1/16	1		3	69		1248
409/2	0.25	71	71	1/8	1/8	3/4	2	1	1/16	1/16	1		3	81		1236
819/4	0.25	71	71	3/16	3/16	3/4	3	1	1/16	1/16	1		-2	70		1249
819/4	0.25	71	71	3/16	3/16	3/4	2	1	1/16	1/16	1		-2	82		1237
205	0.5	71	71	1/4	1/4	3/4	4	1	1/8	1/8	1		-1	53		1260
205	0.25	71	71	1/4	1/4	3/4	3	1	1/16	1/16	1		0	72		1250
205	0.25	71	71	1/4	1/4	3/4	2	1	1/16	1/16	1		0	84		1238
821/4	0.25	71	71	5/16	5/16	3/4	3	1	1/16	1/16	1		2	74		1251
821/4	0.25	71	71	5/16	5/16	3/4	2	1	1/16	1/16	1		2	86		1239
411/2	0.25	71	71	3/8	3/8	3/4	3	1	1/16	1/16	1		0	72		1252
411/2	0.25	71	71	3/8	3/8	3/4	2	1	1/16	1/16	1		0	84		1240
411/2	0.5	71	71	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		1232
823/4	0.25	71	71	7/16	7/16	3/4	3	1	1/16	1/16	1		-2	70		1253
823/4	0.25	71	71	7/16	7/16	3/4	2	1	1/16	1/16	1		-2	82		1241
206	0.25	71	71	1/2	1/2	3/4	3	1	1/16	1/16	1		3	69		1254
206	0.25	71	71	1/2	1/2	3/4	2	1	1/16	1/16	1		3	81		1242
206	1.0	71	71	1/2	1/2	3/4	1	1	1/4	1/4	1	1	-1	89		1233
825/4	0.25	71	71	9/16	9/16	3/4	3	1	1/16	1/16	1		-1	65		1255
825/4	0.25	71	71	9/16	9/16	3/4	2	1	1/16	1/16	1		-1	77		1243
413/2	0.25	71	71	5/8	5/8	3/4	3	1	1/16	1/16	1		4	64		1256
413/2	0.25	71	71	5/8	5/8	3/4	2	1	1/16	1/16	1		4	76		1244
827/4	0.25	71	71	11/16	11/16	3/4	3	1	1/16	1/16	1		2	62		1257
827/4	0.25	71	71	11/16	11/16	3/4	2	1	1/16	1/16	1		2	74		1245
207	0.25	72	72	0	0	3/4	3	1	1/16	1/16	1		0	60		1278
207	0.25	72	72	0	0	3/4	2	1	1/16	1/16	1		0	72		1266
207	0.5	72	72	0	0	3/4	1	1	1/8	1/8	1	-1	-1	89		1261
829/4	0.25	72	72	1/16	1/16	3/4	3	1	1/16	1/16	1		-2	58		1279
829/4	0.25	72	72	1/16	1/16	3/4	2	1	1/16	1/16	1		-2	70		1267
415/2	0.25	72	72	1/8	1/8	3/4	3	1	1/16	1/16	1		3	57		1280
415/2	0.25	72	72	1/8	1/8	3/4	2	1	1/16	1/16	1		3	69		1268
415/2	0.5	72	72	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	89		1262
831/4	0.25	72	72	3/16	3/16	3/4	3	1	1/16	1/16	1		1	55		1281
831/4	0.25	72	72	3/16	3/16	3/4	2	1	1/16	1/16	1		1	67		1269
208	0.25	72	72	1/4	1/4	3/4	3	1	1/16	1/16	1		-1	53		1282
208	0.25	72	72	1/4	1/4	3/4	2	1	1/16	1/16	1		-1	65		1270
208	0.5	72	72	1/4	1/4	3/4	1	1	1/8	1/8	1		3	93		1263
833/4	0.25	72	72	5/16	5/16	3/4	3	1	1/16	1/16	1		0	60		1283
833/4	0.25	72	72	5/16	5/16	3/4	2	1	1/16	1/16	1		0	72		1271
417/2	0.5	72	72	3/8	3/8	3/4	4	1	1/8	1/8	1		0	48		1290
417/2	0.25	72	72	3/8	3/8	3/4	3	1	1/16	1/16	1		3	57		1284
417/2	0.25	72	72	3/8	3/8	3/4	2	1	1/16	1/16	1		3	69		1272
