mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
15	15	231/4	0.25	7/16	7/16	4/4	3	1	1/16		1/16	1		4	64	E4	4	282
15	15	231/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	274
15	15	58	0.75	1/2	1/2	4/4	4	1	3/16		1/8	3/2		4	52	E3	3	290
15	15	58	0.75	1/2	1/2	4/4	3	1	3/16		1/8	3/2		7	61	C#4	4	283
15	15	58	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		3	69	A4	4	275
15	15	58	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	7	85	C#6	6	268
15	15	235/4	0.25	11/16	11/16	4/4	4	1	1/16		1/16	1		7	49	C#3	3	291
15	15	235/4	0.25	11/16	11/16	4/4	3	1	1/16		1/16	1		4	52	E3	3	284
15	15	235/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	276
15	15	235/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	269
15	15	59	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		5	47	B2	2	292
15	15	59	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		8	56	G#3	3	285
15	15	59	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64	E4	4	277
15	15	59	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		5	83	B5	5	270
15	15	239/4	0.25	15/16	15/16	4/4	4	1	1/16		1/16	1		3	45	A2	2	293
15	15	239/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		3	57	A3	3	286
15	15	239/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	278
15	15	239/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		4	88	E6	6	271
16	16	60	0.5	0	0	4/4	4	1	1/8		1/8	1		8	44	G#2	2	300
16	16	60	0.5	0	0	4/4	3	1	1/8		1/8	1		4	52	E3	3	298
16	16	60	0.5	0	0	4/4	2	1	1/8		1/8	1		4	64	E4	4	296
16	16	60	0.5	0	0	4/4	2	1	1/8		1/8	1		5	71	B4	4	296
16	16	60	0.5	0	0	4/4	1	1	1/8		1/8	1		2	86	D6	6	294
16	16	61	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		3	45	A2	2	301
16	16	61	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		4	52	E3	3	299
16	16	61	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		3	57	A3	3	299
16	16	61	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	64	E4	4	297
16	16	61	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	69	A4	4	297
16	16	61	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		7	85	C#6	6	295
17	17	64	1.0	0	0	4/4	4	1	1/4		1/4	1		7	49	C#3	3	324
17	17	64	1.0	0	0	4/4	3	1	1/4		1/4	1		7	61	C#4	4	317
17	17	64	0.75	0	0	4/4	2	1	3/16		1/8	3/2		4	64	E4	4	309
17	17	64	0.75	0	0	4/4	1	1	3/16		1/8	3/2		3	81	A5	5	302
17	17	259/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	69	A4	4	310
17	17	259/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		7	85	C#6	6	303
17	17	65	0.75	1/4	1/4	4/4	4	1	3/16		1/8	3/2		3	45	A2	2	325
17	17	65	0.75	1/4	1/4	4/4	3	1	3/16		1/8	3/2		3	57	A3	3	318
17	17	65	0.75	1/4	1/4	4/4	2	1	3/16		1/8	3/2		7	73	C#5	5	311
17	17	65	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1	1	4	88	E6	6	304
17	17	263/4	0.25	7/16	7/16	4/4	4	1	1/16		1/16	1		4	40	E2	2	326
17	17	263/4	0.25	7/16	7/16	4/4	3	1	1/16		1/16	1		4	52	E3	3	319
17	17	263/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		4	76	E5	5	312
17	17	66	0.75	1/2	1/2	4/4	4	1	3/16		1/8	3/2		7	37	C#2	2	327
17	17	66	0.75	1/2	1/2	4/4	3	1	3/16		1/8	3/2		7	49	C#3	3	320
17	17	66	0.75	1/2	1/2	4/4	2	1	3/16		1/8	3/2		3	69	A4	4	313
17	17	66	0.75	1/2	1/2	4/4	1	1	3/16		1/8	3/2	-1	4	88	E6	6	305
17	17	267/4	0.25	11/16	11/16	4/4	4	1	1/16		1/16	1		3	45	A2	2	328
17	17	267/4	0.25	11/16	11/16	4/4	3	1	1/16		1/16	1		3	57	A3	3	321
17	17	267/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	314
17	17	267/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		7	85	C#6	6	306
17	17	67	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		6	42	F#2	2	329
17	17	67	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		6	54	F#3	3	322
17	17	67	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	69	A4	4	315
17	17	67	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		2	86	D6	6	307
17	17	271/4	0.25	15/16	15/16	4/4	4	1	1/16		1/16	1		2	38	D2	2	330
17	17	271/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		2	50	D3	3	323
17	17	271/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		3	69	A4	4	316
17	17	271/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		3	81	A5	5	316
17	17	271/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		6	90	F#6	6	308
18	18	68	0.5	0	0	4/4	4	1	1/8		1/8	1		4	40	E2	2	347
18	18	68	0.5	0	0	4/4	3	1	1/8		1/8	1		4	52	E3	3	341
18	18	68	0.5	0	0	4/4	2	1	1/8		1/8	1		7	73	C#5	5	337
18	18	68	0.5	0	0	4/4	2	1	1/8		1/8	1		3	81	A5	5	337
18	18	68	0.5	0	0	4/4	1	1	1/8		1/8	1		7	85	C#6	6	331
18	18	69	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		4	52	E3	3	348
18	18	69	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		4	64	E4	4	342
18	18	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		5	71	B4	4	338
18	18	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		8	80	G#5	5	338
18	18	69	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	83	B5	5	332
18	18	70	0.25	1/2	1/2	4/4	4	1	1/16		1/16	1		5	47	B2	2	349
18	18	281/4	0.25	9/16	9/16	4/4	4	1	1/16		1/16	1		9	51	D#3	3	350
18	18	141/2	0.25	5/8	5/8	4/4	4	1	1/16		1/16	1		6	54	F#3	3	351
18	18	283/4	0.25	11/16	11/16	4/4	4	1	1/16		1/16	1		3	57	A3	3	352
18	18	71	0.25	3/4	3/4	4/4	3	1	1/16		1/16	1		5	59	B3	3	343
18	18	71	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		9	63	D#4	4	333
18	18	71	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		3	69	A4	4	339
18	18	285/4	0.25	13/16	13/16	4/4	3	1	1/16		1/16	1		9	63	D#4	4	344
18	18	285/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	334
18	18	143/2	0.25	7/8	7/8	4/4	3	1	1/16		1/16	1		6	66	F#4	4	345
18	18	143/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	335
18	18	287/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		5	59	B3	3	346
18	18	287/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		9	63	D#4	4	336
18	18	287/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		3	69	A4	4	340
19	19	72	0.75	0	0	4/4	4	1	3/16		1/8	3/2		5	47	B2	2	365
19	19	72	3.0	0	0	4/4	3	1	3/4		1/2	3/2		6	54	F#3	3	363
19	19	72	3.0	0	0	4/4	3	1	3/4		1/2	3/2		3	57	A3	3	363
19	19	72	1.0	0	0	4/4	1	1	1/4		1/4	1		6	66	F#4	4	353
19	19	72	1.5	0	0	4/4	2	1	3/8		1/4	3/2		3	69	A4	4	357
19	19	291/4	0.25	3/16	3/16	4/4	4	1	1/16		1/16	1		9	51	D#3	3	366
19	19	73	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		6	54	F#3	3	367
19	19	73	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		9	75	D#5	5	354
19	19	147/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		6	66	F#4	4	358
19	19	295/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	355
19	19	74	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		4	64	E4	4	359
19	19	74	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		5	83	B5	5	356
19	19	149/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		9	63	D#4	4	360
19	19	75	1.0	3/4	3/4	4/4	4	1	1/4		1/4	1		3	45	A2	2	368
19	19	75	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		6	54	F#3	3	364
19	19	75	1.0	3/4	3/4	4/4	3	1	1/4		1/4	1		5	59	B3	3	364
19	19	75	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		6	66	F#4	4	361
19	19	303/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		5	71	B4	4	362
20	20	76	0.75	0	0	4/4	4	1	3/16		1/8	3/2		8	44	G#2	2	387
20	20	76	2.0	0	0	4/4	3	1	1/2		1/2	1		8	56	G#3	3	382
20	20	76	2.0	0	0	4/4	3	1	1/2		1/2	1		5	59	B3	3	382
20	20	76	1.5	0	0	4/4	2	1	3/8		1/4	3/2		5	71	B4	4	374
20	20	307/4	0.25	3/16	3/16	4/4	4	1	1/16		1/16	1		5	47	B2	2	388
20	20	77	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		4	52	E3	3	389
20	20	77	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	369
20	20	155/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		8	68	G#4	4	375
20	20	311/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		8	80	G#5	5	370
20	20	78	0.25	1/2	1/2	4/4	3	1	1/16		1/16	1		4	52	E3	3	383
20	20	78	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		6	66	F#4	4	376
20	20	78	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		5	83	B5	5	371
20	20	313/4	0.25	9/16	9/16	4/4	3	1	1/16		1/16	1		8	56	G#3	3	384
20	20	157/2	0.25	5/8	5/8	4/4	3	1	1/16		1/16	1		5	59	B3	3	385
20	20	157/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	377
20	20	315/4	0.25	11/16	11/16	4/4	3	1	1/16		1/16	1		2	62	D4	4	386
20	20	79	1.0	3/4	3/4	4/4	4	1	1/4		1/4	1		4	52	E3	3	390
20	20	79	0.25	3/4	3/4	4/4	2	1	1/16		1/16	1		8	68	G#4	4	378
20	20	79	0.75	3/4	3/4	4/4	1	1	3/16		1/8	3/2		2	86	D6	6	372
20	20	317/4	0.25	13/16	13/16	4/4	2	1	1/16		1/16	1		5	71	B4	4	379
20	20	159/2	0.25	7/8	7/8	4/4	2	1	1/16		1/16	1		2	74	D5	5	380
20	20	319/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		8	68	G#4	4	381
20	20	319/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86	D6	6	373
21	21	80	0.75	0	0	4/4	4	1	3/16		1/8	3/2		4	40	E2	2	402
21	21	80	3.0	0	0	4/4	2	1	3/4		1/2	3/2		8	68	G#4	4	397
21	21	80	3.0	0	0	4/4	2	1	3/4		1/2	3/2		5	71	B4	4	397
21	21	80	1.5	0	0	4/4	1	1	3/8		1/4	3/2		2	86	D6	6	391
21	21	323/4	0.25	3/16	3/16	4/4	4	1	1/16		1/16	1		3	45	A2	2	403
21	21	81	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		5	47	B2	2	404
21	21	81	0.75	1/4	1/4	4/4	3	1	3/16		1/8	3/2		4	52	E3	3	399
21	21	163/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		5	83	B5	5	392
21	21	327/4	0.25	7/16	7/16	4/4	3	1	1/16		1/16	1		8	56	G#3	3	400
21	21	82	1.0	1/2	1/2	4/4	3	1	1/4		1/4	1		5	59	B3	3	401
21	21	82	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	81	A5	5	393
21	21	165/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		8	80	G#5	5	394
21	21	83	1.0	3/4	3/4	4/4	4	1	1/4		1/4	1		2	38	D2	2	405
21	21	83	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	64	E4	4	398
21	21	83	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	71	B4	4	398
21	21	83	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		5	83	B5	5	395
21	21	335/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		4	88	E6	6	396
22	22	84	0.75	0	0	4/4	4	1	3/16		1/8	3/2		7	37	C#2	2	423
22	22	84	2.0	0	0	4/4	2	1	1/2		1/2	1	1	4	64	E4	4	412
22	22	84	2.0	0	0	4/4	2	1	1/2		1/2	1	1	7	73	C#5	5	412
22	22	84	1.5	0	0	4/4	1	1	3/8		1/4	3/2		4	88	E6	6	406
22	22	339/4	0.25	3/16	3/16	4/4	4	1	1/16		1/16	1		4	40	E2	2	424
22	22	85	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1		3	45	A2	2	425
22	22	85	0.75	1/4	1/4	4/4	3	1	3/16		1/8	3/2		7	49	C#3	3	417
22	22	171/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		7	85	C#6	6	407
22	22	343/4	0.25	7/16	7/16	4/4	3	1	1/16		1/16	1		4	52	E3	3	418
22	22	86	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	57	A3	3	419
22	22	86	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	4	64	E4	4	413
22	22	86	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	7	73	C#5	5	413
22	22	86	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		5	83	B5	5	408
22	22	173/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		7	61	C#4	4	414
22	22	173/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		7	61	C#4	4	420
22	22	173/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		3	81	A5	5	409
22	22	87	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		5	47	B2	2	426
22	22	87	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		6	54	F#3	3	421
22	22	87	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	415
22	22	87	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		2	86	D6	6	410
22	22	351/4	0.25	15/16	15/16	4/4	4	1	1/16		1/16	1		2	50	D3	3	427
22	22	351/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		2	62	D4	4	422
22	22	351/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		6	78	F#5	5	416
22	22	351/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	83	B5	5	411
23	23	88	1.0	0	0	4/4	4	1	1/4		1/4	1		4	52	E3	3	458
23	23	88	0.25	0	0	4/4	3	1	1/16		1/16	1		5	59	B3	3	446
23	23	88	0.25	0	0	4/4	2	1	1/16		1/16	1		2	74	D5	5	434
23	23	88	1.5	0	0	4/4	1	1	3/8		1/4	3/2		3	81	A5	5	428
23	23	353/4	0.25	1/16	1/16	4/4	3	1	1/16		1/16	1		10	58	A#3	3	447
23	23	353/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	435
23	23	177/2	0.25	1/8	1/8	4/4	3	1	1/16		1/16	1		5	59	B3	3	448
23	23	177/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		2	74	D5	5	436
23	23	355/4	0.25	3/16	3/16	4/4	3	1	1/16		1/16	1		10	58	A#3	3	449
23	23	355/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	437
23	23	89	1.0	1/4	1/4	4/4	4	1	1/4		1/4	1	1	4	40	E2	2	459
23	23	89	0.25	1/4	1/4	4/4	3	1	1/16		1/16	1		5	59	B3	3	450
23	23	89	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		2	74	D5	5	438
23	23	357/4	0.25	5/16	5/16	4/4	3	1	1/16		1/16	1		10	58	A#3	3	451
23	23	357/4	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	439
23	23	179/2	0.25	3/8	3/8	4/4	3	1	1/16		1/16	1		5	59	B3	3	452
23	23	179/2	0.25	3/8	3/8	4/4	2	1	1/16		1/16	1		2	74	D5	5	440
23	23	179/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		8	80	G#5	5	429
23	23	359/4	0.25	7/16	7/16	4/4	3	1	1/16		1/16	1		10	58	A#3	3	453
23	23	359/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		7	73	C#5	5	441
23	23	90	0.5	1/2	1/2	4/4	4	1	1/8		1/8	1	-1	4	40	E2	2	460
23	23	90	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		7	61	C#4	4	454
23	23	90	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		4	76	E5	5	442
23	23	90	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	81	A5	5	430
23	23	181/2	0.5	5/8	5/8	4/4	4	1	1/8		1/8	1		4	40	E2	2	461
23	23	181/2	0.5	5/8	5/8	4/4	3	1	1/8		1/8	1		5	59	B3	3	455
23	23	181/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		2	74	D5	5	443
23	23	181/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		8	80	G#5	5	431
23	23	91	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		6	42	F#2	2	462
23	23	91	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		4	52	E3	3	456
23	23	91	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		5	59	B3	3	456
23	23	91	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	74	D5	5	444
23	23	91	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	81	A5	5	432
23	23	367/4	0.25	15/16	15/16	4/4	4	1	1/16		1/16	1		8	44	G#2	2	463
23	23	367/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		4	52	E3	3	457
23	23	367/4	0.25	15/16	15/16	4/4	3	1	1/16		1/16	1		5	59	B3	3	457
23	23	367/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		2	74	D5	5	445
23	23	367/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	83	B5	5	433
24	24	92	0.5	0	0	4/4	4	1	1/8		1/8	1		3	45	A2	2	473
24	24	92	0.5	0	0	4/4	3	1	1/8		1/8	1		4	52	E3	3	470
24	24	92	0.5	0	0	4/4	3	1	1/8		1/8	1		7	61	C#4	4	470
24	24	92	0.5	0	0	4/4	2	1	1/8		1/8	1		7	73	C#5	5	467
24	24	92	0.5	0	0	4/4	1	1	1/8		1/8	1		4	76	E5	5	464
24	24	93	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		4	40	E2	2	474
24	24	93	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	468
24	24	93	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		2	62	D4	4	468
24	24	93	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		4	64	E4	4	465
24	24	93	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		4	64	E4	4	471
24	24	93	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	465
24	24	93	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		5	71	B4	4	471
24	24	93	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		8	80	G#5	5	465
24	24	94	0.5	1/2	1/2	4/4	4	1	1/8		1/8	1		3	45	A2	2	475
24	24	94	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		7	61	C#4	4	469
24	24	94	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		4	64	E4	4	466
24	24	94	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		4	64	E4	4	472
24	24	94	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	69	A4	4	472
24	24	94	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		7	73	C#5	5	466
24	24	94	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		3	81	A5	5	466
25	25	96	0.5	0	0	4/4	4	1	1/8		1/8	1		4	40	E2	2	480
25	25	96	0.5	0	0	4/4	3	1	1/8		1/8	1		4	52	E3	3	476
25	25	97	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		8	44	G#2	2	481
25	25	97	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		8	56	G#3	3	477
25	25	98	0.5	1/2	1/2	4/4	4	1	1/8		1/8	1		3	45	A2	2	482
25	25	98	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	57	A3	3	478
25	25	99	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		0	48	C3	3	483
25	25	99	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		0	60	C4	4	479
26	26	100	0.5	0	0	4/4	3	1	1/8		1/8	1		0	48	C3	3	488
26	26	100	0.5	0	0	4/4	4	1	1/8		1/8	1		0	48	C3	3	492
26	26	100	0.5	0	0	4/4	3	1	1/8		1/8	1		0	60	C4	4	488
26	26	100	0.5	0	0	4/4	2	1	1/8		1/8	1		0	72	C5	5	484
26	26	101	0.5	1/4	1/4	4/4	4	1	1/8		1/8	1		-2	46	Bb2	2	493
26	26	101	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		0	60	C4	4	489
26	26	101	0.5	1/4	1/4	4/4	3	1	1/8		1/8	1		1	67	G4	4	489
26	26	101	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	76	E5	5	485
26	26	102	0.5	1/2	1/2	4/4	4	1	1/8		1/8	1		3	45	A2	2	494
26	26	102	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		0	60	C4	4	490
26	26	102	0.5	1/2	1/2	4/4	3	1	1/8		1/8	1		3	69	A4	4	490
26	26	102	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	77	F5	5	486
26	26	103	0.5	3/4	3/4	4/4	4	1	1/8		1/8	1		-1	41	F2	2	495
26	26	103	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		0	60	C4	4	491
26	26	103	0.5	3/4	3/4	4/4	3	1	1/8		1/8	1		3	69	A4	4	491
26	26	103	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	81	A5	5	487
27	27	104	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	502
27	27	104	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	500
27	27	104	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	500
27	27	104	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		0	60	C4	4	498
27	27	104	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	498
27	27	104	3.0	0	0	4/4	1	1	3/4		1/2	3/2		0	72	C5	5	496
27	27	106	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	503
27	27	106	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	501
27	27	106	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	501
27	27	106	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		0	60	C4	4	499
27	27	106	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	499
27	27	107	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	1	67	G4	4	497
28	28	108	2.0	0	0	4/4	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	516
28	28	108	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	514
28	28	108	2.0	0	0	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	514
28	28	108	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		0	60	C4	4	512
28	28	108	0.5	0	0	4/4	1	1	1/8		1/8	1	-1	1	67	G4	4	504
28	28	108	2.0	0	0	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	512
28	28	217/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	505
28	28	109	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	506
28	28	219/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	507
28	28	110	2.0	1/2	1/2	4/4	4	1	1/2	1/2_r16_0	1/2	1		4	40	E2	2	517
28	28	110	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		4	52	E3	3	515
28	28	110	2.0	1/2	1/2	4/4	3	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	515
28	28	110	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		0	60	C4	4	513
28	28	110	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		-1	65	F4	4	508
28	28	110	2.0	1/2	1/2	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	67	G4	4	513
28	28	221/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	509
28	28	111	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62	D4	4	510
28	28	223/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	511
29	29	112	1.0	0	0	4/4	4	1	1/4	1/4_r16_0	1/4	1		4	40	E2	2	529
29	29	112	1.0	0	0	4/4	3	1	1/4	1/4_r16_0	1/4	1		4	52	E3	3	525
29	29	112	1.0	0	0	4/4	3	1	1/4	1/4_r16_0	1/4	1		1	55	G3	3	525
29	29	112	1.0	0	0	4/4	2	1	1/4	1/4_r16_0	1/4	1		0	60	C4	4	522
29	29	112	0.5	0	0	4/4	1	1	1/8		1/8	1		2	62	D4	4	518
29	29	112	1.0	0	0	4/4	2	1	1/4	1/4_r16_0	1/4	1		1	67	G4	4	522
29	29	225/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60	C4	4	519
29	29	113	1.0	1/4	1/4	4/4	4	1	1/4	1/4_r16_0	1/4	1		4	40	E2	2	530
29	29	113	2.0	1/4	1/4	4/4	2	1	1/2	1/2_r16_0	1/2	1		1	55	G3	3	523
29	29	113	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		-2	58	Bb3	3	520
29	29	113	1.0	1/4	1/4	4/4	3	1	1/4	1/4_r16_0	1/4	1		7	61	C#4	4	526
