quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
237	1.0	80	80	0	0	3/4	2	1	1/4		1/4	1		-1	65	680
237	1.0	80	80	0	0	3/4	1	1	1/4		1/4	1		-1	77	677
238	1.0	80	80	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	681
238	1.0	80	80	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	678
239	1.0	80	80	1/2	1/2	3/4	4	1	1/4		1/4	1	1	-1	41	686
239	1.0	80	80	1/2	1/2	3/4	3	1	1/4		1/4	1	1	-4	56	684
239	1.0	80	80	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71	682
239	1.0	80	80	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83	679
240	1.0	81	81	0	0	3/4	4	1	1/4		1/4	1	-1	-1	41	692
240	1.0	81	81	0	0	3/4	3	1	1/4		1/4	1	-1	-4	56	689
240	3.0	81	81	0	0	3/4	2	1	3/4		1/2	3/2	1	0	72	688
240	3.0	81	81	0	0	3/4	1	1	3/4		1/2	3/2	1	0	84	687
241	1.0	81	81	1/4	1/4	3/4	4	1	1/4		1/4	1		4	40	693
241	1.0	81	81	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	690
242	1.0	81	81	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	694
242	1.0	81	81	1/2	1/2	3/4	3	1	1/4		1/4	1		4	52	691
243	1.0	82	82	0	0	3/4	4	1	1/4		1/4	1		-1	41	702
243	1.0	82	82	0	0	3/4	3	1	1/4		1/4	1		3	57	699
243	1.0	82	82	0	0	3/4	2	1	1/4		1/4	1	-1	0	72	697
243	1.0	82	82	0	0	3/4	1	1	1/4		1/4	1	-1	0	84	695
244	1.0	82	82	1/4	1/4	3/4	4	1	1/4		1/4	1		4	40	703
244	1.0	82	82	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	700
244	2.0	82	82	1/4	1/4	3/4	2	1	1/2		1/2	1	1	0	72	698
244	2.0	82	82	1/4	1/4	3/4	1	1	1/2		1/2	1	1	0	84	696
245	1.0	82	82	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	704
245	1.0	82	82	1/2	1/2	3/4	3	1	1/4		1/4	1		4	52	701
246	1.0	83	83	0	0	3/4	4	1	1/4		1/4	1		-1	41	712
246	1.0	83	83	0	0	3/4	3	1	1/4		1/4	1		3	57	709
246	1.0	83	83	0	0	3/4	2	1	1/4		1/4	1	-1	0	72	707
246	1.0	83	83	0	0	3/4	1	1	1/4		1/4	1	-1	0	84	705
247	1.0	83	83	1/4	1/4	3/4	4	1	1/4		1/4	1		4	52	713
247	1.0	83	83	1/4	1/4	3/4	3	1	1/4		1/4	1		1	67	710
247	2.0	83	83	1/4	1/4	3/4	2	1	1/2		1/2	1	1	0	72	708
247	2.0	83	83	1/4	1/4	3/4	1	1	1/2		1/2	1	1	0	84	706
248	1.0	83	83	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	714
248	1.0	83	83	1/2	1/2	3/4	3	1	1/4		1/4	1		4	64	711
249	1.0	84	84	0	0	3/4	4	1	1/4		1/4	1		-1	53	724
249	1.0	84	84	0	0	3/4	3	1	1/4		1/4	1		3	69	721
249	1.0	84	84	0	0	3/4	2	1	1/4		1/4	1	-1	0	72	718
249	1.0	84	84	0	0	3/4	1	1	1/4		1/4	1	-1	0	84	715
250	1.0	84	84	1/4	1/4	3/4	4	1	1/4		1/4	1		-1	41	725
250	1.0	84	84	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	722
250	1.0	84	84	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69	719
250	1.0	84	84	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	716
251	1.0	84	84	1/2	1/2	3/4	4	1	1/4		1/4	1		-1	41	726
251	1.0	84	84	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	723
251	1.0	84	84	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69	720
251	1.0	84	84	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	717
252	1.0	85	85	0	0	3/4	4	1	1/4		1/4	1		-1	41	730
252	1.0	85	85	0	0	3/4	3	1	1/4		1/4	1		3	57	729
252	1.0	85	85	0	0	3/4	2	1	1/4		1/4	1		-1	65	728
252	1.0	85	85	0	0	3/4	1	1	1/4		1/4	1		-1	77	727
255	0.0	86	86	0	0	3/4	1	1	0	acciaccatura	1/8	1		5	71	731
255	0.0	86	86	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	71	734
255	1.0	86	86	0	0	3/4	4	1	1/4		1/4	1		0	48	739
255	1.0	86	86	0	0	3/4	3	1	1/4		1/4	1		0	60	737
255	1.0	86	86	0	0	3/4	1	1	1/4		1/4	1		0	72	732
255	1.0	86	86	0	0	3/4	2	1	1/4		1/4	1		0	72	735
257	1.0	86	86	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	740
257	1.0	86	86	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	738
257	1.0	86	86	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	733
257	1.0	86	86	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	736
258	0.0	87	87	0	0	3/4	1	1	0	acciaccatura	1/8	1		5	71	741
258	0.0	87	87	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	71	744
258	1.0	87	87	0	0	3/4	4	1	1/4		1/4	1		0	48	749
258	1.0	87	87	0	0	3/4	3	1	1/4		1/4	1		0	60	747
258	1.0	87	87	0	0	3/4	1	1	1/4		1/4	1		0	72	742
258	1.0	87	87	0	0	3/4	2	1	1/4		1/4	1		0	72	745
260	1.0	87	87	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	750
260	1.0	87	87	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	748
260	1.0	87	87	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	743
260	1.0	87	87	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	746
261	0.0	88	88	0	0	3/4	1	1	0	acciaccatura	1/8	1		5	71	751
261	0.0	88	88	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	71	755
261	1.0	88	88	0	0	3/4	4	1	1/4		1/4	1		0	48	762
261	1.0	88	88	0	0	3/4	3	1	1/4		1/4	1		0	60	759
261	1.0	88	88	0	0	3/4	1	1	1/4		1/4	1		0	72	752
261	1.0	88	88	0	0	3/4	2	1	1/4		1/4	1		0	72	756
262	1.0	88	88	1/4	1/4	3/4	4	1	1/4		1/4	1		0	36	763
262	1.0	88	88	1/4	1/4	3/4	3	1	1/4		1/4	1		0	48	760
262	1.0	88	88	1/4	1/4	3/4	1	1	1/4		1/4	1		0	60	753
262	1.0	88	88	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	757
263	1.0	88	88	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	764
263	1.0	88	88	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	761
263	1.0	88	88	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	754
263	1.0	88	88	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72	758
264	1.0	89	89	0	0	3/4	4	1	1/4		1/4	1		0	36	774
264	1.0	89	89	0	0	3/4	3	1	1/4		1/4	1		0	48	771
264	1.0	89	89	0	0	3/4	1	1	1/4		1/4	1		0	60	765
264	1.0	89	89	0	0	3/4	2	1	1/4		1/4	1		0	60	768
265	1.0	89	89	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	775
265	1.0	89	89	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	772
265	1.0	89	89	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	766
265	1.0	89	89	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	769
266	1.0	89	89	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	776
266	1.0	89	89	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	773
266	1.0	89	89	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	767
266	1.0	89	89	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	770
267	3.0	90	90	0	0	3/4	4	1	3/4		1/2	3/2		-5	37	785
267	3.0	90	90	0	0	3/4	3	1	3/4		1/2	3/2		-5	49	784
267	3.0	90	90	0	0	3/4	2	1	3/4		1/2	3/2		-4	56	783
267	0.5	90	90	0	0	3/4	1	1	1/8		1/8	1		-5	61	777
267	3.0	90	90	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	783
535/2	0.5	90	90	1/8	1/8	3/4	1	1	1/8		1/8	1		-3	63	778
268	0.5	90	90	1/4	1/4	3/4	1	1	1/8		1/8	1		-5	61	779
537/2	0.5	90	90	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	780
269	0.5	90	90	1/2	1/2	3/4	1	1	1/8		1/8	1		-5	61	781
539/2	0.5	90	90	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	782
270	3.0	91	91	0	0	3/4	4	1	3/4		1/2	3/2	1	-5	37	794
270	3.0	91	91	0	0	3/4	2	1	3/4		1/2	3/2	1	-4	56	792
270	3.0	91	91	0	0	3/4	3	1	3/4		1/2	3/2	1	-5	61	793
270	0.5	91	91	0	0	3/4	1	1	1/8		1/8	1		-1	65	786
270	3.0	91	91	0	0	3/4	2	1	3/4		1/2	3/2	1	-1	65	792
541/2	0.5	91	91	1/8	1/8	3/4	1	1	1/8		1/8	1		-6	66	787
271	0.5	91	91	1/4	1/4	3/4	1	1	1/8		1/8	1		-4	68	788
543/2	0.5	91	91	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	789
272	0.5	91	91	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	790
545/2	0.5	91	91	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73	791
273	3.0	92	92	0	0	3/4	4	1	3/4		1/2	3/2	0	-5	37	803
273	3.0	92	92	0	0	3/4	2	1	3/4		1/2	3/2	0	-4	56	801
273	3.0	92	92	0	0	3/4	3	1	3/4		1/2	3/2	0	-5	61	802
273	3.0	92	92	0	0	3/4	2	1	3/4		1/2	3/2	0	-1	65	801
273	0.5	92	92	0	0	3/4	1	1	1/8		1/8	1		-3	75	795
547/2	0.5	92	92	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	796
274	0.5	92	92	1/4	1/4	3/4	1	1	1/8		1/8	1		-6	78	797
549/2	0.5	92	92	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77	798
275	0.5	92	92	1/2	1/2	3/4	1	1	1/8		1/8	1		-3	75	799
551/2	0.5	92	92	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73	800
276	2.0	93	93	0	0	3/4	4	1	1/2		1/2	1	0	-5	37	814
276	2.0	93	93	0	0	3/4	2	1	1/2		1/2	1	-1	-4	56	810
276	2.0	93	93	0	0	3/4	3	1	1/2		1/2	1	-1	-5	61	812
276	2.0	93	93	0	0	3/4	2	1	1/2		1/2	1	-1	-1	65	810
276	0.5	93	93	0	0	3/4	1	1	1/8		1/8	1		0	72	804
553/2	0.5	93	93	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70	805
277	0.5	93	93	1/4	1/4	3/4	1	1	1/8		1/8	1		-4	68	806
555/2	0.5	93	93	3/8	3/8	3/4	1	1	1/8		1/8	1		-6	66	807
278	1.0	93	93	1/2	1/2	3/4	4	1	1/4		1/4	1	-1	-5	37	815
278	1.0	93	93	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56	811
278	1.0	93	93	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	813
278	0.5	93	93	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	808
278	1.0	93	93	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	66	811
557/2	0.5	93	93	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	809
279	3.0	94	94	0	0	3/4	4	1	3/4		1/2	3/2		-5	37	824
279	3.0	94	94	0	0	3/4	2	1	3/4		1/2	3/2		-4	56	822
279	0.5	94	94	0	0	3/4	1	1	1/8		1/8	1		-5	61	816
279	3.0	94	94	0	0	3/4	3	1	3/4		1/2	3/2		-5	61	823
279	3.0	94	94	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	822
559/2	0.5	94	94	1/8	1/8	3/4	1	1	1/8		1/8	1		-3	63	817
280	0.5	94	94	1/4	1/4	3/4	1	1	1/8		1/8	1		-5	61	818
561/2	0.5	94	94	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	819
281	0.5	94	94	1/2	1/2	3/4	1	1	1/8		1/8	1		-5	61	820
563/2	0.5	94	94	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	821
282	3.0	95	95	0	0	3/4	4	1	3/4		1/2	3/2	1	-5	37	833
282	3.0	95	95	0	0	3/4	2	1	3/4		1/2	3/2	1	-4	56	831
282	3.0	95	95	0	0	3/4	3	1	3/4		1/2	3/2	1	-5	61	832
282	0.5	95	95	0	0	3/4	1	1	1/8		1/8	1		-1	65	825
282	3.0	95	95	0	0	3/4	2	1	3/4		1/2	3/2	1	-1	65	831
565/2	0.5	95	95	1/8	1/8	3/4	1	1	1/8		1/8	1		-6	66	826
283	0.5	95	95	1/4	1/4	3/4	1	1	1/8		1/8	1		-4	68	827
567/2	0.5	95	95	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	828
284	0.5	95	95	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	829
569/2	0.5	95	95	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73	830
285	3.0	96	96	0	0	3/4	4	1	3/4		1/2	3/2	0	-5	37	842
285	3.0	96	96	0	0	3/4	2	1	3/4		1/2	3/2	0	-4	56	840
285	3.0	96	96	0	0	3/4	3	1	3/4		1/2	3/2	0	-5	61	841
285	3.0	96	96	0	0	3/4	2	1	3/4		1/2	3/2	0	-1	65	840
285	0.5	96	96	0	0	3/4	1	1	1/8		1/8	1		-3	75	834
571/2	0.5	96	96	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	835
286	0.5	96	96	1/4	1/4	3/4	1	1	1/8		1/8	1		-6	78	836
573/2	0.5	96	96	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77	837
287	0.5	96	96	1/2	1/2	3/4	1	1	1/8		1/8	1		-3	75	838
575/2	0.5	96	96	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73	839
288	2.0	97	97	0	0	3/4	4	1	1/2		1/2	1	-1	-5	37	853
288	2.0	97	97	0	0	3/4	2	1	1/2		1/2	1	0	-4	56	849
288	2.0	97	97	0	0	3/4	3	1	1/2		1/2	1	-1	-5	61	851
288	2.0	97	97	0	0	3/4	2	1	1/2		1/2	1	-1	-1	65	849
288	0.5	97	97	0	0	3/4	1	1	1/8		1/8	1		0	72	843
577/2	0.5	97	97	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70	844
289	0.5	97	97	1/4	1/4	3/4	1	1	1/8		1/8	1		-4	68	845
579/2	0.5	97	97	3/8	3/8	3/4	1	1	1/8		1/8	1		-6	66	846
290	1.0	97	97	1/2	1/2	3/4	4	1	1/4		1/4	1		-5	37	854
290	1.0	97	97	1/2	1/2	3/4	2	1	1/4		1/4	1	-1	-4	56	850
290	1.0	97	97	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	852
290	0.5	97	97	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	847
290	1.0	97	97	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	66	850
581/2	0.5	97	97	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	848
291	1.0	98	98	0	0	3/4	4	1	1/4		1/4	1		-5	37	867
291	1.0	98	98	0	0	3/4	2	1	1/4		1/4	1		-4	56	861
291	0.5	98	98	0	0	3/4	1	1	1/8		1/8	1		-5	61	855
291	1.0	98	98	0	0	3/4	3	1	1/4		1/4	1		-5	61	864
291	1.0	98	98	0	0	3/4	2	1	1/4		1/4	1		-1	65	861
583/2	0.5	98	98	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	65	856
292	1.0	98	98	1/4	1/4	3/4	4	1	1/4		1/4	1		-5	49	868
292	1.0	98	98	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61	862
292	1.0	98	98	1/4	1/4	3/4	3	1	1/4		1/4	1		-5	61	865
292	0.5	98	98	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	857
585/2	0.5	98	98	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65	858
293	1.0	98	98	1/2	1/2	3/4	4	1	1/4		1/4	1		-5	49	869
293	1.0	98	98	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61	863
293	1.0	98	98	1/2	1/2	3/4	3	1	1/4		1/4	1		-5	61	866
293	0.5	98	98	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	859
587/2	0.5	98	98	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	860
294	1.0	99	99	0	0	3/4	4	1	1/4		1/4	1		-5	49	882
294	0.5	99	99	0	0	3/4	1	1	1/8		1/8	1		-5	61	870
294	1.0	99	99	0	0	3/4	2	1	1/4		1/4	1		-5	61	876
294	1.0	99	99	0	0	3/4	3	1	1/4		1/4	1		-5	61	879
589/2	0.5	99	99	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	65	871
295	1.0	99	99	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	883
295	0.5	99	99	1/4	1/4	3/4	1	1	1/8		1/8	1		0	60	872
295	1.0	99	99	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	877
295	1.0	99	99	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	880
591/2	0.5	99	99	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65	873
296	1.0	99	99	1/2	1/2	3/4	4	1	1/4		1/4	1		5	47	884
296	0.5	99	99	1/2	1/2	3/4	1	1	1/8		1/8	1		5	59	874
296	1.0	99	99	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	878
296	1.0	99	99	1/2	1/2	3/4	3	1	1/4		1/4	1		5	59	881
593/2	0.5	99	99	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	875
297	1.0	100	100	0	0	3/4	4	1	1/4		1/4	1		0	48	895
297	0.5	100	100	0	0	3/4	1	1	1/8		1/8	1		0	60	885
297	1.0	100	100	0	0	3/4	2	1	1/4		1/4	1		0	60	891
297	1.0	100	100	0	0	3/4	3	1	1/4		1/4	1		0	60	893
595/2	0.5	100	100	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	65	886
298	0.5	100	100	1/4	1/4	3/4	1	1	1/8		1/8	1		-4	68	887
597/2	0.5	100	100	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	888
299	1.0	100	100	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	896
299	1.0	100	100	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	894
299	0.5	100	100	1/2	1/2	3/4	1	1	1/8		1/8	1		0	60	889
299	1.0	100	100	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	892
599/2	0.5	100	100	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	890
300	1.0	101	101	0	0	3/4	4	1	1/4		1/4	1		-1	41	900
300	1.0	101	101	0	0	3/4	3	1	1/4		1/4	1		-1	53	899
300	1.0	101	101	0	0	3/4	1	1	1/4		1/4	1		-1	65	897
300	1.0	101	101	0	0	3/4	2	1	1/4		1/4	1		-1	65	898
303	1.0	102	102	0	0	3/4	3	1	1/4		1/4	1		-1	65	903
303	3.0	102	102	0	0	3/4	2	1	3/4		1/2	3/2	1	3	69	902
303	3.0	102	102	0	0	3/4	1	1	3/4		1/2	3/2	1	-3	75	901
305	1.0	102	102	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	904
306	1.0	103	103	0	0	3/4	3	1	1/4		1/4	1		-1	65	907
306	3.0	103	103	0	0	3/4	2	1	3/4		1/2	3/2	0	3	69	906
306	3.0	103	103	0	0	3/4	1	1	3/4		1/2	3/2	0	-3	75	905
308	1.0	103	103	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	908
309	1.0	104	104	0	0	3/4	3	1	1/4		1/4	1		-1	65	911
309	3.0	104	104	0	0	3/4	2	1	3/4		1/2	3/2	0	3	69	910
309	3.0	104	104	0	0	3/4	1	1	3/4		1/2	3/2	0	-3	75	909
310	1.0	104	104	1/4	1/4	3/4	3	1	1/4		1/4	1		-1	53	912
311	1.0	104	104	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	65	913
312	1.0	105	105	0	0	3/4	3	1	1/4		1/4	1		-1	53	916
312	3.0	105	105	0	0	3/4	2	1	3/4		1/2	3/2	-1	3	69	915
312	3.0	105	105	0	0	3/4	1	1	3/4		1/2	3/2	-1	-3	75	914
313	1.0	105	105	1/4	1/4	3/4	3	1	1/4		1/4	1		-1	65	917
314	1.0	105	105	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	918
315	1.0	106	106	0	0	3/4	4	1	1/4		1/4	1		-2	58	922
315	3.0	106	106	0	0	3/4	3	1	3/4		1/2	3/2	1	-1	65	921
315	3.0	106	106	0	0	3/4	2	1	3/4		1/2	3/2	1	-4	68	920
315	3.0	106	106	0	0	3/4	1	1	3/4		1/2	3/2	1	2	74	919
317	1.0	106	106	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	923
318	1.0	107	107	0	0	3/4	4	1	1/4		1/4	1		-2	58	927
318	3.0	107	107	0	0	3/4	3	1	3/4		1/2	3/2	0	-1	65	926
318	3.0	107	107	0	0	3/4	2	1	3/4		1/2	3/2	0	-4	68	925
318	3.0	107	107	0	0	3/4	1	1	3/4		1/2	3/2	0	2	74	924
320	1.0	107	107	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	928
321	1.0	108	108	0	0	3/4	4	1	1/4		1/4	1		-2	58	932
321	3.0	108	108	0	0	3/4	3	1	3/4		1/2	3/2	0	-1	65	931
321	3.0	108	108	0	0	3/4	2	1	3/4		1/2	3/2	0	-4	68	930
321	3.0	108	108	0	0	3/4	1	1	3/4		1/2	3/2	0	2	74	929
322	1.0	108	108	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	46	933
323	1.0	108	108	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	58	934
324	1.0	109	109	0	0	3/4	4	1	1/4		1/4	1		-2	46	938
324	3.0	109	109	0	0	3/4	3	1	3/4		1/2	3/2	-1	-1	65	937
324	3.0	109	109	0	0	3/4	2	1	3/4		1/2	3/2	-1	-4	68	936
324	3.0	109	109	0	0	3/4	1	1	3/4		1/2	3/2	-1	2	74	935
325	1.0	109	109	1/4	1/4	3/4	4	1	1/4		1/4	1		-2	58	939
326	1.0	109	109	1/2	1/2	3/4	4	1	1/4		1/4	1		-2	46	940
327	1.0	110	110	0	0	3/4	3	1	1/4		1/4	1		1	67	943
327	3.0	110	110	0	0	3/4	2	1	3/4		1/2	3/2	1	-2	70	942
327	3.0	110	110	0	0	3/4	1	1	3/4		1/2	3/2		-5	73	941
328	1.0	110	110	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	944
329	1.0	110	110	1/2	1/2	3/4	3	1	1/4		1/4	1		1	67	945
330	1.0	111	111	0	0	3/4	4	1	1/4		1/4	1		4	52	948
330	3.0	111	111	0	0	3/4	1	1	3/4		1/2	3/2	1	1	67	946
330	3.0	111	111	0	0	3/4	2	1	3/4		1/2	3/2	-1	-2	70	947
330	3.0	111	111	0	0	3/4	1	1	3/4		1/2	3/2	1	0	72	946
331	1.0	111	111	1/4	1/4	3/4	4	1	1/4		1/4	1		4	40	949
332	1.0	111	111	1/2	1/2	3/4	4	1	1/4		1/4	1		4	52	950
333	1.0	112	112	0	0	3/4	3	1	1/4		1/4	1		-1	65	953
333	3.0	112	112	0	0	3/4	1	1	3/4		1/2	3/2	-1	1	67	951
333	3.0	112	112	0	0	3/4	2	1	3/4		1/2	3/2	1	-4	68	952
333	3.0	112	112	0	0	3/4	1	1	3/4		1/2	3/2	-1	0	72	951
334	1.0	112	112	1/4	1/4	3/4	3	1	1/4		1/4	1		-1	53	954
335	1.0	112	112	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	65	955
336	1.0	113	113	0	0	3/4	4	1	1/4		1/4	1		-1	53	958
336	3.0	113	113	0	0	3/4	1	1	3/4		1/2	3/2		-1	65	956
336	3.0	113	113	0	0	3/4	2	1	3/4		1/2	3/2	-1	-4	68	957
336	3.0	113	113	0	0	3/4	1	1	3/4		1/2	3/2		0	72	956
337	1.0	113	113	1/4	1/4	3/4	4	1	1/4		1/4	1		-1	41	959
338	1.0	113	113	1/2	1/2	3/4	4	1	1/4		1/4	1		-1	53	960
339	1.0	114	114	0	0	3/4	4	1	1/4		1/4	1		0	48	965
339	1.0	114	114	0	0	3/4	3	1	1/4		1/4	1		0	60	963
339	1.0	114	114	0	0	3/4	1	1	1/4		1/4	1		4	64	961
339	1.0	114	114	0	0	3/4	2	1	1/4		1/4	1		1	67	962
339	1.0	114	114	0	0	3/4	1	1	1/4		1/4	1		0	72	961
341	1.0	114	114	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	966
341	1.0	114	114	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	964
342	1.0	115	115	0	0	3/4	4	1	1/4		1/4	1		0	48	969
342	1.0	115	115	0	0	3/4	3	1	1/4		1/4	1		0	60	967
344	1.0	115	115	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	970
344	1.0	115	115	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	968
345	1.0	116	116	0	0	3/4	4	1	1/4		1/4	1		0	48	974
345	1.0	116	116	0	0	3/4	3	1	1/4		1/4	1		0	60	971
346	1.0	116	116	1/4	1/4	3/4	4	1	1/4		1/4	1		0	36	975
346	1.0	116	116	1/4	1/4	3/4	3	1	1/4		1/4	1		0	48	972
347	1.0	116	116	1/2	1/2	3/4	4	1	1/4		1/4	1		0	48	976
347	1.0	116	116	1/2	1/2	3/4	3	1	1/4		1/4	1		0	60	973
348	1.0	117	117	0	0	3/4	4	1	1/4		1/4	1		0	36	980
348	1.0	117	117	0	0	3/4	3	1	1/4		1/4	1		0	48	977
349	1.0	117	117	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	981
349	1.0	117	117	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	978
350	1.0	117	117	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	982
350	1.0	117	117	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	979
351	0.0	118	118	0	0	3/4	1	1	0	acciaccatura	1/8	1		-2	70	983
351	0.0	118	118	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	71	986
351	1.0	118	118	0	0	3/4	4	1	1/4		1/4	1		0	48	991
351	1.0	118	118	0	0	3/4	3	1	1/4		1/4	1		0	60	989
351	1.0	118	118	0	0	3/4	1	1	1/4		1/4	1		0	72	984
351	1.0	118	118	0	0	3/4	2	1	1/4		1/4	1		0	72	987
353	1.0	118	118	1/2	1/2	3/4	4	1	1/4		1/4	1		0	36	992
353	1.0	118	118	1/2	1/2	3/4	3	1	1/4		1/4	1		0	48	990
353	1.0	118	118	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	985
353	1.0	118	118	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	988
354	0.0	119	119	0	0	3/4	1	1	0	acciaccatura	1/8	1		-2	70	993
354	0.0	119	119	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	71	996
354	1.0	119	119	0	0	3/4	4	1	1/4		1/4	1		0	48	1001
354	1.0	119	119	0	0	3/4	3	1	1/4		1/4	1		0	60	999
