mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
113	111	441	1.0		0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	2165
113	111	441	1.0		0	0	4/4	3	1	1/4			1/4	1		0	60	C4	4	2166
113	111	441	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	2165
113	111	441	1.0		0	0	4/4	2	1	1/4			1/4	1		0	72	C5	5	2165
113	111	442	2.0		1/4	1/4	4/4	4	1	1/2			1/2	1		0	60	C4	4	2168
113	111	442	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		1	67	G4	4	2164
113	111	442	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	2164
113	111	442	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	2164
113	111	444	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		0	60	C4	4	2169
114	112	445	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	2178
114	112	445	0.5		0	0	4/4	2	1	1/8			1/8	1		3	57	A3	3	2170
114	112	445	0.5		0	0	4/4	4	1	1/8			1/8	1		0	60	C4	4	2180
114	112	891/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2171
114	112	891/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		3	69	A4	4	2181
114	112	446	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2172
114	112	446	2.0		1/4	1/4	4/4	4	1	1/2			1/2	1		3	69	A4	4	2182
114	112	893/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2173
114	112	447	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	48	C3	3	2179
114	112	447	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	2174
114	112	895/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2175
114	112	448	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	2176
114	112	448	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		1	67	G4	4	2183
114	112	897/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2177
115	113	449	0.0		0	0	4/4	4	1	0		grace16	1/16	1		6	66	F#4	4	2200
115	113	449	0.0		0	0	4/4	4	1	0		grace16	1/16	1		1	67	G4	4	2201
115	113	449	0.0		0	0	4/4	4	1	0		grace16	1/16	1		3	69	A4	4	2202
115	113	449	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	2199
115	113	449	0.5		0	0	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	2191
115	113	449	2.0		0	0	4/4	4	1	1/2			1/2	1		1	67	G4	4	2203
115	113	899/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	2192
115	113	899/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2184
115	113	450	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	2193
115	113	450	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	2185
115	113	901/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	2194
115	113	901/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2186
115	113	451	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	2195
115	113	451	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-1	65	F4	4	2204
115	113	451	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		5	83	B5	5	2187
115	113	903/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2196
115	113	903/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2188
115	113	452	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		0	60	C4	4	2205
115	113	452	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2197
115	113	452	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	2189
115	113	905/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	2198
115	113	905/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2190
116	114	453	1.0		0	0	4/4	3	1	1/4			1/4	1		4	52	E3	3	2215
116	114	453	0.5		0	0	4/4	4	1	1/8			1/8	1		0	60	C4	4	2217
116	114	453	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	2207
116	114	453	1.0		0	0	4/4	1	1	1/4			1/4	1		0	72	C5	5	2206
116	114	907/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2208
116	114	907/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		-2	70	Bb4	4	2218
116	114	454	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	2209
116	114	454	2.0		1/4	1/4	4/4	4	1	1/2			1/2	1		-2	70	Bb4	4	2219
116	114	909/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2210
116	114	455	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	2216
116	114	455	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2211
116	114	911/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2212
116	114	456	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2213
116	114	456	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		3	69	A4	4	2220
116	114	913/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2214
117	115	457	0.0		0	0	4/4	4	1	0		grace16	1/16	1		1	67	G4	4	2238
117	115	457	0.0		0	0	4/4	4	1	0		grace16	1/16	1		3	69	A4	4	2239
117	115	457	0.0		0	0	4/4	4	1	0		grace16	1/16	1		-2	70	Bb4	4	2240
117	115	457	1.0		0	0	4/4	3	1	1/4			1/4	1		0	48	C3	3	2236
117	115	457	0.5		0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2228
117	115	457	2.0		0	0	4/4	4	1	1/2			1/2	1		3	69	A4	4	2241
117	115	915/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2229
117	115	915/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2221
117	115	458	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2230
117	115	458	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	2222
117	115	917/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2231
117	115	917/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2223
117	115	459	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	2232
117	115	459	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	67	G4	4	2242
117	115	459	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		5	83	B5	5	2224
117	115	919/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2233
117	115	919/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2225
117	115	460	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	2237
117	115	460	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		0	60	C4	4	2243
117	115	460	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	2234
117	115	460	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		2	86	D6	6	2226
117	115	921/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	2235
117	115	921/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2227
118	116	461	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	2255
118	116	461	0.5		0	0	4/4	4	1	1/8			1/8	1		0	60	C4	4	2257
118	116	461	0.5		0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2247
118	116	461	2.0		0	0	4/4	1	1	1/2			1/2	1		0	84	C6	6	2244
118	116	923/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2248
118	116	923/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		0	72	C5	5	2258
118	116	462	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2249
118	116	462	2.0		1/4	1/4	4/4	4	1	1/2			1/2	1		0	72	C5	5	2259
118	116	925/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2250
118	116	463	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		1	55	G3	3	2256
118	116	463	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	2251
118	116	463	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		2	86	D6	6	2245
118	116	927/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2252
118	116	464	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	2253
118	116	464	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	-2	70	Bb4	4	2260
118	116	464	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		4	88	E6	6	2246
118	116	929/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2254
119	117	465	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	2273
119	117	465	0.5		0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	2265
119	117	465	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	-2	70	Bb4	4	2275
119	117	465	1.0		0	0	4/4	1	1	1/4			1/4	1		-1	89	F6	6	2261
119	117	931/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2266
119	117	466	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	2267
119	117	466	2.0		1/4	1/4	4/4	4	1	1/2			1/2	1		3	69	A4	4	2276
119	117	466	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	2262
119	117	933/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2268
119	117	467	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	2274
119	117	467	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		1	67	G4	4	2269
119	117	467	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		5	83	B5	5	2263
119	117	935/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2270
119	117	468	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	2271
119	117	468	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	1	67	G4	4	2277
119	117	468	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		7	85	C#6	6	2264
119	117	937/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2272
120	118	469	1.0		0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	2290
120	118	469	0.5		0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2282
120	118	469	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	1	67	G4	4	2292
120	118	469	1.0		0	0	4/4	1	1	1/4			1/4	1		2	86	D6	6	2278
120	118	939/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2283
120	118	939/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		-1	65	F4	4	2293
120	118	470	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		4	64	E4	4	2294
120	118	470	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2284
120	118	470	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		2	74	D5	5	2279
120	118	941/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2285
120	118	941/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	2295
120	118	471	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		1	55	G3	3	2291
120	118	471	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		2	62	D4	4	2296
120	118	471	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2286
120	118	471	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-1	77	F5	5	2280
120	118	943/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2287
120	118	943/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	2297
120	118	472	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		0	60	C4	4	2298
120	118	472	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2288
120	118	472	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		5	71	B4	4	2281
120	118	945/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2289
120	118	945/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		5	59	B3	3	2299
121	119	473	1.0		0	0	4/4	3	1	1/4			1/4	1		0	48	C3	3	2311
121	119	473	1.0		0	0	4/4	4	1	1/4			1/4	1		0	60	C4	4	2314
121	119	473	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	2308
121	119	473	0.5		0	0	4/4	1	1	1/8			1/8	1		2	74	D5	5	2300
121	119	947/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2301
121	119	474	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	2315
121	119	474	2.0		1/4	1/4	4/4	3	1	1/2			1/2	1		0	48	C3	3	2312
121	119	474	2.0		1/4	1/4	4/4	2	1	1/2			1/2	1		0	60	C4	4	2309
121	119	474	2.0		1/4	1/4	4/4	3	1	1/2			1/2	1		0	60	C4	4	2312
121	119	474	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	2302
121	119	949/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2303
121	119	475	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	2316
121	119	475	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		5	71	B4	4	2304
121	119	951/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2305
121	119	476	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		4	40	E2	2	2317
121	119	476	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	2313
121	119	476	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	2310
121	119	476	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	2313
121	119	476	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		-5	73	Db5	5	2306
121	119	953/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2307
122	120	477	2.0		0	0	4/4	4	1	1/2			1/2	1		-1	41	F2	2	2333
122	120	477	4.0		0	0	4/4	3	2	1			1	1	1	0	48	C3	3	2332
122	120	477	0.5		0	0	4/4	2	1	1/8			1/8	1		-4	56	Ab3	3	2322
122	120	477	2.0		0	0	4/4	3	1	1/2			1/2	1		0	60	C4	4	2330
122	120	477	0.5		0	0	4/4	1	1	1/8			1/8	1		-4	68	Ab4	4	2318
122	120	955/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2323
122	120	955/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		-4	80	Ab5	5	2319
122	120	478	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2324
122	120	478	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		-4	80	Ab5	5	2320
122	120	957/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2325
122	120	479	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		0	36	C2	2	2334
122	120	479	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		-2	58	Bb3	3	2331
122	120	479	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	2326
122	120	959/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2327
122	120	480	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		0	72	C5	5	2328
122	120	480	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		1	79	G5	5	2321
122	120	961/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	2329
123	121	481	0.5		0	0	4/4	4	1	1/8			1/8	1		-1	41	F2	2	2353
123	121	481	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	0	48	C3	3	2345
123	121	481	0.5		0	0	4/4	3	1	1/8			1/8	1		-4	56	Ab3	3	2345
123	121	481	0.5		0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2337
123	121	481	1.0		0	0	4/4	1	1	1/4			1/4	1		-1	77	F5	5	2335
123	121	963/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	2354
123	121	963/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	2346
123	121	963/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2338
123	121	482	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		5	47	B2	2	2355
123	121	482	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		5	59	B3	3	2347
123	121	482	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	2339
123	121	965/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	2356
123	121	965/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	2348
123	121	965/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2340
123	121	483	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		-5	49	Db3	3	2357
123	121	483	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		-5	61	Db4	4	2349
123	121	483	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		-5	73	Db5	5	2341
123	121	967/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	2358
123	121	967/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	2350
123	121	967/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2342
123	121	484	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		-4	44	Ab2	2	2359
123	121	484	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		-4	56	Ab3	3	2351
123	121	484	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2343
123	121	484	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	2336
123	121	969/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		-1	41	F2	2	2360
123	121	969/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		-1	53	F3	3	2352
123	121	969/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2344
124	122	485	2.0		0	0	4/4	4	1	1/2			1/2	1		4	40	E2	2	2374
124	122	485	4.0		0	0	4/4	3	1	1			1	1	1	0	48	C3	3	2373
124	122	485	0.5		0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	2365
124	122	485	4.0		0	0	4/4	3	1	1			1	1	1	0	60	C4	4	2373
124	122	485	0.5		0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	2361
124	122	971/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2366
124	122	971/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		-2	82	Bb5	5	2362
124	122	486	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		0	72	C5	5	2367
124	122	486	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		-2	82	Bb5	5	2363
124	122	973/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	2368
124	122	487	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		-1	41	F2	2	2375
124	122	487	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2369
124	122	975/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2370
124	122	488	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2371
124	122	488	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		-4	80	Ab5	5	2364
124	122	977/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2372
125	123	489	0.5		0	0	4/4	4	1	1/8			1/8	1		0	36	C2	2	2394
125	123	489	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	0	48	C3	3	2386
125	123	489	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	0	60	C4	4	2386
125	123	489	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	2378
125	123	489	1.0		0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	2376
125	123	979/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	2387
125	123	979/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	2395
125	123	979/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2379
125	123	490	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		-5	61	Db4	4	2388
125	123	490	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		-5	61	Db4	4	2396
125	123	490	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-5	73	Db5	5	2380
125	123	981/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		-2	58	Bb3	3	2389
125	123	981/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		-2	58	Bb3	3	2397
125	123	981/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	2381
125	123	491	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		1	55	G3	3	2390
125	123	491	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		1	55	G3	3	2398
125	123	491	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		1	67	G4	4	2382
125	123	983/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		4	52	E3	3	2391
125	123	983/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		4	52	E3	3	2399
125	123	983/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	2383
125	123	492	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		0	48	C3	3	2400
125	123	492	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	2384
125	123	492	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		0	60	C4	4	2392
125	123	492	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	2377
125	123	985/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		-2	46	Bb2	2	2401
125	123	985/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	2385
125	123	985/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		-2	58	Bb3	3	2393
126	124	493	2.0		0	0	4/4	4	1	1/2			1/2	1		-4	44	Ab2	2	2414
126	124	493	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	2406
126	124	493	1.0		0	0	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	2410
126	124	493	0.5		0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	2402
126	124	987/2	0.5		1/8	1/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	2403
126	124	494	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2407
126	124	494	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		0	84	C6	6	2404
126	124	989/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	2408
126	124	495	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		4	52	E3	3	2415
126	124	495	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		1	55	G3	3	2411
126	124	495	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1	1	0	72	C5	5	2409
126	124	991/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		1	67	G4	4	2412
126	124	496	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	1	67	G4	4	2413
126	124	496	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	-2	82	Bb5	5	2405
127	125	497	2.0		0	0	4/4	4	1	1/2			1/2	1		-1	53	F3	3	2428
127	125	497	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	1	67	G4	4	2423
127	125	497	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	0	72	C5	5	2419
127	125	497	1.0		0	0	4/4	1	1	1/4			1/4	1	-1	-2	82	Bb5	5	2416
127	125	498	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	2420
127	125	498	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-1	65	F4	4	2424
127	125	498	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		-4	80	Ab5	5	2417
127	125	997/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2421
127	125	499	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		0	48	C3	3	2429
127	125	499	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		-3	51	Eb3	3	2425
127	125	499	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1	1	-4	68	Ab4	4	2422
127	125	999/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		-3	63	Eb4	4	2426
127	125	500	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	-3	63	Eb4	4	2427
127	125	500	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	-6	78	Gb5	5	2418
128	126	501	2.0		0	0	4/4	4	1	1/2			1/2	1		-5	49	Db3	3	2442
128	126	501	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	-3	63	Eb4	4	2437
128	126	501	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	-4	68	Ab4	4	2433
128	126	501	1.0		0	0	4/4	1	1	1/4			1/4	1	-1	-6	78	Gb5	5	2430
128	126	502	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		-4	56	Ab3	3	2434
128	126	502	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-5	61	Db4	4	2438
128	126	502	2.0		1/4	1/4	4/4	1	1	1/2			1/2	1		-1	77	F5	5	2431
128	126	1005/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2435
128	126	503	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		3	45	A2	2	2443
128	126	503	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		0	48	C3	3	2439
128	126	503	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1	1	-1	65	F4	4	2436
128	126	1007/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	2440
