quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
167/2	0.5	56	56	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	65		612
167/2	0.5	56	56	1/4	1/4	3/8	1	1	1/8		1/8	1		-5	73		610
84	1.0	57	57	0	0	3/8	4	1	1/4		1/4	1		0	48		623
84	1.0	57	57	0	0	3/8	3	1	1/4		1/4	1		1	55		621
84	1.0	57	57	0	0	3/8	2	1	1/4		1/4	1		4	64		619
84	1.0	57	57	0	0	3/8	1	1	1/4		1/4	1		0	72		617
85	0.5	57	57	1/4	1/4	3/8	4	1	1/8		1/8	1		0	48		624
85	0.5	57	57	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55		622
85	0.5	57	57	1/4	1/4	3/8	2	1	1/8		1/8	1		4	64		620
85	0.5	57	57	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72		618
86	0.5	58	58	1/8	1/8	3/8	4	1	1/8		1/8	1		-5	49		628
86	0.5	58	58	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	53		627
86	0.5	58	58	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	58		626
86	0.5	58	58	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	65		626
86	0.5	58	58	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		625
175/2	0.5	59	59	1/8	1/8	3/8	4	1	1/8		1/8	1		2	50		632
175/2	0.5	59	59	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	53		631
175/2	0.5	59	59	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56		631
175/2	0.5	59	59	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	58		630
175/2	0.5	59	59	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	65		630
175/2	0.5	59	59	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		629
89	0.5	60	60	1/8	1/8	3/8	4	1	1/8		1/8	1		2	50		636
89	0.5	60	60	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	53		635
89	0.5	60	60	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56		635
89	0.5	60	60	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	58		634
89	0.5	60	60	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	65		634
89	0.5	60	60	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		633
181/2	0.5	61	61	1/8	1/8	3/8	4	1	1/8		1/8	1		-3	51		644
181/2	0.5	61	61	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56		643
181/2	0.5	61	61	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	58		642
181/2	0.5	61	61	1/8	1/8	3/8	2	1	1/8		1/8	1		-3	63		642
181/2	0.5	61	61	1/8	1/8	3/8	1	1	1/8		1/8	1	1	-2	70		637
91	0.125	61	61	1/4	1/4	3/8	1	1	1/32		1/32	1	-1	-2	70		638
729/8	0.125	61	61	9/32	9/32	3/8	1	1	1/32		1/32	1		0	72		639
365/4	0.125	61	61	5/16	5/16	3/8	1	1	1/32		1/32	1		-5	73		640
731/8	0.125	61	61	11/32	11/32	3/8	1	1	1/32		1/32	1		-2	70		641
183/2	0.125	62	62	0	0	3/8	1	1	1/32		1/32	1		1	67		645
733/8	0.125	62	62	1/32	1/32	3/8	1	1	1/32		1/32	1		-4	68		646
367/4	0.125	62	62	1/16	1/16	3/8	1	1	1/32		1/32	1		-2	70		647
735/8	0.125	62	62	3/32	3/32	3/8	1	1	1/32		1/32	1		1	67		648
92	0.5	62	62	1/8	1/8	3/8	4	1	1/8		1/8	1		-3	63		659
92	0.125	62	62	1/8	1/8	3/8	1	1	1/32		1/32	1		-1	65		649
92	0.25	62	62	1/8	1/8	3/8	3	1	1/16		1/16	1		-2	70		658
92	0.25	62	62	1/8	1/8	3/8	2	1	1/16		1/16	1		-5	73		657
737/8	0.125	62	62	5/32	5/32	3/8	1	1	1/32		1/32	1		-3	63		650
369/4	0.125	62	62	3/16	3/16	3/8	1	1	1/32		1/32	1		1	67		651
739/8	0.125	62	62	7/32	7/32	3/8	1	1	1/32		1/32	1		-3	63		652
185/2	0.125	62	62	1/4	1/4	3/8	1	1	1/32		1/32	1		-2	70		653
741/8	0.125	62	62	9/32	9/32	3/8	1	1	1/32		1/32	1		1	67		654
371/4	0.125	62	62	5/16	5/16	3/8	1	1	1/32		1/32	1		-5	73		655
743/8	0.125	62	62	11/32	11/32	3/8	1	1	1/32		1/32	1		-2	70		656
93	0.25	63	63	0	0	3/8	1	1	1/16		1/16	1		-1	77		660
373/4	0.25	63	63	1/16	1/16	3/8	1	1	1/16		1/16	1		-3	75		661
187/2	0.75	63	63	1/8	1/8	3/8	1	1	3/16		1/8	3/2		2	74		662
377/4	0.25	63	63	5/16	5/16	3/8	1	1	1/16		1/16	1		-5	73		663
189/2	0.167	64	64	0	0	3/8	4	1	1/24		1/16	2/3		-4	44		677
189/2	1.0	64	64	0	0	3/8	1	1	1/4		1/4	1		0	72		664
284/3	0.167	64	64	1/24	1/24	3/8	4	1	1/24		1/16	2/3		0	48		678
569/6	0.167	64	64	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-3	51		679
95	0.167	64	64	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-4	56		671
95	0.5	64	64	1/8	1/8	3/8	4	1	1/8		1/8	1		-4	56		680
571/6	0.167	64	64	1/6	1/6	3/8	3	1	1/24		1/16	2/3		0	60		672
286/3	0.167	64	64	5/24	5/24	3/8	3	1	1/24		1/16	2/3		4	64		673
191/2	0.5	64	64	1/4	1/4	3/8	4	1	1/8		1/8	1		-4	44		681
191/2	0.167	64	64	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-5	61		668
191/2	0.167	64	64	1/4	1/4	3/8	3	1	1/24		1/16	2/3		-1	65		674
191/2	0.167	64	64	1/4	1/4	3/8	1	1	1/24		1/16	2/3		-3	75		665
287/3	0.167	64	64	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-1	65		669
287/3	0.167	64	64	7/24	7/24	3/8	3	1	1/24		1/16	2/3		-4	68		675
287/3	0.167	64	64	7/24	7/24	3/8	1	1	1/24		1/16	2/3		-5	73		666
575/6	0.167	64	64	1/3	1/3	3/8	3	1	1/24		1/16	2/3		-3	63		676
575/6	0.167	64	64	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	68		670
575/6	0.167	64	64	1/3	1/3	3/8	1	1	1/24		1/16	2/3		0	72		667
96	0.167	65	65	0	0	3/8	4	1	1/24		1/16	2/3		-4	44		699
96	0.25	65	65	0	0	3/8	3	1	1/16		1/16	1		2	62		691
96	0.5	65	65	0	0	3/8	2	1	1/8		1/8	1		-1	65		685
96	0.5	65	65	0	0	3/8	1	1	1/8		1/8	1		0	72		682
577/6	0.167	65	65	1/24	1/24	3/8	4	1	1/24		1/16	2/3		2	50		700
385/4	0.25	65	65	1/16	1/16	3/8	3	1	1/16		1/16	1		2	50		692
289/3	0.167	65	65	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-1	53		701
193/2	0.167	65	65	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-5	49		693
193/2	0.5	65	65	1/8	1/8	3/8	4	1	1/8		1/8	1		-4	56		702
193/2	0.25	65	65	1/8	1/8	3/8	2	1	1/16		1/16	1		1	67		686
193/2	0.5	65	65	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70		683
290/3	0.167	65	65	1/6	1/6	3/8	3	1	1/24		1/16	2/3		4	52		694
387/4	0.25	65	65	3/16	3/16	3/8	2	1	1/16		1/16	1		-5	61		687
581/6	0.167	65	65	5/24	5/24	3/8	3	1	1/24		1/16	2/3		1	55		695
97	0.5	65	65	1/4	1/4	3/8	4	1	1/8		1/8	1		-4	44		703
97	0.167	65	65	1/4	1/4	3/8	3	1	1/24		1/16	2/3		-4	56		696
97	0.167	65	65	1/4	1/4	3/8	2	1	1/24		1/16	2/3		0	60		688
97	0.5	65	65	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72		684
583/6	0.167	65	65	7/24	7/24	3/8	3	1	1/24		1/16	2/3		0	60		697
583/6	0.167	65	65	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-3	63		689
292/3	0.167	65	65	1/3	1/3	3/8	3	1	1/24		1/16	2/3		-3	63		698
292/3	0.167	65	65	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	68		690
195/2	0.167	66	66	0	0	3/8	4	1	1/24		1/16	2/3		-1	41		729
195/2	0.167	66	66	0	0	3/8	3	1	1/24		1/16	2/3		-4	56		721
195/2	0.167	66	66	0	0	3/8	2	1	1/24		1/16	2/3		-5	61		714
195/2	0.5	66	66	0	0	3/8	1	1	1/8		1/8	1		-5	73		704
293/3	0.167	66	66	1/24	1/24	3/8	4	1	1/24		1/16	2/3		1	43		730
293/3	0.167	66	66	1/24	1/24	3/8	3	1	1/24		1/16	2/3		4	52		722
293/3	0.167	66	66	1/24	1/24	3/8	2	1	1/24		1/16	2/3		-2	58		715
587/6	0.167	66	66	1/12	1/12	3/8	3	1	1/24		1/16	2/3		-3	51		723
587/6	0.167	66	66	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-3	51		731
587/6	0.167	66	66	1/12	1/12	3/8	2	1	1/24		1/16	2/3		-2	58		716
98	0.5	66	66	1/8	1/8	3/8	4	1	1/8		1/8	1		-4	44		732
98	0.167	66	66	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-3	51		724
98	0.5	66	66	1/8	1/8	3/8	2	1	1/8		1/8	1		-4	56		717
98	0.5	66	66	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72		705
589/6	0.167	66	66	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-4	56		725
295/3	0.167	66	66	5/24	5/24	3/8	3	1	1/24		1/16	2/3		0	60		726
197/2	0.5	66	66	1/4	1/4	3/8	4	1	1/8		1/8	1		0	48		733
197/2	0.25	66	66	1/4	1/4	3/8	3	1	1/16		1/16	1		-4	56		727
197/2	0.167	66	66	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-3	63		718
197/2	0.062	66	66	1/4	1/4	3/8	1	1	1/64		1/64	1		-3	75		706
1577/16	0.062	66	66	17/64	17/64	3/8	1	1	1/64		1/64	1		1	79		707
789/8	0.062	66	66	9/32	9/32	3/8	1	1	1/64		1/64	1		-4	80		708
296/3	0.167	66	66	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-4	68		719
1579/16	0.062	66	66	19/64	19/64	3/8	1	1	1/64		1/64	1		1	79		709
395/4	0.25	66	66	5/16	5/16	3/8	3	1	1/16		1/16	1		-3	51		728
395/4	0.062	66	66	5/16	5/16	3/8	1	1	1/64		1/64	1		-1	77		710
1581/16	0.062	66	66	21/64	21/64	3/8	1	1	1/64		1/64	1		-3	75		711
593/6	0.167	66	66	1/3	1/3	3/8	2	1	1/24		1/16	2/3		0	72		720
791/8	0.062	66	66	11/32	11/32	3/8	1	1	1/64		1/64	1		-5	73		712
1583/16	0.062	66	66	23/64	23/64	3/8	1	1	1/64		1/64	1		0	72		713
99	0.167	67	67	0	0	3/8	4	1	1/24		1/16	2/3		-3	39		746
99	0.5	67	67	0	0	3/8	3	1	1/8		1/8	1		1	55		740
99	0.5	67	67	0	0	3/8	2	1	1/8		1/8	1		1	67		736
99	1.0	67	67	0	0	3/8	1	1	1/4		1/4	1		-2	70		734
595/6	0.167	67	67	1/24	1/24	3/8	4	1	1/24		1/16	2/3		-2	46		747
298/3	0.167	67	67	1/12	1/12	3/8	4	1	1/24		1/16	2/3		2	50		748
199/2	1.0	67	67	1/8	1/8	3/8	4	1	1/4		1/4	1		-3	51		749
199/2	0.167	67	67	1/8	1/8	3/8	3	1	1/24		1/16	2/3		1	55		741
299/3	0.167	67	67	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-2	58		742
599/6	0.167	67	67	5/24	5/24	3/8	3	1	1/24		1/16	2/3		2	62		743
100	0.167	67	67	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-5	61		737
100	0.25	67	67	1/4	1/4	3/8	3	1	1/16		1/16	1		-3	63		744
100	0.5	67	67	1/4	1/4	3/8	1	1	1/8		1/8	1		-2	70		735
601/6	0.167	67	67	7/24	7/24	3/8	2	1	1/24		1/16	2/3		1	67		738
401/4	0.25	67	67	5/16	5/16	3/8	3	1	1/16		1/16	1		1	55		745
301/3	0.167	67	67	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-2	70		739
201/2	0.167	68	68	0	0	3/8	4	1	1/24		1/16	2/3		-4	44		769
201/2	0.5	68	68	0	0	3/8	3	1	1/8		1/8	1		-4	56		764
201/2	0.25	68	68	0	0	3/8	2	1	1/16		1/16	1		0	72		759
201/2	0.5	68	68	0	0	3/8	1	1	1/8		1/8	1		0	72		750
302/3	0.167	68	68	1/24	1/24	3/8	4	1	1/24		1/16	2/3		0	48		770
403/4	0.25	68	68	1/16	1/16	3/8	2	1	1/16		1/16	1		0	60		760
605/6	0.167	68	68	1/12	1/12	3/8	4	1	1/24		1/16	2/3	1	-3	51		771
101	0.167	68	68	1/8	1/8	3/8	3	1	1/24		1/16	2/3		0	48		765
101	0.5	68	68	1/8	1/8	3/8	4	1	1/8		1/8	1	-1	-3	51		772
101	0.5	68	68	1/8	1/8	3/8	1	1	1/8		1/8	1	1	-4	68		751
607/6	0.167	68	68	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-3	51		766
304/3	0.167	68	68	5/24	5/24	3/8	3	1	1/24		1/16	2/3		1	55		767
203/2	0.5	68	68	1/4	1/4	3/8	4	1	1/8		1/8	1		-4	44		773
203/2	0.5	68	68	1/4	1/4	3/8	3	1	1/8		1/8	1		-4	56		768
203/2	0.167	68	68	1/4	1/4	3/8	2	1	1/24		1/16	2/3		0	60		761
203/2	0.125	68	68	1/4	1/4	3/8	1	1	1/32		1/32	1	-1	-4	68		752
813/8	0.0	68	68	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		-2	70		753
813/8	0.0	68	68	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		-4	68		754
813/8	0.0	68	68	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		1	67		755
813/8	0.125	68	68	9/32	9/32	3/8	1	1	1/32		1/32	1		-4	68		756
305/3	0.167	68	68	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-3	63		762
407/4	0.125	68	68	5/16	5/16	3/8	1	1	1/32		1/32	1		-2	70		757
611/6	0.167	68	68	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	68		763
815/8	0.125	68	68	11/32	11/32	3/8	1	1	1/32		1/32	1		0	72		758
102	0.167	69	69	0	0	3/8	4	1	1/24		1/16	2/3		1	43		793
102	0.5	69	69	0	0	3/8	3	1	1/8		1/8	1		-2	58		788
102	0.25	69	69	0	0	3/8	2	1	1/16		1/16	1		-2	70		783
102	0.5	69	69	0	0	3/8	1	1	1/8		1/8	1		-5	73		774
613/6	0.167	69	69	1/24	1/24	3/8	4	1	1/24		1/16	2/3		-5	49		794
409/4	0.25	69	69	1/16	1/16	3/8	2	1	1/16		1/16	1		-2	58		784
307/3	0.167	69	69	1/12	1/12	3/8	4	1	1/24		1/16	2/3	1	4	52		795
205/2	0.167	69	69	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-5	49		789
205/2	0.5	69	69	1/8	1/8	3/8	4	1	1/8		1/8	1	-1	4	52		796
205/2	0.5	69	69	1/8	1/8	3/8	1	1	1/8		1/8	1	1	-2	70		775
308/3	0.167	69	69	1/6	1/6	3/8	3	1	1/24		1/16	2/3		4	52		790
617/6	0.167	69	69	5/24	5/24	3/8	3	1	1/24		1/16	2/3		1	55		791
103	0.5	69	69	1/4	1/4	3/8	4	1	1/8		1/8	1		-1	41		797
103	0.5	69	69	1/4	1/4	3/8	3	1	1/8		1/8	1		-4	56		792
103	0.167	69	69	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-5	61		785
103	0.125	69	69	1/4	1/4	3/8	1	1	1/32		1/32	1	-1	-2	70		776
825/8	0.0	69	69	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		0	72		777
825/8	0.0	69	69	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		-2	70		778
825/8	0.0	69	69	9/32	9/32	3/8	1	1	0	appoggiatura	1/64	1		3	69		779
825/8	0.125	69	69	9/32	9/32	3/8	1	1	1/32		1/32	1		-2	70		780
619/6	0.167	69	69	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-1	65		786
413/4	0.125	69	69	5/16	5/16	3/8	1	1	1/32		1/32	1		0	72		781
310/3	0.167	69	69	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	68		787
827/8	0.125	69	69	11/32	11/32	3/8	1	1	1/32		1/32	1		-5	73		782
207/2	0.167	70	70	0	0	3/8	4	1	1/24		1/16	2/3		4	40		823
207/2	0.167	70	70	0	0	3/8	3	1	1/24		1/16	2/3		1	55		814
207/2	0.167	70	70	0	0	3/8	2	1	1/24		1/16	2/3		1	67		805
207/2	0.5	70	70	0	0	3/8	1	1	1/8		1/8	1	1	0	72		798
311/3	0.167	70	70	1/24	1/24	3/8	4	1	1/24		1/16	2/3		1	43		824
311/3	0.167	70	70	1/24	1/24	3/8	3	1	1/24		1/16	2/3		-2	58		815
311/3	0.167	70	70	1/24	1/24	3/8	2	1	1/24		1/16	2/3		0	60		806
623/6	0.167	70	70	1/12	1/12	3/8	4	1	1/24		1/16	2/3		0	48		825
623/6	0.167	70	70	1/12	1/12	3/8	3	1	1/24		1/16	2/3		-2	58		816
623/6	0.167	70	70	1/12	1/12	3/8	2	1	1/24		1/16	2/3		0	60		807
104	0.167	70	70	1/8	1/8	3/8	4	1	1/24		1/16	2/3		-1	41		826
104	0.167	70	70	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-4	56		817
104	0.167	70	70	1/8	1/8	3/8	2	1	1/24		1/16	2/3		0	60		808
104	0.167	70	70	1/8	1/8	3/8	1	1	1/24		1/16	2/3	-1	0	72		799
625/6	0.167	70	70	1/6	1/6	3/8	4	1	1/24		1/16	2/3		1	43		827
625/6	0.167	70	70	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-2	58		818
625/6	0.167	70	70	1/6	1/6	3/8	2	1	1/24		1/16	2/3		4	64		809
625/6	0.167	70	70	1/6	1/6	3/8	1	1	1/24		1/16	2/3		-2	70		800
313/3	0.167	70	70	5/24	5/24	3/8	4	1	1/24		1/16	2/3		-4	44		828
313/3	0.167	70	70	5/24	5/24	3/8	3	1	1/24		1/16	2/3		0	60		819
313/3	0.167	70	70	5/24	5/24	3/8	2	1	1/24		1/16	2/3		-1	65		810
313/3	0.167	70	70	5/24	5/24	3/8	1	1	1/24		1/16	2/3		-4	68		801
209/2	0.167	70	70	1/4	1/4	3/8	4	1	1/24		1/16	2/3		-2	46		829
209/2	0.167	70	70	1/4	1/4	3/8	3	1	1/24		1/16	2/3		-2	58		820
209/2	0.167	70	70	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-3	63		811
209/2	0.167	70	70	1/4	1/4	3/8	1	1	1/24		1/16	2/3		1	67		802
314/3	0.167	70	70	7/24	7/24	3/8	4	1	1/24		1/16	2/3		-2	46		830
314/3	0.167	70	70	7/24	7/24	3/8	3	1	1/24		1/16	2/3		-1	53		821
314/3	0.167	70	70	7/24	7/24	3/8	2	1	1/24		1/16	2/3		2	62		812
314/3	0.167	70	70	7/24	7/24	3/8	1	1	1/24		1/16	2/3		-4	68		803
629/6	0.167	70	70	1/3	1/3	3/8	4	1	1/24		1/16	2/3		-2	46		831
629/6	0.167	70	70	1/3	1/3	3/8	3	1	1/24		1/16	2/3		-4	56		822
629/6	0.167	70	70	1/3	1/3	3/8	2	1	1/24		1/16	2/3		2	62		813
629/6	0.167	70	70	1/3	1/3	3/8	1	1	1/24		1/16	2/3		-1	65		804
105	0.167	71	71	0	0	3/8	4	1	1/24		1/16	2/3		-3	39		850
105	0.167	71	71	0	0	3/8	3	1	1/24		1/16	2/3		-4	56		841
105	0.167	71	71	0	0	3/8	2	1	1/24		1/16	2/3		2	62		834
105	0.5	71	71	0	0	3/8	1	1	1/8		1/8	1		-1	65		832
631/6	0.167	71	71	1/24	1/24	3/8	4	1	1/24		1/16	2/3		-2	46		851
631/6	0.167	71	71	1/24	1/24	3/8	2	1	1/24		1/16	2/3		-4	56		835
631/6	0.167	71	71	1/24	1/24	3/8	3	1	1/24		1/16	2/3		-2	58		842
316/3	0.167	71	71	1/12	1/12	3/8	4	1	1/24		1/16	2/3		2	50		852
316/3	0.167	71	71	1/12	1/12	3/8	3	1	1/24		1/16	2/3		-4	56		843
316/3	0.167	71	71	1/12	1/12	3/8	2	1	1/24		1/16	2/3		-2	58		836
211/2	1.0	71	71	1/8	1/8	3/8	4	1	1/4		1/4	1		-3	51		853
211/2	0.167	71	71	1/8	1/8	3/8	3	1	1/24		1/16	2/3		1	55		844
211/2	0.5	71	71	1/8	1/8	3/8	2	1	1/8		1/8	1	1	-2	58		837
211/2	0.5	71	71	1/8	1/8	3/8	1	1	1/8		1/8	1		-3	63		833
317/3	0.167	71	71	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-2	58		845
635/6	0.167	71	71	5/24	5/24	3/8	3	1	1/24		1/16	2/3		2	62		846
106	0.167	71	71	1/4	1/4	3/8	2	1	1/24		1/16	2/3	-1	-2	58		838
106	0.167	71	71	1/4	1/4	3/8	3	1	1/24		1/16	2/3		-3	63		847
637/6	0.167	71	71	7/24	7/24	3/8	3	1	1/24		1/16	2/3		1	55		848
637/6	0.167	71	71	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-2	58		839
319/3	0.167	71	71	1/3	1/3	3/8	3	1	1/24		1/16	2/3		-1	53		849
319/3	0.167	71	71	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	56		840
213/2	0.167	72	72	0	0	3/8	4	1	1/24		1/16	2/3		-5	49		865
213/2	0.5	72	72	0	0	3/8	3	1	1/8		1/8	1		-3	51		860
213/2	0.5	72	72	0	0	3/8	2	1	1/8		1/8	1		1	55		855
320/3	0.167	72	72	1/24	1/24	3/8	4	1	1/24		1/16	2/3		1	55		866
641/6	0.167	72	72	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-2	58		867
107	0.5	72	72	1/8	1/8	3/8	4	1	1/8		1/8	1		0	48		868
107	0.167	72	72	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-3	51		861
107	0.5	72	72	1/8	1/8	3/8	2	1	1/8		1/8	1		-4	56		856
107	1.0	72	72	1/8	1/8	3/8	1	1	1/4		1/4	1	1	-3	63		854
643/6	0.167	72	72	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-4	56		862
322/3	0.167	72	72	5/24	5/24	3/8	3	1	1/24		1/16	2/3		0	60		863
215/2	0.5	72	72	1/4	1/4	3/8	4	1	1/8		1/8	1		-2	46		869
215/2	0.167	72	72	1/4	1/4	3/8	2	1	1/24		1/16	2/3		-2	58		857
215/2	0.5	72	72	1/4	1/4	3/8	3	1	1/8		1/8	1		-5	61		864
323/3	0.167	72	72	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-3	63		858
647/6	0.167	72	72	1/3	1/3	3/8	2	1	1/24		1/16	2/3		1	67		859
108	1.0	73	73	0	0	3/8	4	1	1/4		1/4	1	1	-4	44		887
108	1.0	73	73	0	0	3/8	3	1	1/4		1/4	1	1	0	60		883
108	0.167	73	73	0	0	3/8	1	1	1/24		1/16	2/3	-1	-3	63		870
108	1.0	73	73	0	0	3/8	2	1	1/4		1/4	1	1	-4	68		879
649/6	0.167	73	73	1/24	1/24	3/8	1	1	1/24		1/16	2/3		-4	56		871
325/3	0.167	73	73	1/12	1/12	3/8	1	1	1/24		1/16	2/3		-2	58		872
217/2	0.167	73	73	1/8	1/8	3/8	1	1	1/24		1/16	2/3		0	60		873
326/3	0.167	73	73	1/6	1/6	3/8	1	1	1/24		1/16	2/3		-3	63		874
653/6	0.167	73	73	5/24	5/24	3/8	1	1	1/24		1/16	2/3		-4	68		875
109	0.167	73	73	1/4	1/4	3/8	4	1	1/24		1/16	2/3	-1	-4	44		888
109	0.167	73	73	1/4	1/4	3/8	3	1	1/24		1/16	2/3	-1	0	60		884
109	0.167	73	73	1/4	1/4	3/8	2	1	1/24		1/16	2/3	-1	-4	68		880
109	0.167	73	73	1/4	1/4	3/8	1	1	1/24		1/16	2/3		0	72		876
655/6	0.167	73	73	7/24	7/24	3/8	4	1	1/24		1/16	2/3		-3	39		889
655/6	0.167	73	73	7/24	7/24	3/8	3	1	1/24		1/16	2/3		0	60		885
655/6	0.167	73	73	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-3	63		881
655/6	0.167	73	73	7/24	7/24	3/8	1	1	1/24		1/16	2/3		-3	75		877
328/3	0.167	73	73	1/3	1/3	3/8	4	1	1/24		1/16	2/3		-1	41		890
328/3	0.167	73	73	1/3	1/3	3/8	3	1	1/24		1/16	2/3		-2	58		886
328/3	0.167	73	73	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-5	61		882
328/3	0.167	73	73	1/3	1/3	3/8	1	1	1/24		1/16	2/3		-5	73		878
219/2	0.167	74	74	0	0	3/8	4	1	1/24		1/16	2/3		-6	42		904
219/2	0.5	74	74	0	0	3/8	3	1	1/8		1/8	1		-4	56		899
219/2	0.5	74	74	0	0	3/8	2	1	1/8		1/8	1		0	60		894
219/2	0.5	74	74	0	0	3/8	1	1	1/8		1/8	1		0	72		891
329/3	0.167	74	74	1/24	1/24	3/8	4	1	1/24		1/16	2/3		0	48		905
659/6	0.167	74	74	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-3	51		906
110	0.5	74	74	1/8	1/8	3/8	4	1	1/8		1/8	1		-1	41		907
110	0.167	74	74	1/8	1/8	3/8	3	1	1/24		1/16	2/3		-5	49		900
110	0.5	74	74	1/8	1/8	3/8	2	1	1/8		1/8	1		-4	56		895
110	0.5	74	74	1/8	1/8	3/8	1	1	1/8		1/8	1		-5	73		892
661/6	0.167	74	74	1/6	1/6	3/8	3	1	1/24		1/16	2/3		-1	53		901
331/3	0.167	74	74	5/24	5/24	3/8	3	1	1/24		1/16	2/3		-4	56		902
221/2	0.5	74	74	1/4	1/4	3/8	4	1	1/8		1/8	1		-3	39		908
221/2	0.5	74	74	1/4	1/4	3/8	3	1	1/8		1/8	1		-6	54		903
221/2	0.167	74	74	1/4	1/4	3/8	2	1	1/24		1/16	2/3		0	60		896
221/2	0.5	74	74	1/4	1/4	3/8	1	1	1/8		1/8	1		-3	75		893
332/3	0.167	74	74	7/24	7/24	3/8	2	1	1/24		1/16	2/3		-3	63		897
665/6	0.167	74	74	1/3	1/3	3/8	2	1	1/24		1/16	2/3		-4	68		898
111	0.167	75	75	0	0	3/8	4	1	1/24		1/16	2/3		-5	37		923
111	0.5	75	75	0	0	3/8	3	1	1/8		1/8	1		-1	53		918
111	0.25	75	75	0	0	3/8	2	1	1/16		1/16	1		-4	68		913
111	1.0	75	75	0	0	3/8	1	1	1/4		1/4	1	1	-1	77		909
667/6	0.167	75	75	1/24	1/24	3/8	4	1	1/24		1/16	2/3		-1	41		924
445/4	0.75	75	75	1/16	1/16	3/8	2	1	3/16		1/8	3/2	1	-5	73		914
334/3	0.167	75	75	1/12	1/12	3/8	4	1	1/24		1/16	2/3		-4	44		925
223/2	0.167	75	75	1/8	1/8	3/8	4	1	1/24		1/16	2/3		0	48		926
223/2	0.5	75	75	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56		919
335/3	0.167	75	75	1/6	1/6	3/8	4	1	1/24		1/16	2/3		-5	49		927
