quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
2403/8	0.125	59	56	27/32	27/32	4/4	2	1	1/32		1/32	1		-3	75	2484
601/2	0.25	59	56	7/8	7/8	4/4	4	1	1/16		1/16	1		-3	51	2519
601/2	0.25	59	56	7/8	7/8	4/4	3	1	1/16		1/16	1		1	55	2503
601/2	0.25	59	56	7/8	7/8	4/4	1	1	1/16		1/16	1	-1	-3	63	2463
601/2	0.25	59	56	7/8	7/8	4/4	3	1	1/16		1/16	1		-3	63	2503
601/2	0.125	59	56	7/8	7/8	4/4	2	1	1/32		1/32	1		-1	77	2485
2405/8	0.125	59	56	29/32	29/32	4/4	2	1	1/32		1/32	1		-3	75	2486
1203/4	0.0	59	56	15/16	15/16	4/4	1	1	0	grace32after	1/32	1		-3	63	2464
1203/4	0.0	59	56	15/16	15/16	4/4	1	1	0	grace32after	1/32	1		2	62	2465
1203/4	0.25	59	56	15/16	15/16	4/4	3	1	1/16		1/16	1		-3	51	2504
1203/4	0.25	59	56	15/16	15/16	4/4	3	1	1/16		1/16	1		-2	58	2504
1203/4	0.25	59	56	15/16	15/16	4/4	4	1	1/16		1/16	1		-5	61	2520
1203/4	0.25	59	56	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63	2466
1203/4	0.125	59	56	15/16	15/16	4/4	2	1	1/32		1/32	1		-1	77	2487
2407/8	0.125	59	56	31/32	31/32	4/4	2	1	1/32		1/32	1		1	79	2488
301	0.25	60	57	0	0	4/4	4	1	1/16		1/16	1		-3	51	2585
301	0.25	60	57	0	0	4/4	3	1	1/16		1/16	1		0	60	2569
301	0.25	60	57	0	0	4/4	3	1	1/16		1/16	1		-3	63	2569
301	0.25	60	57	0	0	4/4	2	1	1/16		1/16	1		-4	80	2545
2409/8	0.125	60	57	1/32	1/32	4/4	1	1	1/32		1/32	1		-4	80	2521
1205/4	0.25	60	57	1/16	1/16	4/4	3	1	1/16		1/16	1		0	48	2570
1205/4	0.25	60	57	1/16	1/16	4/4	3	1	1/16		1/16	1		-4	56	2570
1205/4	0.25	60	57	1/16	1/16	4/4	4	1	1/16		1/16	1		0	60	2586
1205/4	0.25	60	57	1/16	1/16	4/4	2	1	1/16		1/16	1	1	-3	75	2546
1205/4	0.125	60	57	1/16	1/16	4/4	1	1	1/32		1/32	1		-3	87	2522
2411/8	0.125	60	57	3/32	3/32	4/4	1	1	1/32		1/32	1		2	86	2523
603/2	0.25	60	57	1/8	1/8	4/4	4	1	1/16		1/16	1		-6	54	2587
603/2	0.25	60	57	1/8	1/8	4/4	3	1	1/16		1/16	1		0	60	2571
603/2	0.25	60	57	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	68	2571
603/2	0.25	60	57	1/8	1/8	4/4	2	1	1/16		1/16	1	-1	-3	75	2547
603/2	0.125	60	57	1/8	1/8	4/4	1	1	1/32		1/32	1		-3	87	2524
2413/8	0.125	60	57	5/32	5/32	4/4	1	1	1/32		1/32	1		-4	68	2525
1207/4	0.25	60	57	3/16	3/16	4/4	3	1	1/16		1/16	1		0	48	2572
1207/4	0.25	60	57	3/16	3/16	4/4	3	1	1/16		1/16	1		0	60	2572
1207/4	0.25	60	57	3/16	3/16	4/4	4	1	1/16		1/16	1		-3	63	2588
1207/4	0.25	60	57	3/16	3/16	4/4	2	1	1/16		1/16	1		-4	68	2548
1207/4	0.125	60	57	3/16	3/16	4/4	1	1	1/32		1/32	1		-6	78	2526
2415/8	0.125	60	57	7/32	7/32	4/4	1	1	1/32		1/32	1		-3	75	2527
302	0.25	60	57	1/4	1/4	4/4	4	1	1/16		1/16	1		-1	53	2589
302	0.25	60	57	1/4	1/4	4/4	3	1	1/16		1/16	1		-5	61	2573
302	0.25	60	57	1/4	1/4	4/4	3	1	1/16		1/16	1		-4	68	2573
302	0.25	60	57	1/4	1/4	4/4	1	1	1/16		1/16	1		-5	73	2528
2417/8	0.125	60	57	9/32	9/32	4/4	2	1	1/32		1/32	1		-4	68	2549
1209/4	0.25	60	57	5/16	5/16	4/4	3	1	1/16		1/16	1		-1	53	2574
1209/4	0.25	60	57	5/16	5/16	4/4	3	1	1/16		1/16	1		-5	61	2574
1209/4	0.25	60	57	5/16	5/16	4/4	4	1	1/16		1/16	1		-5	61	2590
1209/4	0.125	60	57	5/16	5/16	4/4	2	1	1/32		1/32	1		-5	73	2550
1209/4	0.25	60	57	5/16	5/16	4/4	1	1	1/16		1/16	1	1	-4	80	2529
2419/8	0.125	60	57	11/32	11/32	4/4	2	1	1/32		1/32	1		0	72	2551
605/2	0.25	60	57	3/8	3/8	4/4	4	1	1/16		1/16	1		-8	52	2591
605/2	0.25	60	57	3/8	3/8	4/4	3	1	1/16		1/16	1		-5	61	2575
605/2	0.25	60	57	3/8	3/8	4/4	3	1	1/16		1/16	1		-4	68	2575
605/2	0.125	60	57	3/8	3/8	4/4	2	1	1/32		1/32	1		-5	73	2552
605/2	0.25	60	57	3/8	3/8	4/4	1	1	1/16		1/16	1	-1	-4	80	2530
2421/8	0.125	60	57	13/32	13/32	4/4	2	1	1/32		1/32	1		-4	68	2553
1211/4	0.25	60	57	7/16	7/16	4/4	3	1	1/16		1/16	1		-4	56	2576
1211/4	0.25	60	57	7/16	7/16	4/4	4	1	1/16		1/16	1		-5	61	2592
1211/4	0.25	60	57	7/16	7/16	4/4	3	1	1/16		1/16	1		-4	68	2576
1211/4	0.125	60	57	7/16	7/16	4/4	2	1	1/32		1/32	1		-8	76	2554
1211/4	0.25	60	57	7/16	7/16	4/4	1	1	1/16		1/16	1		-4	80	2531
2423/8	0.125	60	57	15/32	15/32	4/4	2	1	1/32		1/32	1		-5	73	2555
303	0.25	60	57	1/2	1/2	4/4	4	1	1/16		1/16	1		-3	51	2593
303	0.25	60	57	1/2	1/2	4/4	3	1	1/16		1/16	1		-4	56	2577
303	0.25	60	57	1/2	1/2	4/4	3	1	1/16		1/16	1		-4	68	2577
303	0.25	60	57	1/2	1/2	4/4	2	1	1/16		1/16	1		0	72	2556
2425/8	0.125	60	57	17/32	17/32	4/4	1	1	1/32		1/32	1		-4	80	2532
1213/4	0.25	60	57	9/16	9/16	4/4	3	1	1/16		1/16	1		-3	51	2578
1213/4	0.25	60	57	9/16	9/16	4/4	4	1	1/16		1/16	1		-5	61	2594
1213/4	0.25	60	57	9/16	9/16	4/4	2	1	1/16		1/16	1	1	-4	68	2557
1213/4	0.125	60	57	9/16	9/16	4/4	1	1	1/32		1/32	1		-2	82	2533
2427/8	0.125	60	57	19/32	19/32	4/4	1	1	1/32		1/32	1		-4	80	2534
607/2	0.25	60	57	5/8	5/8	4/4	4	1	1/16		1/16	1		-3	51	2595
607/2	0.25	60	57	5/8	5/8	4/4	3	1	1/16		1/16	1		0	60	2579
607/2	0.25	60	57	5/8	5/8	4/4	2	1	1/16		1/16	1	-1	-4	68	2558
607/2	0.25	60	57	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	68	2579
607/2	0.125	60	57	5/8	5/8	4/4	1	1	1/32		1/32	1		0	84	2535
2429/8	0.125	60	57	21/32	21/32	4/4	1	1	1/32		1/32	1		-4	80	2536
1215/4	0.0	60	57	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		-3	75	2559
1215/4	0.0	60	57	11/16	11/16	4/4	2	1	0	grace32after	1/32	1		2	74	2560
1215/4	0.25	60	57	11/16	11/16	4/4	3	1	1/16		1/16	1		-3	51	2580
1215/4	0.25	60	57	11/16	11/16	4/4	4	1	1/16		1/16	1		0	60	2596
1215/4	0.25	60	57	11/16	11/16	4/4	2	1	1/16		1/16	1		-3	75	2561
1215/4	0.125	60	57	11/16	11/16	4/4	1	1	1/32		1/32	1		-2	82	2537
2431/8	0.125	60	57	23/32	23/32	4/4	1	1	1/32		1/32	1		-4	80	2538
304	0.25	60	57	3/4	3/4	4/4	4	1	1/16		1/16	1		-5	49	2597
304	0.25	60	57	3/4	3/4	4/4	3	1	1/16		1/16	1		-2	58	2581
304	0.25	60	57	3/4	3/4	4/4	3	1	1/16		1/16	1		1	67	2581
304	0.25	60	57	3/4	3/4	4/4	1	1	1/16		1/16	1		-3	75	2539
2433/8	0.125	60	57	25/32	25/32	4/4	2	1	1/32		1/32	1		-3	63	2562
1217/4	0.25	60	57	13/16	13/16	4/4	3	1	1/16		1/16	1		-3	51	2582
1217/4	0.25	60	57	13/16	13/16	4/4	4	1	1/16		1/16	1		0	60	2598
1217/4	0.125	60	57	13/16	13/16	4/4	2	1	1/32		1/32	1		-1	65	2563
1217/4	0.25	60	57	13/16	13/16	4/4	1	1	1/16		1/16	1	1	1	79	2540
2435/8	0.125	60	57	27/32	27/32	4/4	2	1	1/32		1/32	1		-3	63	2564
609/2	0.25	60	57	7/8	7/8	4/4	4	1	1/16		1/16	1		-5	49	2599
609/2	0.25	60	57	7/8	7/8	4/4	3	1	1/16		1/16	1		-2	58	2583
609/2	0.25	60	57	7/8	7/8	4/4	3	1	1/16		1/16	1		-3	63	2583
609/2	0.125	60	57	7/8	7/8	4/4	2	1	1/32		1/32	1		1	67	2565
609/2	0.25	60	57	7/8	7/8	4/4	1	1	1/16		1/16	1	-1	1	79	2541
2437/8	0.125	60	57	29/32	29/32	4/4	2	1	1/32		1/32	1		-3	63	2566
1219/4	0.0	60	57	15/16	15/16	4/4	1	1	0	grace32after	1/32	1		1	79	2542
1219/4	0.0	60	57	15/16	15/16	4/4	1	1	0	grace32after	1/32	1		-1	77	2543
1219/4	0.25	60	57	15/16	15/16	4/4	3	1	1/16		1/16	1		-5	49	2584
1219/4	0.25	60	57	15/16	15/16	4/4	4	1	1/16		1/16	1		-2	58	2600
1219/4	0.125	60	57	15/16	15/16	4/4	2	1	1/32		1/32	1		-1	65	2567
1219/4	0.25	60	57	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79	2544
2439/8	0.125	60	57	31/32	31/32	4/4	2	1	1/32		1/32	1		-3	63	2568
305	0.25	61	58	0	0	4/4	4	1	1/16		1/16	1		0	48	2658
305	0.25	61	58	0	0	4/4	3	1	1/16		1/16	1		-2	58	2644
305	0.25	61	58	0	0	4/4	3	1	1/16		1/16	1		-3	63	2644
305	0.25	61	58	0	0	4/4	2	1	1/16		1/16	1		-4	68	2622
2441/8	0.125	61	58	1/32	1/32	4/4	1	1	1/32		1/32	1		-3	75	2601
1221/4	0.0	61	58	1/16	1/16	4/4	2	1	0	grace32after	1/32	1		-3	63	2623
1221/4	0.0	61	58	1/16	1/16	4/4	2	1	0	grace32after	1/32	1		2	62	2624
1221/4	0.25	61	58	1/16	1/16	4/4	3	1	1/16		1/16	1		0	48	2645
1221/4	0.25	61	58	1/16	1/16	4/4	4	1	1/16		1/16	1		-2	58	2659
1221/4	0.25	61	58	1/16	1/16	4/4	2	1	1/16		1/16	1		-3	63	2625
1221/4	0.125	61	58	1/16	1/16	4/4	1	1	1/32		1/32	1		-4	80	2602
2443/8	0.125	61	58	3/32	3/32	4/4	1	1	1/32		1/32	1		1	79	2603
611/2	0.25	61	58	1/8	1/8	4/4	4	1	1/16		1/16	1		0	48	2660
611/2	0.25	61	58	1/8	1/8	4/4	3	1	1/16		1/16	1		-4	56	2646
611/2	0.25	61	58	1/8	1/8	4/4	3	1	1/16		1/16	1		-3	63	2646
611/2	0.25	61	58	1/8	1/8	4/4	1	1	1/16		1/16	1		-4	80	2604
2445/8	0.125	61	58	5/32	5/32	4/4	2	1	1/32		1/32	1		-3	63	2626
1223/4	0.0	61	58	3/16	3/16	4/4	1	1	0	grace32after	1/32	1		-3	75	2605
1223/4	0.0	61	58	3/16	3/16	4/4	1	1	0	grace32after	1/32	1		2	74	2606
1223/4	0.25	61	58	3/16	3/16	4/4	3	1	1/16		1/16	1		0	48	2647
1223/4	0.25	61	58	3/16	3/16	4/4	4	1	1/16		1/16	1		-4	56	2661
1223/4	0.125	61	58	3/16	3/16	4/4	2	1	1/32		1/32	1		0	72	2627
1223/4	0.25	61	58	3/16	3/16	4/4	1	1	1/16		1/16	1		-3	75	2607
2447/8	0.125	61	58	7/32	7/32	4/4	2	1	1/32		1/32	1		-2	70	2628
306	0.25	61	58	1/4	1/4	4/4	4	1	1/16		1/16	1		-5	49	2662
306	0.25	61	58	1/4	1/4	4/4	3	1	1/16		1/16	1		-2	58	2648
306	0.25	61	58	1/4	1/4	4/4	3	1	1/16		1/16	1		-3	63	2648
306	0.25	61	58	1/4	1/4	4/4	2	1	1/16		1/16	1		-2	70	2629
2449/8	0.125	61	58	9/32	9/32	4/4	1	1	1/32		1/32	1		-3	75	2608
1225/4	0.0	61	58	5/16	5/16	4/4	2	1	0	grace32after	1/32	1		-3	63	2630
1225/4	0.0	61	58	5/16	5/16	4/4	2	1	0	grace32after	1/32	1		2	62	2631
1225/4	0.25	61	58	5/16	5/16	4/4	3	1	1/16		1/16	1		-5	49	2649
1225/4	0.25	61	58	5/16	5/16	4/4	4	1	1/16		1/16	1		-4	56	2663
1225/4	0.25	61	58	5/16	5/16	4/4	2	1	1/16		1/16	1		-3	63	2632
1225/4	0.125	61	58	5/16	5/16	4/4	1	1	1/32		1/32	1		-2	82	2609
2451/8	0.125	61	58	11/32	11/32	4/4	1	1	1/32		1/32	1		3	81	2610
613/2	0.25	61	58	3/8	3/8	4/4	4	1	1/16		1/16	1		-5	49	2664
613/2	0.25	61	58	3/8	3/8	4/4	3	1	1/16		1/16	1		1	55	2650
613/2	0.25	61	58	3/8	3/8	4/4	3	1	1/16		1/16	1		-3	63	2650
613/2	0.25	61	58	3/8	3/8	4/4	1	1	1/16		1/16	1		-2	82	2611
2453/8	0.125	61	58	13/32	13/32	4/4	2	1	1/32		1/32	1		-3	63	2633
1227/4	0.0	61	58	7/16	7/16	4/4	1	1	0	grace32after	1/32	1		-3	75	2612
1227/4	0.0	61	58	7/16	7/16	4/4	1	1	0	grace32after	1/32	1		2	74	2613
1227/4	0.25	61	58	7/16	7/16	4/4	3	1	1/16		1/16	1		-3	51	2651
1227/4	0.25	61	58	7/16	7/16	4/4	4	1	1/16		1/16	1		1	55	2665
1227/4	0.125	61	58	7/16	7/16	4/4	2	1	1/32		1/32	1		0	72	2634
1227/4	0.25	61	58	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	75	2614
2455/8	0.125	61	58	15/32	15/32	4/4	2	1	1/32		1/32	1		-2	70	2635
307	0.25	61	58	1/2	1/2	4/4	4	1	1/16		1/16	1		0	48	2666
307	0.25	61	58	1/2	1/2	4/4	3	1	1/16		1/16	1		-4	56	2652
307	0.25	61	58	1/2	1/2	4/4	3	1	1/16		1/16	1		-3	63	2652
307	0.25	61	58	1/2	1/2	4/4	2	1	1/16		1/16	1		-4	68	2636
2457/8	0.125	61	58	17/32	17/32	4/4	1	1	1/32		1/32	1		-3	75	2615
1229/4	0.0	61	58	9/16	9/16	4/4	2	1	0	grace32after	1/32	1		-3	63	2637
1229/4	0.0	61	58	9/16	9/16	4/4	2	1	0	grace32after	1/32	1		2	62	2638
1229/4	0.25	61	58	9/16	9/16	4/4	3	1	1/16		1/16	1		0	48	2653
1229/4	0.25	61	58	9/16	9/16	4/4	4	1	1/16		1/16	1		-4	56	2667
1229/4	0.25	61	58	9/16	9/16	4/4	2	1	1/16		1/16	1		-3	63	2639
1229/4	0.125	61	58	9/16	9/16	4/4	1	1	1/32		1/32	1		-4	80	2616
2459/8	0.125	61	58	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79	2617
615/2	0.25	61	58	5/8	5/8	4/4	4	1	1/16		1/16	1		0	36	2668
615/2	0.25	61	58	5/8	5/8	4/4	3	1	1/16		1/16	1		-4	56	2654
615/2	0.25	61	58	5/8	5/8	4/4	2	1	1/16		1/16	1		-4	68	2640
615/2	0.25	61	58	5/8	5/8	4/4	1	1	1/16		1/16	1		-4	80	2618
1231/4	0.25	61	58	11/16	11/16	4/4	3	1	1/16		1/16	1		0	48	2655
1231/4	0.25	61	58	11/16	11/16	4/4	4	1	1/16		1/16	1		0	48	2669
1231/4	0.25	61	58	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	2619
1231/4	0.25	61	58	11/16	11/16	4/4	2	1	1/16		1/16	1		0	60	2641
308	0.5	61	58	3/4	3/4	4/4	4	1	1/8		1/8	1		7	37	2670
308	0.5	61	58	3/4	3/4	4/4	3	1	1/8		1/8	1		7	49	2656
308	0.5	61	58	3/4	3/4	4/4	1	1	1/8		1/8	1		7	61	2620
308	0.5	61	58	3/4	3/4	4/4	2	1	1/8		1/8	1		7	61	2642
617/2	0.5	61	58	7/8	7/8	4/4	4	1	1/8		1/8	1	1	4	40	2671
617/2	0.5	61	58	7/8	7/8	4/4	3	1	1/8		1/8	1	1	4	52	2657
617/2	0.5	61	58	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64	2621
617/2	0.5	61	58	7/8	7/8	4/4	2	1	1/8		1/8	1	1	4	64	2643
309	4.0	62	59	0	0	2/2	4	1	1		1	1	-1	4	40	2680
309	3.0	62	59	0	0	2/2	3	1	3/4		1/2	3/2	-1	4	52	2678
309	1.0	62	59	0	0	2/2	2	1	1/4		1/4	1	-1	4	64	2675
309	2.0	62	59	0	0	2/2	1	1	1/2		1/2	1	-1	4	64	2672
310	2.0	62	59	1/4	1/4	2/2	2	1	1/2		1/2	1		8	56	2676
311	1.0	62	59	1/2	1/2	2/2	1	1	1/4		1/4	1		8	68	2673
312	1.0	62	59	3/4	3/4	2/2	3	1	1/4		1/4	1		1	55	2679
312	1.0	62	59	3/4	3/4	2/2	2	1	1/4		1/4	1		10	58	2677
312	1.0	62	59	3/4	3/4	2/2	1	1	1/4		1/4	1		7	73	2674
313	2.0	63	60	0	0	2/2	4	1	1/2		1/2	1		9	39	2692
313	2.0	63	60	0	0	2/2	3	1	1/2		1/2	1		6	54	2690
313	1.0	63	60	0	0	2/2	2	1	1/4		1/4	1		6	66	2687
313	1.0	63	60	0	0	2/2	1	1	1/4		1/4	1		7	73	2681
314	2.0	63	60	1/4	1/4	2/2	2	1	1/2		1/2	1		5	59	2688
314	2.0	63	60	1/4	1/4	2/2	2	1	1/2		1/2	1		6	66	2688
314	1.0	63	60	1/4	1/4	2/2	1	1	1/4		1/4	1	1	5	71	2682
315	2.0	63	60	1/2	1/2	2/2	4	1	1/2		1/2	1		3	45	2693
315	2.0	63	60	1/2	1/2	2/2	3	1	1/2		1/2	1		6	54	2691
315	2.0	63	60	1/2	1/2	2/2	3	1	1/2		1/2	1		5	59	2691
315	0.5	63	60	1/2	1/2	2/2	1	1	1/8		1/8	1	-1	5	71	2683
631/2	0.5	63	60	5/8	5/8	2/2	1	1	1/8		1/8	1		5	71	2684
316	1.0	63	60	3/4	3/4	2/2	2	1	1/4		1/4	1	1	5	71	2689
316	0.5	63	60	3/4	3/4	2/2	1	1	1/8		1/8	1		7	73	2685
633/2	0.5	63	60	7/8	7/8	2/2	1	1	1/8		1/8	1		9	75	2686
317	1.0	64	61	0	0	2/2	4	1	1/4		1/4	1		8	44	2705
317	1.0	64	61	0	0	2/2	3	1	1/4		1/4	1		4	52	2701
317	1.0	64	61	0	0	2/2	3	1	1/4		1/4	1		5	59	2701
317	0.5	64	61	0	0	2/2	2	1	1/8		1/8	1	-1	5	71	2698
317	1.75	64	61	0	0	2/2	1	1	7/16		1/4	7/4		4	76	2694
635/2	0.5	64	61	1/8	1/8	2/2	2	1	1/8		1/8	1	1	4	64	2699
635/2	0.5	64	61	1/8	1/8	2/2	2	1	1/8		1/8	1	1	4	76	2699
318	1.0	64	61	1/4	1/4	2/2	4	1	1/4		1/4	1		3	45	2706
318	1.0	64	61	1/4	1/4	2/2	3	1	1/4		1/4	1		4	52	2702
318	1.0	64	61	1/4	1/4	2/2	3	1	1/4		1/4	1		7	61	2702
318	3.0	64	61	1/4	1/4	2/2	2	1	3/4		1/2	3/2	0	4	64	2700
318	3.0	64	61	1/4	1/4	2/2	2	1	3/4		1/2	3/2	0	4	76	2700
1275/4	0.25	64	61	7/16	7/16	2/2	1	1	1/16		1/16	1		6	66	2695
319	1.0	64	61	1/2	1/2	2/2	4	1	1/4		1/4	1		5	47	2707
319	1.0	64	61	1/2	1/2	2/2	3	1	1/4		1/4	1		4	52	2703
319	1.0	64	61	1/2	1/2	2/2	3	1	1/4		1/4	1		5	59	2703
319	1.0	64	61	1/2	1/2	2/2	1	1	1/4		1/4	1		6	66	2696
320	1.0	64	61	3/4	3/4	2/2	4	1	1/4		1/4	1		0	48	2708
320	1.0	64	61	3/4	3/4	2/2	3	1	1/4		1/4	1		10	58	2704
320	1.0	64	61	3/4	3/4	2/2	1	1	1/4		1/4	1		6	66	2697
321	1.0	65	62	0	0	2/2	4	1	1/4		1/4	1		5	47	2728
321	1.0	65	62	0	0	2/2	3	1	1/4		1/4	1		5	59	2721
321	1.5	65	62	0	0	2/2	2	1	3/8		1/4	3/2	-1	4	64	2715
321	1.0	65	62	0	0	2/2	1	1	1/4		1/4	1		6	66	2709
321	1.5	65	62	0	0	2/2	2	1	3/8		1/4	3/2	-1	4	76	2715
322	1.0	65	62	1/4	1/4	2/2	4	1	1/4		1/4	1		10	46	2729
322	0.5	65	62	1/4	1/4	2/2	3	1	1/8		1/8	1		4	52	2722
322	1.0	65	62	1/4	1/4	2/2	1	1	1/4		1/4	1	1	7	73	2710
645/2	0.5	65	62	3/8	3/8	2/2	3	1	1/8		1/8	1	1	1	55	2723
645/2	0.5	65	62	3/8	3/8	2/2	2	1	1/8		1/8	1	1	4	64	2716
323	0.5	65	62	1/2	1/2	2/2	4	1	1/8		1/8	1		5	47	2730
323	0.5	65	62	1/2	1/2	2/2	3	1	1/8		1/8	1	-1	1	55	2724
323	0.5	65	62	1/2	1/2	2/2	2	1	1/8		1/8	1	-1	4	64	2717
323	0.25	65	62	1/2	1/2	2/2	1	1	1/16		1/16	1	-1	7	73	2711
1293/4	0.25	65	62	9/16	9/16	2/2	1	1	1/16		1/16	1		5	71	2712
647/2	0.5	65	62	5/8	5/8	2/2	4	1	1/8		1/8	1		5	47	2731
647/2	0.5	65	62	5/8	5/8	2/2	3	1	1/8		1/8	1		6	54	2725
647/2	0.5	65	62	5/8	5/8	2/2	2	1	1/8		1/8	1		9	63	2718
647/2	1.0	65	62	5/8	5/8	2/2	1	1	1/4		1/4	1		5	83	2713
324	0.5	65	62	3/4	3/4	2/2	4	1	1/8		1/8	1		9	63	2732
324	0.5	65	62	3/4	3/4	2/2	3	1	1/8		1/8	1		6	66	2726
324	0.5	65	62	3/4	3/4	2/2	2	1	1/8		1/8	1		5	71	2719
649/2	0.5	65	62	7/8	7/8	2/2	4	1	1/8		1/8	1		9	63	2733
649/2	0.5	65	62	7/8	7/8	2/2	3	1	1/8		1/8	1		6	66	2727
649/2	0.5	65	62	7/8	7/8	2/2	2	1	1/8		1/8	1		5	71	2720
649/2	0.5	65	62	7/8	7/8	2/2	1	1	1/8		1/8	1		3	81	2714
325	1.0	66	63	0	0	2/2	3	1	1/4		1/4	1		5	59	2746
325	2.0	66	63	0	0	2/2	4	1	1/2		1/2	1		4	64	2748
325	2.0	66	63	0	0	2/2	2	1	1/2		1/2	1		8	68	2743
325	2.0	66	63	0	0	2/2	2	1	1/2		1/2	1		5	71	2743
325	0.5	66	63	0	0	2/2	1	1	1/8		1/8	1		3	81	2734
651/2	0.5	66	63	1/8	1/8	2/2	1	1	1/8		1/8	1		8	80	2735
326	3.0	66	63	1/4	1/4	2/2	3	1	3/4		1/2	3/2		4	64	2747
326	0.5	66	63	1/4	1/4	2/2	1	1	1/8		1/8	1		8	80	2736
653/2	0.25	66	63	3/8	3/8	2/2	1	1	1/16		1/16	1		4	88	2737
1307/4	0.25	66	63	7/16	7/16	2/2	1	1	1/16		1/16	1		7	85	2738
327	1.0	66	63	1/2	1/2	2/2	4	1	1/4		1/4	1		1	67	2749
327	1.0	66	63	1/2	1/2	2/2	2	1	1/4		1/4	1		7	73	2744
327	0.5	66	63	1/2	1/2	2/2	1	1	1/8		1/8	1		5	83	2739
655/2	0.5	66	63	5/8	5/8	2/2	1	1	1/8		1/8	1		10	82	2740
328	1.0	66	63	3/4	3/4	2/2	2	1	1/4		1/4	1		1	67	2745
328	1.0	66	63	3/4	3/4	2/2	4	1	1/4		1/4	1		7	73	2750
328	0.5	66	63	3/4	3/4	2/2	1	1	1/8		1/8	1		10	82	2741
657/2	0.5	66	63	7/8	7/8	2/2	1	1	1/8		1/8	1		10	82	2742
329	2.0	67	64	0	0	2/2	3	1	1/2		1/2	1		9	63	2763
329	2.0	67	64	0	0	2/2	2	1	1/2		1/2	1		6	66	2760
329	1.0	67	64	0	0	2/2	4	1	1/4		1/4	1		7	73	2765
329	0.5	67	64	0	0	2/2	1	1	1/8		1/8	1		10	82	2751
659/2	0.5	67	64	1/8	1/8	2/2	1	1	1/8		1/8	1		5	83	2752
330	1.0	67	64	1/4	1/4	2/2	4	1	1/4		1/4	1	1	5	71	2766
330	0.5	67	64	1/4	1/4	2/2	1	1	1/8		1/8	1		5	83	2753
661/2	0.25	67	64	3/8	3/8	2/2	1	1	1/16		1/16	1		3	93	2754
1323/4	0.25	67	64	7/16	7/16	2/2	1	1	1/16		1/16	1		6	90	2755
331	2.0	67	64	1/2	1/2	2/2	3	1	1/2		1/2	1		6	66	2764
331	1.0	67	64	1/2	1/2	2/2	2	1	1/4		1/4	1		3	69	2761
331	0.5	67	64	1/2	1/2	2/2	4	1	1/8		1/8	1	-1	5	71	2767
331	0.5	67	64	1/2	1/2	2/2	1	1	1/8		1/8	1		4	88	2756
663/2	0.5	67	64	5/8	5/8	2/2	4	1	1/8		1/8	1		5	71	2768
663/2	0.5	67	64	5/8	5/8	2/2	1	1	1/8		1/8	1		9	87	2757
332	1.0	67	64	3/4	3/4	2/2	2	1	1/4		1/4	1		3	69	2762
332	1.0	67	64	3/4	3/4	2/2	2	1	1/4		1/4	1		5	71	2762
332	0.5	67	64	3/4	3/4	2/2	4	1	1/8		1/8	1		7	73	2769
332	0.5	67	64	3/4	3/4	2/2	1	1	1/8		1/8	1		7	85	2758
665/2	0.5	67	64	7/8	7/8	2/2	4	1	1/8		1/8	1		9	75	2770
665/2	0.5	67	64	7/8	7/8	2/2	1	1	1/8		1/8	1		5	83	2759
333	1.0	68	65	0	0	2/2	3	1	1/4		1/4	1		4	64	2784
333	1.0	68	65	0	0	2/2	2	1	1/4		1/4	1		8	68	2779
333	1.0	68	65	0	0	2/2	2	1	1/4		1/4	1		5	71	2779
333	1.0	68	65	0	0	2/2	4	1	1/4		1/4	1		4	76	2788
333	0.5	68	65	0	0	2/2	1	1	1/8		1/8	1		5	83	2771
667/2	0.5	68	65	1/8	1/8	2/2	1	1	1/8		1/8	1		4	76	2772
334	1.0	68	65	1/4	1/4	2/2	4	2	1/4		1/4	1		4	40	2790
334	3.0	68	65	1/4	1/4	2/2	4	1	3/4		1/2	3/2	1	5	47	2789
334	1.0	68	65	1/4	1/4	2/2	3	1	1/4		1/4	1		8	56	2785
334	1.0	68	65	1/4	1/4	2/2	2	1	1/4		1/4	1	1	5	59	2780
334	0.5	68	65	1/4	1/4	2/2	1	1	1/8		1/8	1		8	80	2773
669/2	0.5	68	65	3/8	3/8	2/2	1	1	1/8		1/8	1		5	83	2774
335	1.0	68	65	1/2	1/2	2/2	4	2	1/4		1/4	1		9	39	2791
335	1.0	68	65	1/2	1/2	2/2	3	1	1/4		1/4	1		6	54	2786
335	0.5	68	65	1/2	1/2	2/2	2	1	1/8		1/8	1	-1	5	59	2781
335	0.5	68	65	1/2	1/2	2/2	1	1	1/8		1/8	1		7	85	2775
671/2	1.0	68	65	5/8	5/8	2/2	2	1	1/4		1/4	1		5	71	2782
