quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
148	0.5	55	55	1/4	1/4	6/8	1	1	1/8		1/8	1		0	72		853
297/2	1.0	55	55	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		866
297/2	0.5	55	55	3/8	3/8	6/8	3	1	1/8		1/8	1		-1	53		862
297/2	0.5	55	55	3/8	3/8	6/8	1	1	1/8		1/8	1		-4	68		854
149	0.5	55	55	1/2	1/2	6/8	3	1	1/8		1/8	1		2	50		863
149	0.5	55	55	1/2	1/2	6/8	1	1	1/8		1/8	1		-1	65		855
299/2	0.5	55	55	5/8	5/8	6/8	3	1	1/8		1/8	1		5	59		864
299/2	0.5	55	55	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67		856
150	1.0	56	56	0	0	6/8	4	1	1/4		1/4	1		0	36		877
150	0.5	56	56	0	0	6/8	3	1	1/8		1/8	1		4	52		871
150	1.0	56	56	0	0	6/8	1	1	1/4		1/4	1		4	64		867
301/2	0.5	56	56	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		872
151	0.5	56	56	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-4	56		873
151	0.5	56	56	1/4	1/4	6/8	1	1	1/8		1/8	1		0	60		868
303/2	1.0	56	56	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		878
303/2	0.5	56	56	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-4	56		874
303/2	1.5	56	56	3/8	3/8	6/8	1	1	3/8		1/4	3/2		5	59		869
303/2	1.5	56	56	3/8	3/8	6/8	1	1	3/8		1/4	3/2		2	62		869
152	0.5	56	56	1/2	1/2	6/8	3	1	1/8		1/8	1		-1	53		875
305/2	0.5	56	56	5/8	5/8	6/8	3	1	1/8		1/8	1		1	55		876
305/2	0.5	56	56	5/8	5/8	6/8	2	1	1/8		1/8	1	1	1	67		870
153	1.0	57	57	0	0	6/8	4	1	1/4		1/4	1		0	36		890
153	0.5	57	57	0	0	6/8	3	1	1/8		1/8	1		4	52		884
153	1.0	57	57	0	0	6/8	1	1	1/4		1/4	1		0	60		879
153	1.0	57	57	0	0	6/8	1	1	1/4		1/4	1		4	64		879
153	0.5	57	57	0	0	6/8	2	1	1/8		1/8	1	-1	1	67		882
307/2	0.5	57	57	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		885
154	0.5	57	57	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-4	56		886
154	0.5	57	57	1/4	1/4	6/8	1	1	1/8		1/8	1		0	60		880
309/2	1.0	57	57	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		891
309/2	0.5	57	57	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-4	56		887
309/2	1.5	57	57	3/8	3/8	6/8	1	1	3/8		1/4	3/2		5	59		881
309/2	1.5	57	57	3/8	3/8	6/8	1	1	3/8		1/4	3/2		2	62		881
155	0.5	57	57	1/2	1/2	6/8	3	1	1/8		1/8	1		-1	53		888
311/2	0.5	57	57	5/8	5/8	6/8	3	1	1/8		1/8	1		1	55		889
311/2	0.5	57	57	5/8	5/8	6/8	2	1	1/8		1/8	1	1	1	67		883
156	1.0	58	58	0	0	6/8	4	1	1/4		1/4	1		0	36		903
156	0.5	58	58	0	0	6/8	3	1	1/8		1/8	1		4	52		897
156	1.0	58	58	0	0	6/8	1	1	1/4		1/4	1		0	60		892
156	1.0	58	58	0	0	6/8	1	1	1/4		1/4	1		4	64		892
156	0.5	58	58	0	0	6/8	2	1	1/8		1/8	1	-1	1	67		895
313/2	0.5	58	58	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		898
157	0.5	58	58	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-4	56		899
157	0.5	58	58	1/4	1/4	6/8	1	1	1/8		1/8	1		0	60		893
315/2	1.0	58	58	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		904
315/2	0.5	58	58	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-4	56		900
315/2	1.5	58	58	3/8	3/8	6/8	1	1	3/8		1/4	3/2		5	59		894
315/2	1.5	58	58	3/8	3/8	6/8	1	1	3/8		1/4	3/2		2	62		894
158	0.5	58	58	1/2	1/2	6/8	3	1	1/8		1/8	1		-1	53		901
317/2	0.5	58	58	5/8	5/8	6/8	3	1	1/8		1/8	1		1	55		902
317/2	0.5	58	58	5/8	5/8	6/8	2	1	1/8		1/8	1	1	1	67		896
159	1.0	59	59	0	0	6/8	4	1	1/4		1/4	1		0	36		920
159	0.5	59	59	0	0	6/8	3	1	1/8		1/8	1		4	52		914
159	1.0	59	59	0	0	6/8	1	1	1/4		1/4	1		0	60		905
159	1.0	59	59	0	0	6/8	1	1	1/4		1/4	1		4	64		905
159	0.5	59	59	0	0	6/8	2	1	1/8		1/8	1	-1	1	67		909
319/2	0.5	59	59	1/8	1/8	6/8	2	1	1/8		1/8	1		1	55		910
319/2	0.5	59	59	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		915
160	0.5	59	59	1/4	1/4	6/8	3	1	1/8		1/8	1		-1	53		916
160	0.5	59	59	1/4	1/4	6/8	2	1	1/8		1/8	1		-4	56		911
160	0.5	59	59	1/4	1/4	6/8	1	1	1/8		1/8	1		5	59		906
160	0.5	59	59	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62		906
321/2	1.0	59	59	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		921
321/2	0.5	59	59	3/8	3/8	6/8	3	1	1/8		1/8	1		4	52		917
321/2	0.5	59	59	3/8	3/8	6/8	2	1	1/8		1/8	1		1	55		912
321/2	1.0	59	59	3/8	3/8	6/8	1	1	1/4		1/4	1		0	60		907
321/2	1.0	59	59	3/8	3/8	6/8	1	1	1/4		1/4	1		4	64		907
161	0.5	59	59	1/2	1/2	6/8	3	1	1/8		1/8	1		1	55		918
323/2	0.5	59	59	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	53		919
323/2	0.5	59	59	5/8	5/8	6/8	2	1	1/8		1/8	1		-4	56		913
323/2	0.5	59	59	5/8	5/8	6/8	1	1	1/8		1/8	1		5	59		908
323/2	0.5	59	59	5/8	5/8	6/8	1	1	1/8		1/8	1		2	62		908
162	1.0	60	60	0	0	6/8	4	1	1/4		1/4	1		0	36		936
162	0.5	60	60	0	0	6/8	3	1	1/8		1/8	1		4	52		930
162	0.5	60	60	0	0	6/8	2	1	1/8		1/8	1		1	55		926
162	1.0	60	60	0	0	6/8	1	1	1/4		1/4	1		0	60		922
162	1.0	60	60	0	0	6/8	1	1	1/4		1/4	1		4	64		922
325/2	0.5	60	60	1/8	1/8	6/8	3	1	1/8		1/8	1		1	55		931
163	0.5	60	60	1/4	1/4	6/8	3	1	1/8		1/8	1		-1	53		932
163	0.5	60	60	1/4	1/4	6/8	2	1	1/8		1/8	1		-4	56		927
163	0.5	60	60	1/4	1/4	6/8	1	1	1/8		1/8	1		5	59		923
163	0.5	60	60	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62		923
327/2	1.0	60	60	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		937
327/2	0.5	60	60	3/8	3/8	6/8	3	1	1/8		1/8	1		4	52		933
327/2	1.0	60	60	3/8	3/8	6/8	2	1	1/4		1/4	1		1	55		928
327/2	1.0	60	60	3/8	3/8	6/8	1	1	1/4		1/4	1		0	60		924
327/2	1.0	60	60	3/8	3/8	6/8	1	1	1/4		1/4	1		4	64		924
164	0.5	60	60	1/2	1/2	6/8	3	1	1/8		1/8	1		1	55		934
329/2	0.5	60	60	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	53		935
329/2	0.5	60	60	5/8	5/8	6/8	2	1	1/8		1/8	1		-4	56		929
329/2	0.5	60	60	5/8	5/8	6/8	1	1	1/8		1/8	1		5	59		925
329/2	0.5	60	60	5/8	5/8	6/8	1	1	1/8		1/8	1		2	62		925
165	1.0	61	61	0	0	6/8	4	1	1/4		1/4	1		0	36		944
165	1.0	61	61	0	0	6/8	3	1	1/4		1/4	1		4	52		942
165	1.0	61	61	0	0	6/8	2	1	1/4		1/4	1		1	55		940
165	1.0	61	61	0	0	6/8	1	1	1/4		1/4	1		0	60		938
165	1.0	61	61	0	0	6/8	1	1	1/4		1/4	1		4	64		938
333/2	1.0	61	61	3/8	3/8	6/8	4	1	1/4		1/4	1		0	36		945
333/2	1.0	61	61	3/8	3/8	6/8	3	1	1/4		1/4	1		4	52		943
333/2	1.0	61	61	3/8	3/8	6/8	2	1	1/4		1/4	1		1	55		941
333/2	1.0	61	61	3/8	3/8	6/8	1	1	1/4		1/4	1		0	60		939
168	0.5	62	62	0	0	6/8	4	1	1/8		1/8	1		0	36		949
168	1.0	62	62	0	0	6/8	3	1	1/4		1/4	1		4	52		948
168	1.0	62	62	0	0	6/8	2	1	1/4		1/4	1		1	55		947
168	1.0	62	62	0	0	6/8	1	1	1/4		1/4	1		0	60		946
169	0.5	62	62	1/4	1/4	6/8	4	1	1/8		1/8	1		4	52		950
339/2	0.5	62	62	3/8	3/8	6/8	4	1	1/8		1/8	1		1	55		951
170	0.5	62	62	1/2	1/2	6/8	4	1	1/8		1/8	1		4	52		952
341/2	0.5	62	62	5/8	5/8	6/8	4	1	1/8		1/8	1		0	48		953
171	0.5	63	63	0	0	6/8	4	1	1/8		1/8	1		-5	49		956
343/2	0.5	63	63	1/8	1/8	6/8	4	1	1/8		1/8	1		-2	46		957
172	0.5	63	63	1/4	1/4	6/8	4	1	1/8		1/8	1		-4	44		958
345/2	0.5	63	63	3/8	3/8	6/8	4	1	1/8		1/8	1		-6	42		959
173	0.5	63	63	1/2	1/2	6/8	4	1	1/8		1/8	1		-2	46		960
347/2	0.5	63	63	5/8	5/8	6/8	4	1	1/8		1/8	1		-1	41		961
347/2	0.5	63	63	5/8	5/8	6/8	3	1	1/8		1/8	1	1	-5	49		955
347/2	0.5	63	63	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-5	61		954
174	0.5	64	64	0	0	6/8	4	1	1/8		1/8	1		4	40		968
174	1.0	64	64	0	0	6/8	3	1	1/4		1/4	1	-1	-5	49		965
174	1.0	64	64	0	0	6/8	2	1	1/4		1/4	1	-1	-5	61		962
349/2	0.5	64	64	1/8	1/8	6/8	4	1	1/8		1/8	1		1	43		969
175	0.5	64	64	1/4	1/4	6/8	4	1	1/8		1/8	1		-2	46		970
175	0.5	64	64	1/4	1/4	6/8	3	1	1/8		1/8	1		0	48		966
175	0.5	64	64	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60		963
351/2	0.5	64	64	3/8	3/8	6/8	4	1	1/8		1/8	1		-6	42		971
176	0.5	64	64	1/2	1/2	6/8	4	1	1/8		1/8	1		-2	46		972
353/2	0.5	64	64	5/8	5/8	6/8	4	1	1/8		1/8	1		-1	41		973
353/2	0.5	64	64	5/8	5/8	6/8	3	1	1/8		1/8	1	1	-5	49		967
353/2	0.5	64	64	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-5	61		964
177	0.5	65	65	0	0	6/8	4	1	1/8		1/8	1		4	40		980
177	1.0	65	65	0	0	6/8	3	1	1/4		1/4	1	-1	-5	49		977
177	1.0	65	65	0	0	6/8	2	1	1/4		1/4	1	-1	-5	61		974
355/2	0.5	65	65	1/8	1/8	6/8	4	1	1/8		1/8	1		1	43		981
178	0.5	65	65	1/4	1/4	6/8	4	1	1/8		1/8	1		-2	46		982
178	0.5	65	65	1/4	1/4	6/8	3	1	1/8		1/8	1		0	48		978
178	0.5	65	65	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60		975
357/2	0.5	65	65	3/8	3/8	6/8	4	1	1/8		1/8	1		-6	42		983
179	0.5	65	65	1/2	1/2	6/8	4	1	1/8		1/8	1		-2	46		984
359/2	0.5	65	65	5/8	5/8	6/8	4	1	1/8		1/8	1		-1	41		985
359/2	0.5	65	65	5/8	5/8	6/8	3	1	1/8		1/8	1	1	-5	49		979
359/2	0.5	65	65	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-5	61		976
180	0.5	66	66	0	0	6/8	4	1	1/8		1/8	1		4	40		998
180	0.5	66	66	0	0	6/8	3	1	1/8		1/8	1	-1	-5	49		992
180	0.5	66	66	0	0	6/8	2	1	1/8		1/8	1	-1	-5	61		986
361/2	0.5	66	66	1/8	1/8	6/8	4	1	1/8		1/8	1		1	43		999
361/2	0.5	66	66	1/8	1/8	6/8	3	1	1/8		1/8	1		0	48		993
361/2	0.5	66	66	1/8	1/8	6/8	2	1	1/8		1/8	1		0	60		987
181	0.5	66	66	1/4	1/4	6/8	4	1	1/8		1/8	1		-5	37		1000
181	0.5	66	66	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	58		994
181	0.5	66	66	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-2	70		988
363/2	0.5	66	66	3/8	3/8	6/8	4	1	1/8		1/8	1		0	36		1001
363/2	0.5	66	66	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-2	58		995
363/2	0.5	66	66	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-2	70		989
182	0.5	66	66	1/2	1/2	6/8	4	1	1/8		1/8	1		4	40		1002
182	0.5	66	66	1/2	1/2	6/8	3	1	1/8		1/8	1		1	55		996
182	0.5	66	66	1/2	1/2	6/8	2	1	1/8		1/8	1		1	67		990
365/2	0.5	66	66	5/8	5/8	6/8	4	1	1/8		1/8	1		1	43		1003
365/2	0.5	66	66	5/8	5/8	6/8	3	1	1/8		1/8	1		0	60		997
365/2	0.5	66	66	5/8	5/8	6/8	2	1	1/8		1/8	1		0	72		991
183	0.5	67	67	0	0	6/8	4	1	1/8		1/8	1		-1	41		1011
183	0.5	67	67	0	0	6/8	3	1	1/8		1/8	1		-4	56		1005
183	0.5	67	67	0	0	6/8	2	1	1/8		1/8	1		-4	68		1004
367/2	0.5	67	67	1/8	1/8	6/8	3	1	1/8		1/8	1		0	60		1006
184	0.5	67	67	1/4	1/4	6/8	3	1	1/8		1/8	1		4	64		1007
369/2	0.5	67	67	3/8	3/8	6/8	3	1	1/8		1/8	1		-1	65		1008
185	0.5	67	67	1/2	1/2	6/8	3	1	1/8		1/8	1		0	60		1009
371/2	0.5	67	67	5/8	5/8	6/8	3	1	1/8		1/8	1		-2	58		1010
186	0.5	68	68	0	0	6/8	3	1	1/8		1/8	1		-4	56		1014
373/2	0.5	68	68	1/8	1/8	6/8	3	1	1/8		1/8	1		0	60		1015
187	0.5	68	68	1/4	1/4	6/8	3	1	1/8		1/8	1		1	55		1016
375/2	0.5	68	68	3/8	3/8	6/8	3	1	1/8		1/8	1		-1	53		1017
188	0.5	68	68	1/2	1/2	6/8	3	1	1/8		1/8	1		-4	56		1018
377/2	0.5	68	68	5/8	5/8	6/8	4	1	1/8		1/8	1		-2	46		1020
377/2	0.5	68	68	5/8	5/8	6/8	3	1	1/8		1/8	1		-3	51		1019
377/2	0.5	68	68	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-4	68		1013
377/2	0.5	68	68	5/8	5/8	6/8	1	1	1/8		1/8	1	1	-7	71		1012
189	1.0	69	69	0	0	6/8	4	1	1/4		1/4	1		-2	46		1033
189	0.5	69	69	0	0	6/8	3	1	1/8		1/8	1		2	50		1027
189	1.0	69	69	0	0	6/8	2	1	1/4		1/4	1	0	-4	68		1024
189	1.0	69	69	0	0	6/8	1	1	1/4		1/4	1	-1	-7	71		1021
379/2	0.5	69	69	1/8	1/8	6/8	3	1	1/8		1/8	1		-1	53		1028
190	0.5	69	69	1/4	1/4	6/8	3	1	1/8		1/8	1		-4	56		1029
190	0.5	69	69	1/4	1/4	6/8	2	1	1/8		1/8	1	-1	-4	68		1025
190	0.5	69	69	1/4	1/4	6/8	1	1	1/8		1/8	1		-2	70		1022
381/2	0.5	69	69	3/8	3/8	6/8	3	1	1/8		1/8	1		-1	53		1030
191	0.5	69	69	1/2	1/2	6/8	3	1	1/8		1/8	1		-4	56		1031
383/2	0.5	69	69	5/8	5/8	6/8	4	1	1/8		1/8	1		-2	46		1034
383/2	0.5	69	69	5/8	5/8	6/8	3	1	1/8		1/8	1		-3	51		1032
383/2	0.5	69	69	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-4	68		1026
383/2	0.5	69	69	5/8	5/8	6/8	1	1	1/8		1/8	1	1	-7	71		1023
192	1.0	70	70	0	0	6/8	4	1	1/4		1/4	1		-2	46		1046
192	0.5	70	70	0	0	6/8	3	1	1/8		1/8	1		2	50		1040
192	1.5	70	70	0	0	6/8	2	1	3/8		1/4	3/2	-1	-4	68		1038
192	1.0	70	70	0	0	6/8	1	1	1/4		1/4	1	-1	-7	71		1035
385/2	0.5	70	70	1/8	1/8	6/8	3	1	1/8		1/8	1		-1	53		1041
193	0.5	70	70	1/4	1/4	6/8	3	1	1/8		1/8	1		-4	56		1042
193	0.5	70	70	1/4	1/4	6/8	1	1	1/8		1/8	1		-2	70		1036
387/2	0.5	70	70	3/8	3/8	6/8	3	1	1/8		1/8	1		-1	53		1043
194	0.5	70	70	1/2	1/2	6/8	3	1	1/8		1/8	1		-4	56		1044
389/2	0.5	70	70	5/8	5/8	6/8	4	1	1/8		1/8	1		-2	46		1047
389/2	0.5	70	70	5/8	5/8	6/8	3	1	1/8		1/8	1		-3	51		1045
389/2	0.5	70	70	5/8	5/8	6/8	2	1	1/8		1/8	1	1	-4	68		1039
389/2	0.5	70	70	5/8	5/8	6/8	1	1	1/8		1/8	1	1	-7	71		1037
195	1.0	71	71	0	0	6/8	4	1	1/4		1/4	1		-2	46		1065
195	0.5	71	71	0	0	6/8	3	1	1/8		1/8	1		2	50		1059
195	1.0	71	71	0	0	6/8	2	1	1/4		1/4	1	-1	-4	68		1054
195	0.5	71	71	0	0	6/8	1	1	1/8		1/8	1	-1	-7	71		1048
391/2	0.5	71	71	1/8	1/8	6/8	3	1	1/8		1/8	1		-1	53		1060
391/2	0.5	71	71	1/8	1/8	6/8	1	1	1/8		1/8	1		-2	70		1049
196	0.5	71	71	1/4	1/4	6/8	3	1	1/8		1/8	1		-4	56		1061
196	0.5	71	71	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-4	68		1055
196	0.5	71	71	1/4	1/4	6/8	1	1	1/8		1/8	1	1	-4	80		1050
393/2	1.0	71	71	3/8	3/8	6/8	4	1	1/4		1/4	1		-2	46		1066
393/2	0.5	71	71	3/8	3/8	6/8	3	1	1/8		1/8	1		2	50		1062
393/2	0.5	71	71	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-4	68		1056
393/2	0.5	71	71	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-4	80		1051
197	0.5	71	71	1/2	1/2	6/8	3	1	1/8		1/8	1		-1	53		1063
197	0.5	71	71	1/2	1/2	6/8	2	1	1/8		1/8	1		-1	65		1057
197	0.5	71	71	1/2	1/2	6/8	1	1	1/8		1/8	1		-1	77		1052
395/2	0.5	71	71	5/8	5/8	6/8	3	1	1/8		1/8	1		5	59		1064
395/2	0.5	71	71	5/8	5/8	6/8	2	1	1/8		1/8	1		-2	70		1058
395/2	0.5	71	71	5/8	5/8	6/8	1	1	1/8		1/8	1		-2	82		1053
198	3.0	72	72	0	0	6/8	4	1	3/4		1/2	3/2	1	-2	46		1079
198	0.5	72	72	0	0	6/8	3	1	1/8		1/8	1		-3	51		1073
198	0.5	72	72	0	0	6/8	2	1	1/8		1/8	1		-6	66		1072
198	0.5	72	72	0	0	6/8	1	1	1/8		1/8	1		-6	78		1067
397/2	0.5	72	72	1/8	1/8	6/8	3	1	1/8		1/8	1		-6	54		1074
199	0.5	72	72	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	58		1075
199	0.5	72	72	1/4	1/4	6/8	1	1	1/8		1/8	1	1	-2	70		1068
399/2	0.5	72	72	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-2	58		1076
399/2	0.5	72	72	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-2	70		1069
200	0.5	72	72	1/2	1/2	6/8	3	1	1/8		1/8	1		-6	54		1077
200	0.5	72	72	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	75		1070
401/2	0.5	72	72	5/8	5/8	6/8	3	1	1/8		1/8	1		-3	51		1078
401/2	0.5	72	72	5/8	5/8	6/8	1	1	1/8		1/8	1		-6	78		1071
201	3.0	73	73	0	0	6/8	4	1	3/4		1/2	3/2	0	-2	46		1092
201	0.5	73	73	0	0	6/8	3	1	1/8		1/8	1		2	50		1086
201	0.5	73	73	0	0	6/8	1	1	1/8		1/8	1		-4	80		1080
403/2	0.5	73	73	1/8	1/8	6/8	3	1	1/8		1/8	1		-1	53		1087
403/2	0.5	73	73	1/8	1/8	6/8	1	1	1/8		1/8	1		-1	77		1081
202	0.5	73	73	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	58		1088
202	0.5	73	73	1/4	1/4	6/8	1	1	1/8		1/8	1	1	-2	70		1082
405/2	0.5	73	73	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-2	58		1089
405/2	0.5	73	73	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-2	70		1083
203	0.5	73	73	1/2	1/2	6/8	3	1	1/8		1/8	1		-4	56		1090
203	0.5	73	73	1/2	1/2	6/8	1	1	1/8		1/8	1		2	74		1084
407/2	0.5	73	73	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	53		1091
407/2	0.5	73	73	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	77		1085
204	1.0	74	74	0	0	6/8	4	1	1/4		1/4	1	-1	-2	46		1105
204	0.5	74	74	0	0	6/8	3	1	1/8		1/8	1		-3	51		1101
204	0.5	74	74	0	0	6/8	1	1	1/8		1/8	1		-6	78		1093
409/2	0.5	74	74	1/8	1/8	6/8	3	1	1/8		1/8	1		-6	54		1102
409/2	0.5	74	74	1/8	1/8	6/8	1	1	1/8		1/8	1		-3	75		1094
205	0.5	74	74	1/4	1/4	6/8	4	1	1/8		1/8	1	1	-2	46		1106
205	0.5	74	74	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-2	58		1097
205	0.5	74	74	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	58		1103
205	0.5	74	74	1/4	1/4	6/8	1	1	1/8		1/8	1	1	-2	70		1095
411/2	0.5	74	74	3/8	3/8	6/8	4	1	1/8		1/8	1	-1	-2	46		1107
411/2	0.5	74	74	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-2	58		1098
411/2	1.5	74	74	3/8	3/8	6/8	3	1	3/8		1/4	3/2	0	-2	58		1104
411/2	1.5	74	74	3/8	3/8	6/8	1	1	3/8		1/4	3/2	0	-2	70		1096
206	0.5	74	74	1/2	1/2	6/8	4	1	1/8		1/8	1		-6	42		1108
206	0.5	74	74	1/2	1/2	6/8	2	1	1/8		1/8	1		-3	63		1099
413/2	0.5	74	74	5/8	5/8	6/8	4	1	1/8		1/8	1		-3	39		1109
413/2	0.5	74	74	5/8	5/8	6/8	2	1	1/8		1/8	1		-6	66		1100
207	0.5	75	75	0	0	6/8	4	1	1/8		1/8	1		2	38		1118
207	3.0	75	75	0	0	6/8	3	1	3/4		1/2	3/2	0	-2	58		1117
207	0.5	75	75	0	0	6/8	2	1	1/8		1/8	1		-4	68		1111
207	3.0	75	75	0	0	6/8	1	1	3/4		1/2	3/2	0	-2	70		1110
415/2	0.5	75	75	1/8	1/8	6/8	4	1	1/8		1/8	1		-1	41		1119
415/2	0.5	75	75	1/8	1/8	6/8	2	1	1/8		1/8	1		-1	65		1112
208	0.5	75	75	1/4	1/4	6/8	4	1	1/8		1/8	1	1	-2	46		1120
208	0.5	75	75	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-2	58		1113
417/2	0.5	75	75	3/8	3/8	6/8	4	1	1/8		1/8	1	-1	-2	46		1121
417/2	0.5	75	75	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-2	58		1114
209	0.5	75	75	1/2	1/2	6/8	4	1	1/8		1/8	1		-4	44		1122
209	0.5	75	75	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62		1115
419/2	0.5	75	75	5/8	5/8	6/8	4	1	1/8		1/8	1		-1	41		1123
419/2	0.5	75	75	5/8	5/8	6/8	2	1	1/8		1/8	1		-1	65		1116
210	0.5	76	76	0	0	6/8	4	1	1/8		1/8	1		-3	39		1138
210	1.0	76	76	0	0	6/8	3	1	1/4		1/4	1	-1	-2	58		1135
210	0.5	76	76	0	0	6/8	2	1	1/8		1/8	1		-6	66		1129
210	1.0	76	76	0	0	6/8	1	1	1/4		1/4	1	-1	-2	70		1124
421/2	0.5	76	76	1/8	1/8	6/8	4	1	1/8		1/8	1		-6	42		1139
421/2	0.5	76	76	1/8	1/8	6/8	2	1	1/8		1/8	1		-3	63		1130
211	0.5	76	76	1/4	1/4	6/8	4	1	1/8		1/8	1		-2	46		1140
211	0.5	76	76	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-6	54		1136
211	0.5	76	76	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-2	58		1131
211	0.5	76	76	1/4	1/4	6/8	1	1	1/8		1/8	1	1	-2	70		1125
423/2	0.5	76	76	3/8	3/8	6/8	4	1	1/8		1/8	1		-3	51		1141
423/2	1.5	76	76	3/8	3/8	6/8	3	1	3/8		1/4	3/2	-1	-6	54		1137
423/2	0.5	76	76	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-2	58		1132
423/2	0.5	76	76	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-2	70		1126
212	0.5	76	76	1/2	1/2	6/8	4	1	1/8		1/8	1		-2	46		1142
212	0.5	76	76	1/2	1/2	6/8	2	1	1/8		1/8	1		-3	63		1133
212	0.5	76	76	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	75		1127
425/2	0.5	76	76	5/8	5/8	6/8	4	1	1/8		1/8	1		-6	42		1143
425/2	0.5	76	76	5/8	5/8	6/8	2	1	1/8		1/8	1		-6	66		1134
425/2	0.5	76	76	5/8	5/8	6/8	1	1	1/8		1/8	1		-6	78		1128
213	0.5	77	77	0	0	6/8	4	1	1/8		1/8	1		-3	51		1158
213	1.5	77	77	0	0	6/8	3	1	3/8		1/4	3/2	1	-1	53		1154
213	0.5	77	77	0	0	6/8	2	1	1/8		1/8	1		3	57		1150
213	0.5	77	77	0	0	6/8	1	1	1/8		1/8	1		3	69		1144
427/2	0.5	77	77	1/8	1/8	6/8	4	1	1/8		1/8	1		0	48		1159
427/2	0.5	77	77	1/8	1/8	6/8	2	1	1/8		1/8	1		0	60		1151
427/2	0.5	77	77	1/8	1/8	6/8	1	1	1/8		1/8	1		0	72		1145
214	0.5	77	77	1/4	1/4	6/8	4	1	1/8		1/8	1		3	45		1160
214	0.5	77	77	1/4	1/4	6/8	2	1	1/8		1/8	1	1	-1	65		1152
214	0.5	77	77	1/4	1/4	6/8	1	1	1/8		1/8	1		-1	77		1146
429/2	0.5	77	77	3/8	3/8	6/8	4	1	1/8		1/8	1		0	48		1161
429/2	0.5	77	77	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	53		1155
429/2	1.5	77	77	3/8	3/8	6/8	2	1	3/8		1/4	3/2		3	57		1153
429/2	0.5	77	77	3/8	3/8	6/8	1	1	1/8		1/8	1		-1	65		1147
429/2	1.5	77	77	3/8	3/8	6/8	2	1	3/8		1/4	3/2	-1	-1	65		1153
215	0.5	77	77	1/2	1/2	6/8	4	1	1/8		1/8	1		3	45		1162
215	0.5	77	77	1/2	1/2	6/8	3	1	1/8		1/8	1		0	60		1156
215	0.5	77	77	1/2	1/2	6/8	1	1	1/8		1/8	1		0	72		1148
431/2	0.5	77	77	5/8	5/8	6/8	4	1	1/8		1/8	1		-1	41		1163
