quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
433	1.0	217	217	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		2153
434	2.0	218	218	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2162
434	1.0	218	218	0	0	2/4	3	1	1/4		1/4	1		-3	63		2160
434	1.0	218	218	0	0	2/4	2	1	1/4		1/4	1		0	72		2158
434	2.0	218	218	0	0	2/4	1	1	1/2		1/2	1		6	78		2157
435	1.0	218	218	1/4	1/4	2/4	3	1	1/4		1/4	1		0	60		2161
435	1.0	218	218	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		2159
436	2.0	219	219	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2169
436	1.0	219	219	0	0	2/4	3	1	1/4		1/4	1		3	57		2167
436	1.0	219	219	0	0	2/4	2	1	1/4		1/4	1		6	66		2165
436	1.0	219	219	0	0	2/4	1	1	1/4		1/4	1		0	84		2163
437	1.0	219	219	1/4	1/4	2/4	3	1	1/4		1/4	1		0	72		2168
437	1.0	219	219	1/4	1/4	2/4	2	1	1/4		1/4	1		-3	75		2166
437	1.0	219	219	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		2164
438	2.0	220	220	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2176
438	1.0	220	220	0	0	2/4	3	1	1/4		1/4	1		3	69		2174
438	1.0	220	220	0	0	2/4	2	1	1/4		1/4	1		0	72		2172
438	1.0	220	220	0	0	2/4	1	1	1/4		1/4	1		6	78		2170
439	1.0	220	220	1/4	1/4	2/4	3	1	1/4		1/4	1		6	66		2175
439	1.0	220	220	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		2173
439	1.0	220	220	1/4	1/4	2/4	1	1	1/4		1/4	1		-3	75		2171
440	2.0	221	221	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2183
440	1.0	221	221	0	0	2/4	3	1	1/4		1/4	1		-3	63		2181
440	1.0	221	221	0	0	2/4	2	1	1/4		1/4	1		6	66		2179
440	1.0	221	221	0	0	2/4	1	1	1/4		1/4	1		0	72		2177
441	1.0	221	221	1/4	1/4	2/4	3	1	1/4		1/4	1		0	60		2182
441	1.0	221	221	1/4	1/4	2/4	2	1	1/4		1/4	1		-3	63		2180
441	1.0	221	221	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		2178
442	2.0	222	222	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2190
442	1.0	222	222	0	0	2/4	3	1	1/4		1/4	1		7	61		2188
442	1.0	222	222	0	0	2/4	2	1	1/4		1/4	1		4	64		2186
442	1.0	222	222	0	0	2/4	1	1	1/4		1/4	1		-2	70		2184
443	1.0	222	222	1/4	1/4	2/4	3	1	1/4		1/4	1		-2	58		2189
443	1.0	222	222	1/4	1/4	2/4	2	1	1/4		1/4	1		7	61		2187
443	1.0	222	222	1/4	1/4	2/4	1	1	1/4		1/4	1		1	67		2185
444	2.0	223	223	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2197
444	1.0	223	223	0	0	2/4	3	1	1/4		1/4	1		3	57		2195
444	1.0	223	223	0	0	2/4	2	1	1/4		1/4	1		2	62		2193
444	1.0	223	223	0	0	2/4	1	1	1/4		1/4	1		6	66		2191
445	1.0	223	223	1/4	1/4	2/4	3	1	1/4		1/4	1		0	72		2196
445	1.0	223	223	1/4	1/4	2/4	2	1	1/4		1/4	1		-3	75		2194
445	1.0	223	223	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		2192
446	2.0	224	224	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2204
446	1.0	224	224	0	0	2/4	3	1	1/4		1/4	1		3	69		2202
446	1.0	224	224	0	0	2/4	2	1	1/4		1/4	1		0	72		2200
446	1.0	224	224	0	0	2/4	1	1	1/4		1/4	1		6	78		2198
447	1.0	224	224	1/4	1/4	2/4	3	1	1/4		1/4	1		6	66		2203
447	1.0	224	224	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		2201
447	1.0	224	224	1/4	1/4	2/4	1	1	1/4		1/4	1		-3	75		2199
448	2.0	225	225	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2211
448	1.0	225	225	0	0	2/4	3	1	1/4		1/4	1		-3	63		2209
448	1.0	225	225	0	0	2/4	2	1	1/4		1/4	1		6	66		2207
448	1.0	225	225	0	0	2/4	1	1	1/4		1/4	1		0	72		2205
449	1.0	225	225	1/4	1/4	2/4	3	1	1/4		1/4	1		0	60		2210
449	1.0	225	225	1/4	1/4	2/4	2	1	1/4		1/4	1		-3	63		2208
449	1.0	225	225	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		2206
450	2.0	226	226	0	0	2/4	4	1	1/2		1/2	1	0	2	50		2218
450	1.0	226	226	0	0	2/4	3	1	1/4		1/4	1		7	61		2216
450	1.0	226	226	0	0	2/4	2	1	1/4		1/4	1		4	64		2214
450	1.0	226	226	0	0	2/4	1	1	1/4		1/4	1		-2	70		2212
451	1.0	226	226	1/4	1/4	2/4	3	1	1/4		1/4	1		-2	58		2217
451	1.0	226	226	1/4	1/4	2/4	2	1	1/4		1/4	1		7	61		2215
451	1.0	226	226	1/4	1/4	2/4	1	1	1/4		1/4	1		1	67		2213
452	2.0	227	227	0	0	2/4	4	1	1/2		1/2	1	-1	2	50		2222
452	2.0	227	227	0	0	2/4	3	1	1/2		1/2	1		3	57		2221
452	2.0	227	227	0	0	2/4	2	1	1/2		1/2	1		2	62		2220
452	2.0	227	227	0	0	2/4	1	1	1/2		1/2	1		6	66		2219
454	2.0	228	228	0	0	2/4	4	1	1/2		1/2	1		-3	51		2226
454	2.0	228	228	0	0	2/4	3	1	1/2		1/2	1		1	55		2225
454	2.0	228	228	0	0	2/4	2	1	1/2		1/2	1		7	61		2224
454	2.0	228	228	0	0	2/4	1	1	1/2		1/2	1		1	67		2223
456	2.0	229	229	0	0	2/4	4	1	1/2		1/2	1		2	50		2230
456	2.0	229	229	0	0	2/4	3	1	1/2		1/2	1		3	57		2229
456	2.0	229	229	0	0	2/4	2	1	1/2		1/2	1		2	62		2228
456	2.0	229	229	0	0	2/4	1	1	1/2		1/2	1		6	66		2227
458	2.0	230	230	0	0	2/4	4	1	1/2		1/2	1		-3	51		2234
458	2.0	230	230	0	0	2/4	3	1	1/2		1/2	1		1	55		2233
458	2.0	230	230	0	0	2/4	2	1	1/2		1/2	1		7	61		2232
458	2.0	230	230	0	0	2/4	1	1	1/2		1/2	1		1	67		2231
460	2.0	231	231	0	0	2/4	4	1	1/2		1/2	1		2	50		2238
460	2.0	231	231	0	0	2/4	3	1	1/2		1/2	1		3	57		2237
460	2.0	231	231	0	0	2/4	2	1	1/2		1/2	1		2	62		2236
460	2.0	231	231	0	0	2/4	1	1	1/2		1/2	1		6	66		2235
462	2.0	232	232	0	0	2/4	4	1	1/2		1/2	1	1	-3	51		2242
462	2.0	232	232	0	0	2/4	3	1	1/2		1/2	1	1	1	55		2241
462	2.0	232	232	0	0	2/4	2	1	1/2		1/2	1	1	7	61		2240
462	2.0	232	232	0	0	2/4	1	1	1/2		1/2	1	1	1	67		2239
464	2.0	233	233	0	0	2/4	4	1	1/2		1/2	1	0	-3	51		2246
464	2.0	233	233	0	0	2/4	3	1	1/2		1/2	1	-1	1	55		2245
464	2.0	233	233	0	0	2/4	2	1	1/2		1/2	1	-1	7	61		2244
464	2.0	233	233	0	0	2/4	1	1	1/2		1/2	1	0	1	67		2243
466	2.0	234	234	0	0	2/4	4	1	1/2		1/2	1	-1	-3	51		2250
466	2.0	234	234	0	0	2/4	2	1	1/2		1/2	1		-2	58		2248
466	2.0	234	234	0	0	2/4	3	1	1/2		1/2	1		-5	61		2249
466	2.0	234	234	0	0	2/4	1	1	1/2		1/2	1	-1	1	67		2247
468	1.0	235	235	0	0	2/4	4	1	1/4		1/4	1		-4	44		2257
468	1.0	235	235	0	0	2/4	3	1	1/4		1/4	1		-3	51		2255
468	1.0	235	235	0	0	2/4	2	1	1/4		1/4	1		0	60		2253
468	1.0	235	235	0	0	2/4	1	1	1/4		1/4	1		-3	63		2251
469	1.0	235	235	1/4	1/4	2/4	4	1	1/4		1/4	1		-4	44		2258
469	1.0	235	235	1/4	1/4	2/4	3	1	1/4		1/4	1		-3	51		2256
469	1.0	235	235	1/4	1/4	2/4	2	1	1/4		1/4	1		0	60		2254
469	1.0	235	235	1/4	1/4	2/4	1	1	1/4		1/4	1		-4	68		2252
470	1.5	236	236	0	0	2/4	4	1	3/8		1/4	3/2		-4	44		2266
470	1.5	236	236	0	0	2/4	3	1	3/8		1/4	3/2		-3	51		2264
470	1.5	236	236	0	0	2/4	2	1	3/8		1/4	3/2		0	60		2262
470	1.5	236	236	0	0	2/4	1	1	3/8		1/4	3/2		0	72		2259
943/2	0.5	236	236	3/8	3/8	2/4	4	1	1/8		1/8	1		-4	44		2267
943/2	0.5	236	236	3/8	3/8	2/4	3	1	1/8		1/8	1		-3	51		2265
943/2	0.5	236	236	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		2263
943/2	0.25	236	236	3/8	3/8	2/4	1	1	1/16		1/16	1		-2	70		2260
1887/4	0.25	236	236	7/16	7/16	2/4	1	1	1/16		1/16	1		-4	68		2261
472	0.5	237	237	0	0	2/4	4	1	1/8		1/8	1		-2	46		2280
472	0.5	237	237	0	0	2/4	3	1	1/8		1/8	1		-3	51		2276
472	0.5	237	237	0	0	2/4	2	1	1/8		1/8	1		-5	61		2272
472	0.5	237	237	0	0	2/4	1	1	1/8		1/8	1		1	67		2268
945/2	0.5	237	237	1/8	1/8	2/4	4	1	1/8		1/8	1		-2	46		2281
945/2	0.5	237	237	1/8	1/8	2/4	3	1	1/8		1/8	1		-3	51		2277
945/2	0.5	237	237	1/8	1/8	2/4	2	1	1/8		1/8	1		-5	61		2273
945/2	0.5	237	237	1/8	1/8	2/4	1	1	1/8		1/8	1		-4	68		2269
473	0.5	237	237	1/4	1/4	2/4	4	1	1/8		1/8	1		-2	46		2282
473	0.5	237	237	1/4	1/4	2/4	3	1	1/8		1/8	1		-3	51		2278
473	0.5	237	237	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	61		2274
473	0.5	237	237	1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70		2270
947/2	0.5	237	237	3/8	3/8	2/4	4	1	1/8		1/8	1		-2	46		2283
947/2	0.5	237	237	3/8	3/8	2/4	3	1	1/8		1/8	1		-3	51		2279
947/2	0.5	237	237	3/8	3/8	2/4	2	1	1/8		1/8	1		-5	61		2275
947/2	0.5	237	237	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		2271
474	0.5	238	238	0	0	2/4	4	1	1/8		1/8	1		-2	46		2287
474	0.5	238	238	0	0	2/4	3	1	1/8		1/8	1		-3	51		2286
474	0.5	238	238	0	0	2/4	2	1	1/8		1/8	1		-5	61		2285
474	0.5	238	238	0	0	2/4	1	1	1/8		1/8	1		-5	73		2284
476	0.5	239	239	0	0	2/4	4	1	1/8		1/8	1		-2	58		2300
476	0.5	239	239	0	0	2/4	3	1	1/8		1/8	1		4	64		2296
476	0.5	239	239	0	0	2/4	1	1	1/8		1/8	1		1	67		2288
476	0.5	239	239	0	0	2/4	2	1	1/8		1/8	1		1	67		2292
953/2	0.5	239	239	1/8	1/8	2/4	4	1	1/8		1/8	1		-2	58		2301
953/2	0.5	239	239	1/8	1/8	2/4	3	1	1/8		1/8	1		4	64		2297
953/2	0.5	239	239	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		2293
953/2	0.5	239	239	1/8	1/8	2/4	1	1	1/8		1/8	1		-4	68		2289
477	0.5	239	239	1/4	1/4	2/4	4	1	1/8		1/8	1		-2	58		2302
477	0.5	239	239	1/4	1/4	2/4	3	1	1/8		1/8	1		4	64		2298
477	0.5	239	239	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		2294
477	0.5	239	239	1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70		2290
955/2	0.5	239	239	3/8	3/8	2/4	4	1	1/8		1/8	1		-2	58		2303
955/2	0.5	239	239	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64		2299
955/2	0.5	239	239	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		2295
955/2	0.5	239	239	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		2291
478	0.5	240	240	0	0	2/4	4	1	1/8		1/8	1		-2	58		2307
478	0.5	240	240	0	0	2/4	3	1	1/8		1/8	1		4	64		2306
478	0.5	240	240	0	0	2/4	2	1	1/8		1/8	1		1	67		2305
478	0.5	240	240	0	0	2/4	1	1	1/8		1/8	1		-5	73		2304
480	0.5	241	241	0	0	2/4	4	1	1/8		1/8	1		3	57		2320
480	0.5	241	241	0	0	2/4	3	1	1/8		1/8	1		4	64		2316
480	0.5	241	241	0	0	2/4	2	1	1/8		1/8	1		1	67		2312
480	0.5	241	241	0	0	2/4	1	1	1/8		1/8	1		7	73		2308
961/2	0.5	241	241	1/8	1/8	2/4	4	1	1/8		1/8	1		3	57		2321
961/2	0.5	241	241	1/8	1/8	2/4	3	1	1/8		1/8	1		4	64		2317
961/2	0.5	241	241	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		2313
961/2	0.5	241	241	1/8	1/8	2/4	1	1	1/8		1/8	1		2	74		2309
481	0.5	241	241	1/4	1/4	2/4	4	1	1/8		1/8	1		3	57		2322
481	0.5	241	241	1/4	1/4	2/4	3	1	1/8		1/8	1		4	64		2318
481	0.5	241	241	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		2314
481	0.5	241	241	1/4	1/4	2/4	1	1	1/8		1/8	1		4	76		2310
963/2	0.5	241	241	3/8	3/8	2/4	4	1	1/8		1/8	1		3	57		2323
963/2	0.5	241	241	3/8	3/8	2/4	3	1	1/8		1/8	1		4	64		2319
963/2	0.5	241	241	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		2315
963/2	0.5	241	241	3/8	3/8	2/4	1	1	1/8		1/8	1		6	78		2311
482	0.5	242	242	0	0	2/4	4	1	1/8		1/8	1		3	57		2327
482	0.5	242	242	0	0	2/4	3	1	1/8		1/8	1		4	64		2326
482	0.5	242	242	0	0	2/4	2	1	1/8		1/8	1		1	67		2325
482	0.5	242	242	0	0	2/4	1	1	1/8		1/8	1		1	79		2324
484	1.0	243	243	0	0	2/4	4	1	1/4		1/4	1		3	57		2334
484	1.0	243	243	0	0	2/4	3	1	1/4		1/4	1		2	62		2332
484	1.0	243	243	0	0	2/4	2	1	1/4		1/4	1		0	72		2330
484	1.0	243	243	0	0	2/4	1	1	1/4		1/4	1		6	78		2328
485	1.0	243	243	1/4	1/4	2/4	4	1	1/4		1/4	1		1	55		2335
485	1.0	243	243	1/4	1/4	2/4	3	1	1/4		1/4	1		2	62		2333
485	1.0	243	243	1/4	1/4	2/4	2	1	1/4		1/4	1		5	71		2331
485	1.0	243	243	1/4	1/4	2/4	1	1	1/4		1/4	1		1	79		2329
486	1.0	244	244	0	0	2/4	4	1	1/4		1/4	1		6	54		2342
486	1.0	244	244	0	0	2/4	3	1	1/4		1/4	1		2	62		2340
486	1.0	244	244	0	0	2/4	2	1	1/4		1/4	1		3	69		2338
486	1.0	244	244	0	0	2/4	1	1	1/4		1/4	1		3	81		2336
487	1.0	244	244	1/4	1/4	2/4	4	1	1/4		1/4	1		4	52		2343
487	1.0	244	244	1/4	1/4	2/4	3	1	1/4		1/4	1		2	62		2341
487	1.0	244	244	1/4	1/4	2/4	2	1	1/4		1/4	1		1	67		2339
487	1.0	244	244	1/4	1/4	2/4	1	1	1/4		1/4	1		5	83		2337
488	2.0	245	245	0	0	2/4	4	1	1/2		1/2	1	1	2	50		2347
488	2.0	245	245	0	0	2/4	3	1	1/2		1/2	1	1	2	62		2346
488	2.0	245	245	0	0	2/4	2	1	1/2		1/2	1	1	6	66		2345
488	2.0	245	245	0	0	2/4	1	1	1/2		1/2	1	1	0	84		2344
490	2.0	246	246	0	0	2/4	4	1	1/2		1/2	1	-1	2	50		2351
490	2.0	246	246	0	0	2/4	3	1	1/2		1/2	1	-1	2	62		2350
490	2.0	246	246	0	0	2/4	2	1	1/2		1/2	1	-1	6	66		2349
490	2.0	246	246	0	0	2/4	1	1	1/2		1/2	1	-1	0	84		2348
492	1.0	247	247	0	0	2/4	4	1	1/4		1/4	1		2	50		2352
493	1.0	247	247	1/4	1/4	2/4	4	1	1/4		1/4	1		1	55		2353
494	1.5	248	248	0	0	2/4	4	1	3/8		1/4	3/2		5	59		2354
991/2	0.25	248	248	3/8	3/8	2/4	4	1	1/16		1/16	1		3	57		2355
1983/4	0.25	248	248	7/16	7/16	2/4	4	1	1/16		1/16	1		1	55		2356
496	0.5	249	249	0	0	2/4	4	1	1/8		1/8	1		6	54		2359
993/2	0.5	249	249	1/8	1/8	2/4	4	1	1/8		1/8	1		1	55		2360
497	0.5	249	249	1/4	1/4	2/4	4	1	1/8		1/8	1		3	57		2361
497	0.5	249	249	1/4	1/4	2/4	1	1	1/8		1/8	1		6	66		2357
995/2	0.5	249	249	3/8	3/8	2/4	4	1	1/8		1/8	1		5	59		2362
995/2	0.5	249	249	3/8	3/8	2/4	1	1	1/8		1/8	1		1	67		2358
498	1.0	250	250	0	0	2/4	4	1	1/4		1/4	1		0	60		2367
498	0.5	250	250	0	0	2/4	1	1	1/8		1/8	1		3	69		2363
997/2	0.5	250	250	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71		2364
499	0.5	250	250	1/4	1/4	2/4	1	1	1/8		1/8	1		0	72		2365
999/2	0.5	250	250	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		2366
500	1.0	251	251	0	0	2/4	4	1	1/4		1/4	1		1	55		2376
500	1.0	251	251	0	0	2/4	3	1	1/4		1/4	1		5	59		2374
500	1.0	251	251	0	0	2/4	2	1	1/4		1/4	1		2	62		2372
500	0.5	251	251	0	0	2/4	1	1	1/8		1/8	1		2	74		2368
1001/2	0.5	251	251	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76		2369
501	1.0	251	251	1/4	1/4	2/4	4	1	1/4		1/4	1		1	55		2377
501	1.0	251	251	1/4	1/4	2/4	3	1	1/4		1/4	1		5	59		2375
501	1.0	251	251	1/4	1/4	2/4	2	1	1/4		1/4	1		1	67		2373
501	0.5	251	251	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78		2370
1003/2	0.5	251	251	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79		2371
502	1.5	252	252	0	0	2/4	4	1	3/8		1/4	3/2		4	52		2388
502	1.5	252	252	0	0	2/4	3	1	3/8		1/4	3/2		1	67		2385
502	1.5	252	252	0	0	2/4	2	1	3/8		1/4	3/2		5	71		2382
502	0.5	252	252	0	0	2/4	1	1	1/8		1/8	1		3	81		2378
1005/2	0.5	252	252	1/8	1/8	2/4	1	1	1/8		1/8	1		10	82		2379
503	0.5	252	252	1/4	1/4	2/4	1	1	1/8		1/8	1		5	83		2380
1007/2	0.25	252	252	3/8	3/8	2/4	4	1	1/16		1/16	1		6	54		2389
1007/2	0.25	252	252	3/8	3/8	2/4	3	1	1/16		1/16	1		6	66		2386
1007/2	0.25	252	252	3/8	3/8	2/4	2	1	1/16		1/16	1		3	69		2383
1007/2	0.5	252	252	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79		2381
2015/4	0.25	252	252	7/16	7/16	2/4	4	1	1/16		1/16	1		1	55		2390
2015/4	0.25	252	252	7/16	7/16	2/4	3	1	1/16		1/16	1		4	64		2387
2015/4	0.25	252	252	7/16	7/16	2/4	2	1	1/16		1/16	1		1	67		2384
504	0.5	253	253	0	0	2/4	4	1	1/8		1/8	1		3	57		2403
504	0.5	253	253	0	0	2/4	3	1	1/8		1/8	1		2	62		2399
504	0.5	253	253	0	0	2/4	2	1	1/8		1/8	1		6	66		2395
504	0.5	253	253	0	0	2/4	1	1	1/8		1/8	1		6	78		2391
1009/2	0.5	253	253	1/8	1/8	2/4	4	1	1/8		1/8	1		3	57		2404
1009/2	0.5	253	253	1/8	1/8	2/4	3	1	1/8		1/8	1		6	66		2400
1009/2	0.5	253	253	1/8	1/8	2/4	2	1	1/8		1/8	1		3	69		2396
1009/2	0.5	253	253	1/8	1/8	2/4	1	1	1/8		1/8	1		3	81		2392
505	0.5	253	253	1/4	1/4	2/4	4	1	1/8		1/8	1		3	45		2405
505	0.5	253	253	1/4	1/4	2/4	3	1	1/8		1/8	1		4	64		2401
505	0.5	253	253	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		2397
505	0.5	253	253	1/4	1/4	2/4	1	1	1/8		1/8	1		1	79		2393
1011/2	0.5	253	253	3/8	3/8	2/4	4	1	1/8		1/8	1		3	45		2406
1011/2	0.5	253	253	3/8	3/8	2/4	3	1	1/8		1/8	1		7	61		2402
1011/2	0.5	253	253	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64		2398
1011/2	0.5	253	253	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		2394
506	0.5	254	254	0	0	2/4	4	1	1/8		1/8	1		2	50		2413
506	0.5	254	254	0	0	2/4	3	1	1/8		1/8	1		2	62		2412
506	0.5	254	254	0	0	2/4	2	1	1/8		1/8	1		6	66		2411
506	0.5	254	254	0	0	2/4	1	1	1/8		1/8	1		2	74		2407
1013/2	0.5	254	254	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66		2408
507	0.5	254	254	1/4	1/4	2/4	1	1	1/8		1/8	1		3	69		2409
1015/2	0.5	254	254	3/8	3/8	2/4	1	1	1/8		1/8	1		2	62		2410
508	1.0	255	255	0	0	2/4	4	1	1/4		1/4	1		2	50		2414
509	1.0	255	255	1/4	1/4	2/4	4	1	1/4		1/4	1		3	57		2415
510	1.5	256	256	0	0	2/4	4	1	3/8		1/4	3/2		0	60		2419
1021/2	0.5	256	256	1/8	1/8	2/4	1	1	1/8		1/8	1		3	81		2416
511	0.5	256	256	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78		2417
1023/2	0.25	256	256	3/8	3/8	2/4	4	1	1/16		1/16	1		5	59		2420
1023/2	0.5	256	256	3/8	3/8	2/4	1	1	1/8		1/8	1		9	75		2418
2047/4	0.25	256	256	7/16	7/16	2/4	4	1	1/16		1/16	1		3	57		2421
512	0.5	257	257	0	0	2/4	4	1	1/8		1/8	1		1	55		2426
512	0.5	257	257	0	0	2/4	1	1	1/8		1/8	1		4	76		2422
1025/2	0.5	257	257	1/8	1/8	2/4	4	1	1/8		1/8	1		1	55		2427
1025/2	0.5	257	257	1/8	1/8	2/4	1	1	1/8		1/8	1		1	79		2423
513	0.5	257	257	1/4	1/4	2/4	4	1	1/8		1/8	1		3	57		2428
513	0.5	257	257	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78		2424
1027/2	0.5	257	257	3/8	3/8	2/4	4	1	1/8		1/8	1		10	58		2429
1027/2	0.5	257	257	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		2425
514	0.5	258	258	0	0	2/4	4	1	1/8		1/8	1		5	59		2434
514	0.5	258	258	0	0	2/4	1	1	1/8		1/8	1		9	75		2430
1029/2	0.5	258	258	1/8	1/8	2/4	1	1	1/8		1/8	1		7	73		2431
515	0.5	258	258	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71		2432
1031/2	0.5	258	258	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		2433
516	1.0	259	259	0	0	2/4	4	1	1/4		1/4	1		5	59		2443
516	1.0	259	259	0	0	2/4	3	1	1/4		1/4	1		9	63		2441
516	1.0	259	259	0	0	2/4	2	1	1/4		1/4	1		6	66		2439
516	0.5	259	259	0	0	2/4	1	1	1/8		1/8	1		9	75		2435
1033/2	0.5	259	259	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76		2436
517	1.0	259	259	1/4	1/4	2/4	4	1	1/4		1/4	1		5	59		2444
517	1.0	259	259	1/4	1/4	2/4	3	1	1/4		1/4	1		6	66		2442
517	1.0	259	259	1/4	1/4	2/4	2	1	1/4		1/4	1		3	69		2440
517	0.5	259	259	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78		2437
1035/2	0.5	259	259	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79		2438
518	1.5	260	260	0	0	2/4	4	1	3/8		1/4	3/2		5	59		2455
518	1.5	260	260	0	0	2/4	3	1	3/8		1/4	3/2		3	69		2452
518	1.5	260	260	0	0	2/4	2	1	3/8		1/4	3/2		0	72		2449
518	0.5	260	260	0	0	2/4	1	1	1/8		1/8	1		3	81		2445
1037/2	0.5	260	260	1/8	1/8	2/4	1	1	1/8		1/8	1		5	83		2446
519	0.5	260	260	1/4	1/4	2/4	1	1	1/8		1/8	1		7	85		2447
1039/2	0.5	260	260	3/8	3/8	2/4	4	1	1/8		1/8	1		5	59		2456
1039/2	0.25	260	260	3/8	3/8	2/4	3	1	1/16		1/16	1		1	67		2453
1039/2	0.25	260	260	3/8	3/8	2/4	2	1	1/16		1/16	1		5	71		2450
1039/2	0.5	260	260	3/8	3/8	2/4	1	1	1/8		1/8	1		9	87		2448
2079/4	0.25	260	260	7/16	7/16	2/4	3	1	1/16		1/16	1		6	66		2454
2079/4	0.25	260	260	7/16	7/16	2/4	2	1	1/16		1/16	1		3	69		2451
520	0.5	261	261	0	0	2/4	3	1	1/8		1/8	1		4	64		2465
520	0.5	261	261	0	0	2/4	4	1	1/8		1/8	1		4	64		2469
520	0.5	261	261	0	0	2/4	2	1	1/8		1/8	1		1	67		2461
520	0.5	261	261	0	0	2/4	1	1	1/8		1/8	1		4	88		2457
1041/2	0.5	261	261	1/8	1/8	2/4	4	1	1/8		1/8	1		4	64		2470
1041/2	0.5	261	261	1/8	1/8	2/4	3	1	1/8		1/8	1		1	67		2466
1041/2	0.5	261	261	1/8	1/8	2/4	2	1	1/8		1/8	1		5	71		2462
1041/2	0.5	261	261	1/8	1/8	2/4	1	1	1/8		1/8	1		1	91		2458
521	0.5	261	261	1/4	1/4	2/4	4	1	1/8		1/8	1		5	59		2471
521	0.5	261	261	1/4	1/4	2/4	3	1	1/8		1/8	1		3	69		2467
521	0.5	261	261	1/4	1/4	2/4	2	1	1/8		1/8	1		0	72		2463
521	0.5	261	261	1/4	1/4	2/4	1	1	1/8		1/8	1		6	90		2459
1043/2	0.5	261	261	3/8	3/8	2/4	4	1	1/8		1/8	1		5	59		2472
1043/2	0.5	261	261	3/8	3/8	2/4	3	1	1/8		1/8	1		3	69		2468
1043/2	0.5	261	261	3/8	3/8	2/4	2	1	1/8		1/8	1		5	71		2464
1043/2	0.5	261	261	3/8	3/8	2/4	1	1	1/8		1/8	1		9	87		2460
522	0.5	262	262	0	0	2/4	4	1	1/8		1/8	1		1	55		2479
522	0.5	262	262	0	0	2/4	3	1	1/8		1/8	1		1	67		2478
522	0.5	262	262	0	0	2/4	2	1	1/8		1/8	1		5	71		2477
522	0.5	262	262	0	0	2/4	1	1	1/8		1/8	1		4	88		2473
1045/2	0.5	262	262	1/8	1/8	2/4	1	1	1/8		1/8	1		1	79		2474
523	0.5	262	262	1/4	1/4	2/4	1	1	1/8		1/8	1		5	83		2475
1047/2	0.5	262	262	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		2476
524	2.0	263	263	0	0	2/4	4	1	1/2		1/2	1		1	43		2490
524	2.0	263	263	0	0	2/4	3	1	1/2		1/2	1		2	50		2489
524	1.0	263	263	0	0	2/4	2	1	1/4		1/4	1		-1	65		2484
524	0.5	263	263	0	0	2/4	1	1	1/8		1/8	1		-1	77		2480
1049/2	0.5	263	263	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71		2481
525	0.25	263	263	1/4	1/4	2/4	2	1	1/16		1/16	1		4	64		2485
