mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
150	149	598	618	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	1413
150	149	598	618	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	1409
150	149	599	619	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	1417
150	149	599	619	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1414
150	149	599	619	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	1410
151	150	600	620	1.0		0	0	4/4	4	1	1/4			1/4	1		-1	41	F2	2	1431
151	150	600	620	1.0		0	0	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	1428
151	150	600	620	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1424
151	150	600	620	1.0		0	0	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	1420
151	150	601	621	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	1425
151	150	601	621	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	1421
151	150	602	622	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-8	40	Fb2	2	1432
151	150	602	622	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1426
151	150	602	622	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	1429
151	150	602	622	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	1422
151	150	603	623	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		-3	39	Eb2	2	1433
151	150	603	623	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	1427
151	150	603	623	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	1430
151	150	603	623	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		1	67	G4	4	1423
152	151	604	624	1.0		0	0	4/4	4	1	1/4			1/4	1		-3	39	Eb2	2	1440
152	151	604	624	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1436
152	151	604	624	1.0		0	0	4/4	1	1	1/4			1/4	1		0	60	C4	4	1434
152	151	604	624	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	65	F4	4	1438
152	151	606	626	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-5	37	Db2	2	1441
152	151	606	626	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1439
152	151	606	626	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1437
152	151	606	626	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-1	65	F4	4	1435
153	152	608	628	1.0		0	0	4/4	4	1	1/4			1/4	1		-5	37	Db2	2	1448
153	152	608	628	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1446
153	152	608	628	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1444
153	152	608	628	1.0		0	0	4/4	1	1	1/4			1/4	1		-1	65	F4	4	1442
153	152	610	630	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		0	36	C2	2	1449
153	152	610	630	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1447
153	152	610	630	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1445
153	152	610	630	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-1	65	F4	4	1445
153	152	610	630	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	1443
154	153	612	632	1.0		0	0	4/4	4	1	1/4			1/4	1		-3	39	Eb2	2	1456
154	153	612	632	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1454
154	153	612	632	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1452
154	153	612	632	1.0		0	0	4/4	1	1	1/4			1/4	1		0	60	C4	4	1450
154	153	614	634	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		-5	37	Db2	2	1457
154	153	614	634	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1455
154	153	614	634	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1453
154	153	614	634	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-1	65	F4	4	1451
154	153	1231/2	1271/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		0	36	C2	2	1458
154	153	2463/4	2543/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		-5	37	Db2	2	1459
155	154	616	636	4.0		0	0	4/4	4	1	1			1	1		0	36	C2	2	1466
155	154	616	636	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1464
155	154	616	636	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1462
155	154	616	636	1.0		0	0	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	1460
155	154	618	638	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	1465
155	154	618	638	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		1	55	G3	3	1463
155	154	618	638	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		0	72	C5	5	1461
156	155	620	640	1.0		0	0	4/4	4	1	1/4			1/4	1		0	36	C2	2	1475
156	155	620	640	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1473
156	155	620	640	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1471
156	155	620	640	1.0		0	0	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	1467
156	155	622	642	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-1	41	F2	2	1476
156	155	622	642	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1474
156	155	622	642	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1472
156	155	622	642	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		-5	61	Db4	4	1468
156	155	1247/2	1287/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		0	60	C4	4	1469
156	155	2495/4	2575/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		-5	61	Db4	4	1470
157	156	624	644	1.0		0	0	4/4	4	1	1/4			1/4	1		-1	41	F2	2	1482
157	156	624	644	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1480
157	156	624	644	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1478
157	156	624	644	4.0		0	0	4/4	1	1	1			1	1		0	60	C4	4	1477
157	156	626	646	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	1483
157	156	626	646	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1481
157	156	626	646	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1479
158	157	628	648	1.0		0	0	4/4	4	1	1/4			1/4	1		0	36	C2	2	1490
158	157	628	648	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	65	F4	4	1488
158	157	628	648	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	68	Ab4	4	1486
158	157	628	648	1.0		0	0	4/4	1	1	1/4			1/4	1		-3	75	Eb5	5	1484
158	157	630	650	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-1	41	F2	2	1491
158	157	630	650	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		-1	65	F4	4	1489
158	157	630	650	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		-4	68	Ab4	4	1487
158	157	630	650	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		-5	73	Db5	5	1485
159	158	632	652	0.0		0	0	4/4	1	1	0		grace16after	1/16	1		-5	73	Db5	5	1492
159	158	632	652	0.0		0	0	4/4	1	1	0		grace16after	1/16	1		0	72	C5	5	1493
159	158	632	652	0.0		0	0	4/4	2	1	0		grace16after	1/16	1		-4	68	Ab4	4	1495
159	158	632	652	0.0		0	0	4/4	2	1	0		grace16after	1/16	1		1	67	G4	4	1496
159	158	632	652	0.0		0	0	4/4	3	1	0		grace16after	1/16	1		-1	65	F4	4	1498
159	158	632	652	0.0		0	0	4/4	3	1	0		grace16after	1/16	1		-3	63	Eb4	4	1499
159	158	632	652	1.0		0	0	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	1501
159	158	632	652	4.0		0	0	4/4	3	1	1			1	1		-1	65	F4	4	1500
159	158	632	652	4.0		0	0	4/4	2	1	1			1	1		-4	68	Ab4	4	1497
159	158	632	652	4.0		0	0	4/4	1	1	1			1	1		-5	73	Db5	5	1494
159	158	634	654	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		0	48	C3	3	1502
160	159	636	656	1.0		0	0	4/4	4	1	1/4			1/4	1		0	48	C3	3	1512
160	159	636	656	1.0		0	0	4/4	3	1	1/4			1/4	1		4	64	E4	4	1508
160	159	636	656	1.0		0	0	4/4	2	1	1/4			1/4	1		1	67	G4	4	1504
160	159	636	656	4.0		0	0	4/4	1	1	1			1	1	1	0	72	C5	5	1503
160	159	637	657	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	1509
160	159	637	657	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-4	68	Ab4	4	1505
160	159	638	658	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	1510
160	159	638	658	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		1	67	G4	4	1506
160	159	639	659	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	1511
160	159	639	659	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	1507
161	160	640	660	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	1518
161	160	640	660	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	1514
161	160	640	660	4.0		0	0	4/4	1	1	1			1	1	-1	0	72	C5	5	1513
161	160	641	661	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1519
161	160	641	661	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-4	56	Ab3	3	1522
161	160	641	661	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-5	61	Db4	4	1515
161	160	642	662	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	1520
161	160	642	662	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	55	G3	3	1523
161	160	642	662	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		0	60	C4	4	1516
161	160	643	663	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	1521
161	160	643	663	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		-1	53	F3	3	1524
161	160	643	663	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	1517
162	161	644	664	1.0		0	0	4/4	3	1	1/4			1/4	1		0	48	C3	3	1528
162	161	644	664	1.0		0	0	4/4	4	1	1/4			1/4	1		-1	53	F3	3	1532
162	161	644	664	1.0		0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	1526
162	161	644	664	4.0		0	0	4/4	1	1	1			1	1	1	1	79	G5	5	1525
162	161	645	665	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	1533
162	161	645	665	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	1527
162	161	645	665	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	1529
162	161	646	666	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	1534
162	161	646	666	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	53	F3	3	1530
162	161	647	667	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	1535
162	161	647	667	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-3	51	Eb3	3	1531
163	162	648	668	1.0		0	0	4/4	4	1	1/4			1/4	1		-1	41	F2	2	1544
163	162	648	668	1.0		0	0	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	1540
163	162	648	668	4.0		0	0	4/4	1	1	1			1	1	-1	1	79	G5	5	1536
163	162	649	669	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-3	39	Eb2	2	1545
163	162	649	669	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	1541
163	162	649	669	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		0	84	C6	6	1537
163	162	650	670	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-5	37	Db2	2	1546
163	162	650	670	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-1	65	F4	4	1542
163	162	650	670	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-2	82	Bb5	5	1538
163	162	651	671	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		0	36	C2	2	1547
163	162	651	671	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	1543
163	162	651	671	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		4	64	E4	4	1543
163	162	651	671	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-4	80	Ab5	5	1539
164	163	652	672	1.0		0	0	4/4	4	1	1/4			1/4	1		-2	58	Bb3	3	1557
164	163	652	672	1.0		0	0	4/4	3	1	1/4			1/4	1		4	76	E5	5	1553
164	163	652	672	1.0		0	0	4/4	2	1	1/4			1/4	1		1	79	G5	5	1549
164	163	652	672	4.0		0	0	4/4	1	1	1			1	1	1	0	84	C6	6	1548
164	163	653	673	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-4	56	Ab3	3	1558
164	163	653	673	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		0	72	C5	5	1554
164	163	653	673	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-1	77	F5	5	1550
164	163	654	674	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	55	G3	3	1559
164	163	654	674	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		-2	70	Bb4	4	1555
164	163	654	674	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	76	E5	5	1551
164	163	655	675	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		-1	53	F3	3	1560
164	163	655	675	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-4	68	Ab4	4	1556
164	163	655	675	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-5	73	Db5	5	1552
165	164	656	676	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	1570
165	164	656	676	1.0		0	0	4/4	3	1	1/4			1/4	1		1	67	G4	4	1566
165	164	656	676	1.0		0	0	4/4	2	1	1/4			1/4	1		0	72	C5	5	1562
165	164	656	676	4.0		0	0	4/4	1	1	1			1	1	-1	0	84	C6	6	1561
165	164	657	677	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-5	49	Db3	3	1571
165	164	657	677	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-1	65	F4	4	1567
165	164	657	677	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		-2	70	Bb4	4	1563
165	164	658	678	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		0	48	C3	3	1572
165	164	658	678	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	1568
165	164	658	678	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		-4	68	Ab4	4	1564
165	164	659	679	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		1	55	G3	3	1573
165	164	659	679	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	1569
165	164	659	679	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	1565
166	165	660	680	1.5		0	0	3/2	4	1	3/8			1/4	3/2		1	43	G2	2	1584
166	165	660	680	1.5		0	0	3/2	3	1	3/8			1/4	3/2		1	55	G3	3	1580
166	165	660	680	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1577
166	165	660	680	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1577
166	165	660	680	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1574
166	165	1323/2	1363/2	0.5		3/8	3/8	3/2	4	1	1/8			1/8	1		4	40	E2	2	1585
166	165	1323/2	1363/2	0.5		3/8	3/8	3/2	3	1	1/8			1/8	1		4	52	E3	3	1581
166	165	662	682	2.0		1/2	1/2	3/2	4	1	1/2			1/2	1		-4	44	Ab2	2	1586
166	165	662	682	2.0		1/2	1/2	3/2	3	1	1/2			1/2	1		-4	56	Ab3	3	1582
166	165	662	682	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1578
166	165	662	682	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1578
166	165	662	682	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1575
166	165	664	684	2.0		1	1	3/2	3	1	1/2			1/2	1	1	0	60	C4	4	1583
166	165	664	684	2.0		1	1	3/2	3	1	1/2			1/2	1	1	-4	68	Ab4	4	1583
166	165	664	684	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1579
166	165	664	684	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1579
166	165	664	684	2.0		1	1	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1576
167	166	666	686	0.5		0	0	3/2	3	1	1/8			1/8	1	-1	0	60	C4	4	1593
167	166	666	686	0.5		0	0	3/2	3	1	1/8			1/8	1	-1	-4	68	Ab4	4	1593
167	166	666	686	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1590
167	166	666	686	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1590
167	166	666	686	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1587
167	166	1333/2	1373/2	0.5		1/8	1/8	3/2	3	1	1/8			1/8	1		-2	58	Bb3	3	1594
167	166	667	687	0.5		1/4	1/4	3/2	3	1	1/8			1/8	1		-4	56	Ab3	3	1595
167	166	1335/2	1375/2	0.5		3/8	3/8	3/2	3	1	1/8			1/8	1		1	55	G3	3	1596
167	166	668	688	0.5		1/2	1/2	3/2	3	1	1/8			1/8	1		-4	56	Ab3	3	1597
167	166	668	688	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1591
167	166	668	688	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1591
167	166	668	688	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1588
167	166	1337/2	1377/2	0.5		5/8	5/8	3/2	3	1	1/8			1/8	1		0	60	C4	4	1598
167	166	669	689	0.5		3/4	3/4	3/2	3	1	1/8			1/8	1		-1	65	F4	4	1599
167	166	1339/2	1379/2	0.5		7/8	7/8	3/2	3	1	1/8			1/8	1		1	67	G4	4	1600
167	166	670	690	0.5		1	1	3/2	3	1	1/8			1/8	1		-4	68	Ab4	4	1601
167	166	670	690	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		0	72	C5	5	1592
167	166	670	690	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1592
167	166	670	690	2.0		1	1	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1589
167	166	1341/2	1381/2	0.5		9/8	9/8	3/2	3	1	1/8			1/8	1		-1	65	F4	4	1602
167	166	671	691	0.5		5/4	5/4	3/2	3	1	1/8			1/8	1		0	60	C4	4	1603
167	166	1343/2	1383/2	0.5		11/8	11/8	3/2	3	1	1/8			1/8	1		-4	56	Ab3	3	1604
168	167	672	692	1.5		0	0	3/2	4	1	3/8			1/4	3/2		0	48	C3	3	1614
168	167	672	692	1.5		0	0	3/2	3	1	3/8			1/4	3/2		0	60	C4	4	1611
168	167	672	692	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	1608
168	167	672	692	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1608
168	167	672	692	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1605
168	167	1347/2	1387/2	0.5		3/8	3/8	3/2	4	1	1/8			1/8	1		3	45	A2	2	1615
168	167	1347/2	1387/2	0.5		3/8	3/8	3/2	3	1	1/8			1/8	1		3	57	A3	3	1612
168	167	674	694	2.0		1/2	1/2	3/2	4	1	1/2			1/2	1		-5	49	Db3	3	1616
168	167	674	694	2.0		1/2	1/2	3/2	3	1	1/2			1/2	1		-5	61	Db4	4	1613
168	167	674	694	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	1609
168	167	674	694	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1609
168	167	674	694	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1606
168	167	676	696	2.0		1	1	3/2	4	1	1/2			1/2	1	1	-1	53	F3	3	1617
168	167	676	696	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	1610
168	167	676	696	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1610
168	167	676	696	2.0		1	1	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1607
169	168	678	698	0.5		0	0	3/2	4	1	1/8			1/8	1	-1	-1	53	F3	3	1628
169	168	678	698	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	1621
169	168	678	698	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1621
169	168	678	698	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1618
169	168	1357/2	1397/2	0.5		1/8	1/8	3/2	4	1	1/8			1/8	1		-3	51	Eb3	3	1629
169	168	679	699	0.5		1/4	1/4	3/2	4	1	1/8			1/8	1		-5	49	Db3	3	1630
169	168	1359/2	1399/2	0.5		3/8	3/8	3/2	4	1	1/8			1/8	1		0	48	C3	3	1631
169	168	680	700	0.5		1/2	1/2	3/2	4	1	1/8			1/8	1		-5	49	Db3	3	1632
169	168	680	700	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	1622
169	168	680	700	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1622
169	168	680	700	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		0	84	C6	6	1619
169	168	1361/2	1401/2	0.5		5/8	5/8	3/2	4	1	1/8			1/8	1		-1	53	F3	3	1633
169	168	681	701	0.5		3/4	3/4	3/2	4	1	1/8			1/8	1		-2	58	Bb3	3	1634
169	168	1363/2	1403/2	0.5		7/8	7/8	3/2	4	1	1/8			1/8	1		0	60	C4	4	1635
169	168	682	702	0.5		1	1	3/2	3	1	1/8			1/8	1		-5	61	Db4	4	1624
169	168	682	702	1.0		1	1	3/2	4	1	1/4			1/4	1		-5	61	Db4	4	1636
169	168	682	702	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		-2	70	Bb4	4	1623
169	168	682	702	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1623
169	168	682	702	2.0		1	1	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1620
169	168	1365/2	1405/2	0.5		9/8	9/8	3/2	3	1	1/8			1/8	1		-1	65	F4	4	1625
169	168	683	703	0.5		5/4	5/4	3/2	3	1	1/8			1/8	1		-2	70	Bb4	4	1626
169	168	1367/2	1407/2	0.5		11/8	11/8	3/2	3	1	1/8			1/8	1		-5	73	Db5	5	1627
170	169	684	704	1.5		0	0	3/2	4	1	3/8			1/4	3/2		-5	49	Db3	3	1646
170	169	684	704	1.5		0	0	3/2	3	1	3/8			1/4	3/2		-5	61	Db4	4	1643
170	169	684	704	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		-5	73	Db5	5	1640
170	169	684	704	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		-1	77	F5	5	1640
170	169	684	704	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1637
170	169	1371/2	1411/2	0.5		3/8	3/8	3/2	4	1	1/8			1/8	1		-2	46	Bb2	2	1647
170	169	1371/2	1411/2	0.5		3/8	3/8	3/2	3	1	1/8			1/8	1		-2	58	Bb3	3	1644
170	169	686	706	2.0		1/2	1/2	3/2	4	1	1/2			1/2	1		4	52	E3	3	1648
170	169	686	706	2.0		1/2	1/2	3/2	3	1	1/2			1/2	1		4	64	E4	4	1645
170	169	686	706	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		-5	73	Db5	5	1641
170	169	686	706	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		1	79	G5	5	1641
170	169	686	706	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1638
170	169	688	708	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		-5	73	Db5	5	1642
170	169	688	708	2.0		1	1	3/2	2	1	1/2	1/2_r16_0		1/2	1		1	79	G5	5	1642
170	169	688	708	2.0		1	1	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1639
171	170	690	710	2.0		0	0	3/2	4	1	1/2	1/2_r16_0		1/2	1		-5	37	Db2	2	1657
171	170	690	710	2.0		0	0	3/2	3	1	1/2	1/2_r16_0		1/2	1		-5	49	Db3	3	1655
171	170	690	710	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		-5	73	Db5	5	1649
171	170	690	710	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1652
171	170	690	710	2.0		0	0	3/2	2	1	1/2	1/2_r16_0		1/2	1		1	79	G5	5	1652
171	170	690	710	2.0		0	0	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1649
171	170	692	712	1.0		1/2	1/2	3/2	4	1	1/4			1/4	1		-5	37	Db2	2	1658
171	170	692	712	1.0		1/2	1/2	3/2	3	1	1/4			1/4	1		-5	49	Db3	3	1656
171	170	692	712	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		-5	73	Db5	5	1650
171	170	692	712	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		4	76	E5	5	1653
171	170	692	712	2.0		1/2	1/2	3/2	2	1	1/2	1/2_r16_0		1/2	1		1	79	G5	5	1653
171	170	692	712	2.0		1/2	1/2	3/2	1	1	1/2	1/2_r16_0		1/2	1		-2	82	Bb5	5	1650
171	170	694	714	1.0		1	1	3/2	1	1	1/4			1/4	1		-5	73	Db5	5	1651
171	170	694	714	1.0		1	1	3/2	2	1	1/4			1/4	1		4	76	E5	5	1654
