mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
135	135	791/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		2	62	D4	4	2702
135	135	791/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		0	60	C4	4	2703
135	135	791/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		2	50	D3	3	2707
135	135	791/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		0	48	C3	3	2708
135	135	791/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		2	50	D3	3	2709
135	135	791/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		2	62	D4	4	2704
135	135	791/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		2	74	D5	5	2698
135	135	791/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		2	86	D6	6	2692
136	136	396	0.5		0	0	6/8	4	1	1/8			1/8	1		0	48	C3	3	2734
136	136	396	0.5		0	0	6/8	3	1	1/8			1/8	1		0	60	C4	4	2726
136	136	396	0.5		0	0	6/8	2	1	1/8			1/8	1		0	72	C5	5	2718
136	136	396	0.5		0	0	6/8	1	1	1/8			1/8	1		0	84	C6	6	2710
136	136	397	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	2735
136	136	397	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		5	59	B3	3	2727
136	136	397	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		5	71	B4	4	2719
136	136	397	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		5	83	B5	5	2711
136	136	795/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		3	81	A5	5	2712
136	136	795/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		5	83	B5	5	2713
136	136	795/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		3	69	A4	4	2720
136	136	795/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		5	71	B4	4	2721
136	136	795/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		3	57	A3	3	2728
136	136	795/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		5	59	B3	3	2729
136	136	795/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		3	45	A2	2	2736
136	136	795/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		5	47	B2	2	2737
136	136	795/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	2738
136	136	795/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	2730
136	136	795/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	2722
136	136	795/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	2714
136	136	797/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		1	79	G5	5	2715
136	136	797/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		6	78	F#5	5	2716
136	136	797/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		1	67	G4	4	2723
136	136	797/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		6	66	F#4	4	2724
136	136	797/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		1	55	G3	3	2731
136	136	797/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		6	54	F#3	3	2732
136	136	797/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		1	43	G2	2	2739
136	136	797/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		6	42	F#2	2	2740
136	136	797/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		1	43	G2	2	2741
136	136	797/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		1	55	G3	3	2733
136	136	797/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	2725
136	136	797/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	2717
137	137	399	1.5		0	0	6/8	4	1	3/8			1/4	3/2	1	6	42	F#2	2	2757
137	137	399	1.5		0	0	6/8	3	1	3/8			1/4	3/2	1	6	54	F#3	3	2752
137	137	399	1.5		0	0	6/8	2	1	3/8			1/4	3/2	1	6	66	F#4	4	2747
137	137	399	1.5		0	0	6/8	1	1	3/8			1/4	3/2	1	6	78	F#5	5	2742
137	137	801/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1	-1	6	42	F#2	2	2758
137	137	801/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1	-1	6	54	F#3	3	2753
137	137	801/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1	-1	6	66	F#4	4	2748
137	137	801/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1	-1	6	78	F#5	5	2743
137	137	803/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		4	76	E5	5	2744
137	137	803/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		9	75	D#5	5	2745
137	137	803/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		4	64	E4	4	2749
137	137	803/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		9	63	D#4	4	2750
137	137	803/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		4	52	E3	3	2754
137	137	803/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		9	51	D#3	3	2755
137	137	803/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		4	40	E2	2	2759
137	137	803/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		9	39	D#2	2	2760
137	137	803/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		4	40	E2	2	2761
137	137	803/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		4	52	E3	3	2756
137	137	803/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	2751
137	137	803/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	2746
138	138	402	0.5		0	0	6/8	4	1	1/8			1/8	1		9	39	D#2	2	2786
138	138	402	0.5		0	0	6/8	3	1	1/8			1/8	1		9	51	D#3	3	2778
138	138	402	0.5		0	0	6/8	2	1	1/8			1/8	1		9	63	D#4	4	2770
138	138	402	0.5		0	0	6/8	1	1	1/8			1/8	1		9	75	D#5	5	2762
138	138	403	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		9	39	D#2	2	2787
138	138	403	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		9	51	D#3	3	2779
138	138	403	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		9	63	D#4	4	2771
138	138	403	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		9	75	D#5	5	2763
138	138	807/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		7	73	C#5	5	2764
138	138	807/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		9	75	D#5	5	2765
138	138	807/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		7	61	C#4	4	2772
138	138	807/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		9	63	D#4	4	2773
138	138	807/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		7	49	C#3	3	2780
138	138	807/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		9	51	D#3	3	2781
138	138	807/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		7	37	C#2	2	2788
138	138	807/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		9	39	D#2	2	2789
138	138	807/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		4	40	E2	2	2790
138	138	807/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		4	52	E3	3	2782
138	138	807/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	2774
138	138	807/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	2766
138	138	809/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		10	70	A#4	4	2767
138	138	809/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		15	69	G##4	4	2768
138	138	809/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		10	58	A#3	3	2775
138	138	809/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		15	57	G##3	3	2776
138	138	809/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		10	58	A#3	3	2783
138	138	809/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		15	57	G##3	3	2784
138	138	809/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		10	46	A#2	2	2791
138	138	809/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		15	45	G##2	2	2792
138	138	809/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		10	46	A#2	2	2793
138	138	809/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		10	58	A#3	3	2777
138	138	809/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		10	58	A#3	3	2785
138	138	809/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		10	70	A#4	4	2769
139	139	405	0.5		0	0	6/8	4	1	1/8			1/8	1		5	47	B2	2	2818
139	139	405	0.5		0	0	6/8	2	1	1/8			1/8	1		5	59	B3	3	2802
139	139	405	0.5		0	0	6/8	3	1	1/8			1/8	1		5	59	B3	3	2810
139	139	405	0.5		0	0	6/8	1	1	1/8			1/8	1		5	71	B4	4	2794
139	139	406	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	2819
139	139	406	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		5	59	B3	3	2811
139	139	406	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		5	71	B4	4	2795
139	139	406	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		5	71	B4	4	2803
139	139	813/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		3	69	A4	4	2796
139	139	813/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		5	71	B4	4	2797
139	139	813/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		3	69	A4	4	2804
139	139	813/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		5	71	B4	4	2805
139	139	813/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		3	57	A3	3	2812
139	139	813/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		5	59	B3	3	2813
139	139	813/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		3	45	A2	2	2820
139	139	813/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		5	47	B2	2	2821
139	139	813/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		0	48	C3	3	2822
139	139	813/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		0	60	C4	4	2814
139	139	813/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	2798
139	139	813/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		0	72	C5	5	2806
139	139	815/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		6	66	F#4	4	2799
139	139	815/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		4	64	E4	4	2800
139	139	815/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		6	66	F#4	4	2807
139	139	815/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		4	64	E4	4	2808
139	139	815/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		6	54	F#3	3	2815
139	139	815/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		4	52	E3	3	2816
139	139	815/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		6	42	F#2	2	2823
139	139	815/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		4	40	E2	2	2824
139	139	815/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		6	42	F#2	2	2825
139	139	815/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		6	54	F#3	3	2817
139	139	815/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	2801
139	139	815/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		6	66	F#4	4	2809
140	140	408	0.5		0	0	6/8	4	1	1/8			1/8	1		1	43	G2	2	2850
140	140	408	0.5		0	0	6/8	3	1	1/8			1/8	1		1	55	G3	3	2842
140	140	408	0.5		0	0	6/8	1	1	1/8			1/8	1		1	67	G4	4	2826
140	140	408	0.5		0	0	6/8	2	1	1/8			1/8	1		1	67	G4	4	2834
140	140	409	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		1	43	G2	2	2851
140	140	409	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		1	55	G3	3	2843
140	140	409	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		1	67	G4	4	2827
140	140	409	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	2835
140	140	819/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		6	66	F#4	4	2828
140	140	819/2	0.0		3/8	3/8	6/8	1	1	0		grace16	1/16	1		1	67	G4	4	2829
140	140	819/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		6	66	F#4	4	2836
140	140	819/2	0.0		3/8	3/8	6/8	2	1	0		grace16	1/16	1		1	67	G4	4	2837
140	140	819/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		6	54	F#3	3	2844
140	140	819/2	0.0		3/8	3/8	6/8	3	1	0		grace16	1/16	1		1	55	G3	3	2845
140	140	819/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		6	42	F#2	2	2852
140	140	819/2	0.0		3/8	3/8	6/8	4	1	0		grace16	1/16	1		1	43	G2	2	2853
140	140	819/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	2854
140	140	819/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	2846
140	140	819/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	2830
140	140	819/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	2838
140	140	821/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		9	63	D#4	4	2831
140	140	821/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		7	61	C#4	4	2832
140	140	821/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		9	63	D#4	4	2839
140	140	821/2	0.0		5/8	5/8	6/8	2	1	0		grace16after	1/16	1		7	61	C#4	4	2840
140	140	821/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		9	51	D#3	3	2847
140	140	821/2	0.0		5/8	5/8	6/8	3	1	0		grace16after	1/16	1		7	49	C#3	3	2848
140	140	821/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		9	39	D#2	2	2855
140	140	821/2	0.0		5/8	5/8	6/8	4	1	0		grace16after	1/16	1		7	37	C#2	2	2856
140	140	821/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		9	39	D#2	2	2857
140	140	821/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		9	51	D#3	3	2849
140	140	821/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	2833
140	140	821/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	2841
141	141	411	1.0		0	0	6/8	4	1	1/4			1/4	1		4	40	E2	2	2873
141	141	411	1.0		0	0	6/8	3	1	1/4			1/4	1		4	52	E3	3	2866
141	141	411	0.25		0	0	6/8	1	1	1/16			1/16	1		4	64	E4	4	2858
141	141	411	0.5		0	0	6/8	2	1	1/8			1/8	1		4	64	E4	4	2865
141	141	1645/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	2859
141	141	823/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		6	66	F#4	4	2860
141	141	1647/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	2861
141	141	412	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		9	63	D#4	4	2862
141	141	1649/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	2863
141	141	825/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		5	47	B2	2	2874
141	141	825/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	2867
141	141	825/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		9	63	D#4	4	2864
141	141	1651/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	2868
141	141	413	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		5	59	B3	3	2869
141	141	1653/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	2870
141	141	827/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		8	56	G#3	3	2871
141	141	1655/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	2872
142	142	414	0.25		0	0	6/8	2	1	1/16			1/16	1		6	66	F#4	4	2887
142	142	414	0.25		0	0	6/8	1	1	1/16			1/16	1		9	75	D#5	5	2875
142	142	1657/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	2888
142	142	1657/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		6	78	F#5	5	2876
142	142	829/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		1	67	G4	4	2889
142	142	829/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		4	76	E5	5	2877
142	142	1659/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		6	66	F#4	4	2890
142	142	1659/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		9	75	D#5	5	2878
142	142	415	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		4	64	E4	4	2891
142	142	415	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		7	73	C#5	5	2879
142	142	1661/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		6	66	F#4	4	2892
142	142	1661/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		9	75	D#5	5	2880
142	142	831/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		6	78	F#5	5	2893
142	142	831/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		3	81	A5	5	2881
142	142	1663/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	2899
142	142	1663/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		3	81	A5	5	2894
142	142	1663/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		0	84	C6	6	2882
142	142	416	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		7	61	C#4	4	2900
142	142	416	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		1	79	G5	5	2895
142	142	416	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		5	83	B5	5	2883
142	142	1665/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		9	63	D#4	4	2901
142	142	1665/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		6	78	F#5	5	2896
142	142	1665/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		3	81	A5	5	2884
142	142	833/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		4	64	E4	4	2902
142	142	833/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		4	76	E5	5	2897
142	142	833/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		1	79	G5	5	2885
142	142	1667/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		6	66	F#4	4	2903
142	142	1667/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		9	75	D#5	5	2898
142	142	1667/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		6	78	F#5	5	2886
143	143	417	0.25		0	0	6/8	4	1	1/16			1/16	1		4	52	E3	3	2915
143	143	417	1.0		0	0	6/8	1	1	1/4			1/4	1		4	64	E4	4	2904
143	143	417	1.0		0	0	6/8	2	1	1/4			1/4	1		4	64	E4	4	2906
143	143	417	1.0		0	0	6/8	3	1	1/4			1/4	1		1	67	G4	4	2908
143	143	417	1.0		0	0	6/8	1	1	1/4			1/4	1		5	71	B4	4	2904
143	143	417	1.0		0	0	6/8	2	1	1/4			1/4	1		5	71	B4	4	2906
143	143	417	1.0		0	0	6/8	1	1	1/4			1/4	1		4	76	E5	5	2904
143	143	417	1.0		0	0	6/8	2	1	1/4			1/4	1		4	76	E5	5	2906
143	143	1669/4	0.25		1/16	1/16	6/8	4	1	1/16			1/16	1		1	55	G3	3	2916
143	143	835/2	0.25		1/8	1/8	6/8	4	1	1/16			1/16	1		6	54	F#3	3	2917
143	143	1671/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	2918
143	143	418	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		9	51	D#3	3	2919
143	143	1673/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	2920
143	143	837/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		9	51	D#3	3	2921
143	143	837/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	2909
143	143	837/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		6	66	F#4	4	2907
143	143	837/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	2905
143	143	837/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		5	71	B4	4	2907
143	143	837/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	83	B5	5	2905
143	143	1675/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	2910
143	143	419	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		5	59	B3	3	2911
143	143	1677/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	2912
143	143	839/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		8	56	G#3	3	2913
143	143	1679/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	2914
144	144	420	0.25		0	0	6/8	1	1	1/16			1/16	1		9	63	D#4	4	2922
144	144	1681/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	2923
144	144	841/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		4	64	E4	4	2924
144	144	1683/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	2925
144	144	421	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		7	61	C#4	4	2926
144	144	1685/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		9	63	D#4	4	2927
144	144	843/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	2928
144	144	1687/4	0.25		7/16	7/16	6/8	4	1	1/16			1/16	1		0	60	C4	4	2934
144	144	1687/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	2929
144	144	422	0.25		1/2	1/2	6/8	4	1	1/16			1/16	1		5	59	B3	3	2935
144	144	422	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		5	71	B4	4	2930
144	144	1689/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		3	57	A3	3	2936
144	144	1689/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		3	69	A4	4	2931
144	144	845/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		1	55	G3	3	2937
144	144	845/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		1	67	G4	4	2932
144	144	1691/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		6	54	F#3	3	2938
144	144	1691/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	2933
145	145	423	0.5		0	0	6/8	4	1	1/8			1/8	1		4	52	E3	3	2944
145	145	423	0.5		0	0	6/8	1	1	1/8			1/8	1		4	64	E4	4	2939
145	145	847/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	2945
145	145	847/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		5	59	B3	3	2940
145	145	424	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		1	55	G3	3	2946
145	145	424	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		1	67	G4	4	2941
145	145	849/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	2943
145	145	849/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	5	59	B3	3	2947
145	145	849/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	5	71	B4	4	2942
146	146	426	1.5		0	0	6/8	3	1	3/8			1/4	3/2		6	54	F#3	3	2957
146	146	426	1.5		0	0	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	2955
146	146	426	1.0		0	0	6/8	4	1	1/4			1/4	1	-1	5	59	B3	3	2959
146	146	426	0.25		0	0	6/8	1	1	1/16			1/16	1	-1	5	71	B4	4	2948
146	146	1705/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	2949
146	146	853/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	2950
146	146	1707/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	2951
146	146	427	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	2960
146	146	427	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		9	63	D#4	4	2952
146	146	1709/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		5	59	B3	3	2953
146	146	855/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		4	40	E2	2	2961
146	146	855/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		4	52	E3	3	2958
146	146	855/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		1	55	G3	3	2956
146	146	855/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		4	64	E4	4	2954
148	148	432	0.5		0	0	6/8	4	1	1/8			1/8	1		-1	41	F2	2	2971
148	148	432	0.5		0	0	6/8	3	1	1/8			1/8	1		-1	53	F3	3	2967
148	148	432	0.5		0	0	6/8	1	1	1/8			1/8	1		-1	65	F4	4	2962
148	148	865/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		0	36	C2	2	2972
148	148	865/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	2968
148	148	865/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	2963
148	148	433	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		3	45	A2	2	2973
148	148	433	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		3	57	A3	3	2969
148	148	433	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	2964
148	148	867/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	0	48	C3	3	2974
148	148	867/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		0	60	C4	4	2966
