mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
173	173	10217/16	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	2458
174	174	10225/16	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	3	45	A2	2	2486
174	174	10225/16	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	0	48	C3	3	2481
174	174	10225/16	1.5		0	0	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2477
174	174	10225/16	1.5		0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2473
174	174	10233/16	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		10	46	A#2	2	2487
174	174	10233/16	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		7	49	C#3	3	2482
174	174	10241/16	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		10	58	A#3	3	2488
174	174	10241/16	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		7	61	C#4	4	2483
174	174	10249/16	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2478
174	174	10249/16	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2474
174	174	10257/16	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		1	55	G3	3	2479
174	174	10257/16	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	2475
174	174	10265/16	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		5	59	B3	3	2489
174	174	10265/16	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	2484
174	174	10273/16	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	5	47	B2	2	2490
174	174	10273/16	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	2	50	D3	3	2485
174	174	10281/16	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2480
174	174	10281/16	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	2476
175	175	10289/16	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	5	47	B2	2	2504
175	175	10289/16	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	2	50	D3	3	2499
175	175	10289/16	1.5		0	0	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2495
175	175	10289/16	1.5		0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2491
175	175	10297/16	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	2505
175	175	10297/16	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		-3	51	Eb3	3	2500
175	175	10305/16	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		0	60	C4	4	2506
175	175	10305/16	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		-3	63	Eb4	4	2501
175	175	10313/16	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2496
175	175	10313/16	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2492
175	175	10321/16	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		1	55	G3	3	2497
175	175	10321/16	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	2493
175	175	10329/16	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		7	61	C#4	4	2507
175	175	10329/16	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		4	64	E4	4	2502
175	175	10337/16	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	7	49	C#3	3	2508
175	175	10337/16	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	4	52	E3	3	2503
175	175	10345/16	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2498
175	175	10345/16	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	2494
176	176	10353/16	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	7	49	C#3	3	2522
176	176	10353/16	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	4	52	E3	3	2517
176	176	10353/16	1.5		0	0	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2513
176	176	10353/16	1.5		0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2509
176	176	10361/16	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	2523
176	176	10361/16	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		-1	53	F3	3	2518
176	176	10369/16	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		2	62	D4	4	2524
176	176	10369/16	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		-1	65	F4	4	2519
176	176	10377/16	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2514
176	176	10377/16	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2510
176	176	10385/16	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2515
176	176	10385/16	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2511
176	176	10393/16	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	2525
176	176	10393/16	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		-1	53	F3	3	2520
176	176	10401/16	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	2	62	D4	4	2526
176	176	10401/16	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	-1	65	F4	4	2521
176	176	10409/16	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2516
176	176	10409/16	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2512
177	177	10417/16	0.5		0	0	4/4	4	1	1/8			1/8	1	-1	2	62	D4	4	2540
177	177	10417/16	0.5		0	0	4/4	3	1	1/8			1/8	1	-1	-1	65	F4	4	2535
177	177	10417/16	1.5		0	0	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2531
177	177	10417/16	1.5		0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2527
177	177	10425/16	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	2541
177	177	10425/16	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		-1	53	F3	3	2536
177	177	10433/16	1.5		1/4	1/4	4/4	4	1	3/8			1/4	3/2		2	62	D4	4	2542
177	177	10433/16	1.5		1/4	1/4	4/4	3	1	3/8			1/4	3/2		-1	65	F4	4	2537
177	177	10441/16	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2532
177	177	10441/16	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2528
177	177	10449/16	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		1	67	G4	4	2533
177	177	10449/16	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	2529
177	177	10457/16	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	2543
177	177	10457/16	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		-1	53	F3	3	2538
177	177	10465/16	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		2	62	D4	4	2544
177	177	10465/16	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-1	65	F4	4	2539
177	177	10473/16	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2534
177	177	10473/16	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	2530
178	178	10481/16	0.0		0	0	4/4	1	1	0		appoggiatura	1/8	1		-4	68	Ab4	4	2545
178	178	10481/16	1.0		0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	2547
178	178	10481/16	1.0		0	0	4/4	4	1	1/4			1/4	1		2	62	D4	4	2549
178	178	10481/16	1.0		0	0	4/4	3	1	1/4			1/4	1		-1	65	F4	4	2548
178	178	10481/16	4.0		0	0	4/4	1	1	1			1	1	1	1	67	G4	4	2546
179	179	5273/8	4.0		0	0	4/4	1	1	1			1	1	-1	1	67	G4	4	2550
180	180	5305/8	0.0		0	0	4/4	1	1	0		appoggiatura	1/8	1		3	69	A4	4	2551
180	180	5305/8	1.0		0	0	4/4	4	1	1/4			1/4	1		5	47	B2	2	2555
180	180	5305/8	1.0		0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	2553
180	180	5305/8	1.0		0	0	4/4	3	1	1/4			1/4	1		2	62	D4	4	2554
180	180	5305/8	1.0		0	0	4/4	2	1	1/4			1/4	1		-1	65	F4	4	2553
180	180	5305/8	4.0		0	0	4/4	1	1	1			1	1	1	1	67	G4	4	2552
181	181	5337/8	4.0		0	0	4/4	1	1	1			1	1	0	1	67	G4	4	2556
181	181	5361/8	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	2557
182	182	5369/8	4.0		0	0	4/4	2	1	1			1	1	1	-1	65	F4	4	2563
182	182	5369/8	3.0		0	0	4/4	1	1	3/4			1/2	3/2	-1	1	67	G4	4	2558
182	182	5377/8	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2564
182	182	5385/8	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1	1	2	62	D4	4	2565
182	182	5393/8	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		10	58	A#3	3	2566
182	182	5393/8	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	2559
182	182	5395/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2560
182	182	5397/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2561
182	182	5399/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2562
183	183	5401/8	4.0		0	0	4/4	4	1	1			1	1	1	5	59	B3	3	2585
183	183	5401/8	4.0		0	0	4/4	3	1	1			1	1	0	2	62	D4	4	2584
183	183	5401/8	4.0		0	0	4/4	2	1	1			1	1	0	-1	65	F4	4	2583
183	183	5401/8	0.25		0	0	4/4	1	1	1/16			1/16	1		1	79	G5	5	2567
183	183	5403/8	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2568
183	183	5405/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	2569
183	183	5407/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2570
183	183	5409/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	2571
183	183	5411/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	2572
183	183	5413/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2573
183	183	5415/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2574
183	183	5417/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		4	76	E5	5	2575
183	183	5419/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2576
183	183	5421/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2577
183	183	5423/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2578
183	183	5425/8	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2579
183	183	5427/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	2580
183	183	5429/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	2581
183	183	5431/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2582
184	184	5433/8	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	5	59	B3	3	2603
184	184	5433/8	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	2	62	D4	4	2602
184	184	5433/8	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	-1	65	F4	4	2601
184	184	5433/8	0.25		0	0	4/4	1	1	1/16			1/16	1		5	71	B4	4	2586
184	184	5435/8	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2587
184	184	5437/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	2588
184	184	5439/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2589
184	184	5441/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		4	64	E4	4	2590
184	184	5443/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	2591
184	184	5445/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2592
184	184	5447/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	2593
184	184	5449/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		0	60	C4	4	2594
184	184	5451/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	2595
184	184	5453/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	62	D4	4	2596
184	184	5455/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	2597
184	184	5457/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		1	55	G3	3	2598
184	184	16379/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		5	59	B3	3	2599
184	184	16387/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		2	62	D4	4	2600
185	185	5465/8	0.3333333333333333		0	0	4/4	1	1	1/12			1/8	2/3		-1	65	F4	4	2604
185	185	16403/24	0.3333333333333333		1/12	1/12	4/4	1	1	1/12			1/8	2/3		1	67	G4	4	2605
185	185	16411/24	0.3333333333333333		1/6	1/6	4/4	1	1	1/12			1/8	2/3		5	71	B4	4	2606
185	185	5473/8	0.3333333333333333		1/4	1/4	4/4	1	1	1/12			1/8	2/3		2	74	D5	5	2607
185	185	16427/24	0.3333333333333333		1/3	1/3	4/4	1	1	1/12			1/8	2/3		-1	77	F5	5	2608
185	185	16435/24	0.3333333333333333		5/12	5/12	4/4	1	1	1/12			1/8	2/3		1	79	G5	5	2609
185	185	5481/8	0.3333333333333333		1/2	1/2	4/4	1	1	1/12			1/8	2/3		5	83	B5	5	2610
185	185	16451/24	0.3333333333333333		7/12	7/12	4/4	1	1	1/12			1/8	2/3		2	86	D6	6	2611
185	185	16459/24	0.3333333333333333		2/3	2/3	4/4	1	1	1/12			1/8	2/3		-1	89	F6	6	2612
185	185	5489/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		2	86	D6	6	2613
185	185	16475/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		5	83	B5	5	2614
185	185	16483/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		1	79	G5	5	2615
186	186	5497/8	0.3333333333333333		0	0	4/4	1	1	1/12			1/8	2/3		-1	77	F5	5	2616
186	186	16499/24	0.3333333333333333		1/12	1/12	4/4	1	1	1/12			1/8	2/3		2	74	D5	5	2617
186	186	16507/24	0.3333333333333333		1/6	1/6	4/4	1	1	1/12			1/8	2/3		5	71	B4	4	2618
186	186	5505/8	0.3333333333333333		1/4	1/4	4/4	1	1	1/12			1/8	2/3		1	67	G4	4	2619
186	186	16523/24	0.3333333333333333		1/3	1/3	4/4	1	1	1/12			1/8	2/3		8	68	G#4	4	2620
186	186	16531/24	0.3333333333333333		5/12	5/12	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2621
186	186	5513/8	0.3333333333333333		1/2	1/2	4/4	1	1	1/12			1/8	2/3		5	71	B4	4	2622
186	186	16547/24	0.3333333333333333		7/12	7/12	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2623
186	186	16555/24	0.3333333333333333		2/3	2/3	4/4	1	1	1/12			1/8	2/3		1	67	G4	4	2624
186	186	5521/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		-1	65	F4	4	2625
186	186	16571/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		4	64	E4	4	2626
186	186	16579/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		2	62	D4	4	2627
187	187	5529/8	2.0		0	0	4/4	1	1	1/2			1/2	1		-1	65	F4	4	2628
187	187	5537/8	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		1	43	G2	2	2639
187	187	5537/8	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		5	59	B3	3	2637
187	187	5537/8	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		2	62	D4	4	2634
187	187	5545/8	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		0	48	C3	3	2640
187	187	5545/8	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		1	55	G3	3	2638
187	187	5545/8	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		0	60	C4	4	2635
187	187	5545/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		4	64	E4	4	2629
187	187	5547/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2630
187	187	5549/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	2631
187	187	5551/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2632
187	187	5553/8	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		6	66	F#4	4	2636
187	187	5553/8	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	3	69	A4	4	2633
188	188	5561/8	4.0		0	0	4/4	2	1	1			1	1	1	1	67	G4	4	2646
188	188	5561/8	3.0		0	0	4/4	1	1	3/4			1/2	3/2	-1	3	69	A4	4	2641
188	188	5569/8	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		9	63	D#4	4	2647
188	188	5577/8	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1	1	4	64	E4	4	2648
188	188	5585/8	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		12	60	B#3	3	2649
188	188	5585/8	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		1	79	G5	5	2642
188	188	5587/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2643
188	188	5589/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2644
188	188	5591/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2645
189	189	5593/8	4.0		0	0	4/4	4	1	1			1	1	1	7	61	C#4	4	2668
189	189	5593/8	4.0		0	0	4/4	3	1	1			1	1	0	4	64	E4	4	2667
189	189	5593/8	4.0		0	0	4/4	2	1	1			1	1	0	1	67	G4	4	2666
189	189	5593/8	0.25		0	0	4/4	1	1	1/16			1/16	1		0	84	C6	6	2650
189	189	5595/8	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2651
189	189	5597/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	2652
189	189	5599/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2653
189	189	5601/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	2654
189	189	5603/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2655
189	189	5605/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	2656
189	189	5607/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2657
189	189	5609/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		3	81	A5	5	2658
189	189	5611/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2659
189	189	5613/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2660
189	189	5615/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2661
189	189	5617/8	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2662
189	189	5619/8	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2663
189	189	5621/8	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	2664
189	189	5623/8	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2665
190	190	5625/8	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	7	61	C#4	4	2686
190	190	5625/8	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	4	64	E4	4	2685
190	190	5625/8	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	1	67	G4	4	2684
190	190	5625/8	0.25		0	0	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2669
190	190	5627/8	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2670
190	190	5629/8	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2671
190	190	5631/8	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2672
190	190	5633/8	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	2673
190	190	5635/8	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2674
190	190	5637/8	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	2675
190	190	5639/8	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2676
190	190	5641/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		4	64	E4	4	2677
190	190	5643/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	2678
190	190	5645/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	2679
190	190	5647/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	2680
190	190	5649/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		3	57	A3	3	2681
190	190	16955/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		7	61	C#4	4	2682
190	190	16963/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		4	64	E4	4	2683
191	191	5657/8	0.3333333333333333		0	0	4/4	1	1	1/12			1/8	2/3		1	67	G4	4	2687
191	191	16979/24	0.3333333333333333		1/12	1/12	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2688
191	191	16987/24	0.3333333333333333		1/6	1/6	4/4	1	1	1/12			1/8	2/3		7	73	C#5	5	2689
191	191	5665/8	0.3333333333333333		1/4	1/4	4/4	1	1	1/12			1/8	2/3		4	76	E5	5	2690
191	191	17003/24	0.3333333333333333		1/3	1/3	4/4	1	1	1/12			1/8	2/3		1	79	G5	5	2691
191	191	17011/24	0.3333333333333333		5/12	5/12	4/4	1	1	1/12			1/8	2/3		3	81	A5	5	2692
191	191	5673/8	0.3333333333333333		1/2	1/2	4/4	1	1	1/12			1/8	2/3		7	85	C#6	6	2693
191	191	17027/24	0.3333333333333333		7/12	7/12	4/4	1	1	1/12			1/8	2/3		4	88	E6	6	2694
191	191	17035/24	0.3333333333333333		2/3	2/3	4/4	1	1	1/12			1/8	2/3		1	91	G6	6	2695
191	191	5681/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		4	88	E6	6	2696
191	191	17051/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		7	85	C#6	6	2697
191	191	17059/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		3	81	A5	5	2698
192	192	5689/8	0.3333333333333333		0	0	4/4	1	1	1/12			1/8	2/3		1	79	G5	5	2699
192	192	17075/24	0.3333333333333333		1/12	1/12	4/4	1	1	1/12			1/8	2/3		-2	82	Bb5	5	2700
192	192	17083/24	0.3333333333333333		1/6	1/6	4/4	1	1	1/12			1/8	2/3		1	79	G5	5	2701
192	192	5697/8	0.3333333333333333		1/4	1/4	4/4	1	1	1/12			1/8	2/3		4	76	E5	5	2702
192	192	17099/24	0.3333333333333333		1/3	1/3	4/4	1	1	1/12			1/8	2/3		7	73	C#5	5	2703
192	192	17107/24	0.3333333333333333		5/12	5/12	4/4	1	1	1/12			1/8	2/3		-2	70	Bb4	4	2704
192	192	5705/8	0.3333333333333333		1/2	1/2	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2705
192	192	17123/24	0.3333333333333333		7/12	7/12	4/4	1	1	1/12			1/8	2/3		1	67	G4	4	2706
192	192	17131/24	0.3333333333333333		2/3	2/3	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2707
192	192	5713/8	0.3333333333333333		3/4	3/4	4/4	1	1	1/12			1/8	2/3		-2	70	Bb4	4	2708
192	192	17147/24	0.3333333333333333		5/6	5/6	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	2709
192	192	17155/24	0.3333333333333333		11/12	11/12	4/4	1	1	1/12			1/8	2/3		4	64	E4	4	2710
193	193	5721/8	2.0		0	0	4/4	1	1	1/2			1/2	1		1	67	G4	4	2711
193	193	5729/8	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		3	45	A2	2	2722
193	193	5729/8	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		7	61	C#4	4	2719
193	193	5729/8	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	2717
193	193	5737/8	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		2	50	D3	3	2723
193	193	5737/8	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		3	57	A3	3	2720
193	193	5737/8	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		2	62	D4	4	2718
193	193	5737/8	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2712
193	193	5739/8	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	2713
193	193	5741/8	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2714
193	193	5743/8	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2715
193	193	5745/8	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		6	54	F#3	3	2721
193	193	5745/8	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1	1	-2	70	Bb4	4	2716
194	194	5753/8	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	2727
194	194	5753/8	3.0		0	0	4/4	2	1	3/4			1/2	3/2		1	55	G3	3	2725
194	194	5753/8	4.0		0	0	4/4	1	1	1			1	1	-1	-2	70	Bb4	4	2724
194	194	5761/8	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	2728
194	194	5769/8	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	2729
194	194	5777/8	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-5	49	Db3	3	2730
194	194	5777/8	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	2726
195	195	5785/8	3.0		0	0	4/4	3	1	3/4			1/2	3/2		2	50	D3	3	2734
195	195	5785/8	3.0		0	0	4/4	2	1	3/4			1/2	3/2		-1	65	F4	4	2732
195	195	5785/8	4.0		0	0	4/4	1	1	1			1	1		5	71	B4	4	2731
195	195	5793/8	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	2736
195	195	5801/8	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	2737
